word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,PUNCT,SCONJ,VERB,X
misconduct,0,0,0,0,0,1,0,0,0,0,0
marble,0,0,0,0,0,1,0,0,0,0,0
designate,0,0,0,0,0,1,0,0,0,1,0
assign,0,0,0,0,0,0,0,0,0,2,0
recruiting,0,0,0,0,0,1,0,0,0,0,0
springboard,0,0,0,0,0,1,0,0,0,0,0
effectively,0,0,1,0,0,0,0,0,0,0,0
passive,1,0,0,0,0,0,0,0,0,0,0
civil,8,0,0,0,0,0,0,0,0,0,0
light,0,0,0,0,0,3,0,0,0,0,0
possess,0,0,0,0,0,0,0,0,0,2,0
superiority,0,0,0,0,0,3,0,0,0,0,0
equipment,0,0,0,0,0,1,0,0,0,0,0
foe,0,0,0,0,0,1,0,0,0,0,0
gallic,7,0,0,0,0,0,0,0,0,0,0
horseman,0,0,0,0,0,2,0,0,0,0,0
mastery,0,0,0,0,0,2,0,0,0,0,0
tactic,0,0,0,0,0,2,0,0,0,0,0
discipline,0,0,0,0,0,3,0,0,0,1,0
engineering,0,0,0,0,0,1,0,0,0,0,0
deal,0,0,0,0,0,0,0,0,0,5,0
separately,0,0,1,0,0,0,0,0,0,0,0
relatively,0,0,3,0,0,0,0,0,0,0,0
uncooperative,1,0,0,0,0,0,0,0,0,0,0
piecemeal,0,0,1,0,0,0,0,0,0,0,0
concerted,1,0,0,0,0,0,0,0,0,0,0
shake,0,0,0,0,0,0,0,0,0,1,0
yoke,0,0,0,0,0,1,0,0,0,0,0
overestimate,0,0,0,0,0,0,0,0,0,1,0
ultimate,1,0,0,0,0,0,0,0,0,0,0
prestige,0,0,0,0,0,4,0,0,0,0,0
prosecution,0,0,0,0,0,1,0,0,0,0,0
loom,0,0,0,0,0,0,0,0,0,2,0
larger,0,0,1,0,0,0,0,0,0,0,0
setting,0,0,0,0,0,2,0,0,0,0,0
northwestern,4,0,0,0,0,0,0,0,0,0,0
upper,4,0,0,0,0,0,0,0,0,0,0
skirt,0,0,0,0,0,0,0,0,0,2,0
southeastern,3,0,0,0,0,0,0,0,0,0,0
intervene,0,0,0,0,0,0,0,0,0,1,0
unconquered,2,0,0,0,0,0,0,0,0,0,0
low,3,0,0,0,0,0,0,0,0,0,0
reconquer,0,0,0,0,0,0,0,0,0,1,0
difficulty,0,0,0,0,0,3,0,0,0,0,0
barbarously,0,0,1,0,0,0,0,0,0,0,0
finish,0,0,0,0,0,0,0,0,0,2,0
season,0,0,0,0,0,4,0,0,0,0,0
temporarily,0,0,2,0,0,0,0,0,0,0,0
immigrant,1,0,0,0,0,0,0,0,0,0,0
exterminate,0,0,0,0,0,0,0,0,0,3,0
leader,0,0,0,0,0,10,0,0,0,0,0
arvernian,1,0,0,0,0,0,0,0,0,0,0
cut,0,0,0,0,0,0,0,0,0,3,0
want,0,0,0,0,0,0,0,0,0,3,0
avoid,0,0,0,0,0,0,0,0,0,2,0
pitch,0,0,0,0,0,0,0,0,0,1,0
scorch,0,0,0,0,0,0,0,0,0,2,0
earth,0,0,0,0,0,2,0,0,0,0,0
countryman,0,0,0,0,0,1,0,0,0,0,0
painful,1,0,0,0,0,0,0,0,0,0,0
wholeheartedly,0,0,1,0,0,0,0,0,0,0,0
insist,0,0,0,0,0,0,0,0,0,1,0
save,0,0,0,0,0,0,0,0,0,3,0
besiege,0,0,0,0,0,0,0,0,0,2,0
repulse,0,0,0,0,0,0,0,0,0,2,0
result,0,0,0,0,0,3,0,0,0,3,0
outright,2,0,0,0,0,0,0,0,0,0,0
relieve,0,0,0,0,0,0,0,0,0,1,0
capitulate,0,0,0,0,0,0,0,0,0,1,0
campaigning,0,0,0,0,0,2,0,0,0,0,0
sporadic,1,0,0,0,0,0,0,0,0,0,0
rebel,0,0,0,0,0,2,0,0,0,0,0
fortress,0,0,0,0,0,1,0,0,0,0,0
ready,6,0,0,0,0,0,0,0,0,0,0
antecedent,0,0,0,0,0,1,0,0,0,0,0
outcome,0,0,0,0,0,2,0,0,0,0,0
equally,0,0,3,0,0,0,0,0,0,0,0
hire,0,0,0,0,0,0,0,0,0,1,0
cohesion,0,0,0,0,0,1,0,0,0,0,0
strain,0,0,0,0,0,1,0,0,0,0,0
restive,1,0,0,0,0,0,0,0,0,0,0
alarmingly,0,0,1,0,0,0,0,0,0,0,0
patch,0,0,0,0,0,0,0,0,0,1,0
conference,0,0,0,0,0,1,0,0,0,0,0
inside,0,1,0,0,0,0,0,0,0,0,0
arrange,0,0,0,0,0,0,0,0,0,1,0
promulgate,0,0,0,0,0,0,0,0,0,1,0
prolong,0,0,0,0,0,0,0,0,0,2,0
duly,0,0,1,0,0,0,0,0,0,0,0
annihilate,0,0,0,0,0,0,0,0,0,1,0
irresolutely,0,0,1,0,0,0,0,0,0,0,0
veer,0,0,0,0,0,0,0,0,0,1,0
trust,0,0,0,0,0,0,0,0,0,3,0
interval,0,0,0,0,0,3,0,0,0,0,0
resign,0,0,0,0,0,0,0,0,0,1,0
therewith,0,0,1,0,0,0,0,0,0,0,0
vulnerable,1,0,0,0,0,0,0,0,0,0,0
ruin,0,0,0,0,0,1,0,0,0,1,0
sure,2,0,0,0,0,0,0,0,0,0,0
guarantee,0,0,0,0,0,0,0,0,0,1,0
security,0,0,0,0,0,3,0,0,0,0,0
maneuver,0,0,0,0,0,2,0,0,0,1,0
countermaneuver,0,0,0,0,0,1,0,0,0,0,0
sole,1,0,0,0,0,0,0,0,0,0,0
absentia,0,0,0,0,0,1,0,0,0,0,0
danger,0,0,0,0,0,4,0,0,0,0,0
safeguard,0,0,0,0,0,1,0,0,0,0,0
dangerous,4,0,0,0,0,0,0,0,0,0,0
proposal,0,0,0,0,0,2,0,0,0,0,0
resolution,0,0,0,0,0,2,0,0,0,0,0
terminal,1,0,0,0,0,0,0,0,0,0,0
simultaneously,0,0,4,0,0,0,0,0,0,0,0
authorization,0,0,0,0,0,1,0,0,0,0,0
peremptory,1,0,0,0,0,0,0,0,0,0,0
resolve,0,0,0,0,0,0,0,0,0,2,0
fix,0,0,0,0,0,0,0,0,0,1,0
heart,0,0,0,0,0,1,0,0,0,0,0
substance,0,0,0,0,0,1,0,0,0,0,0
subsequent,3,0,0,0,0,0,0,0,0,0,0
recuperation,0,0,0,0,0,1,0,0,0,0,0
principate,0,0,0,0,0,1,0,0,0,0,0
caesarism,0,0,0,0,0,1,0,0,0,0,0
evil,1,0,0,0,0,1,0,0,0,0,0
tragedy,0,0,0,0,0,1,0,0,0,0,0
bulk,0,0,0,0,0,1,0,0,0,0,0
ardently,0,0,1,0,0,0,0,0,0,0,0
hope,0,0,0,0,0,1,0,0,0,1,0
preservation,0,0,0,0,0,1,0,0,0,0,0
count,0,0,0,0,0,0,0,0,0,1,0
entrap,0,0,0,0,0,0,0,0,0,1,0
champion,0,0,0,0,0,1,0,0,0,0,0
implacably,0,0,1,0,0,0,0,0,0,0,0
hostile,2,0,0,0,0,0,0,0,0,0,0
put,0,0,0,0,0,0,0,0,0,2,0
monopoly,0,0,0,0,0,2,0,0,0,0,0
extricate,0,0,0,0,0,0,0,0,0,1,0
dilemma,0,0,0,0,0,1,0,0,0,0,0
absolute,1,0,0,0,0,0,0,0,0,0,0
jealousy,0,0,0,0,0,1,0,0,0,0,0
move,0,0,0,0,0,0,0,0,0,5,0
swiftly,0,0,1,0,0,0,0,0,0,0,0
retrieve,0,0,0,0,0,0,0,0,0,2,0
reverse,0,0,0,0,0,1,0,0,0,0,0
populace,0,0,0,0,0,2,0,0,0,0,0
dally,0,0,0,0,0,0,0,0,0,2,0
cimmerian,1,0,0,0,0,0,0,0,0,0,0
regain,0,0,0,0,0,0,0,0,0,1,0
veni,0,0,0,0,0,0,0,0,0,0,1
vidi,0,0,0,0,0,0,0,0,0,0,1
vici,0,0,0,0,0,0,0,0,0,0,1
rally,0,0,0,0,0,0,0,0,0,1,0
fresh,2,0,0,0,0,0,0,0,0,0,0
outbreak,0,0,0,0,0,1,0,0,0,0,0
grace,0,0,0,0,0,1,0,0,0,0,0
reconstruction,0,0,0,0,0,1,0,0,0,0,0
ide,0,0,0,0,0,1,0,0,0,0,0
clemency,0,0,0,0,0,2,0,0,0,0,0
impatience,0,0,0,0,0,1,0,0,0,0,0
hesitate,0,0,0,0,0,0,0,0,0,1,0
atrocity,0,0,0,0,0,1,0,0,0,0,0
suit,0,0,0,0,0,0,0,0,0,2,0
consistently,0,0,1,0,0,0,0,0,0,0,0
magnanimous,2,0,0,0,0,0,0,0,0,0,0
treatment,0,0,0,0,0,2,0,0,0,0,0
implacable,2,0,0,0,0,0,0,0,0,0,0
persecution,0,0,0,0,0,1,0,0,0,0,0
amnesty,0,0,0,0,0,0,0,0,0,2,0
wholesale,0,0,1,0,0,0,0,0,0,0,0
responsible,3,0,0,0,0,0,0,0,0,0,0
symbolic,1,0,0,0,0,0,0,0,0,0,0
embodiment,0,0,0,0,0,1,0,0,0,0,0
republicanism,0,0,0,0,0,1,0,0,0,0,0
anguish,0,0,0,0,0,1,0,0,0,0,0
forgive,0,0,0,0,0,0,0,0,0,1,0
goad,0,0,0,0,0,0,0,0,0,2,0
volte,0,0,0,0,0,1,0,0,0,0,0
trend,0,0,0,0,0,1,0,0,0,0,0
aristocratic,1,0,0,0,0,0,0,0,0,0,0
disdain,0,0,0,0,0,1,0,0,0,0,0
inhibit,0,0,0,0,0,0,0,0,0,1,0
trouble,0,0,0,0,0,2,0,0,0,1,0
sugar,0,0,0,0,0,0,0,0,0,1,0
pill,0,0,0,0,0,1,0,0,0,0,0
removal,0,0,0,0,0,1,0,0,0,0,0
autocrat,0,0,0,0,0,1,0,0,0,0,0
principle,0,0,0,0,0,1,0,0,0,0,0
blind,1,0,0,0,0,0,0,0,0,0,0
truth,0,0,0,0,0,2,0,0,0,0,0
ancien,1,0,0,0,0,0,0,0,0,0,0
régime,0,0,0,0,0,1,0,0,0,0,0
destruction,0,0,0,0,0,5,0,0,0,0,0
overdue,1,0,0,0,0,0,0,0,0,0,0
recognize,0,0,0,0,0,0,0,0,0,4,0
martyr,0,0,0,0,0,2,0,0,0,0,0
tough,2,0,0,0,0,0,0,0,0,0,0
epileptic,1,0,0,0,0,0,0,0,0,0,0
answer,0,0,0,0,0,2,0,0,0,0,0
guess,0,0,0,0,0,1,0,0,0,1,0
standard,1,0,0,0,0,2,0,0,0,0,0
municipia,0,0,0,0,0,1,0,0,0,0,0
resurrect,0,0,0,0,0,0,0,0,0,2,0
republican,2,0,0,0,0,0,0,0,0,0,0
deprive,0,0,0,0,0,0,0,0,0,1,0
juridical,1,0,0,0,0,0,0,0,0,0,0
corporate,1,0,0,0,0,0,0,0,0,0,0
resettle,0,0,0,0,0,0,0,0,0,1,0
discharge,0,0,0,0,0,0,0,0,0,1,0
urban,1,0,0,0,0,0,0,0,0,0,0
proletariat,0,0,0,0,0,1,0,0,0,0,0
alien,0,0,0,0,0,1,0,0,0,0,0
personnel,0,0,0,0,0,1,0,0,0,0,0
citizenry,0,0,0,0,0,1,0,0,0,0,0
avenge,0,0,0,0,0,0,0,0,0,1,0
seleucid,1,0,0,0,0,0,0,0,0,0,0
monarchy,0,0,0,0,0,1,0,0,0,0,0
dominion,0,0,0,0,0,3,0,0,0,0,0
fate,0,0,0,0,0,1,0,0,0,0,0
parthian,1,0,0,0,0,0,0,0,0,0,0
genius,0,0,0,0,0,9,0,0,0,0,0
outweigh,0,0,0,0,0,0,0,0,0,1,0
hitherto,0,0,1,0,0,0,0,0,0,0,0
inexhaustible,1,0,0,0,0,0,0,0,0,0,0
reservoir,0,0,0,0,0,1,0,0,0,0,0
suffice,0,0,0,0,0,0,0,0,0,1,0
reputation,0,0,0,0,0,9,0,0,0,0,0
lovable,2,0,0,0,0,0,0,0,0,0,0
generosity,0,0,0,0,0,6,0,0,0,0,0
affection,0,0,0,0,0,1,0,0,0,0,0
devotion,0,0,0,0,0,2,0,0,0,0,0
intellectual,2,0,0,0,0,0,0,0,0,0,0
apply,0,0,0,0,0,0,0,0,0,1,0
attractive,1,0,0,0,0,0,0,0,0,0,0
fascinating,1,0,0,0,0,0,0,0,0,0,0
effect,0,0,0,0,0,7,0,0,0,0,0
different,5,0,0,0,0,0,0,0,0,0,0
field,0,0,0,0,0,4,0,0,0,0,0
generalship,0,0,0,0,0,1,0,0,0,0,0
minor,4,0,0,0,0,0,0,0,0,0,0
wire,0,0,0,0,0,1,0,0,0,0,0
pulling,0,0,0,0,0,1,0,0,0,0,0
propaganda,0,0,0,0,0,3,0,0,0,0,0
bust,0,0,0,0,0,1,0,0,0,0,0
virtuoso,0,0,0,0,0,1,0,0,0,0,0
supremely,0,0,1,0,0,0,0,0,0,0,0
undoubtedly,0,0,5,0,0,0,0,0,0,0,0
conflict,0,0,0,0,0,1,0,0,0,0,0
ambition,0,0,0,0,0,6,0,0,0,0,0
spiritual,2,0,0,0,0,0,0,0,0,0,0
greatness,0,0,0,0,0,1,0,0,0,0,0
merciless,1,0,0,0,0,0,0,0,0,0,0
abdicate,0,0,0,0,0,0,0,0,0,1,0
bed,0,0,0,0,0,1,0,0,0,0,0
pamphlet,0,0,0,0,0,1,0,0,0,0,0
incomplete,1,0,0,0,0,0,0,0,0,0,0
supplement,0,0,0,0,0,1,0,0,0,1,0
masterly,1,0,0,0,0,0,0,0,0,0,0
subtly,0,0,1,0,0,0,0,0,0,0,0
contrive,0,0,0,0,0,0,0,0,0,1,0
unsuspecting,1,0,0,0,0,0,0,0,0,0,0
terse,1,0,0,0,0,0,0,0,0,0,0
factual,1,0,0,0,0,0,0,0,0,0,0
look,0,0,0,0,0,0,0,0,0,9,0
impersonal,2,0,0,0,0,0,0,0,0,0,0
objective,1,0,0,0,0,1,0,0,0,0,0
carefully,0,0,1,0,0,0,0,0,0,0,0
select,0,0,0,0,0,0,0,0,0,2,0
lost,3,0,0,0,0,0,0,0,0,0,0
eulogy,0,0,0,0,0,1,0,0,0,0,0
dead,4,0,0,0,0,1,0,0,0,0,0
testimony,0,0,0,0,0,2,0,0,0,0,0
insight,0,0,0,0,0,2,0,0,0,0,0
overwhelming,1,0,0,0,0,0,0,0,0,0,0
legislative,2,0,0,0,0,0,0,0,0,0,0
realize,0,0,0,0,0,0,0,0,0,3,0
potent,1,0,0,0,0,0,0,0,0,0,0
tail,0,0,0,0,0,1,0,0,0,0,0
nuisance,0,0,0,0,0,1,0,0,0,0,0
outstanding,2,0,0,0,0,0,0,0,0,0,0
merit,0,0,0,0,0,1,0,0,0,0,0
prosaic,1,0,0,0,0,0,0,0,0,0,0
ignore,0,0,0,0,0,0,0,0,0,2,0
appreciate,0,0,0,0,0,0,0,0,0,1,0
splendid,1,0,0,0,0,0,0,0,0,0,0
characteristic,1,0,0,0,0,2,0,0,0,0,0
energy,0,0,0,0,0,2,0,0,0,0,0
publication,0,0,0,0,0,1,0,0,0,0,0
hectic,1,0,0,0,0,0,0,0,0,0,0
transact,0,0,0,0,0,0,0,0,0,1,0
turbulent,1,0,0,0,0,0,0,0,0,0,0
prowess,0,0,0,0,0,1,0,0,0,0,0
swimmer,0,0,0,0,0,1,0,0,0,0,0
vitality,0,0,0,0,0,1,0,0,0,0,0
sexual,2,0,0,0,0,0,0,0,0,0,0
promiscuity,0,0,0,0,0,1,0,0,0,0,0
homosexual,1,0,0,0,0,0,0,0,0,0,0
credible,2,0,0,0,0,0,0,0,0,0,0
repeat,0,0,0,0,0,0,0,0,0,1,0
heterosexual,1,0,0,0,0,0,0,0,0,0,0
affair,0,0,0,0,0,4,0,0,0,0,0
recreation,0,0,0,0,0,1,0,0,0,0,0
twice,0,0,1,0,0,0,0,0,0,0,0
escapade,0,0,0,0,0,1,0,0,0,0,0
wreck,0,0,0,0,0,1,0,0,0,1,0
risk,0,0,0,0,0,1,0,0,0,4,0
entente,0,0,0,0,0,1,0,0,0,0,0
notorious,1,0,0,0,0,0,0,0,0,0,0
hazardous,1,0,0,0,0,0,0,0,0,0,0
liaison,0,0,0,0,0,1,0,0,0,0,0
flout,0,0,0,0,0,0,0,0,0,1,0
add,0,0,0,0,0,0,0,0,0,4,0
list,0,0,0,0,0,3,0,0,0,2,0
tactless,1,0,0,0,0,0,0,0,0,0,0
cumulatively,0,0,1,0,0,0,0,0,0,0,0
comrade,0,0,0,0,0,2,0,0,0,0,0
cool,1,0,0,0,0,0,0,0,0,0,0
headed,1,0,0,0,0,0,0,0,0,0,0
erratic,1,0,0,0,0,0,0,0,0,0,0
vein,0,0,0,0,0,1,0,0,0,0,0
exuberance,0,0,0,0,0,1,0,0,0,0,0
liquidate,0,0,0,0,0,0,0,0,0,2,0
scandalous,1,0,0,0,0,0,0,0,0,0,0
bankrupt,1,0,0,0,0,0,0,0,0,0,0
reprieve,0,0,0,0,0,1,0,0,0,0,0
backward,1,0,0,0,0,0,0,0,0,0,0
substitute,0,0,0,0,0,0,0,0,0,1,0
oligarchy,0,0,0,0,0,1,0,0,0,0,0
autocracy,0,0,0,0,0,1,0,0,0,0,0
abolish,0,0,0,0,0,0,0,0,0,1,0
succumb,0,0,0,0,0,0,0,0,0,1,0
era,0,0,0,0,0,2,0,0,0,0,0
prolongation,0,0,0,0,0,1,0,0,0,0,0
impregnate,0,0,0,0,0,0,0,0,0,1,0
hellenic,1,0,0,0,0,0,0,0,0,0,0
impact,0,0,0,0,0,1,0,0,0,0,0
sink,0,0,0,0,0,0,0,0,0,1,0
barbarism,0,0,0,0,0,1,0,0,0,0,0
civilized,2,0,0,0,0,0,0,0,0,0,0
comparatively,0,0,1,0,0,0,0,0,0,0,0
stature,0,0,0,0,0,1,0,0,0,0,0
colossus,0,0,0,0,0,1,0,0,0,0,0
giant,0,0,0,0,0,1,0,0,0,0,0
being,0,0,0,0,0,1,0,0,0,0,0
sino,1,0,0,0,0,0,0,0,0,0,0
sanskrit,3,0,0,0,0,0,0,0,0,0,0
splendour,0,0,0,0,0,2,0,0,0,0,0
seldom,0,0,2,0,0,0,0,0,0,0,0
stir,0,0,0,0,0,1,0,0,0,1,0
profound,2,0,0,0,0,0,0,0,0,0,0
faith,0,0,0,0,0,1,0,0,0,0,0
concern,0,0,0,0,0,0,0,0,0,6,0
envision,0,0,0,0,0,0,0,0,0,1,0
copy,0,0,0,0,0,5,0,0,0,0,0
sutra,0,0,0,0,0,2,0,0,0,0,0
glorify,0,0,0,0,0,0,0,0,0,1,0
eternal,1,0,0,0,0,0,0,0,0,0,0
pure,1,0,0,0,0,0,0,0,0,0,0
nirvana,0,0,0,0,0,3,0,0,0,0,0
doctrine,0,0,0,0,0,4,0,0,0,0,0
regulation,0,0,0,0,0,1,0,0,0,0,0
monastic,2,0,0,0,0,0,0,0,0,0,0
community,0,0,0,0,0,2,0,0,0,0,0
trackless,1,0,0,0,0,0,0,0,0,0,0
waste,1,0,0,0,0,1,0,0,0,0,0
terrifying,1,0,0,0,0,0,0,0,0,0,0
direction,0,0,0,0,0,4,0,0,0,0,0
path,0,0,0,0,0,5,0,0,0,0,0
bone,0,0,0,0,0,1,0,0,0,0,0
indication,0,0,0,0,0,1,0,0,0,0,0
caravan,0,0,0,0,0,5,0,0,0,0,0
defy,0,0,0,0,0,0,0,0,0,1,0
terror,0,0,0,0,0,6,0,0,0,0,0
snow,0,0,0,0,0,1,0,0,0,0,0
terribly,0,0,1,0,0,0,0,0,0,0,0
steep,2,0,0,0,0,0,0,0,0,0,0
rocky,1,0,0,0,0,0,0,0,0,0,0
extremely,0,0,1,0,0,0,0,0,0,0,0
sheer,2,0,0,0,0,0,0,0,0,0,0
rock,0,0,0,0,0,2,0,0,0,0,0
dizzy,1,0,0,0,0,0,0,0,0,0,0
chisel,0,0,0,0,0,0,0,0,0,1,0
distribute,0,0,0,0,0,0,0,0,0,2,0
descent,0,0,0,0,0,2,0,0,0,0,0
attract,0,0,0,0,0,0,0,0,0,3,0
holy,3,0,0,0,0,0,0,0,0,0,0
preach,0,0,0,0,0,0,0,0,0,1,0
sermon,0,0,0,0,0,1,0,0,0,0,0
perfect,1,0,0,0,0,0,0,0,0,1,0
stay,0,0,0,0,0,2,0,0,0,3,0
converse,0,0,0,0,0,0,0,0,0,1,0
dissident,1,0,0,0,0,0,0,0,0,0,0
version,0,0,0,0,0,4,0,0,0,0,0
mental,1,0,0,0,0,0,0,0,0,0,0
deepen,0,0,0,0,0,0,0,0,0,1,0
possession,0,0,0,0,0,1,0,0,0,0,0
overland,0,0,1,0,0,1,0,0,0,0,0
flourishing,1,0,0,0,0,0,0,0,0,0,0
recension,0,0,0,0,0,1,0,0,0,0,0
selection,0,0,0,0,0,1,0,0,0,0,0
canon,0,0,0,0,0,1,0,0,0,0,0
collect,0,0,0,0,0,0,0,0,0,2,0
peril,0,0,0,0,0,1,0,0,0,0,0
violent,1,0,0,0,0,0,0,0,0,0,0
port,0,0,0,0,0,5,0,0,0,0,0
astray,0,0,1,0,0,0,0,0,0,0,0
blow,0,0,0,0,0,1,0,0,0,1,0
resume,0,0,0,0,0,0,0,0,0,5,0
scholarly,2,0,0,0,0,0,0,0,0,0,0
saint,0,0,0,0,0,2,0,0,0,0,0
gaelic,1,0,0,0,0,0,0,0,0,0,0
abbot,0,0,0,0,0,1,0,0,0,0,0
legendary,3,0,0,0,0,0,0,0,0,0,0
reputedly,0,0,1,0,0,0,0,0,0,0,0
boy,0,0,0,0,0,2,0,0,0,0,0
abbey,0,0,0,0,0,1,0,0,0,0,0
subsequently,0,0,6,0,0,0,0,0,0,0,0
monastery,0,0,0,0,0,2,0,0,0,0,0
anglicized,1,0,0,0,0,0,0,0,0,0,0
immortalize,0,0,0,0,0,0,0,0,0,2,0
epic,2,0,0,0,0,1,0,0,0,0,0
masterpiece,0,0,0,0,0,1,0,0,0,0,0
prose,0,0,0,0,0,2,0,0,0,0,0
astonishing,1,0,0,0,0,0,0,0,0,0,0
sight,0,0,0,0,0,1,0,0,0,1,0
mirage,0,0,0,0,0,2,0,0,0,0,0
pilgrim,0,0,0,0,0,2,0,0,0,0,0
scripture,0,0,0,0,0,4,0,0,0,0,0
fame,0,0,0,0,0,6,0,0,0,0,0
volume,0,0,0,0,0,6,0,0,0,0,0
diversity,0,0,0,0,0,1,0,0,0,0,0
datum,0,0,0,0,0,2,0,0,0,0,0
inestimable,1,0,0,0,0,0,0,0,0,0,0
archaeologist,0,0,0,0,0,1,0,0,0,0,0
honorary,1,0,0,0,0,0,0,0,0,0,0
epithet,0,0,0,0,0,1,0,0,0,0,0
confucian,1,0,0,0,0,0,0,0,0,0,0
education,0,0,0,0,0,4,0,0,0,0,0
interested,2,0,0,0,0,0,0,0,0,0,0
turmoil,0,0,0,0,0,1,0,0,0,0,0
grip,0,0,0,0,0,0,0,0,0,1,0
discrepancy,0,0,0,0,0,5,0,0,0,0,0
contradiction,0,0,0,0,0,1,0,0,0,0,0
solution,0,0,0,0,0,1,0,0,0,0,0
fountainhead,0,0,0,0,0,1,0,0,0,0,0
permit,0,0,0,0,0,1,0,0,0,1,0
stealth,0,0,0,0,0,1,0,0,0,0,0
connect,0,0,0,0,0,0,0,0,0,1,0
major,6,0,0,0,0,0,0,0,0,0,0
portion,0,0,0,0,0,3,0,0,0,0,0
patronage,0,0,0,0,0,1,0,0,0,0,0
facilitate,0,0,0,0,0,0,0,0,0,1,0
tumultuous,1,0,0,0,0,0,0,0,0,0,0
enthralled,1,0,0,0,0,0,0,0,0,0,0
ministerial,1,0,0,0,0,0,0,0,0,0,0
prefer,0,0,0,0,0,0,0,0,0,1,0
respectfully,0,0,1,0,0,0,0,0,0,0,0
decline,0,0,0,0,0,1,0,0,0,2,0
remainder,0,0,0,0,0,3,0,0,0,0,0
pack,0,0,0,0,0,0,0,0,0,1,0
chapter,0,0,0,0,0,5,0,0,0,0,0
disciple,0,0,0,0,0,2,0,0,0,0,0
formation,0,0,0,0,0,1,0,0,0,0,0
commentary,0,0,0,0,0,2,0,0,0,0,0
thesis,0,0,0,0,0,1,0,0,0,0,0
representation,0,0,0,0,0,1,0,0,0,0,0
degree,0,0,0,0,0,1,0,0,0,0,0
eminence,0,0,0,0,0,1,0,0,0,0,0
popularity,0,0,0,0,0,2,0,0,0,0,0
passing,0,0,0,0,0,1,0,0,0,0,0
rapidly,0,0,2,0,0,0,0,0,0,0,0
japanese,2,0,0,0,0,0,0,0,0,0,0
veneration,0,0,0,0,0,1,0,0,0,0,0
devout,1,0,0,0,0,0,0,0,0,0,0
cancel,0,0,0,0,0,0,0,0,0,1,0
jewish,4,0,0,0,0,0,0,0,0,0,0
credit,0,0,0,0,0,0,0,0,0,1,0
authorship,0,0,0,0,0,1,0,0,0,0,0
fanciful,2,0,0,0,0,0,0,0,0,0,0
exert,0,0,0,0,0,0,0,0,0,1,0
endure,0,0,0,0,0,0,0,0,0,2,0
mighty,1,0,0,0,0,0,0,0,0,0,0
potentate,0,0,0,0,0,1,0,0,0,0,0
descendant,0,0,0,0,0,2,0,0,0,0,0
variously,0,0,3,0,0,0,0,0,0,0,0
roughly,0,0,1,0,0,0,0,0,0,0,0
veracity,0,0,0,0,0,3,0,0,0,0,0
ritual,1,0,0,0,0,0,0,0,0,0,0
prescription,0,0,0,0,0,1,0,0,0,0,0
diverge,0,0,0,0,0,0,0,0,0,1,0
rabbinical,1,0,0,0,0,0,0,0,0,0,0
compendium,0,0,0,0,0,2,0,0,0,0,0
lore,0,0,0,0,0,3,0,0,0,0,0
leading,1,0,0,0,0,0,0,0,0,0,0
grammarian,0,0,0,0,0,2,0,0,0,0,0
lexicographer,0,0,0,0,0,1,0,0,0,0,0
quote,0,0,0,0,0,0,0,0,0,1,0
deviate,0,0,0,0,0,0,0,0,0,1,0
edition,0,0,0,0,0,3,0,0,0,0,0
extraordinary,2,0,0,0,0,0,0,0,0,0,0
excellent,1,0,0,0,0,0,0,0,0,0,0
memory,0,0,0,0,0,4,0,0,0,0,0
capacity,0,0,0,0,0,2,0,0,0,0,0
quickly,0,0,2,0,0,0,0,0,0,0,0
boundless,1,0,0,0,0,0,0,0,0,0,0
comparative,1,0,0,0,0,0,0,0,0,0,0
science,0,0,0,0,0,2,0,0,0,0,0
merely,0,0,2,0,0,0,0,0,0,0,0
firsthand,3,0,0,0,0,0,0,0,0,0,0
sect,0,0,0,0,0,1,0,0,0,0,0
poison,0,0,0,0,0,1,0,0,0,1,0
encyclopaedic,1,0,0,0,0,0,0,0,0,0,0
facet,0,0,0,0,0,1,0,0,0,0,0
activity,0,0,0,0,0,1,0,0,0,0,0
genuine,1,0,0,0,0,0,0,0,0,0,0
abridgment,0,0,0,0,0,4,0,0,0,0,0
chronological,2,0,0,0,0,0,0,0,0,0,0
daunting,1,0,0,0,0,0,0,0,0,0,0
rewrite,0,0,0,0,0,0,0,0,0,1,0
gem,0,0,0,0,0,1,0,0,0,0,0
arab,14,0,0,0,0,0,0,0,0,0,0
imam,0,0,0,0,0,0,0,0,0,0,1
stress,0,0,0,0,0,0,0,0,0,1,0
peculiarity,0,0,0,0,0,1,0,0,0,0,0
interesting,4,0,0,0,0,0,0,0,0,0,0
caliph,0,0,0,0,0,2,0,0,0,0,0
reading,0,0,0,0,0,1,0,0,0,0,0
vivid,3,0,0,0,0,0,0,0,0,0,0
entertaining,1,0,0,0,0,0,0,0,0,0,0
superficial,1,0,0,0,0,0,0,0,0,0,0
somewhat,0,0,2,0,0,0,0,0,0,0,0
sprawling,1,0,0,0,0,0,0,0,0,0,0
confused,1,0,0,0,0,0,0,0,0,0,0
creation,0,0,0,0,0,2,0,0,0,0,0
intersperse,0,0,0,0,0,0,0,0,0,1,0
ocean,0,0,0,0,0,2,0,0,0,0,0
solar,1,0,0,0,0,0,0,0,0,0,0
pearl,0,0,0,0,0,1,0,0,0,0,0
diving,0,0,0,0,0,1,0,0,0,0,0
amber,0,0,0,0,0,1,0,0,0,0,0
