word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,PUNCT,SCONJ,SYM,VERB,X
thoroughly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
power,0,0,0,0,0,0,2,0,0,0,0,0,0,0
consumption,0,0,0,0,0,0,1,0,0,0,0,0,0,0
powder,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cannon,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mount,0,0,0,0,0,0,0,0,0,0,0,0,6,0
tonnage,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ton,0,0,0,0,0,0,1,0,0,0,0,0,0,0
knot,0,0,0,0,0,0,2,0,0,0,0,0,0,0
hit,0,0,0,0,0,0,0,0,0,0,0,0,2,0
chase,0,0,0,0,0,0,1,0,0,0,0,0,1,0
regular,5,0,0,0,0,0,0,0,0,0,0,0,0,0
racing,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mutter,0,0,0,0,0,0,0,0,0,0,0,0,5,0
dislike,0,0,0,0,0,0,1,0,0,0,0,0,0,0
astonished,3,0,0,0,0,0,0,0,0,0,0,0,0,0
urge,0,0,0,0,0,0,0,0,0,0,0,0,5,0
ought,0,0,0,3,0,0,0,0,0,0,0,0,0,0
ultimately,0,0,1,0,0,0,0,0,0,0,0,0,0,0
select,0,0,0,0,0,0,0,0,0,0,0,0,1,0
wipe,0,0,0,0,0,0,0,0,0,0,0,0,2,0
rub,0,0,0,0,0,0,0,0,0,0,0,0,1,0
lense,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sleep,0,0,0,0,0,0,6,0,0,0,0,0,8,0
stentorian,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rouse,0,0,0,0,0,0,0,0,0,0,0,0,2,0
convey,0,0,0,0,0,0,0,0,0,0,0,0,1,0
impress,0,0,0,0,0,0,0,0,0,0,0,0,1,0
scrupulously,0,0,2,0,0,0,0,0,0,0,0,0,0,0
hurrah,0,0,0,0,0,1,2,0,0,0,0,0,1,0
enchanted,1,0,0,0,0,0,0,0,0,0,0,0,0,0
installation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
huge,2,0,0,0,0,0,0,0,0,0,0,0,0,0
chariot,0,0,0,0,0,0,1,0,0,0,0,0,0,0
primitive,4,0,0,0,0,0,0,0,0,0,0,0,0,0
massive,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pair,0,0,0,0,0,0,2,0,0,0,0,0,0,0
patriarchal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mail,0,0,0,0,0,0,5,0,0,0,0,0,0,0
coach,0,0,0,0,0,0,5,0,0,0,0,0,0,0
fashion,0,0,0,0,0,0,5,0,0,0,0,0,0,0
traveling,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mountebank,0,0,0,0,0,0,1,0,0,0,0,0,0,0
movable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
travel,0,0,0,0,0,0,0,0,0,0,0,0,5,0
salon,0,0,0,0,0,0,1,0,0,0,0,0,0,0
assuredly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
devoted,1,0,0,0,0,0,0,0,0,0,0,0,0,0
saddle,0,0,0,0,0,0,2,0,0,0,0,0,1,0
sum,0,0,0,0,0,0,2,0,0,0,0,0,0,0
stipulate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
value,0,0,0,0,0,0,0,0,0,0,0,0,1,0
golden,1,0,0,0,0,0,0,0,0,0,0,0,0,0
guinea,0,0,0,0,0,0,1,0,0,0,0,0,0,0
reserved,1,0,0,0,0,0,0,0,0,0,0,0,0,0
scramble,0,0,0,0,0,0,0,0,0,0,0,0,1,0
carbine,0,0,0,0,0,0,7,0,0,0,0,0,0,0
revolver,0,0,0,0,0,0,5,0,0,0,0,0,0,0
peculiar,8,0,0,0,0,0,0,0,0,0,0,0,0,0
creak,0,0,0,0,0,0,0,0,0,0,0,0,2,0
axle,0,0,0,0,0,0,4,0,0,0,0,0,0,0
grate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
nave,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dreary,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hemisphere,0,0,0,0,0,0,1,0,0,0,0,0,0,0
season,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ray,0,0,0,0,0,0,8,0,0,0,0,0,0,0
inaccessible,1,0,0,0,0,0,0,0,0,0,0,0,0,0
region,0,0,0,0,0,0,8,0,0,0,0,0,0,0
cost,0,0,0,0,0,0,1,0,0,0,0,0,5,0
martyr,0,0,0,0,0,0,1,0,0,0,0,0,0,0
science,0,0,0,0,0,0,3,0,0,0,0,0,0,0
reverse,0,0,0,0,0,0,0,0,0,0,0,0,1,0
frontier,0,0,0,0,0,0,7,0,0,0,0,0,0,0
commencement,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ardor,0,0,0,0,0,0,2,0,0,0,0,0,0,0
horseman,0,0,0,0,0,0,7,0,0,0,0,0,0,0
moderate,1,0,0,0,0,0,0,0,0,0,0,0,1,0
husband,0,0,0,0,0,0,1,0,0,0,0,0,2,0
average,1,0,0,0,0,0,0,0,0,0,0,0,0,0
regulate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
slow,1,0,0,0,0,0,0,0,0,0,0,0,0,0
truly,0,0,4,0,0,0,0,0,0,0,0,0,0,0
center,0,0,0,0,0,0,4,0,0,0,0,0,0,0
fortress,0,0,0,0,0,0,3,0,0,0,0,0,0,0
scout,0,0,0,0,0,0,3,0,0,0,0,0,0,0
special,2,0,0,0,0,0,0,0,0,0,0,0,0,0
marching,0,0,0,0,0,0,1,0,0,0,0,0,0,0
everybody,0,0,0,0,0,0,0,0,4,0,0,0,0,0
liberty,0,0,0,0,0,0,1,0,0,0,0,0,0,0
limit,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hunter,0,0,0,0,0,0,7,0,0,0,0,0,0,0
folk,0,0,0,0,0,0,2,0,0,0,0,0,0,0
philosopher,0,0,0,0,0,0,1,0,0,0,0,0,0,0
philosophize,0,0,0,0,0,0,0,0,0,0,0,0,1,0
combine,0,0,0,0,0,0,0,0,0,0,0,0,3,0
hill,0,0,0,0,0,0,5,0,0,0,0,0,0,0
dust,0,0,0,0,0,0,5,0,0,0,0,0,0,0
prickly,2,0,0,0,0,0,0,0,0,0,0,0,0,0
dainty,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ovine,0,0,0,0,0,0,1,0,0,0,0,0,0,0
species,0,0,0,0,0,0,4,0,0,0,0,0,0,0
pig,0,0,0,0,0,0,3,0,0,0,0,0,0,0
telegraph,0,0,0,0,0,0,3,0,0,0,0,0,1,0
recently,0,0,2,0,0,0,0,0,0,0,0,0,0,0
singular,4,0,0,0,0,0,0,0,0,0,0,0,0,0
resemblance,0,0,0,0,0,0,1,0,0,0,0,0,0,0
monotonous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
grassy,3,0,0,0,0,0,0,0,0,0,0,0,0,0
flat,2,0,0,0,0,0,0,0,0,0,0,0,0,0
sharply,0,0,4,0,0,0,0,0,0,0,0,0,0,0
define,0,0,0,0,0,0,0,0,0,0,0,0,2,0
marvelous,2,0,0,0,0,0,0,0,0,0,0,0,0,0
parish,0,0,0,0,0,0,1,0,0,0,0,0,0,0
supper,0,0,0,0,0,0,7,0,0,0,0,0,0,0
solely,0,0,2,0,0,0,0,0,0,0,0,0,0,0
eagerly,0,0,4,0,0,0,0,0,0,0,0,0,0,0
wrongly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
individual,0,0,0,0,0,0,2,0,0,0,0,0,0,0
gold,1,0,0,0,0,0,8,0,0,0,0,0,0,0
mine,0,0,0,0,0,0,2,0,0,0,0,0,0,0
abandon,0,0,0,0,0,0,0,0,0,0,0,0,5,0
devastating,1,0,0,0,0,0,0,0,0,0,0,0,0,0
adventurer,0,0,0,0,0,0,1,0,0,0,0,0,0,0
origin,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tease,0,0,0,0,0,0,0,0,0,0,0,0,2,0
city,0,0,0,0,0,0,4,0,0,0,0,0,0,0
statistic,0,0,0,0,0,0,2,0,0,0,0,0,0,0
million,0,0,0,0,0,0,3,0,0,0,0,0,0,0
vine,0,0,0,0,0,0,1,0,0,0,0,0,0,0
annually,0,0,1,0,0,0,0,0,0,0,0,0,0,0
gallon,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wine,0,0,0,0,0,0,2,0,0,0,0,0,0,0
horned,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pasture,0,0,0,0,0,0,3,0,0,0,0,0,0,0
include,0,0,0,0,0,0,0,0,0,0,0,0,1,0
devour,0,0,0,0,0,0,0,0,0,0,0,0,2,0
bravo,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cousin,0,0,0,0,0,0,2,0,0,0,0,0,0,0
calling,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wonderful,1,0,0,0,0,0,0,0,0,0,0,0,0,0
strange,8,0,0,0,0,0,0,0,0,0,0,0,0,0
purpose,0,0,0,0,0,0,6,0,0,0,0,0,0,0
rejoinder,0,0,0,0,0,0,1,0,0,0,0,0,0,0
abuse,0,0,0,0,0,0,0,0,0,0,0,0,2,0
curious,5,0,0,0,0,0,0,0,0,0,0,0,0,0
product,0,0,0,0,0,0,4,0,0,0,0,0,0,0
climate,0,0,0,0,0,0,10,0,0,0,0,0,0,0
amaze,0,0,0,0,0,0,1,0,0,0,0,0,2,0
amazing,1,0,0,0,0,0,0,0,0,0,0,0,0,0
margin,0,0,0,0,0,0,2,0,0,0,0,0,0,0
originally,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ring,0,0,0,0,0,0,3,0,0,0,0,0,1,0
enclose,0,0,0,0,0,0,0,0,0,0,0,0,2,0
partly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
evaporate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
daily,1,0,1,0,0,0,0,0,0,0,0,0,0,0
humidity,0,0,0,0,0,0,3,0,0,0,0,0,0,0
exist,0,0,0,0,0,0,0,0,0,0,0,0,2,0
incombustible,2,0,0,0,0,0,0,0,0,0,0,0,0,0
sized,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stone,0,0,0,0,0,0,3,0,0,0,0,0,1,0
dissolve,0,0,0,0,0,0,0,0,0,0,0,0,1,0
grass,0,0,0,0,0,0,7,0,0,0,0,0,0,0
beak,0,0,0,0,0,0,2,0,0,0,0,0,0,0
echidna,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ornithorhynchus,0,0,0,0,0,0,1,0,0,0,0,0,0,0
naturalist,0,0,0,0,0,0,1,0,0,0,0,0,0,0
create,0,0,0,0,0,0,0,0,0,0,0,0,1,0
monotreme,0,0,0,0,0,0,1,0,0,0,0,0,0,0
unequal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
swan,0,0,0,0,0,0,2,0,0,0,0,0,0,0
rat,0,0,0,0,0,0,2,0,0,0,0,0,0,0
nest,0,0,0,0,0,0,3,0,0,0,0,0,0,0
bower,0,0,0,0,0,0,1,0,0,0,0,0,0,0
feathered,1,0,0,0,0,0,0,0,0,0,0,0,0,0
astonish,0,0,0,0,0,0,0,0,0,0,0,0,3,0
note,0,0,0,0,0,0,4,0,0,0,0,0,0,0
aptness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
clock,0,0,0,0,0,0,2,0,0,0,0,0,0,0
postilion,0,0,0,0,0,0,3,0,0,0,0,0,0,0
crack,0,0,0,0,0,0,2,0,0,0,0,0,2,0
whip,0,0,0,0,0,0,2,0,0,0,0,0,0,0
imitate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
grinder,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fourth,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pendulum,0,0,0,0,0,0,1,0,0,0,0,0,0,0
paradox,0,0,0,0,0,0,1,0,0,0,0,0,0,0
anomaly,0,0,0,0,0,0,2,0,0,0,0,0,0,0
botanist,0,0,0,0,0,0,2,0,0,0,0,0,0,0
parody,0,0,0,0,0,0,1,0,0,0,0,0,0,0
defiance,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tirade,0,0,0,0,0,0,1,0,0,0,0,0,0,0
impetuous,5,0,0,0,0,0,0,0,0,0,0,0,0,0
secretary,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gesticulate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
furiously,0,0,1,0,0,0,0,0,0,0,0,0,0,0
brandish,0,0,0,0,0,0,0,0,0,0,0,0,1,0
drown,0,0,0,0,0,0,0,0,0,0,0,0,2,0
thunder,0,0,0,0,0,0,2,0,0,0,0,0,0,0
applause,0,0,0,0,0,0,1,0,0,0,0,0,0,0
enumeration,0,0,0,0,0,0,1,0,0,0,0,0,0,0
peculiarity,0,0,0,0,0,0,2,0,0,0,0,0,0,0
peace,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cool,2,0,0,0,0,0,0,0,0,0,0,0,0,0
renewed,3,0,0,0,0,0,0,0,0,0,0,0,0,0
vehemence,0,0,0,0,0,0,1,0,0,0,0,0,0,0
production,0,0,0,0,0,0,2,0,0,0,0,0,0,0
hygienic,2,0,0,0,0,0,0,0,0,0,0,0,0,0
oxygen,0,0,0,0,0,0,1,0,0,0,0,0,0,0
azote,0,0,0,0,0,0,1,0,0,0,0,0,0,0
typhus,0,0,0,0,0,0,1,0,0,0,0,0,0,0
measles,0,0,0,0,0,0,1,0,0,0,0,0,0,0
chronic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
affection,0,0,0,0,0,0,2,0,0,0,0,0,0,0
refer,0,0,0,0,0,0,0,0,0,0,0,0,2,0
arouse,0,0,0,0,0,0,0,0,0,0,0,0,4,0
preamble,0,0,0,0,0,0,1,0,0,0,0,0,0,0
moral,2,0,0,0,0,0,0,0,0,0,0,0,0,0
regeneration,0,0,0,0,0,0,2,0,0,0,0,0,0,0
metal,0,0,0,0,0,0,2,0,0,0,0,0,0,0
rust,0,0,0,0,0,0,1,0,0,0,0,0,0,0
exposure,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pure,1,0,0,0,0,0,0,0,0,0,0,0,0,0
whiten,0,0,0,0,0,0,0,0,0,0,0,0,1,0
linen,0,0,0,0,0,0,2,0,0,0,0,0,0,0
soul,0,0,0,0,0,0,2,0,0,0,0,0,0,0
virtue,0,0,0,0,0,0,1,0,0,0,0,0,0,0
criminal,2,0,0,0,0,0,6,0,0,0,0,0,0,0
reform,0,0,0,0,0,0,0,0,0,0,0,0,2,0
influence,0,0,0,0,0,0,3,0,0,0,0,0,0,0
docility,0,0,0,0,0,0,1,0,0,0,0,0,0,0
revive,0,0,0,0,0,0,0,0,0,0,0,0,2,0
salubrious,2,0,0,0,0,0,0,0,0,0,0,0,0,0
regenerated,1,0,0,0,0,0,0,0,0,0,0,0,0,0
philanthropist,0,0,0,0,0,0,1,0,0,0,0,0,0,0
privileged,1,0,0,0,0,0,0,0,0,0,0,0,0,0
considerable,3,0,0,0,0,0,0,0,0,0,0,0,0,0
unbearable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cavalcade,0,0,0,0,0,0,2,0,0,0,0,0,0,0
speedy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
brackish,1,0,0,0,0,0,0,0,0,0,0,0,0,0
undrinkable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lake,0,0,0,0,0,0,4,0,0,0,0,0,0,0
misnomer,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yellow,1,0,0,0,0,0,0,0,0,0,0,0,0,0
blue,2,0,0,0,0,0,0,0,0,0,0,0,0,0
dispute,0,0,0,0,0,0,0,0,0,0,0,0,2,0
amour,0,0,0,0,0,0,0,0,0,0,0,0,0,1
propre,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reasoning,0,0,0,0,0,0,1,0,0,0,0,0,0,0
accustomed,2,0,0,0,0,0,0,0,0,0,0,0,0,0
punctuality,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dispatch,0,0,0,0,0,0,0,0,0,0,0,0,4,0
soundly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
notwithstanding,0,3,0,0,0,0,0,0,0,0,0,0,0,0
melancholy,2,0,0,0,0,0,0,0,0,0,0,0,0,0
howling,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dingo,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jackal,0,0,0,0,0,0,1,0,0,0,0,0,0,0
magnificent,9,0,0,0,0,0,0,0,0,0,0,0,0,0
thickly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
chrysanthemum,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gladly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
beauty,0,0,0,0,0,0,1,0,0,0,0,0,0,0
awake,0,0,0,0,0,0,0,0,0,0,0,0,1,0
enamel,0,0,0,0,0,0,0,0,0,0,0,0,1,0
flower,0,0,0,0,0,0,8,0,0,0,0,0,0,0
freshness,0,0,0,0,0,0,2,0,0,0,0,0,0,0
slender,1,0,0,0,0,0,0,0,0,0,0,0,0,0
leaved,1,0,0,0,0,0,0,0,0,0,0,0,0,0
flax,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hue,0,0,0,0,0,0,1,0,0,0,0,0,0,0
scarlet,2,0,0,0,0,0,0,0,0,0,0,0,0,0
acanthus,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cassowary,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fortunate,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rare,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ball,0,0,0,0,0,0,6,0,0,0,0,0,0,0
jabiru,0,0,0,0,0,0,1,0,0,0,0,0,0,0
crane,0,0,0,0,0,0,1,0,0,0,0,0,0,0
winged,2,0,0,0,0,0,0,0,0,0,0,0,0,0
creature,0,0,0,0,0,0,5,0,0,0,0,0,0,0
extremely,0,0,3,0,0,0,0,0,0,0,0,0,0,0
measure,0,0,0,0,0,0,1,0,0,0,0,0,3,0
inch,0,0,0,0,0,0,3,0,0,0,0,0,0,0
violet,1,0,0,0,0,0,0,0,0,0,0,0,0,0
purple,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tint,0,0,0,0,0,0,1,0,0,0,0,0,0,0
contrast,0,0,0,0,0,0,1,0,0,0,0,0,1,0
vividly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
glossy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
green,5,0,0,0,0,0,1,0,0,0,0,0,0,0
dazzling,1,0,0,0,0,0,0,0,0,0,0,0,0,0
whiteness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
throat,0,0,0,0,0,0,1,0,0,0,0,0,0,0
palette,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bestow,0,0,0,0,0,0,0,0,0,0,0,0,1,0
spoil,0,0,0,0,0,0,1,0,0,0,0,0,1,0
kill,0,0,0,0,0,0,0,0,0,0,0,0,10,0
shapeless,2,0,0,0,0,0,0,0,0,0,0,0,0,0
porcupine,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ant,0,0,0,0,0,0,2,0,0,0,0,0,0,0
unfinished,2,0,0,0,0,0,0,0,0,0,0,0,0,0
stage,0,0,0,0,0,0,2,0,0,0,0,0,0,0
creation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
glutinous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
extensible,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tongue,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jaw,0,0,0,0,0,0,1,0,0,0,0,0,0,0
horrible,3,0,0,0,0,0,0,0,0,0,0,0,0,0
naturally,0,0,1,0,0,0,0,0,0,0,0,0,0,0
preserve,0,0,0,0,0,0,1,0,0,0,0,0,3,0
monotremata,0,0,0,0,0,0,1,0,0,0,0,0,0,0
stow,0,0,0,0,0,0,0,0,0,0,0,0,1,0
resent,0,0,0,0,0,0,0,0,0,0,0,0,1,0
indignantly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
project,0,0,0,0,0,0,4,0,0,0,0,0,0,0
afternoon,0,0,0,0,0,0,1,0,0,0,0,0,0,0
descry,0,0,0,0,0,0,0,0,0,0,0,0,1,0
column,0,0,0,0,0,0,1,0,0,0,0,0,0,0
overspread,0,0,0,0,0,0,0,0,0,0,0,0,2,0
phenomenon,0,0,0,0,0,0,4,0,0,0,0,0,0,0
description,0,0,0,0,0,0,1,0,0,0,0,0,0,0
meteor,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lively,3,0,0,0,0,0,0,0,0,0,0,0,0,0
explanation,0,0,0,0,0,0,2,0,0,0,0,0,0,0
conjecture,0,0,0,0,0,0,2,0,0,0,0,0,0,0
summarily,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drove,0,0,0,0,0,0,3,0,0,0,0,0,0,0
chorus,0,0,0,0,0,0,2,0,0,0,0,0,0,0
bleating,0,0,0,0,0,0,2,0,0,0,0,0,0,0
neighing,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bel,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lowing,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mingle,0,0,0,0,0,0,0,0,0,0,0,0,5,0
vociferation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
leader,0,0,0,0,0,0,7,0,0,0,0,0,0,0
footed,1,0,0,0,0,0,0,0,0,0,0,0,0,0
army,0,0,0,0,0,0,2,0,0,0,0,0,0,0
friendly,1,0,0,0,0,0,0,0,0,0,0,0,0,0
relation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
designation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
keeper,0,0,0,0,0,0,7,0,0,0,0,0,0,0
owner,0,0,0,0,0,0,1,0,0,0,0,0,0,0
buy,0,0,0,0,0,0,0,0,0,0,0,0,2,0
sell,0,0,0,0,0,0,0,0,0,0,0,0,2,0
pound,0,0,0,0,0,0,3,0,0,0,0,0,0,0
business,0,0,0,0,0,0,7,0,0,0,0,0,0,0
patience,0,0,0,0,0,0,5,0,0,0,0,0,0,0
restive,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stubborn,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fatigue,0,0,0,0,0,0,12,0,0,0,0,0,1,0
earn,0,0,0,0,0,0,0,0,0,0,0,0,2,0
grove,0,0,0,0,0,0,5,0,0,0,0,0,0,0
interminable,2,0,0,0,0,0,0,0,0,0,0,0,0,0
assistant,0,0,0,0,0,0,1,0,0,0,0,0,0,0
laborious,2,0,0,0,0,0,0,0,0,0,0,0,0,0
serviceable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stray,1,0,0,0,0,0,0,0,0,0,0,0,3,0
rear,1,0,0,0,0,0,1,0,0,0,0,0,2,0
guard,0,0,0,0,0,0,14,0,0,0,0,0,2,0
stockwhip,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lash,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rank,0,0,0,0,0,0,4,0,0,0,0,0,0,0
refractory,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cavalry,0,0,0,0,0,0,2,0,0,0,0,0,0,0
regiment,0,0,0,0,0,0,4,0,0,0,0,0,0,0
wing,0,0,0,0,0,0,1,0,0,0,0,0,0,0
admirable,3,0,0,0,0,0,0,0,0,0,0,0,0,0
battalion,0,0,0,0,0,0,2,0,0,0,0,0,0,0
oxen,0,0,0,0,0,0,1,0,0,0,0,0,0,0
congenitor,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gravity,0,0,0,0,0,0,1,0,0,0,0,0,0,0
instinct,0,0,0,0,0,0,2,0,0,0,0,0,0,0
claim,0,0,0,0,0,0,1,0,0,0,0,0,1,0
humor,0,0,0,0,0,0,0,0,0,0,0,0,1,0
implicitly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sundry,3,0,0,0,0,0,0,0,0,0,0,0,0,0
commend,0,0,0,0,0,0,0,0,0,0,0,0,1,0
troop,0,0,0,0,0,0,8,0,0,0,0,0,0,0
slake,0,0,0,0,0,0,0,0,0,0,0,0,1,0
thirst,0,0,0,0,0,0,5,0,0,0,0,0,0,0
obedient,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tractable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
eucalyptu,0,0,0,0,0,0,1,0,0,0,0,0,0,0
platoon,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mix,0,0,0,0,0,0,0,0,0,0,0,0,3,0
collect,0,0,0,0,0,0,0,0,0,0,0,0,1,0
unfortunately,0,0,3,0,0,0,0,0,0,0,0,0,0,0
astray,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pain,0,0,0,0,0,0,1,0,0,0,0,0,1,0
disbandment,0,0,0,0,0,0,1,0,0,0,0,0,0,0
quest,0,0,0,0,0,0,1,0,0,0,0,0,0,0
successful,2,0,0,0,0,0,0,0,0,0,0,0,0,0
heavy,10,0,0,0,0,0,0,0,0,0,0,0,0,0
lazy,2,0,0,0,0,0,0,0,0,0,0,0,0,0
stir,0,0,0,0,0,0,0,0,0,0,0,0,6,0
mad,2,0,0,0,0,0,0,0,0,0,0,0,0,0
terror,0,0,0,0,0,0,3,0,0,0,0,0,0,0
disorderly,1,0,0,0,0,0,0,0,0,0,0,0,0,0
panic,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dint,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ambition,0,0,0,0,0,0,1,0,0,0,0,0,0,0
triumph,0,0,0,0,0,0,0,0,0,0,0,0,1,0
incessantly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
steadily,0,0,3,0,0,0,0,0,0,0,0,0,0,0
addition,0,0,0,0,0,0,1,0,0,0,0,0,0,0
trial,1,0,0,0,0,0,1,0,0,0,0,0,0,0
obstinacy,0,0,0,0,0,0,1,0,0,0,0,0,0,0
flee,0,0,0,0,0,0,0,0,0,0,0,0,2,0
liquid,1,0,0,0,0,0,2,0,0,0,0,0,0,0
ram,0,0,0,0,0,0,1,0,0,0,0,0,0,0
drink,0,0,0,0,0,0,1,0,0,0,0,0,1,0
quench,0,0,0,0,0,0,0,0,0,0,0,0,2,0
decline,0,0,0,0,0,0,0,0,0,0,0,0,1,0
intimate,1,0,0,0,0,0,0,0,0,0,0,0,0,0
acquaintance,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lamb,0,0,0,0,0,0,2,0,0,0,0,0,0,0
bleat,0,0,0,0,0,0,0,0,0,0,0,0,2,0
pitifully,0,0,1,0,0,0,0,0,0,0,0,0,0,0
wit,0,0,0,0,0,0,2,0,0,0,0,0,0,0
bellow,0,0,0,0,0,0,1,0,0,0,0,0,1,0
neigh,0,0,0,0,0,0,1,0,0,0,0,0,1,0
rhyme,0,0,0,0,0,0,1,0,0,0,0,0,0,0
detachment,0,0,0,0,0,0,3,0,0,0,0,0,0,0
helter,0,0,0,0,0,0,1,0,0,0,0,0,0,0
skelter,0,0,1,0,0,0,0,0,0,0,0,0,0,0
confusion,0,0,0,0,0,0,1,0,0,0,0,0,0,0
passage,0,0,0,0,0,0,14,0,0,0,0,0,0,0
file,0,0,0,0,0,0,1,0,0,0,0,0,1,0
pasturage,0,0,0,0,0,0,2,0,0,0,0,0,0,0
breed,0,0,0,0,0,0,2,0,0,0,0,0,0,0
cordially,0,0,2,0,0,0,0,0,0,0,0,0,0,0
opposite,5,0,0,0,0,0,0,0,0,0,0,0,0,0
judicious,1,0,0,0,0,0,0,0,0,0,0,0,0,0
appetizing,1,0,0,0,0,0,0,0,0,0,0,0,0,0
warm,2,0,0,0,0,0,0,0,0,0,0,0,0,0
