word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,PRON,PUNCT,SCONJ,VERB,X
drop,0,0,0,0,0,0,0,0,0,0,4,0
forget,0,0,0,0,0,0,0,0,0,0,2,0
statistic,0,0,0,0,0,1,0,0,0,0,0,0
concern,0,0,0,0,0,4,0,0,0,0,4,0
estimation,0,0,0,0,0,1,0,0,0,0,0,0
analysis,0,0,0,0,0,1,0,0,0,0,0,0
datum,0,0,0,0,0,2,0,0,0,0,0,0
canadian,1,0,0,0,0,0,0,0,0,0,0,0
unlikely,2,0,0,0,0,0,0,0,0,0,0,0
reality,0,0,0,0,0,5,0,0,0,0,0,0
backward,0,0,1,0,0,0,0,0,0,0,0,0
reliable,4,0,0,0,0,0,0,0,0,0,0,0
rate,0,0,0,0,0,8,0,0,0,0,1,0
phase,0,0,0,0,0,2,0,0,0,0,0,0
annum,0,0,0,0,0,1,0,0,0,0,0,0
guess,0,0,0,0,0,1,0,0,0,0,0,0
commonly,0,0,7,0,0,0,0,0,0,0,0,0
depopulate,0,0,0,0,0,0,0,0,0,0,1,0
height,0,0,0,0,0,6,0,0,0,0,0,0
equal,3,0,0,0,0,1,0,0,0,0,2,0
assume,0,0,0,0,0,0,0,0,0,0,17,0
check,0,0,0,0,0,2,0,0,0,0,5,0
diminish,0,0,0,0,0,0,0,0,0,0,2,0
albeit,0,0,0,0,0,0,0,0,0,1,0,0
slowly,0,0,5,0,0,0,0,0,0,0,0,0
gross,5,0,0,0,0,0,0,0,0,0,0,0
calculation,0,0,0,0,0,1,0,0,0,0,0,0
uneven,1,0,0,0,0,0,0,0,0,0,0,0
selection,0,0,0,0,0,2,0,0,0,0,0,0
fit,3,0,0,0,0,0,0,0,0,0,0,0
argue,0,0,0,0,0,0,0,0,0,0,7,0
rob,0,0,0,0,0,0,0,0,0,0,1,0
reduce,0,0,0,0,0,0,0,0,0,0,8,0
birth,0,0,0,0,0,4,0,0,0,0,0,0
capacity,0,0,0,0,0,3,0,0,0,0,0,0
prefer,0,0,0,0,0,0,0,0,0,0,3,0
male,4,0,0,0,0,0,0,0,0,0,0,0
afford,0,0,0,0,0,0,0,0,0,0,5,0
affected,1,0,0,0,0,0,0,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,0,0,4,0
intelligent,1,0,0,0,0,0,0,0,0,0,0,0
deceive,0,0,0,0,0,0,0,0,0,0,1,0
buyer,0,0,0,0,0,1,0,0,0,0,0,0
age,0,0,0,0,0,4,0,0,0,0,1,0
severely,0,0,5,0,0,0,0,0,0,0,0,0
overall,4,0,1,0,0,0,0,0,0,0,0,0
distribution,0,0,0,0,0,1,0,0,0,0,0,0
conclude,0,0,0,0,0,0,0,0,0,0,3,0
coincidence,0,0,0,0,0,1,0,0,0,0,0,0
poor,14,0,0,0,0,0,0,0,0,0,0,0
set,0,0,0,0,0,1,0,0,0,0,17,0
hostile,4,0,0,0,0,0,0,0,0,0,0,0
feed,0,0,0,0,0,0,0,0,0,0,4,0
few,3,0,0,0,0,0,0,0,0,0,0,0
buy,0,0,0,0,0,0,0,0,0,0,11,0
sale,0,0,0,0,0,3,0,0,0,0,0,0
depict,0,0,0,0,0,0,0,0,0,0,2,0
unfortunate,1,0,0,0,0,1,0,0,0,0,0,0
criminal,2,0,0,0,0,1,0,0,0,0,0,0
mentally,0,0,1,0,0,0,0,0,0,0,0,0
physically,0,0,2,0,0,0,0,0,0,0,0,0
handicap,0,0,0,0,0,0,0,0,0,0,2,0
debtor,0,0,0,0,0,1,0,0,0,0,0,0
pledge,0,0,0,0,0,1,0,0,0,0,8,0
security,0,0,0,0,0,8,0,0,0,0,0,0
outcast,0,0,0,0,0,1,0,0,0,0,0,0
societal,1,0,0,0,0,0,0,0,0,0,0,0
alternative,5,0,0,0,0,6,0,0,0,0,0,0
servitude,0,0,0,0,0,1,0,0,0,0,0,0
domestic,10,0,0,0,0,0,0,0,0,0,0,0
situation,0,0,0,0,0,27,0,0,0,0,0,0
execution,0,0,0,0,0,4,0,0,0,0,0,0
serve,0,0,0,0,0,0,0,0,0,0,33,0
sacrifice,0,0,0,0,0,3,0,0,0,0,0,0
festival,0,0,0,0,0,1,0,0,0,0,0,0
stranger,0,0,0,0,0,1,0,0,0,0,0,0
unwary,1,0,0,0,0,0,0,0,0,0,0,0
villager,0,0,0,0,0,2,0,0,0,0,0,0
kidnap,0,0,0,0,0,0,0,0,0,0,2,0
prisoner,0,0,0,0,0,2,0,0,0,0,0,0
argument,0,0,0,0,0,2,0,0,0,0,0,0
justify,0,0,0,0,0,0,0,0,0,0,5,0
acquisition,0,0,0,0,0,4,0,0,0,0,0,0
occurrence,0,0,0,0,0,1,0,0,0,0,0,0
captive,0,0,0,0,0,2,0,0,0,0,0,0
humanity,0,0,0,0,0,6,0,0,0,0,0,0
hard,1,0,1,0,0,0,0,0,0,0,0,0
rescue,0,0,0,0,0,0,0,0,0,0,1,0
danger,0,0,0,0,0,2,0,0,0,0,0,0
execute,0,0,0,0,0,0,0,0,0,0,6,0
civilized,1,0,0,0,0,0,0,0,0,0,0,0
preferable,1,0,0,0,0,0,0,0,0,0,0,0
primitive,1,0,0,0,0,0,0,0,0,0,0,0
speciousness,0,0,0,0,0,1,0,0,0,0,0,0
slaver,0,0,0,0,0,3,0,0,0,0,0,0
truth,0,0,0,0,0,1,0,0,0,0,0,0
abolitionist,0,0,0,0,0,2,0,0,0,0,0,0
monetary,4,0,0,0,0,0,0,0,0,0,0,0
mineral,1,0,0,0,0,5,0,0,0,0,0,0
key,2,0,0,0,0,2,0,0,0,0,0,0
energy,0,0,0,0,0,1,0,0,0,0,0,0
obvious,4,0,0,0,0,0,0,0,0,0,0,0
afield,0,0,2,0,0,0,0,0,0,0,0,0
person,0,0,0,0,0,7,0,0,0,0,0,0
express,0,0,0,0,0,0,0,0,0,0,2,0
disposable,1,0,0,0,0,0,0,0,0,0,0,0
heavily,0,0,5,0,0,0,0,0,0,0,0,0
availability,0,0,0,0,0,1,0,0,0,0,0,0
porter,0,0,0,0,0,1,0,0,0,0,0,0
canoeman,0,0,0,0,0,1,0,0,0,0,0,0
specialized,1,0,0,0,0,0,0,0,0,0,0,0
philosophy,0,0,0,0,0,2,0,0,0,0,0,0
desirable,2,0,0,0,0,0,0,0,0,0,0,0
stage,0,0,0,0,0,4,0,0,0,0,7,0
ready,4,0,0,0,0,0,0,0,0,0,0,0
march,0,0,0,0,0,1,0,0,0,0,2,0
separate,10,0,0,0,0,0,0,0,0,0,3,0
formidable,3,0,0,0,0,0,0,0,0,0,0,0
insatiable,1,0,0,0,0,0,0,0,0,0,0,0
seven,0,0,0,0,0,0,7,0,0,0,0,0
fisherman,0,0,0,0,0,1,0,0,0,0,0,0
maker,0,0,0,0,0,2,0,0,0,0,0,0
fortune,0,0,0,0,0,1,0,0,0,0,0,0
bind,0,0,0,0,0,0,0,0,0,0,7,0
immediate,6,0,0,0,0,0,0,0,0,0,0,0
density,0,0,0,0,0,3,0,0,0,0,0,0
square,23,0,0,0,0,0,0,0,0,0,0,0
scholar,0,0,0,0,0,10,0,0,0,0,0,0
believe,0,0,0,0,0,0,0,0,0,0,7,0
noteworthy,2,0,0,0,0,0,0,0,0,0,0,0
order,0,0,0,0,0,21,0,0,0,0,2,0
sharply,0,0,3,0,0,0,0,0,0,0,0,0
politico,3,0,0,0,0,0,0,0,0,0,0,0
consciously,0,0,2,0,0,0,0,0,0,0,0,0
calculate,0,0,0,0,0,0,0,0,0,0,1,0
conclusion,0,0,0,0,0,2,0,0,0,0,0,0
dangerous,2,0,0,0,0,0,0,0,0,0,0,0
rape,0,0,0,0,0,2,0,0,0,0,0,0
sole,6,0,0,0,0,0,0,0,0,0,0,0
timber,0,0,0,0,0,4,0,0,0,0,0,0
palm,0,0,0,0,0,27,0,0,0,0,0,0
oil,0,0,0,0,0,37,0,0,0,0,0,0
crossing,0,0,0,0,0,1,0,0,0,0,0,0
tool,0,0,0,0,0,4,0,0,0,0,0,0
knife,0,0,0,0,0,1,0,0,0,0,0,0
hardware,0,0,0,0,0,2,0,0,0,0,0,0
tobacco,0,0,0,0,0,1,0,0,0,0,0,0
price,0,0,0,0,0,15,0,0,0,0,0,0
inflate,0,0,0,0,0,0,0,0,0,0,2,0
cost,0,0,0,0,0,10,0,0,0,0,0,0
purchaser,0,0,0,0,0,1,0,0,0,0,0,0
stimulation,0,0,0,0,0,1,0,0,0,0,0,0
remote,8,0,0,0,0,0,0,0,0,0,0,0
quantify,0,0,0,0,0,0,0,0,0,0,1,0
combine,0,0,0,0,0,0,0,0,0,0,7,0
negligible,1,0,0,0,0,0,0,0,0,0,0,0
prior,0,0,9,0,0,0,0,0,0,0,0,0
worth,7,0,0,0,0,0,0,0,0,0,0,0
comparison,0,0,0,0,0,2,0,0,0,0,0,0
prosperous,10,0,0,0,0,0,0,0,0,0,0,0
fairly,0,0,2,0,0,0,0,0,0,0,0,0
appearance,0,0,0,0,0,2,0,0,0,0,0,0
accumulate,0,0,0,0,0,0,0,0,0,0,2,0
personal,7,0,0,0,0,0,0,0,0,0,0,0
permanently,0,0,1,0,0,0,0,0,0,0,0,0
start,0,0,0,0,0,2,0,0,0,0,8,0
useful,3,0,0,0,0,0,0,0,0,0,0,0
training,0,0,0,0,0,4,0,0,0,0,0,0
son,0,0,0,0,0,15,0,0,0,0,0,0
education,0,0,0,0,0,26,0,0,0,0,0,0
acceptance,0,0,0,0,0,1,0,0,0,0,0,0
currency,0,0,0,0,0,11,0,0,0,0,0,0
acceptable,4,0,0,0,0,0,0,0,0,0,0,0
bar,0,0,0,0,0,1,0,0,0,0,2,0
dust,0,0,0,0,0,2,0,0,0,0,0,0
cowrie,0,0,0,0,0,2,0,0,0,0,0,0
shell,0,0,0,0,0,1,0,0,0,0,1,0
revolution,0,0,0,0,0,6,0,0,0,0,0,0
innovation,0,0,0,0,0,2,0,0,0,0,0,0
freeman,0,0,0,0,0,1,0,0,0,0,0,0
common,8,0,0,0,0,0,0,0,0,0,0,0
akin,1,0,0,0,0,0,0,0,0,0,0,0
path,0,0,0,0,0,2,0,0,0,0,0,0
overweening,1,0,0,0,0,0,0,0,0,0,0,0
technique,0,0,0,0,0,3,0,0,0,0,0,0
converge,0,0,0,0,0,0,0,0,0,0,1,0
meet,0,0,0,0,0,0,0,0,0,0,24,0
crush,0,0,0,0,0,0,0,0,0,0,3,0
engulf,0,0,0,0,0,0,0,0,0,0,1,0
protection,0,0,0,0,0,10,0,0,0,0,0,0
association,0,0,0,0,0,9,0,0,0,0,0,0
federation,0,0,0,0,0,11,0,0,0,0,0,0
resist,0,0,0,0,0,0,0,0,0,0,10,0
manifest,0,0,0,0,0,0,0,0,0,0,3,0
northernmost,2,0,0,0,0,0,0,0,0,0,0,0
directly,0,0,5,0,0,0,0,0,0,0,0,0
share,0,0,0,0,0,4,0,0,0,0,12,0
cause,0,0,0,0,0,4,0,0,0,0,19,0
virulent,1,0,0,0,0,0,0,0,0,0,0,0
dissolution,0,0,0,0,0,2,0,0,0,0,0,0
resultant,1,0,0,0,0,0,0,0,0,0,0,0
disorder,0,0,0,0,0,1,0,0,0,0,0,0
liking,0,0,0,0,0,3,0,0,0,0,0,0
young,7,0,0,0,0,0,0,0,0,0,0,0
authoritarian,6,0,0,0,0,0,0,0,0,0,0,0
concept,0,0,0,0,0,6,0,0,0,0,0,0
centralized,7,0,0,0,0,0,0,0,0,0,0,0
entire,4,0,0,0,0,0,0,0,0,0,0,0
conserve,0,0,0,0,0,0,0,0,0,0,1,0
reluctant,2,0,0,0,0,0,0,0,0,0,0,0
arm,0,0,0,0,0,7,0,0,0,0,4,0
suzerainty,0,0,0,0,0,4,0,0,0,0,0,0
established,3,0,0,0,0,0,0,0,0,0,0,0
strict,5,0,0,0,0,0,0,0,0,0,0,0
tactic,0,0,0,0,0,6,0,0,0,0,0,0
suit,0,0,0,0,0,0,0,0,0,0,2,0
weapon,0,0,0,0,0,6,0,0,0,0,0,0
breaking,0,0,0,0,0,1,0,0,0,0,0,0
vie,0,0,0,0,0,0,0,0,0,0,2,0
musket,0,0,0,0,0,3,0,0,0,0,0,0
specially,0,0,1,0,0,0,0,0,0,0,0,0
serviceable,1,0,0,0,0,0,0,0,0,0,0,0
hunting,0,0,0,0,0,2,0,0,0,0,0,0
bird,0,0,0,0,0,1,0,0,0,0,0,0
wild,2,0,0,0,0,0,0,0,0,0,0,0
debatable,1,0,0,0,0,0,0,0,0,0,0,0
instance,0,0,0,0,0,5,0,0,0,0,0,0
victory,0,0,0,0,0,10,0,0,0,0,0,0
attribute,0,0,0,0,0,0,0,0,0,0,3,0
employment,0,0,0,0,0,4,0,0,0,0,0,0
equip,0,0,0,0,0,0,0,0,0,0,5,0
working,0,0,0,0,0,1,0,0,0,0,0,0
powder,0,0,0,0,0,1,0,0,0,0,0,0
dissimilar,1,0,0,0,0,0,0,0,0,0,0,0
prerogative,0,0,0,0,0,1,0,0,0,0,0,0
henchman,0,0,0,0,0,1,0,0,0,0,0,0
seller,0,0,0,0,0,1,0,0,0,0,0,0
politic,0,0,0,0,0,13,0,0,0,0,0,0
relationship,0,0,0,0,0,9,0,0,0,0,0,0
entirely,0,0,3,0,0,0,0,0,0,0,0,0
paramountcy,0,0,0,0,0,2,0,0,0,0,0,0
seriously,0,0,1,0,0,0,0,0,0,0,0,0
question,0,0,0,0,0,7,0,0,0,0,4,0
morality,0,0,0,0,0,3,0,0,0,0,0,0
itinerant,2,0,0,0,0,0,0,0,0,0,0,0
homeland,0,0,0,0,0,7,0,0,0,0,0,0
license,0,0,0,0,0,1,0,0,0,0,0,0
restricted,1,0,0,0,0,0,0,0,0,0,0,0
northerner,0,0,0,0,0,4,0,0,0,0,0,0
play,0,0,0,0,0,0,0,0,0,0,9,0
ground,0,0,0,0,0,5,0,0,0,0,0,0
abolish,0,0,0,0,0,0,0,0,0,0,10,0
theme,0,0,0,0,0,4,0,0,0,0,0,0
sweep,0,0,0,0,0,0,0,0,0,0,2,0
adherent,0,0,0,0,0,1,0,0,0,0,0,0
event,0,0,0,0,0,8,0,0,0,0,0,0
previous,10,0,0,0,0,0,0,0,0,0,0,0
occupation,0,0,0,0,0,13,0,0,0,0,0,0
push,0,0,0,0,0,0,0,0,0,0,5,0
southeast,0,0,1,0,0,4,0,0,0,0,0,0
leading,4,0,0,0,0,0,0,0,0,0,0,0
preeminent,1,0,0,0,0,0,0,0,0,0,0,0
respected,1,0,0,0,0,0,0,0,0,0,0,0
exercise,0,0,0,0,0,0,0,0,0,0,5,0
mediate,0,0,0,0,0,0,0,0,0,0,3,0
learning,0,0,0,0,0,5,0,0,0,0,0,0
holiness,0,0,0,0,0,1,0,0,0,0,0,0
brotherhood,0,0,0,0,0,5,0,0,0,0,0,0
tariqa,0,0,0,0,0,5,0,0,0,0,0,1
sanctity,0,0,0,0,0,1,0,0,0,0,0,0
teacher,0,0,0,0,0,9,0,0,0,0,0,0
mystical,1,0,0,0,0,0,0,0,0,0,0,0
current,1,0,0,0,0,2,0,0,0,0,0,0
thought,0,0,0,0,0,4,0,0,0,0,0,0
mysticism,0,0,0,0,0,1,0,0,0,0,0,0
congenial,1,0,0,0,0,0,0,0,0,0,0,0
proselytize,0,0,0,0,0,0,0,0,0,0,1,0
mystic,1,0,0,0,0,1,0,0,0,0,0,0
livelihood,0,0,0,0,0,2,0,0,0,0,0,0
accommodate,0,0,0,0,0,0,0,0,0,0,2,0
framework,0,0,0,0,0,3,0,0,0,0,0,0
coming,0,0,0,0,0,1,0,0,0,0,0,0
track,0,0,0,0,0,1,0,0,0,0,0,0
foremost,2,0,0,0,0,0,0,0,0,0,0,0
devout,1,0,0,0,0,0,0,0,0,0,0,0
train,0,0,0,0,0,0,0,0,0,0,8,0
morally,0,0,1,0,0,0,0,0,0,0,0,0
compel,0,0,0,0,0,0,0,0,0,0,3,0
true,4,0,0,0,0,0,0,0,0,0,0,0
irresponsive,1,0,0,0,0,0,0,0,0,0,0,0
preach,0,0,0,0,0,0,0,0,0,0,3,0
doctrine,0,0,0,0,0,4,0,0,0,0,0,0
divinely,0,0,1,0,0,0,0,0,0,0,0,0
rebellion,0,0,0,0,0,12,0,0,0,0,0,0
attractive,2,0,0,0,0,0,0,0,0,0,0,0
strange,2,0,0,0,0,0,0,0,0,0,0,0
scope,0,0,0,0,0,2,0,0,0,0,0,0
freedom,0,0,0,0,0,6,0,0,0,0,0,0
herdsman,0,0,0,0,0,2,0,0,0,0,0,0
alien,2,0,0,0,0,1,0,0,0,0,0,0
influential,2,0,0,0,0,0,0,0,0,0,0,0
clerical,3,0,0,0,0,0,0,0,0,0,0,0
cleric,0,0,0,0,0,12,0,0,0,0,0,0
receptive,1,0,0,0,0,0,0,0,0,0,0,0
disgruntled,1,0,0,0,0,0,0,0,0,0,0,0
kinsman,0,0,0,0,0,2,0,0,0,0,0,0
alliance,0,0,0,0,0,7,0,0,0,0,0,0
theocracy,0,0,0,0,0,1,0,0,0,0,0,0
active,18,0,0,0,0,0,0,0,0,0,0,0
dispossess,0,0,0,0,0,0,0,0,0,0,1,0
self,0,0,0,0,0,22,0,0,0,0,0,0
exploitative,1,0,0,0,0,0,0,0,0,0,0,0
news,0,0,0,0,0,2,0,0,0,0,0,0
diaspora,0,0,0,0,0,1,0,0,0,0,0,0
teaching,0,0,0,0,0,3,0,0,0,0,0,0
minded,2,0,0,0,0,0,0,0,0,0,0,0
launch,0,0,0,0,0,0,0,0,0,0,15,0
disturbed,1,0,0,0,0,0,0,0,0,0,0,0
frontier,0,0,0,0,0,10,0,0,0,0,0,0
breakup,0,0,0,0,0,2,0,0,0,0,0,0
vacuum,0,0,0,0,0,2,0,0,0,0,0,0
encouragement,0,0,0,0,0,2,0,0,0,0,0,0
nominally,0,0,3,0,0,0,0,0,0,0,0,0
accord,0,0,0,0,0,5,0,0,0,0,4,0
tolerate,0,0,0,0,0,0,0,0,0,0,2,0
unsettled,1,0,0,0,0,0,0,0,0,0,0,0
feel,0,0,0,0,0,0,0,0,0,0,10,0
declare,0,0,0,0,0,0,0,0,0,0,29,0
amīr,0,0,0,0,0,0,0,0,0,0,0,1
sarkin,0,0,0,0,0,0,0,0,0,0,0,2
musulmi,0,0,0,0,0,0,0,0,0,0,0,2
side,0,0,0,0,0,7,0,0,0,0,0,0
incapable,1,0,0,0,0,0,0,0,0,0,0,0
concerted,3,0,0,0,0,0,0,0,0,0,0,0
discontented,1,0,0,0,0,0,0,0,0,0,0,0
oppress,0,0,0,0,0,0,0,0,0,0,2,0
peasantry,0,0,0,0,0,2,0,0,0,0,0,0
rid,0,0,0,0,0,0,0,0,0,0,1,0
vexatious,2,0,0,0,0,0,0,0,0,0,0,0
overlord,0,0,0,0,0,2,0,0,0,0,0,0
arbitrary,3,0,0,0,0,0,0,0,0,0,0,0
supreme,6,0,0,0,0,0,0,0,0,0,0,0
fighting,0,0,0,0,0,18,0,0,0,0,0,0
maintenance,0,0,0,0,0,2,0,0,0,0,0,0
alienate,0,0,0,0,0,0,0,0,0,0,1,0
fortress,0,0,0,0,0,2,0,0,0,0,0,0
systematic,1,0,0,0,0,0,0,0,0,0,0,0
reduction,0,0,0,0,0,2,0,0,0,0,0,0
encampment,0,0,0,0,0,1,0,0,0,0,0,0
twin,1,0,0,0,0,0,0,0,0,0,0,0
core,0,0,0,0,0,1,0,0,0,0,0,0
compose,0,0,0,0,0,0,0,0,0,0,3,0
adventurer,0,0,0,0,0,4,0,0,0,0,0,0
join,0,0,0,0,0,0,0,0,0,0,21,0
emirate,0,0,0,0,0,12,0,0,0,0,0,0
stateless,1,0,0,0,0,0,0,0,0,0,0,0
dispute,0,0,0,0,0,14,0,0,0,0,2,0
penetration,0,0,0,0,0,5,0,0,0,0,0,0
governor,0,0,0,0,0,36,0,0,0,0,0,0
rashly,0,0,1,0,0,0,0,0,0,0,0,0
invoke,0,0,0,0,0,0,0,0,0,0,1,0
aid,0,0,0,0,0,19,0,0,0,0,6,0
disintegration,0,0,0,0,0,1,0,0,0,0,0,0
fulani,6,0,0,0,0,0,0,0,0,0,0,0
impotence,0,0,0,0,0,1,0,0,0,0,0,0
unique,4,0,0,0,0,0,0,0,0,0,0,0
spirited,1,0,0,0,0,0,0,0,0,0,0,0
tide,0,0,0,0,0,4,0,0,0,0,0,0
office,0,0,0,0,0,17,0,0,0,0,0,0
puppet,0,0,0,0,0,2,0,0,0,0,0,0
rebel,7,0,0,0,0,32,0,0,0,0,4,0
successor,0,0,0,0,0,8,0,0,0,0,0,0
theologian,0,0,0,0,0,1,0,0,0,0,0,0
inclination,0,0,0,0,0,1,0,0,0,0,0,0
direction,0,0,0,0,0,10,0,0,0,0,0,0
moral,5,0,0,0,0,0,0,0,0,0,0,0
remarkable,4,0,0,0,0,0,0,0,0,0,0,0
memorial,0,0,0,0,0,1,0,0,0,0,0,0
practical,2,0,0,0,0,0,0,0,0,0,0,0
commander,0,0,0,0,0,7,0,0,0,0,0,0
brother,0,0,0,0,0,5,0,0,0,0,0,0
joint,4,0,0,0,0,0,0,0,0,0,0,0
viceroy,0,0,0,0,0,2,0,0,0,0,0,0
oversee,0,0,0,0,0,0,0,0,0,0,5,0
provincial,6,0,0,0,0,0,0,0,0,0,0,0
extortionate,1,0,0,0,0,0,0,0,0,0,0,0
scholarly,2,0,0,0,0,0,0,0,0,0,0,0
impulse,0,0,0,0,0,1,0,0,0,0,0,0
weaken,0,0,0,0,0,0,0,0,0,0,2,0
wholly,0,0,1,0,0,0,0,0,0,0,0,0
intermarry,0,0,0,0,0,0,0,0,0,0,1,0
unified,1,0,0,0,0,0,0,0,0,0,0,0
impartial,1,0,0,0,0,0,0,0,0,0,0,0
industry,0,0,0,0,0,11,0,0,0,0,0,0
father,0,0,0,0,0,3,0,0,0,0,0,0
title,0,0,0,0,0,2,0,0,0,0,0,0
caliph,0,0,0,0,0,3,0,0,0,0,0,0
cognizant,1,0,0,0,0,0,0,0,0,0,0,0
circumstance,0,0,0,0,0,7,0,0,0,0,0,0
unwise,1,0,0,0,0,0,0,0,0,0,0,0
suzerain,0,0,0,0,0,1,0,0,0,0,0,0
theocratic,4,0,0,0,0,0,0,0,0,0,0,0
honorific,0,0,0,0,0,1,0,0,0,0,0,0
ḥājj,0,0,0,0,0,0,0,0,0,0,0,1
spend,0,0,0,0,0,0,0,0,0,0,8,0
daughter,0,0,0,0,0,1,0,0,0,0,0,0
acquaint,0,0,0,0,0,0,0,0,0,0,1,0
modernism,0,0,0,0,0,1,0,0,0,0,0,0
puritanism,0,0,0,0,0,1,0,0,0,0,0,0
appoint,0,0,0,0,0,0,0,0,0,0,10,0
appreciably,0,0,6,0,0,0,0,0,0,0,0,0
activist,1,0,0,0,0,3,0,0,0,0,0,0
reform,0,0,0,0,0,14,0,0,0,0,2,0
estranged,1,0,0,0,0,0,0,0,0,0,0,0
follower,0,0,0,0,0,4,0,0,0,0,0,0
reformer,0,0,0,0,0,1,0,0,0,0,0,0
conceive,0,0,0,0,0,0,0,0,0,0,1,0
repulse,0,0,0,0,0,0,0,0,0,0,2,0
oppose,0,0,0,0,0,0,0,0,0,0,5,0
intolerant,1,0,0,0,0,0,0,0,0,0,0,0
estrange,0,0,0,0,0,0,0,0,0,0,1,0
hegemony,0,0,0,0,0,4,0,0,0,0,0,0
basically,0,0,1,0,0,0,0,0,0,0,0,0
shock,0,0,0,0,0,2,0,0,0,0,0,0
comparatively,0,0,5,0,0,0,0,0,0,0,0,0
different,6,0,0,0,0,0,0,0,0,0,0,0
pour,0,3,0,0,0,0,0,0,0,0,2,0
exempt,1,0,0,0,0,0,0,0,0,0,0,0
fief,0,0,0,0,0,3,0,0,0,0,0,0
axis,0,0,0,0,0,5,0,0,0,0,0,0
upstart,0,0,0,0,0,1,0,0,0,0,0,0
suppress,0,0,0,0,0,0,0,0,0,0,6,0
consolidation,0,0,0,0,0,1,0,0,0,0,0,0
peaceful,11,0,0,0,0,0,0,0,0,0,0,0
musketeer,0,0,0,0,0,1,0,0,0,0,0,0
worst,0,0,0,0,0,0,0,0,0,0,1,0
addition,0,0,0,0,0,8,0,0,0,0,0,0
campaign,0,0,0,0,0,17,0,0,0,0,5,0
absence,0,0,0,0,0,4,0,0,0,0,0,0
failure,0,0,0,0,0,4,0,0,0,0,0,0
adjust,0,0,0,0,0,0,0,0,0,0,2,0
swiftly,0,0,3,0,0,0,0,0,0,0,0,0
closely,0,0,5,0,0,0,0,0,0,0,0,0
interwoven,1,0,0,0,0,0,0,0,0,0,0,0
decision,0,0,0,0,0,6,0,0,0,0,0,0
response,0,0,0,0,0,7,0,0,0,0,0,0
church,0,0,0,0,0,3,0,0,0,0,0,0
evangelical,1,0,0,0,0,0,0,0,0,0,0,0
protestant,3,0,0,0,0,0,0,0,0,0,0,0
equally,0,0,5,0,0,0,0,0,0,0,0,0
secular,1,0,0,0,0,0,0,0,0,0,0,0
propaganda,0,0,0,0,0,1,0,0,0,0,0,0
carrier,0,0,0,0,0,1,0,0,0,0,0,0
enforcement,0,0,0,0,0,2,0,0,0,0,0,0
anti,8,0,0,0,0,0,0,0,0,0,0,0
furthermore,0,0,5,0,0,0,0,0,0,0,0,0
deficiency,0,0,0,0,0,1,0,0,0,0,0,0
withdrawal,0,0,0,0,0,4,0,0,0,0,0,0
opposition,0,0,0,0,0,47,0,0,0,0,0,0
underlying,1,0,0,0,0,0,0,0,0,0,0,0
goodwill,0,0,0,0,0,1,0,0,0,0,0,0
abstract,1,0,0,0,0,0,0,0,0,0,0,0
induce,0,0,0,0,0,0,0,0,0,0,4,0
successive,3,0,0,0,0,0,0,0,0,0,0,0
permit,0,0,0,0,0,0,0,0,0,0,5,0
strongly,0,0,4,0,0,0,0,0,0,0,0,0
arrest,0,0,0,0,0,7,0,0,0,0,13,0
lawless,1,0,0,0,0,0,0,0,0,0,0,0
outweigh,0,0,0,0,0,0,0,0,0,0,1,0
risk,0,0,0,0,0,3,0,0,0,0,0,0
unload,0,0,0,0,0,0,0,0,0,0,1,0
chance,0,0,0,0,0,2,0,0,0,0,0,0
interception,0,0,0,0,0,1,0,0,0,0,0,0
squadron,0,0,0,0,0,4,0,0,0,0,0,0
liberate,0,0,0,0,0,0,0,0,0,0,10,0
final,7,0,0,0,0,0,0,0,0,0,0,0
decisive,4,0,0,0,0,0,0,0,0,0,0,0
legal,8,0,0,0,0,0,0,0,0,0,0,0
inclined,1,0,0,0,0,0,0,0,0,0,0,0
treaty,0,0,0,0,0,19,0,0,0,0,0,0
subordinate,3,0,0,0,0,1,0,0,0,0,1,0
capricious,1,0,0,0,0,0,0,0,0,0,0,0
wrong,1,0,0,0,0,0,0,0,0,0,0,0
substantial,5,0,0,0,0,0,0,0,0,0,0,0
missionary,5,0,0,0,0,17,0,0,0,0,0,0
interference,0,0,0,0,0,4,0,0,0,0,0,0
affair,0,0,0,0,0,9,0,0,0,0,0,0
station,0,0,0,0,0,7,0,0,0,0,3,0
patrol,0,0,0,0,0,2,0,0,0,0,1,0
landing,0,0,0,0,0,1,0,0,0,0,0,0
ward,0,0,0,0,0,1,0,0,0,0,0,0
officer,0,0,0,0,0,33,0,0,0,0,0,0
continually,0,0,1,0,0,0,0,0,0,0,0,0
explorer,0,0,0,0,0,17,0,0,0,0,0,0
apt,1,0,0,0,0,0,0,0,0,0,0,0
ask,0,0,0,0,0,0,0,0,0,0,4,0
philanthropist,0,0,0,0,0,2,0,0,0,0,0,0
suitable,5,0,0,0,0,0,0,0,0,0,0,0
repatriate,0,0,0,0,0,0,0,0,0,0,4,0
site,0,0,0,0,0,12,0,0,0,0,0,0
liberated,2,0,0,0,0,0,0,0,0,0,0,0
false,1,0,0,0,0,0,0,0,0,0,0,0
fund,0,0,0,0,0,4,0,0,0,0,2,0
