word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,SCONJ,VERB,X
acetabulum,0,0,0,0,0,2,0,0,0,0
face,0,0,0,0,0,0,0,0,4,0
outward,0,0,2,0,0,0,0,0,0,0
articulation,0,0,0,0,0,3,0,0,0,0
thighbone,0,0,0,0,0,3,0,0,0,0
combined,1,0,0,0,0,0,0,0,0,0
saurischian,5,0,0,0,0,10,0,0,0,0
triangular,6,0,0,0,0,0,0,0,0,0
outline,0,0,0,0,0,6,0,0,1,0
backward,1,0,11,0,0,0,0,0,0,0
vertical,3,0,1,0,0,0,0,0,0,0
muscle,0,0,0,0,0,28,0,0,0,0
tail,0,0,0,0,0,82,0,0,0,0
stout,9,0,0,0,0,0,0,0,0,0
shaft,0,0,0,0,0,3,0,0,0,0
terminate,0,0,0,0,0,0,0,0,5,0
expansion,0,0,0,0,0,3,0,0,0,0
bootlike,1,0,0,0,0,0,0,0,0,0
presumably,0,0,8,0,0,0,0,0,0,0
attachment,0,0,0,0,0,14,0,0,0,0
solidly,0,0,1,0,0,0,0,0,0,0
opposite,2,0,0,0,0,0,0,0,0,0
mate,0,0,0,0,0,2,0,0,0,0
midline,0,0,0,0,0,2,0,0,0,0
minor,4,0,0,0,0,0,0,0,0,0
variation,0,0,0,0,0,6,0,0,0,0
ornithischian,10,0,0,0,0,13,0,0,0,0
sacral,4,0,0,0,0,0,0,0,0,0
lateral,2,0,0,0,0,0,0,0,0,0
profile,0,0,0,0,0,6,0,0,0,0
iliac,1,0,0,0,0,0,0,0,0,0
thin,17,0,0,0,0,0,0,0,0,0
downward,0,0,2,0,0,0,0,0,0,0
moderately,0,0,4,0,0,0,0,0,0,0
anterior,7,0,0,0,0,0,0,0,0,0
reduce,0,0,0,0,0,0,0,0,23,0
posteriorly,0,0,1,0,0,0,0,0,0,0
postpubic,1,0,0,0,0,0,0,0,0,0
beneath,0,9,1,0,0,0,0,0,0,0
superficially,0,0,4,0,0,0,0,0,0,0
dissimilarity,0,0,0,0,0,2,0,0,0,0
arrangement,0,0,0,0,0,12,0,0,0,0
marked,6,0,0,0,0,0,0,0,0,0
detail,0,0,0,0,0,9,0,0,0,0
discussion,0,0,0,0,0,2,0,0,0,0
interpret,0,0,0,0,0,0,0,0,3,0
universally,0,0,1,0,0,0,0,0,0,0
accept,0,0,0,0,0,0,0,0,6,0
rank,0,0,0,0,0,2,0,0,0,0
subfamily,0,0,0,0,0,1,0,0,0,0
infraorder,0,0,0,0,0,2,0,0,0,0
taxonomist,0,0,0,0,0,1,0,0,0,0
abandon,0,0,0,0,0,0,0,0,1,0
linnaean,1,0,0,0,0,0,0,0,0,0
cumbersome,1,0,0,0,0,0,0,0,0,0
comparable,4,0,0,0,0,0,0,0,0,0
phylogeny,0,0,0,0,0,1,0,0,0,0
diagram,0,0,0,0,0,1,0,0,0,0
subsume,0,0,0,0,0,0,0,0,2,0
additionally,0,0,1,0,0,0,0,0,0,0
root,0,0,0,0,0,1,0,0,0,0
ending,0,0,0,0,0,1,0,0,0,0
inclusive,2,0,0,0,0,0,0,0,0,0
researcher,0,0,0,0,0,11,0,0,0,0
reappraisal,0,0,0,0,0,1,0,0,0,0
current,2,0,0,0,0,4,0,0,0,0
traditionally,0,0,4,0,0,0,0,0,0,0
uniquely,0,0,1,0,0,0,0,0,0,0
elongated,11,0,0,0,0,0,0,0,0,0
posterior,2,0,0,0,0,0,0,0,0,0
neck,0,0,0,0,0,49,0,0,0,0
accessory,2,0,0,0,0,0,0,0,0,0
trunk,0,0,0,0,0,6,0,0,0,0
vertebrae,0,0,0,0,0,8,0,0,0,0
invariably,0,0,2,0,0,0,0,0,0,0
thumb,0,0,0,0,0,12,0,0,0,0
bear,0,0,0,0,0,0,0,0,33,0
metacarpal,1,0,0,0,0,3,0,0,0,0
offset,0,0,0,0,0,0,0,0,1,0
diverge,0,0,0,0,0,0,0,0,3,0
claw,0,0,0,0,0,27,0,0,0,0
evidently,0,0,7,0,0,0,0,0,0,0
sauropodomorpha,0,0,0,0,0,1,0,0,0,0
shaped,24,0,0,0,0,0,0,0,0,0
crown,0,0,0,0,0,4,0,0,0,0
generalized,2,0,0,0,0,0,0,0,0,0
ubiquitous,1,0,0,0,0,0,0,0,0,0
lightly,0,0,15,0,0,0,0,0,0,0
forelimb,0,0,0,0,0,30,0,0,0,0
conspicuously,0,0,1,0,0,0,0,0,0,0
poise,0,0,0,0,0,0,0,0,2,0
anatomy,0,0,0,0,0,7,0,0,0,0
footed,2,0,0,0,0,0,0,0,0,0
substantiate,0,0,0,0,0,0,0,0,1,0
melanorosaurid,0,0,0,0,0,1,0,0,0,0
correct,2,0,0,0,0,0,0,0,1,0
conspicuous,3,0,0,0,0,0,0,0,0,0
stocky,3,0,0,0,0,0,0,0,0,0
flexible,13,0,0,0,0,0,0,0,0,0
surprisingly,0,0,1,0,0,0,0,0,0,0
cervical,1,0,0,0,0,0,0,0,0,0
rib,0,0,0,0,0,9,0,0,0,0
row,0,0,0,0,0,27,0,0,0,0
leaflike,1,0,0,0,0,0,0,0,0,0
suit,0,0,0,0,0,0,0,0,3,0
occlusion,0,0,0,0,0,2,0,0,0,0
digit,0,0,0,0,0,10,0,0,0,0
heavily,0,0,6,0,0,0,0,0,0,0
toed,3,0,0,0,0,2,0,0,0,0
toe,0,0,0,0,0,27,0,0,0,0
semidigitigrade,1,0,0,0,0,0,0,0,0,0
metatarsu,0,0,0,0,0,1,0,0,0,0
vertebral,6,0,0,0,0,0,0,0,0,0
unspecialized,3,0,0,0,0,0,0,0,0,0
cavernous,1,0,0,0,0,0,0,0,0,0
excavation,0,0,0,0,0,3,0,0,0,0
projection,0,0,0,0,0,8,0,0,0,0
buttress,0,0,0,0,0,0,0,0,1,0
serve,0,0,0,0,0,0,0,0,19,0
counterweight,0,0,0,0,0,1,0,0,0,0
stabilizer,0,0,0,0,0,1,0,0,0,0
cross,2,0,0,0,0,9,0,0,1,0
extremely,0,0,8,0,0,0,0,0,0,0
freedom,0,0,0,0,0,2,0,0,0,0
bend,0,0,0,0,0,0,0,0,2,0
elbow,0,0,0,0,0,1,0,0,0,0
shoulder,0,0,0,0,0,8,0,0,0,0
bulk,0,0,0,0,0,6,0,0,0,0
unquestionably,0,0,2,0,0,0,0,0,0,0
obligate,2,0,0,0,0,0,0,0,0,0
quadruped,0,0,0,0,0,2,0,0,0,0
solid,8,0,0,0,0,0,0,0,0,0
broad,23,0,0,0,0,0,0,0,0,0
plantigrade,1,0,0,0,0,0,0,0,0,0
sol,0,0,0,0,0,1,0,0,0,0
graviportal,6,0,0,0,0,0,0,0,0,0
blunt,6,0,0,0,0,0,0,0,0,0
straight,7,0,1,0,0,0,0,0,0,0
forefoot,0,0,0,0,0,1,0,0,0,0
step,0,0,0,0,0,1,0,0,1,0
comparative,1,0,0,0,0,0,0,0,0,0
inflexibility,0,0,0,0,0,1,0,0,0,0
stiff,2,0,1,0,0,0,0,0,0,0
elephantine,1,0,0,0,0,0,0,0,0,0
pace,0,0,0,0,0,1,0,0,0,0
hour,0,0,0,0,0,3,0,0,0,0
adaptive,4,0,0,0,0,0,0,0,0,0
avoidance,0,0,0,0,0,2,0,0,0,0
strut,0,0,0,0,0,2,0,0,0,0
ligament,0,0,0,0,0,3,0,0,0,0
compensate,0,0,0,0,0,0,0,0,2,0
strength,0,0,0,0,0,2,0,0,0,0
reduction,0,0,0,0,0,7,0,0,0,0
density,0,0,0,0,0,4,0,0,0,0
carry,0,0,0,0,0,0,0,0,5,0
drag,0,0,0,0,0,1,0,0,0,0
damage,0,0,0,0,0,1,0,0,1,0
undetermined,2,0,0,0,0,0,0,0,0,0
critical,1,0,0,0,0,0,0,0,0,0
anchor,0,0,0,0,0,2,0,0,3,0
precisely,0,0,2,0,0,0,0,0,0,0
alligator,0,0,0,0,0,1,0,0,0,0
information,0,0,0,0,0,5,0,0,0,0
main,12,0,0,0,0,0,0,0,0,0
boxy,1,0,0,0,0,0,0,0,0,0
incorrectly,0,0,2,0,0,0,0,0,0,0
shoe,0,0,0,0,0,1,0,0,0,0
delicately,0,0,1,0,0,0,0,0,0,0
arched,4,0,0,0,0,0,0,0,0,0
nasal,11,0,0,0,0,0,0,0,0,0
narrow,15,0,0,0,0,0,0,0,1,0
horselike,1,0,0,0,0,0,0,0,0,0
spatulate,2,0,0,0,0,0,0,0,0,0
pencil,0,0,0,0,0,2,0,0,0,0
diplodocid,0,0,0,0,0,8,0,0,0,0
swamp,0,0,0,0,0,5,0,0,0,0
dweller,0,0,0,0,0,5,0,0,0,0
naturally,0,0,2,0,0,0,0,0,0,0
buoyancy,0,0,0,0,0,1,0,0,0,0
watery,1,0,0,0,0,0,0,0,0,0
cetiosaur,0,0,0,0,0,1,0,0,0,0
experiment,0,0,0,0,0,1,0,0,0,0
sample,0,0,0,0,0,2,0,0,0,0
navigate,0,0,0,0,0,0,0,0,1,0
buoy,0,0,0,0,0,0,0,0,2,0
blow,0,0,0,0,0,1,0,0,1,0
law,0,0,0,0,0,1,0,0,0,0
hydrostatic,1,0,0,0,0,0,0,0,0,0
prohibit,0,0,0,0,0,0,0,0,1,0
explanation,0,0,0,0,0,5,0,0,0,0
enable,0,0,0,0,0,0,0,0,13,0
submerged,1,0,0,0,0,0,0,0,0,0
breath,0,0,0,0,0,1,0,0,0,0
depth,0,0,0,0,0,8,0,0,0,0
submerge,0,0,0,0,0,0,0,0,2,0
elevate,0,0,0,0,0,0,0,0,2,0
apparatus,0,0,0,0,0,2,0,0,0,0
count,0,0,0,0,0,1,0,0,2,0
giraffelike,1,0,0,0,0,0,0,0,0,0
browser,0,0,0,0,0,2,0,0,0,0
occasional,1,0,0,0,0,0,0,0,0,0
wader,0,0,0,0,0,1,0,0,0,0
toothless,13,0,0,0,0,0,0,0,0,0
oviraptorid,0,0,0,0,0,6,0,0,0,0
ornithomimid,0,0,0,0,0,7,0,0,0,0
omnivorous,6,0,0,0,0,0,0,0,0,0
ostrich,1,0,0,0,0,6,0,0,0,0
nonavian,2,0,0,0,0,0,0,0,0,0
crow,0,0,0,0,0,3,0,0,0,0
microraptor,0,0,0,0,0,1,0,0,0,0
recurved,5,0,0,0,0,0,0,0,0,0
epipophyse,0,0,0,0,0,1,0,0,0,0
similarity,0,0,0,0,0,3,0,0,0,0
straplike,1,0,0,0,0,0,0,0,0,0
fibula,0,0,0,0,0,3,0,0,0,0
specifically,0,0,4,0,0,0,0,0,0,0
wrist,0,0,0,0,0,14,0,0,0,0
carnivory,0,0,0,0,0,2,0,0,0,0
future,1,0,0,0,0,0,0,0,0,0
resolve,0,0,0,0,0,0,0,0,2,0
hollow,11,0,0,0,0,0,0,0,0,0
medium,8,0,0,0,0,2,0,0,0,0
conform,0,0,0,0,0,0,0,0,2,0
entirely,0,0,11,0,0,0,0,0,0,0
divest,0,0,0,0,0,0,0,0,1,0
proportion,0,0,0,0,0,5,0,0,0,0
tyrannosaurid,1,0,0,0,0,2,0,0,0,0
slender,15,0,0,0,0,0,0,0,0,0
cursorial,1,0,0,0,0,0,0,0,0,0
beast,0,0,0,0,0,1,0,0,0,0
surprising,1,0,0,0,0,0,0,0,0,0
inherit,0,0,0,0,0,0,0,0,1,0
splay,0,0,0,0,0,0,0,0,1,0
medially,0,0,1,0,0,0,0,0,0,0
digitigrade,0,0,0,0,0,1,0,0,0,0
heel,0,0,0,0,0,2,0,0,0,0
curved,9,0,0,0,0,0,0,0,0,0
massively,0,0,2,0,0,0,0,0,0,0
grasp,0,0,0,0,0,0,0,0,17,0
appendage,0,0,0,0,0,3,0,0,0,0
greatly,0,0,12,0,0,0,0,0,0,0
abbreviated,2,0,0,0,0,0,0,0,0,0
wing,0,0,0,0,0,26,0,0,0,0
pierce,0,0,0,0,0,0,0,0,1,0
fifth,9,0,0,0,0,4,0,0,0,0
nubbin,0,0,0,0,0,1,0,0,0,0
fingered,5,0,0,0,0,0,0,0,0,0
unusually,0,0,10,0,0,0,0,0,0,0
odd,3,0,0,0,0,0,0,0,0,0
bizarre,4,0,0,0,0,0,0,0,0,0
fore,1,0,0,0,0,0,0,0,0,0
sauropodomorph,0,0,0,0,0,1,0,0,0,0
complement,0,0,0,0,0,1,0,0,0,0
bladelike,4,0,0,0,0,0,0,0,0,0
laterally,0,0,7,0,0,0,0,0,0,0
serration,0,0,0,0,0,4,0,0,0,0
rear,4,0,0,0,0,0,0,0,1,0
round,3,0,1,0,0,0,0,0,0,0
puncture,0,0,0,0,0,2,0,0,2,0
tear,0,0,0,0,0,1,0,0,1,0
troodontid,1,0,0,0,0,4,0,0,0,0
recurve,0,0,0,0,0,0,0,0,4,0
archaeopteryx,0,0,0,0,0,2,0,0,0,0
waisted,1,0,0,0,0,0,0,0,0,0
filamentous,5,0,0,0,0,0,0,0,0,0
integumentary,1,0,0,0,0,0,0,0,0,0
abelisaurid,0,0,0,0,0,2,0,0,0,0
constitute,0,0,0,0,0,0,0,0,5,0
stock,0,0,0,0,0,3,0,0,0,0
meter,0,0,0,0,0,1,0,0,0,0
archetypal,1,0,0,0,0,0,0,0,0,0
considerably,0,0,5,0,0,0,0,0,0,0
species,0,0,0,0,0,16,0,0,0,0
recognition,0,0,0,0,0,10,0,0,0,0
spit,0,0,0,0,0,0,0,0,1,0
venom,0,0,0,0,0,1,0,0,0,0
carnosaur,1,0,0,0,0,9,0,0,0,0
coelurosaur,0,0,0,0,0,12,0,0,0,0
tetanuran,1,0,0,0,0,1,0,0,0,0
clasp,0,0,0,0,0,0,0,0,1,0
unify,0,0,0,0,0,0,0,0,1,0
ceratosaur,0,0,0,0,0,1,0,0,0,0
daspletosaur,0,0,0,0,0,1,0,0,0,0
hypothesize,0,0,0,0,0,0,0,0,1,0
german,3,0,0,0,0,0,0,0,0,0
remove,0,0,0,0,0,0,0,0,1,0
megalosaur,0,0,0,0,0,1,0,0,0,0
deadly,1,0,0,0,0,0,0,0,0,0
rapacious,1,0,0,0,0,0,0,0,0,0
proportionally,0,0,2,0,0,0,0,0,0,0
attest,0,0,0,0,0,0,0,0,3,0
inclusion,0,0,0,0,0,1,0,0,0,0
discount,0,0,0,0,0,0,0,0,1,0
generalization,0,0,0,0,0,1,0,0,0,0
third,0,0,0,0,0,2,0,0,0,0
transverse,1,0,0,0,0,0,0,0,0,0
coelurosaurian,2,0,0,0,0,0,0,0,0,0
chicken,0,0,0,0,0,3,0,0,0,0
exceptionally,0,0,5,0,0,0,0,0,0,0
rounded,5,0,0,0,0,0,0,0,0,0
daggerlike,2,0,0,0,0,0,0,0,0,0
splint,0,0,0,0,0,1,0,0,0,0
passive,3,0,0,0,0,0,0,0,0,0
scavenger,0,0,0,0,0,4,0,0,0,0
frequently,0,0,6,0,0,0,0,0,0,0
chase,0,0,0,0,0,1,0,0,2,0
heal,0,0,0,0,0,0,0,0,1,0
wound,0,0,0,0,0,3,0,0,0,0
horny,12,0,0,0,0,0,0,0,0,0
metatarsal,0,0,0,0,0,3,0,0,0,0
toothlessness,0,0,0,0,0,1,0,0,0,0
symmetrical,4,0,0,0,0,0,0,0,0,0
unclear,6,0,0,0,0,0,0,0,0,0
fairly,0,0,9,0,0,0,0,0,0,0
therizinosaurid,0,0,0,0,0,3,0,0,0,0
caenagnathid,0,0,0,0,0,2,0,0,0,0
clade,0,0,0,0,0,1,0,0,0,0
reduced,8,0,0,0,0,0,0,0,0,0
oddly,0,0,1,0,0,0,0,0,0,0
oviraptor,0,0,0,0,0,1,0,0,0,0
stealer,0,0,0,0,0,1,0,0,0,0
presume,0,0,0,0,0,0,0,0,4,0
nearby,3,0,2,0,0,0,0,0,0,0
parentage,0,0,0,0,0,1,0,0,0,0
misplace,0,0,0,0,0,0,0,0,1,0
segnosaur,0,0,0,0,0,1,0,0,0,0
asian,2,0,0,0,0,0,0,0,0,0
mouth,0,0,0,0,0,13,0,0,0,0
inadequately,0,0,1,0,0,0,0,0,0,0
mistake,0,0,0,0,0,0,0,0,2,0
maniraptoran,0,0,0,0,0,1,0,0,0,0
stiffen,0,0,0,0,0,0,0,0,2,0
rake,0,0,0,0,0,0,0,0,2,0
lock,0,0,0,0,0,0,0,0,1,0
petrified,1,0,0,0,0,0,0,0,0,0
combat,0,0,0,0,0,5,0,0,0,0
beaked,1,0,0,0,0,0,0,0,0,0
lodge,0,0,0,0,0,0,0,0,1,0
throat,0,0,0,0,0,5,0,0,0,0
crenulate,0,0,0,0,0,0,0,0,2,0
palpebral,1,0,0,0,0,0,0,0,0,0
eyelid,1,0,0,0,0,2,0,0,0,0
antorbital,2,0,0,0,0,0,0,0,0,0
mandibular,2,0,0,0,0,0,0,0,0,0
incompletely,0,0,3,0,0,0,0,0,0,0
fabrosaurid,0,0,0,0,0,5,0,0,0,0
specialization,0,0,0,0,0,5,0,0,0,0
pachycephalosauria,0,0,0,0,0,1,0,0,0,0
ceratopsia,0,0,0,0,0,1,0,0,0,0
shelf,0,0,0,0,0,11,0,0,0,0
heterodontosaur,0,0,0,0,0,4,0,0,0,0
hypsilophodontid,0,0,0,0,0,3,0,0,0,0
iguanodontid,1,0,0,0,0,17,0,0,0,0
cheek,0,0,0,0,0,20,0,0,0,0
meet,0,0,0,0,0,0,0,0,5,0
occlusal,1,0,0,0,0,0,0,0,0,0
plane,0,0,0,0,0,1,0,0,0,0
exclude,0,0,0,0,0,0,0,0,2,0
premaxilla,0,0,0,0,0,2,0,0,0,0
contact,0,0,0,0,0,0,0,0,1,0
maxilla,0,0,0,0,0,2,0,0,0,0
postcranial,1,0,0,0,0,0,0,0,0,0
comfortable,1,0,0,0,0,0,0,0,0,0
sturdy,1,0,0,0,0,0,0,0,0,0
foreleg,0,0,0,0,0,3,0,0,0,0
femur,0,0,0,0,0,4,0,0,0,0
shinbone,0,0,0,0,0,2,0,0,0,0
trochanter,0,0,0,0,0,2,0,0,0,0
mid,13,0,0,0,0,1,0,0,0,0
retractor,0,0,0,0,0,1,0,0,0,0
protractor,0,0,0,0,0,1,0,0,0,0
pubi,0,0,0,0,0,1,0,0,0,0
prepubic,1,0,0,0,0,0,0,0,0,0
paddlelike,3,0,0,0,0,0,0,0,0,0
abdominal,1,0,0,0,0,0,0,0,0,0
connective,1,0,0,0,0,0,0,0,0,0
demonstrably,0,0,1,0,0,0,0,0,0,0
flat,15,0,0,0,0,0,0,0,0,0
sided,1,0,0,0,0,0,0,0,0,0
rhomboidal,1,0,0,0,0,0,0,0,0,0
latticework,0,0,0,0,0,1,0,0,0,0
ossified,3,0,0,0,0,0,0,0,0,0
tendon,0,0,0,0,0,3,0,0,0,0
criss,0,0,0,0,0,1,0,0,0,0
stiffening,0,0,0,0,0,1,0,0,0,0
modification,0,0,0,0,0,2,0,0,0,0
shorten,0,0,0,0,0,0,0,0,1,0
outside,1,6,0,0,0,0,0,0,0,0
altogether,0,0,1,0,0,0,0,0,0,0
resemblance,0,0,0,0,0,5,0,0,0,0
confuse,0,0,0,0,0,0,0,0,1,0
oppose,0,0,0,0,0,0,0,0,3,0
encase,0,0,0,0,0,0,0,0,2,0
mittenlike,1,0,0,0,0,0,0,0,0,0
broaden,0,0,0,0,0,0,0,0,1,0
excellent,6,0,0,0,0,0,0,0,0,0
complication,0,0,0,0,0,1,0,0,0,0
elaboration,0,0,0,0,0,1,0,0,0,0
chewing,0,0,0,0,0,1,0,0,0,0
simple,12,0,0,0,0,0,0,0,0,0
element,0,0,0,0,0,5,0,0,0,0
arrange,0,0,0,0,0,0,0,0,12,0
incisor,0,0,0,0,0,11,0,0,0,0
premaxillary,2,0,0,0,0,0,0,0,0,0
predentary,6,0,0,0,0,0,0,0,0,0
coronoid,1,0,0,0,0,0,0,0,0,0
temporal,6,0,0,0,0,0,0,0,0,0
alternate,0,0,0,0,0,0,0,0,6,0
occlude,0,0,0,0,0,0,0,0,4,0
crowd,0,0,0,0,0,0,0,0,2,0
inward,0,0,3,0,0,0,0,0,0,0
inset,0,0,0,0,0,1,0,0,0,0
chisel,0,0,0,0,0,1,0,0,0,0
cutting,0,0,0,0,0,1,0,0,0,0
self,0,0,0,0,0,3,0,0,0,0
sharpen,0,0,0,0,0,0,0,0,3,0
enamel,0,0,0,0,0,2,0,0,1,0
inner,4,0,0,0,0,0,0,0,0,0
tusklike,1,0,0,0,0,0,0,0,0,0
dentary,4,0,0,0,0,3,0,0,0,0
hypsilophodont,0,0,0,0,0,1,0,0,0,0
tusk,0,0,0,0,0,1,0,0,0,0
premaxillarie,0,0,0,0,0,2,0,0,0,0
moderate,1,0,0,0,0,0,0,0,0,0
fenestrae,0,0,0,0,0,1,0,0,0,0
accommodate,0,0,0,0,0,0,0,0,2,0
regular,2,0,0,0,0,0,0,0,0,0
uniformly,0,0,1,0,0,0,0,0,0,0
sheathe,0,0,0,0,0,0,0,0,2,0
pinnacle,0,0,0,0,0,1,0,0,0,0
jut,0,0,0,0,0,0,0,0,1,0
house,0,0,0,0,0,0,0,0,2,0
fenestra,0,0,0,0,0,1,0,0,0,0
replacement,0,0,0,0,0,4,0,0,0,0
exact,5,0,0,0,0,0,0,0,0,0
snout,0,0,0,0,0,13,0,0,0,0
bulbous,1,0,0,0,0,0,0,0,0,0
shred,0,0,0,0,0,0,0,0,1,0
shrub,0,0,0,0,0,1,0,0,0,0
assist,0,0,0,0,0,0,0,0,2,0
mobility,0,0,0,0,0,3,0,0,0,0
kinesis,0,0,0,0,0,1,0,0,0,0
facial,1,0,0,0,0,0,0,0,0,0
clamp,0,0,0,0,0,0,0,0,1,0
cushion,0,0,0,0,0,0,0,0,1,0
chew,0,0,0,0,0,0,0,0,4,0
coalesce,0,0,0,0,0,0,0,0,2,0
blocky,3,0,0,0,0,0,0,0,0,0
mobile,2,0,0,0,0,0,0,0,0,0
similarly,0,0,4,0,0,0,0,0,0,0
conelike,3,0,0,0,0,0,0,0,0,0
limited,4,0,0,0,0,0,0,0,0,0
flex,0,0,0,0,0,0,0,0,4,0
opposable,2,0,0,0,0,0,0,0,0,0
spikelike,2,0,0,0,0,0,0,0,0,0
weapon,0,0,0,0,0,3,0,0,0,0
peculiar,4,0,0,0,0,0,0,0,0,0
convoluted,4,0,0,0,0,0,0,0,0,0
passage,0,0,0,0,0,9,0,0,0,0
nostril,0,0,0,0,0,10,0,0,0,0
trachea,0,0,0,0,0,2,0,0,0,0
agree,0,0,0,0,0,0,0,0,3,0
sound,0,0,0,0,0,2,0,0,0,0
honking,0,0,0,0,0,1,0,0,0,0
smell,0,0,0,0,0,3,0,0,0,0
visually,0,0,1,0,0,0,0,0,0,0
ornament,0,0,0,0,0,3,0,0,3,0
suggestion,0,0,0,0,0,5,0,0,0,0
snorkeling,0,0,0,0,0,2,0,0,0,0
extra,1,0,0,0,0,0,0,0,0,0
storage,0,0,0,0,0,2,0,0,0,0
discard,0,0,0,0,0,0,0,0,1,0
snorkel,0,0,0,0,0,1,0,0,0,0
hardly,0,0,1,0,0,0,0,0,0,0
justify,0,0,0,0,0,0,0,0,1,0
construction,0,0,0,0,0,5,0,0,0,0
elaborate,4,0,0,0,0,0,0,0,1,0
respect,0,0,0,0,0,6,0,0,0,0
pachycephalosaur,1,0,0,0,0,7,0,0,0,0
basic,3,0,0,0,0,0,0,0,0,0
ossify,0,0,0,0,0,0,0,0,3,0
side,0,0,0,0,0,6,0,0,0,0
domehead,0,0,0,0,0,1,0,0,0,0
thickening,0,0,0,0,0,1,0,0,0,0
frontoparietal,1,0,0,0,0,0,0,0,0,0
forehead,0,0,0,0,0,2,0,0,0,0
thickness,0,0,0,0,0,6,0,0,0,0
swelling,0,0,0,0,0,1,0,0,0,0
butting,0,0,0,0,0,2,0,0,0,0
bighorn,1,0,0,0,0,0,0,0,0,0
sheep,0,0,0,0,0,1,0,0,0,0
dome,0,0,0,0,0,9,0,0,0,0
divert,0,0,0,0,0,0,0,0,1,0
braincase,0,0,0,0,0,1,0,0,0,0
pointed,10,0,0,0,0,0,0,0,0,0
knob,0,0,0,0,0,10,0,0,0,0
attain,0,0,0,0,0,0,0,0,7,0
twice,0,0,0,0,3,0,0,0,0,0
faced,1,0,0,0,0,0,0,0,0,0
inkling,0,0,0,0,0,1,0,0,0,0
bison,0,0,0,0,0,1,0,0,0,0
shortly,0,0,1,0,0,0,0,0,0,0
afterward,0,0,1,0,0,0,0,0,0,0
modest,3,0,0,0,0,0,0,0,0,0
psittacosaurid,0,0,0,0,0,2,0,0,0,0
parrot,0,0,0,0,0,4,0,0,0,0
advanced,21,0,0,0,0,0,0,0,0,0
ceratopsid,1,0,0,0,0,6,0,0,0,0
chasmosaurine,0,0,0,0,0,3,0,0,0,0
centrosaurine,0,0,0,0,0,3,0,0,0,0
doubtful,1,0,0,0,0,0,0,0,0,0
dog,0,0,0,0,0,1,0,0,0,0
fourto,0,0,0,0,0,0,1,0,0,0
rhinocero,0,0,0,0,0,1,0,0,0,0
correlate,0,0,0,0,0,0,0,0,22,0
array,0,0,0,0,0,1,0,0,0,0
taxa,0,0,0,0,0,1,0,0,0,0
shield,0,0,0,0,0,2,0,0,0,0
adorn,0,0,0,0,0,0,0,0,1,0
protective,3,0,0,0,0,0,0,0,0,0
enlarge,0,0,0,0,0,0,0,0,2,0
wield,0,0,0,0,0,0,0,0,1,0
sort,0,0,0,0,0,3,0,0,0,0
frightening,1,0,0,0,0,0,0,0,0,0
potential,1,0,0,0,0,1,0,0,0,0
attacker,0,0,0,0,0,1,0,0,0,0
entire,7,0,0,0,0,0,0,0,0,0
network,0,0,0,0,0,1,0,0,0,0
vessel,0,0,0,0,0,5,0,0,0,0
pulse,0,0,0,0,0,1,0,0,1,0
overheat,0,0,0,0,0,0,0,0,1,0
frame,0,0,0,0,0,1,0,0,1,0
mistakenly,0,0,4,0,0,0,0,0,0,0
formidable,2,0,0,0,0,0,0,0,0,0
threatening,1,0,0,0,0,0,0,0,0,0
questionable,1,0,0,0,0,0,0,0,0,0
mirror,0,0,0,0,0,0,0,0,1,0
protoceratopsid,0,0,0,0,0,4,0,0,0,0
persistence,0,0,0,0,0,2,0,0,0,0
prefigure,0,0,0,0,0,0,0,0,1,0
diagnostically,0,0,1,0,0,0,0,0,0,0
rostral,2,0,0,0,0,1,0,0,0,0
treasure,0,0,0,0,0,1,0,0,0,0
unmistakably,0,0,1,0,0,0,0,0,0,0
loosely,0,0,3,0,0,0,0,0,0,0
correctly,0,0,3,0,0,0,0,0,0,0
foreshadow,0,0,0,0,0,0,0,0,1,0
disproportionately,0,0,1,0,0,0,0,0,0,0
extension,0,0,0,0,0,6,0,0,0,0
cranial,5,0,0,0,0,0,0,0,0,0
fan,0,0,0,0,0,2,0,0,0,0
precursor,0,0,0,0,0,4,0,0,0,0
sheath,0,0,0,0,0,3,0,0,0,0
superficial,4,0,0,0,0,0,0,0,0,0
vascular,2,0,0,0,0,0,0,0,0,0
channel,0,0,0,0,0,2,0,0,0,0
nourish,0,0,0,0,0,0,0,0,1,0
turtlelike,1,0,0,0,0,0,0,0,0,0
continuous,7,0,0,0,0,0,0,0,0,0
operate,0,0,0,0,0,0,0,0,1,0
occluding,1,0,0,0,0,0,0,0,0,0
unerupted,1,0,0,0,0,0,0,0,0,0
lifelong,1,0,0,0,0,0,0,0,0,0
supply,0,0,0,0,0,1,0,0,0,0
exceedingly,0,0,2,0,0,0,0,0,0,0
facultatively,0,0,1,0,0,0,0,0,0,0
ponderous,1,0,0,0,0,0,0,0,0,0
muscular,3,0,0,0,0,0,0,0,0,0
semiplantigrade,2,0,0,0,0,0,0,0,0,0
progression,0,0,0,0,0,2,0,0,0,0
hoof,0,0,0,0,0,2,0,0,0,0
significantly,0,0,3,0,0,0,0,0,0,0
push,0,0,0,0,0,0,0,0,1,0
bent,2,0,0,0,0,0,0,0,0,0
stable,3,0,0,0,0,0,0,0,0,0
opponent,0,0,0,0,0,1,0,0,0,0
