word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,VERB,X
exactly,0,0,2,0,0,0,0,0,0
founder,0,0,0,0,0,1,0,0,0
instantaneous,1,0,0,0,0,0,0,0,0
explicit,1,0,0,0,0,0,0,0,0
indeterminacy,1,0,0,0,0,0,0,0,0
accurately,0,0,4,0,0,0,0,0,0
converse,0,0,0,0,0,1,0,0,0
uncertainty,0,0,0,0,0,1,0,0,0
misleading,1,0,0,0,0,0,0,0,0
incorrectly,0,0,1,0,0,0,0,0,0
submicroscopic,1,0,0,0,0,0,0,0,0
correctness,0,0,0,0,0,1,0,0,0
extensively,0,0,1,0,0,0,0,0,0
randomness,0,0,0,0,0,1,0,0,0
dice,0,0,0,0,0,1,0,0,0
denial,0,0,0,0,0,1,0,0,0
complementarity,0,0,0,0,0,1,0,0,0
resolution,0,0,0,0,0,1,0,0,0
dichotomy,0,0,0,0,0,1,0,0,0
complementary,1,0,0,0,0,0,0,0,0
choose,0,0,0,0,0,0,0,1,0
vindicate,0,0,0,0,0,0,0,1,0
purpose,0,0,0,0,0,2,0,0,0
justification,0,0,0,0,0,1,0,0,0
exclusion,0,0,0,0,0,2,0,0,0
shell,0,0,0,0,0,2,0,0,0
loss,0,0,0,0,0,1,0,0,0
sharing,0,0,0,0,0,1,0,0,0
outstanding,1,0,0,0,0,0,0,0,0
saturation,0,0,0,0,0,1,0,0,0
attractive,2,0,0,0,0,0,0,0,0
stick,0,0,0,0,0,0,0,1,0
stereochemistry,0,0,0,0,0,1,0,0,0
dimensional,1,0,0,0,0,0,0,0,0
spatial,1,0,0,0,0,0,0,0,0
directionality,0,0,0,0,0,1,0,0,0
tetrahedral,2,0,0,0,0,0,0,0,0
normally,0,0,1,0,0,0,0,0,0
pair,0,0,0,0,0,2,0,1,0
arrangement,0,0,0,0,0,2,0,0,0
useful,1,0,0,0,0,0,0,0,0
exchange,0,0,0,0,0,2,0,0,0
resonance,0,0,0,0,0,4,0,0,0
requirement,0,0,0,0,0,1,0,0,0
symmetry,0,0,0,0,0,1,0,0,0
minus,0,0,0,1,0,0,0,0,0
symmetric,2,0,0,0,0,0,0,0,0
antisymmetric,3,0,0,0,0,0,0,0,0
respectively,0,0,1,0,0,0,0,0,0
interchange,0,0,0,0,0,1,0,1,0
imagine,0,0,0,0,0,0,0,1,0
continual,1,0,0,0,0,0,0,0,0
jumping,0,0,0,0,0,1,0,0,0
repulsive,3,0,0,0,0,0,0,0,0
opposite,2,0,0,0,0,0,0,0,0
automatically,0,0,1,0,0,0,0,0,0
pick,0,0,0,0,0,0,0,2,0
low,2,0,0,0,0,0,0,0,0
molecular,5,0,0,0,0,0,0,0,0
localize,0,0,0,0,0,0,0,1,0
benzene,0,0,0,0,0,1,0,0,0
linear,1,0,0,0,0,0,0,0,0
alternate,0,0,0,0,0,0,0,1,0
adjacent,1,0,0,0,0,0,0,0,0
aromatic,1,0,0,0,0,0,0,0,0
comprehensively,0,0,1,0,0,0,0,0,0
classic,1,0,0,0,0,0,0,0,0
popularity,0,0,0,0,0,1,0,0,0
concentrate,0,0,0,0,0,0,0,1,0
press,0,0,0,0,0,0,0,1,0
issue,0,0,0,0,0,2,0,0,0
head,0,0,0,0,0,0,0,1,0
boson,0,0,0,0,0,18,0,0,0
construction,0,0,0,0,0,2,0,0,0
equipment,0,0,0,0,0,2,0,0,0
reliance,0,0,0,0,0,1,0,0,0
computer,0,0,0,0,0,6,0,0,0
intrigue,0,0,0,0,0,0,0,1,0
convergence,0,0,0,0,0,4,0,0,0
engineering,0,0,0,0,0,4,0,0,0
untold,1,0,0,0,0,0,0,0,0
cosmologist,0,0,0,0,0,2,0,0,0
wonder,0,0,0,0,0,0,0,1,0
stop,0,0,0,0,0,0,0,1,0
slow,0,0,0,0,0,0,0,1,0
launch,0,0,0,0,0,0,0,2,0
hope,0,0,0,0,0,0,0,4,0
conventional,1,0,0,0,0,0,0,0,0
decelerate,0,0,0,0,0,0,0,1,0
readily,0,0,1,0,0,0,0,0,0
theorize,0,0,0,0,0,0,0,1,0
robotic,1,0,0,0,0,0,0,0,0
arm,0,0,0,0,0,1,0,0,0
shuttle,0,0,0,0,0,1,0,0,0
repair,0,0,0,0,0,0,0,1,0
upgrade,0,0,0,0,0,1,0,1,0
map,0,0,0,0,0,0,0,1,0
fluctuation,0,0,0,0,0,1,0,0,0
importantly,0,0,1,0,0,0,0,0,0
baryon,0,0,0,0,0,1,0,0,0
percent,0,0,0,0,0,6,0,0,0
remainder,0,0,0,0,0,2,0,0,0
normal,1,0,0,0,0,0,0,0,0
pull,0,0,0,0,0,1,0,0,0
distort,0,0,0,0,0,0,0,2,0
lensing,0,0,0,0,0,1,0,0,0
make,0,0,0,0,0,0,0,3,0
mystery,0,0,0,0,0,1,0,0,0
validity,0,0,0,0,0,1,0,0,0
correct,1,0,0,0,0,0,0,0,0
quintessence,0,0,0,0,0,1,0,0,0
giant,1,0,0,0,0,0,0,0,0
leap,0,0,0,0,0,1,0,0,0
forward,0,0,1,0,0,0,0,0,0
accelerator,0,0,0,0,0,3,0,0,0
fund,0,0,0,0,0,0,0,1,0
pour,0,1,0,0,0,0,0,0,0
tunnel,0,0,0,0,0,3,0,0,0
circumference,0,0,0,0,0,1,0,0,0
mile,0,0,0,0,0,3,0,0,0
kilometer,1,0,0,0,0,2,0,0,0
presently,0,0,1,0,0,0,0,0,0
collider,0,0,0,0,0,1,0,0,0
shortly,0,0,1,0,0,0,0,0,0
deactivate,0,0,0,0,0,0,0,1,0
installation,0,0,0,0,0,1,0,0,0
foot,0,0,0,0,0,1,0,0,0
meter,0,0,0,0,0,2,0,0,0
belowground,0,0,1,0,0,0,0,0,0
border,0,0,0,0,0,2,0,0,0
collaboration,0,0,0,0,0,1,0,0,0
country,0,0,0,0,0,2,0,0,0
hundred,0,0,0,0,0,1,0,0,0
grid,0,0,0,0,0,1,0,0,0
network,0,0,0,0,0,3,0,0,0
thirty,0,0,0,0,0,0,1,0,0
offshoot,0,0,0,0,0,1,0,0,0
disseminate,0,0,0,0,0,0,0,1,0
post,0,0,0,0,0,0,0,1,0
website,0,0,0,0,0,2,0,0,0
surf,0,0,0,0,0,0,0,1,0
reproduce,0,0,0,0,0,0,0,1,0
circulate,0,0,0,0,0,0,0,1,0
course,0,0,0,0,0,1,0,0,0
category,0,0,0,0,0,1,0,0,0
subatomic,2,0,0,0,0,0,0,0,0
hadron,0,0,0,0,0,1,0,0,0
stream,0,0,0,0,0,1,0,0,0
vary,0,0,0,0,0,0,0,1,0
detector,0,0,0,0,0,5,0,0,0
intersection,0,0,0,0,0,1,0,0,0
weigh,0,0,0,0,0,0,0,1,0
ten,0,0,0,0,0,1,0,0,0
thousand,0,0,0,0,0,1,0,0,0
ton,0,0,0,0,0,1,0,0,0
bank,0,0,0,0,0,1,0,0,0
send,0,0,0,0,0,0,0,1,0
elusive,1,0,0,0,0,0,0,0,0
enigma,0,0,0,0,0,1,0,0,0
deep,1,0,2,0,0,0,0,0,0
beneath,0,1,0,0,0,0,0,0,0
building,0,0,0,0,0,2,0,0,0
block,0,0,0,0,0,2,0,0,0
affect,0,0,0,0,0,0,0,1,0
fermion,0,0,0,0,0,7,0,0,0
quark,0,0,0,0,0,3,0,0,0
lepton,0,0,0,0,0,3,0,0,0
weak,2,0,0,0,0,0,0,0,0
bundle,0,0,0,0,0,1,0,0,0
fourth,1,0,0,0,0,0,0,0,0
nonexistent,1,0,0,0,0,0,0,0,0
photon,0,0,0,0,0,2,0,0,0
gluon,0,0,0,0,0,2,0,0,0
glue,0,0,0,0,0,0,0,1,0
pass,0,0,0,0,0,0,0,1,0
carry,0,0,0,0,0,0,0,1,0
transfer,0,0,0,0,0,0,0,1,0
uncover,0,0,0,0,0,0,0,1,0
officially,0,0,1,0,0,0,0,0,0
mysterious,1,0,0,0,0,0,0,0,0
association,0,0,0,0,0,1,0,0,0
earthquake,0,0,0,0,0,1,0,0,0
volcanic,1,0,0,0,0,0,0,0,0
eruption,0,0,0,0,0,1,0,0,0
happen,0,0,0,0,0,0,0,2,0
quake,0,0,0,0,0,1,0,0,0
pebble,0,0,0,0,0,1,0,0,0
throw,0,0,0,0,0,0,0,1,0
pool,0,0,0,0,0,1,0,0,0
record,0,0,0,0,0,0,0,3,0
seismograph,0,0,0,0,0,1,0,0,0
remarkably,0,0,1,0,0,0,0,0,0
gigantic,1,0,0,0,0,0,0,0,0
merge,0,0,0,0,0,0,0,1,0
enormous,1,0,0,0,0,0,0,0,0
trillion,0,0,0,0,0,0,1,0,0
ripple,0,0,0,0,0,1,0,0,0
trajectory,0,0,0,0,0,1,0,0,0
curved,1,0,0,0,0,0,0,0,0
challenging,1,0,0,0,0,0,0,0,0
seismic,1,0,0,0,0,0,0,0,0
astounding,1,0,0,0,0,0,0,0,0
complete,0,0,0,0,0,0,0,1,0
observatory,0,0,0,0,0,1,0,0,0
laser,0,0,0,0,0,2,0,0,0
interferometer,0,0,0,0,0,2,0,0,0
unison,0,0,0,0,0,1,0,0,0
facility,0,0,0,0,0,2,0,0,0
local,1,0,0,0,0,0,0,0,0
mistake,0,0,0,0,0,0,0,1,0
redesign,0,0,0,0,0,1,0,0,0
renovation,0,0,0,0,0,1,0,0,0
thump,0,0,0,0,0,1,0,0,0
news,0,0,0,0,0,1,0,0,0
historically,0,0,1,0,0,0,0,0,0
instance,0,0,0,0,0,1,0,0,0
applied,1,0,0,0,0,0,0,0,0
forefront,0,0,0,0,0,2,0,0,0
paradigm,0,0,0,0,0,2,0,0,0
integrate,0,0,0,0,0,0,0,1,0
potentially,0,0,1,0,0,0,0,0,0
contradictory,1,0,0,0,0,0,0,0,0
biofuel,0,0,0,0,0,1,0,0,0
pharmaceutical,0,0,0,0,0,1,0,0,0
printing,0,0,0,0,0,1,0,0,0
tissue,0,0,0,0,0,1,0,0,0
transdisciplinary,1,0,0,0,0,0,0,0,0
exciting,2,0,0,0,0,0,0,0,0
prospect,0,0,0,0,0,1,0,0,0
cultural,1,0,0,0,0,0,0,0,0
institutional,1,0,0,0,0,0,0,0,0
unfold,0,0,0,0,0,0,0,1,0
undoubtedly,0,0,1,0,0,0,0,0,0
probe,0,0,0,0,0,1,0,0,0
dispel,0,0,0,0,0,0,0,1,0
cherish,0,0,0,0,0,0,0,1,0
false,1,0,0,0,0,0,0,0,0
nanotechnology,0,0,0,0,0,1,0,0,0
manufacture,0,0,0,0,0,1,0,0,0
nanometer,0,0,0,0,0,1,0,0,0
billionth,0,0,0,0,0,1,0,0,0
miracle,0,0,0,0,0,1,0,0,0
probable,1,0,0,0,0,0,0,0,0
confront,0,0,0,0,0,0,0,1,0
society,0,0,0,0,0,1,0,0,0
