word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,PRON,PUNCT,SCONJ,VERB,X
nationwide,1,0,0,0,0,0,0,0,0,0,0,0
weekend,0,0,0,0,0,1,0,0,0,0,0,0
ski,0,0,0,0,0,3,0,0,0,0,0,0
excursion,0,0,0,0,0,1,0,0,0,0,0,0
middle,2,0,0,0,0,1,0,0,0,0,0,0
income,0,0,0,0,0,1,0,0,0,0,0,0
holiday,0,0,0,0,0,1,0,0,0,0,0,0
budget,0,0,0,0,0,1,0,0,0,0,0,0
annual,1,0,0,0,0,0,0,0,0,0,0,0
vacation,0,0,0,0,0,1,0,0,0,0,0,0
sociologist,0,0,0,0,0,1,0,0,0,0,0,0
observe,0,0,0,0,0,0,0,0,0,0,1,0
democratization,0,0,0,0,0,1,0,0,0,0,0,0
enforcement,0,0,0,0,0,2,0,0,0,0,0,0
agricultural,4,0,0,0,0,0,0,0,0,0,0,0
seeding,0,0,0,0,0,1,0,0,0,0,0,0
myriad,1,0,0,0,0,1,0,0,0,0,0,0
training,0,0,0,0,0,2,0,0,0,0,0,0
cheap,4,0,0,0,0,0,0,0,0,0,0,0
barnstormer,0,0,0,0,0,1,0,0,0,0,0,0
acrobatic,1,0,0,0,0,0,0,0,0,0,0,0
tarnish,0,0,0,0,0,0,0,0,0,0,1,0
foolhardy,1,0,0,0,0,0,0,0,0,0,0,0
castoff,0,0,0,0,0,1,0,0,0,0,0,0
attract,0,0,0,0,0,0,0,0,0,0,4,0
user,0,0,0,0,0,1,0,0,0,0,0,0
enclosed,1,0,0,0,0,0,0,0,0,0,0,0
helmet,0,0,0,0,0,1,0,0,0,0,0,0
goggle,0,0,0,0,0,1,0,0,0,0,0,0
commerce,0,0,0,0,0,1,0,0,0,0,0,0
diversity,0,0,0,0,0,1,0,0,0,0,0,0
scatter,0,0,0,0,0,0,0,0,0,0,1,0
deliver,0,0,0,0,0,0,0,0,0,0,3,0
indirect,1,0,0,0,0,0,0,0,0,0,0,0
horizontally,0,0,2,0,0,0,0,0,0,0,0,0
oppose,0,0,0,0,0,0,0,0,0,0,3,0
nacelle,0,0,0,0,0,1,0,0,0,0,0,0
prefer,0,0,0,0,0,0,0,0,0,0,1,0
style,0,0,0,0,0,1,0,0,0,0,0,0
precedent,0,0,0,0,0,1,0,0,0,0,0,0
unpowered,1,0,0,0,0,0,0,0,0,0,0,0
hovering,0,0,0,0,0,1,0,0,0,0,0,0
founder,0,0,0,0,0,0,0,0,0,0,1,0
invaluable,2,0,0,0,0,0,0,0,0,0,0,0
medevac,0,0,0,0,0,1,0,0,0,0,0,0
police,0,0,0,0,0,5,0,0,0,0,0,0
sundry,1,0,0,0,0,0,0,0,0,0,0,0
demand,0,0,0,0,0,3,0,0,0,0,0,0
describe,0,0,0,0,0,0,0,0,0,0,1,0
category,0,0,0,0,0,2,0,0,0,0,0,0
sector,0,0,0,0,0,1,0,0,0,0,0,0
rebuild,0,0,0,0,0,0,0,0,0,0,1,0
corporate,3,0,0,0,0,0,0,0,0,0,0,0
reequippe,0,0,0,0,0,0,0,0,0,0,1,0
dump,0,0,0,0,0,0,0,0,0,0,1,0
retardant,0,0,0,0,0,1,0,0,0,0,0,0
forest,0,0,0,0,0,2,0,0,0,0,0,0
mass,2,0,0,0,0,2,0,0,0,0,0,0
turbo,0,0,0,0,0,2,0,0,0,0,0,0
supercharge,0,0,0,0,0,0,0,0,0,0,2,0
tailed,0,0,0,0,0,2,0,0,0,0,0,0
instal,0,0,0,0,0,0,0,0,0,0,4,0
compact,1,0,0,0,0,0,0,0,0,0,0,0
avionic,0,0,0,0,0,5,0,0,0,0,0,0
supercharged,1,0,0,0,0,0,0,0,0,0,0,0
copilot,0,0,0,0,0,1,0,0,0,0,0,0
accommodation,0,0,0,0,0,3,0,0,0,0,0,0
lavatory,0,0,0,0,0,2,0,0,0,0,0,0
stairway,0,0,0,0,0,1,0,0,0,0,0,0
cog,0,0,0,0,0,1,0,0,0,0,0,0
economy,0,0,0,0,0,2,0,0,0,0,0,0
canadian,1,0,0,0,0,0,0,0,0,0,0,0
abbreviated,1,0,0,0,0,0,0,0,0,0,0,0
airstrip,0,0,0,0,0,3,0,0,0,0,0,0
locale,0,0,0,0,0,1,0,0,0,0,0,0
lake,0,0,0,0,0,3,0,0,0,0,0,0
arctic,1,0,0,0,0,0,0,0,0,0,0,0
remarkably,0,0,1,0,0,0,0,0,0,0,0,0
adaptable,1,0,0,0,0,0,0,0,0,0,0,0
tropical,1,0,0,0,0,0,0,0,0,0,0,0
clime,0,0,0,0,0,1,0,0,0,0,0,0
versatility,0,0,0,0,0,1,0,0,0,0,0,0
capacious,1,0,0,0,0,0,0,0,0,0,0,0
barrel,0,0,0,0,0,1,0,0,0,0,0,0
dozen,0,0,0,0,0,5,0,0,0,0,0,0
excellent,3,0,0,0,0,0,0,0,0,0,0,0
intended,1,0,0,0,0,0,0,0,0,0,0,0
function,0,0,0,0,0,2,0,0,0,0,0,0
isolated,1,0,0,0,0,0,0,0,0,0,0,0
dot,0,0,0,0,0,0,0,0,0,0,1,0
hauler,0,0,0,0,0,1,0,0,0,0,0,0
ambulance,0,0,0,0,0,1,0,0,0,0,0,0
distinctive,3,0,0,0,0,0,0,0,0,0,0,0
acronym,0,0,0,0,0,1,0,0,0,0,0,0
derive,0,0,0,0,0,0,0,0,0,0,3,0
counterpart,0,0,0,0,0,3,0,0,0,0,0,0
back,0,0,0,0,0,0,0,0,0,0,1,0
dealer,0,0,0,0,0,1,0,0,0,0,0,0
feeder,0,0,0,0,0,1,0,0,0,0,0,0
headquarter,0,0,0,0,0,1,0,0,0,0,0,0
date,0,0,0,0,0,1,0,0,0,0,0,0
fabricate,0,0,0,0,0,0,0,0,0,0,1,0
hopscotch,0,0,0,0,0,0,0,0,0,0,1,0
fabrication,0,0,0,0,0,1,0,0,0,0,0,0
redesign,0,0,0,0,0,0,0,0,0,0,1,0
assembly,0,0,0,0,0,4,0,0,0,0,0,0
effectively,0,0,1,0,0,0,0,0,0,0,0,0
thinly,0,0,1,0,0,0,0,0,0,0,0,0
populate,0,0,0,0,0,0,0,0,0,0,3,0
geographical,1,0,0,0,0,0,0,0,0,0,0,0
staying,0,0,0,0,0,1,0,0,0,0,0,0
kit,0,0,0,0,0,2,0,0,0,0,0,0
lively,1,0,0,0,0,0,0,0,0,0,0,0
molder,0,0,0,0,0,0,0,0,0,0,1,0
garage,0,0,0,0,0,2,0,0,0,0,0,0
barn,0,0,0,0,0,1,0,0,0,0,0,0
realignment,0,0,0,0,0,1,0,0,0,0,0,0
formation,0,0,0,0,0,1,0,0,0,0,0,0
proven,1,0,0,0,0,0,0,0,0,0,0,0
ubiquitous,1,0,0,0,0,0,0,0,0,0,0,0
enliven,0,0,0,0,0,0,0,0,0,0,1,0
scene,0,0,0,0,0,2,0,0,0,0,0,0
count,0,0,0,0,0,0,0,0,0,0,1,0
turbine,0,0,0,0,0,10,0,0,0,0,0,0
soldier,0,0,0,0,0,0,0,0,0,0,1,0
firefighting,0,0,0,0,0,1,0,0,0,0,0,0
shuttle,0,0,0,0,0,0,0,0,0,0,1,0
wane,0,0,0,0,0,0,0,0,0,0,1,0
sponsorship,0,0,0,0,0,1,0,0,0,0,0,0
immediately,0,0,4,0,0,0,0,0,0,0,0,0
evident,1,0,0,0,0,0,0,0,0,0,0,0
social,2,0,0,0,0,0,0,0,0,0,0,0
revolutionize,0,0,0,0,0,0,0,0,0,0,1,0
affluent,2,0,0,0,0,0,0,0,0,0,0,0
ordinary,1,0,0,0,0,0,0,0,0,0,0,0
precede,0,0,0,0,0,0,0,0,0,0,1,0
simultaneous,2,0,0,0,0,0,0,0,0,0,0,0
inventive,1,0,0,0,0,0,0,0,0,0,0,0
sketch,0,0,0,0,0,2,0,0,0,0,0,0
chimney,0,0,0,0,0,2,0,0,0,0,0,0
jack,0,0,0,0,0,1,0,0,0,0,0,0
fanlike,1,0,0,0,0,0,0,0,0,0,0,0
rotate,0,0,0,0,0,0,0,0,0,0,8,0
spit,0,0,0,0,0,2,0,0,0,0,0,0
aeolipile,0,0,0,0,0,1,0,0,0,0,0,0
turbosupercharger,0,0,0,0,0,1,0,0,0,0,0,0
exhaust,0,0,0,0,0,1,0,0,0,0,0,0
centrifugal,2,0,0,0,0,0,0,0,0,0,0,0
compressor,0,0,0,0,0,1,0,0,0,0,0,0
vital,2,0,0,0,0,0,0,0,0,0,0,0
past,0,1,0,0,0,0,0,0,0,0,0,0
unusual,2,0,0,0,0,0,0,0,0,0,0,0
independently,0,0,2,0,0,0,0,0,0,0,0,0
fruition,0,0,0,0,0,1,0,0,0,0,0,0
knowledge,0,0,0,0,0,1,0,0,0,0,0,0
complement,0,0,0,0,0,0,0,0,0,0,2,0
proceed,0,0,0,0,0,0,0,0,0,0,1,0
swiftly,0,0,1,0,0,0,0,0,0,0,0,0
turbojet,0,0,0,0,0,3,0,0,0,0,0,0
setback,0,0,0,0,0,1,0,0,0,0,0,0
spur,0,0,0,0,0,0,0,0,0,0,3,0
defer,0,0,0,0,0,0,0,0,0,0,1,0
weaponry,0,0,0,0,0,1,0,0,0,0,0,0
necessary,9,0,0,0,0,0,0,0,0,0,0,0
ramjet,0,0,0,0,0,1,0,0,0,0,0,0
thinker,0,0,0,0,0,1,0,0,0,0,0,0
understandably,0,0,1,0,0,0,0,0,0,0,0,0
dedicated,1,0,0,0,0,0,0,0,0,0,0,0
expert,0,0,0,0,0,1,0,0,0,0,0,0
reciprocating,1,0,0,0,0,0,0,0,0,0,0,0
encounter,0,0,0,0,0,0,0,0,0,0,2,0
supersonic,10,0,0,0,0,0,0,0,0,0,0,0
supercharging,0,0,0,0,0,1,0,0,0,0,0,0
continuous,2,0,0,0,0,0,0,0,0,0,0,0
rotary,4,0,0,0,0,0,0,0,0,0,0,0
mechanically,0,0,1,0,0,0,0,0,0,0,0,0
reciprocate,0,0,0,0,0,0,0,0,0,0,3,0
pounding,0,0,0,0,0,1,0,0,0,0,0,0
frontline,0,0,0,0,0,1,0,0,0,0,0,0
relegate,0,0,0,0,0,0,0,0,0,0,1,0
assist,0,0,0,0,0,0,0,0,0,0,2,0
likely,1,0,1,0,0,0,0,0,0,0,0,0
equate,0,0,0,0,0,0,0,0,0,0,1,0
equivalent,3,0,0,0,0,0,0,0,0,0,0,0
transition,0,0,0,0,0,2,0,0,0,0,0,0
off,0,0,0,0,0,1,0,0,0,0,0,0
sweep,0,0,0,0,0,0,0,0,0,0,4,0
elucidate,0,0,0,0,0,0,0,0,0,0,1,0
vastly,0,0,2,0,0,0,0,0,0,0,0,0
refueling,0,0,0,0,0,2,0,0,0,0,0,0
unloading,0,0,0,0,0,2,0,0,0,0,0,0
surveillance,0,0,0,0,0,3,0,0,0,0,0,0
handle,0,0,0,0,0,0,0,0,0,0,13,0
overhaul,0,0,0,0,0,1,0,0,0,0,1,0
saturate,0,0,0,0,0,0,0,0,0,0,1,0
governmental,3,0,0,0,0,0,0,0,0,0,0,0
regulatory,1,0,0,0,0,0,0,0,0,0,0,0
occurrence,0,0,0,0,0,1,0,0,0,0,0,0
functional,1,0,0,0,0,0,0,0,0,0,0,0
voice,0,0,0,0,0,3,0,0,0,0,0,0
package,0,0,0,0,0,3,0,0,0,0,1,0
airspeed,0,0,0,0,0,3,0,0,0,0,0,0
heading,0,0,0,0,0,1,0,0,0,0,0,0
acceleration,0,0,0,0,0,4,0,0,0,0,0,0
reading,0,0,0,0,0,1,0,0,0,0,0,0
environmental,2,0,0,0,0,0,0,0,0,0,0,0
verbal,2,0,0,0,0,0,0,0,0,0,0,0
audible,1,0,0,0,0,0,0,0,0,0,0,0
spite,0,0,0,0,0,2,0,0,0,0,0,0
paint,0,0,0,0,0,0,0,0,0,0,8,0
vermilion,0,0,0,0,0,1,0,0,0,0,0,0
orange,0,0,0,0,0,1,0,0,0,0,0,0
store,0,0,0,0,0,0,0,0,0,0,3,0
memory,0,0,0,0,0,6,0,0,0,0,0,0
board,0,0,0,0,0,5,0,0,0,0,1,0
house,0,0,0,0,0,0,0,0,0,0,2,0
survivable,6,0,0,0,0,0,0,0,0,0,0,0
processor,0,0,0,0,0,1,0,0,0,0,0,0
retrieval,0,0,0,0,0,3,0,0,0,0,0,0
wrap,0,0,0,0,0,0,0,0,0,0,1,0
insulate,0,0,0,0,0,0,0,0,0,0,1,0
housing,0,0,0,0,0,1,0,0,0,0,0,0
underwater,0,0,1,0,0,0,0,0,0,0,0,0
sonar,0,0,0,0,0,1,0,0,0,0,0,0
emit,0,0,0,0,0,0,0,0,0,0,2,0
ultrasonic,1,0,0,0,0,0,0,0,0,0,0,0
locator,0,0,0,0,0,1,0,0,0,0,0,0
sophistication,0,0,0,0,0,3,0,0,0,0,0,0
existence,0,0,0,0,0,1,0,0,0,0,0,0
log,0,0,0,0,0,0,0,0,0,0,1,0
parameter,0,0,0,0,0,1,0,0,0,0,0,0
barometric,1,0,0,0,0,0,0,0,0,0,0,0
sense,0,0,0,0,0,0,0,0,0,0,2,0
trace,0,0,0,0,0,1,0,0,0,0,1,0
spool,0,0,0,0,0,1,0,0,0,0,0,0
valuable,1,0,0,0,0,0,0,0,0,0,0,0
tool,0,0,0,0,0,3,0,0,0,0,0,0
analyze,0,0,0,0,0,0,0,0,0,0,1,0
chance,0,0,0,0,0,2,0,0,0,0,0,0
gravitational,1,0,0,0,0,0,0,0,0,0,0,0
inscribe,0,0,0,0,0,0,0,0,0,0,1,0
foil,0,0,0,0,0,1,0,0,0,0,0,0
apparatus,0,0,0,0,0,2,0,0,0,0,0,0
yellow,0,0,1,0,0,0,0,0,0,0,0,0
magnetic,4,0,0,0,0,0,0,0,0,0,0,0
parallel,10,0,0,0,0,3,0,0,0,0,0,0
disastrous,1,0,0,0,0,0,0,0,0,0,0,0
jetliner,0,0,0,0,0,2,0,0,0,0,0,0
combined,1,0,0,0,0,0,0,0,0,0,0,0
wire,0,0,0,0,0,1,0,0,0,0,0,0
audio,1,0,0,0,0,0,0,0,0,0,0,0
journalist,0,0,0,0,0,1,0,0,0,0,0,0
sobriquet,0,0,0,0,0,1,0,0,0,0,0,0
egg,0,0,0,0,0,1,0,0,0,0,0,0
casing,0,0,0,0,0,1,0,0,0,0,0,0
red,2,0,0,0,0,1,0,0,0,0,0,0
charred,1,0,0,0,0,0,0,0,0,0,0,0
retrieve,0,0,0,0,0,0,0,0,0,0,3,0
mandatory,1,0,0,0,0,0,0,0,0,0,0,0
software,0,0,0,0,0,1,0,0,0,0,0,0
picture,0,0,0,0,0,3,0,0,0,0,0,0
animate,0,0,0,0,0,0,0,0,0,0,1,0
diagram,0,0,0,0,0,1,0,0,0,0,0,0
exchange,0,0,0,0,0,1,0,0,0,0,0,0
transcribe,0,0,0,0,0,0,0,0,0,0,1,0
document,0,0,0,0,0,1,0,0,0,0,0,0
investigator,0,0,0,0,0,1,0,0,0,0,0,0
recording,0,0,0,0,0,1,0,0,0,0,0,0
strictly,0,0,2,0,0,0,0,0,0,0,0,0
regulate,0,0,0,0,0,0,0,0,0,0,1,0
amortize,0,0,0,0,0,0,0,0,0,0,1,0
intensive,1,0,0,0,0,0,0,0,0,0,0,0
initially,0,0,5,0,0,0,0,0,0,0,0,0
longevity,0,0,0,0,0,1,0,0,0,0,0,0
interval,0,0,0,0,0,3,0,0,0,0,0,0
ten,0,0,0,0,0,1,0,0,0,0,0,0
corrosion,0,0,0,0,0,1,0,0,0,0,0,0
molecular,1,0,0,0,0,0,0,0,0,0,0,0
decay,0,0,0,0,0,1,0,0,0,0,0,0
phenomenal,1,0,0,0,0,0,0,0,0,0,0,0
face,0,0,0,0,0,0,0,0,0,0,1,0
risk,0,0,0,0,0,4,0,0,0,0,0,0
diminution,0,0,0,0,0,1,0,0,0,0,0,0
customer,0,0,0,0,0,1,0,0,0,0,0,0
billion,0,0,0,0,0,1,0,0,0,0,0,0
committee,0,0,0,0,0,1,0,0,0,0,0,0
prospect,0,0,0,0,0,2,0,0,0,0,0,0
revive,0,0,0,0,0,0,0,0,0,0,1,0
suggestion,0,0,0,0,0,1,0,0,0,0,0,0
mailplane,0,0,0,0,0,1,0,0,0,0,0,0
steal,0,0,0,0,0,0,0,0,0,0,1,0
march,0,0,0,0,0,1,0,0,0,0,1,0
stun,0,0,0,0,0,0,0,0,0,0,1,0
withdrawal,0,0,0,0,0,1,0,0,0,0,0,0
fatigue,0,0,0,0,0,1,0,0,0,0,0,0
revolutionary,1,0,0,0,0,0,0,0,0,0,0,0
tremendous,1,0,0,0,0,0,0,0,0,0,0,0
gamble,0,0,0,0,0,1,0,0,0,0,0,0
entirely,0,0,3,0,0,0,0,0,0,0,0,0
supplier,0,0,0,0,0,1,0,0,0,0,0,0
foothold,0,0,0,0,0,1,0,0,0,0,0,0
desperately,0,0,1,0,0,0,0,0,0,0,0,0
regain,0,0,0,0,0,0,0,0,0,0,1,0
footing,0,0,0,0,0,1,0,0,0,0,0,0
propulsive,1,0,0,0,0,0,0,0,0,0,0,0
outstanding,1,0,0,0,0,0,0,0,0,0,0,0
superb,1,0,0,0,0,0,0,0,0,0,0,0
marketing,0,0,0,0,0,2,0,0,0,0,0,0
continental,1,0,0,0,0,0,0,0,0,0,0,0
turbofan,0,0,0,0,0,7,0,0,0,0,0,0
variant,0,0,0,0,0,1,0,0,0,0,0,0
coup,0,0,0,0,0,1,0,0,0,0,0,0
genuine,1,0,0,0,0,0,0,0,0,0,0,0
expanse,0,0,0,0,0,1,0,0,0,0,0,0
territory,0,0,0,0,0,1,0,0,0,0,0,0
zone,0,0,0,0,0,3,0,0,0,0,0,0
leap,0,0,0,0,0,0,0,0,0,0,2,0
reliably,0,0,1,0,0,0,0,0,0,0,0,0
dynasty,0,0,0,0,0,1,0,0,0,0,0,0
recent,1,0,0,0,0,0,0,0,0,0,0,0
electronics,0,0,0,0,0,1,0,0,0,0,0,0
economical,1,0,0,0,0,0,0,0,0,0,0,0
immense,1,0,0,0,0,0,0,0,0,0,0,0
reduction,0,0,0,0,0,1,0,0,0,0,0,0
utter,1,0,0,0,0,0,0,0,0,0,0,0
inability,0,0,0,0,0,1,0,0,0,0,0,0
adoption,0,0,0,0,0,2,0,0,0,0,0,0
core,0,0,0,0,0,1,0,0,0,0,0,0
wide,1,0,3,0,0,0,0,0,0,0,0,0
bodied,2,0,0,0,0,0,0,0,0,0,0,0
confine,0,0,0,0,0,0,0,0,0,0,1,0
conveyance,0,0,0,0,0,1,0,0,0,0,0,0
ticket,0,0,0,0,0,1,0,0,0,0,0,0
pricing,0,0,0,0,0,1,0,0,0,0,0,0
mastery,0,0,0,0,0,1,0,0,0,0,0,0
tailor,0,0,0,0,0,0,0,0,0,0,1,0
portfolio,0,0,0,0,0,1,0,0,0,0,0,0
bypass,0,0,0,0,0,2,0,0,0,0,0,0
afterburner,0,0,0,0,0,1,0,0,0,0,0,0
rendering,0,0,0,0,0,4,0,0,0,0,0,0
edition,0,0,0,0,0,4,0,0,0,0,0,0
management,0,0,0,0,0,6,0,0,0,0,0,0
proliferation,0,0,0,0,0,1,0,0,0,0,0,0
estimate,0,0,0,0,0,0,0,0,0,0,1,0
lose,0,0,0,0,0,0,0,0,0,0,1,0
amount,0,0,0,0,0,2,0,0,0,0,0,0
money,0,0,0,0,0,1,0,0,0,0,0,0
belatedly,0,0,1,0,0,0,0,0,0,0,0,0
struggle,0,0,0,0,0,0,0,0,0,0,1,0
apply,0,0,0,0,0,0,0,0,0,0,2,0
designation,0,0,0,0,0,3,0,0,0,0,0,0
intense,2,0,0,0,0,0,0,0,0,0,0,0
nature,0,0,0,0,0,4,0,0,0,0,0,0
negotiation,0,0,0,0,0,1,0,0,0,0,0,0
owned,1,0,0,0,0,0,0,0,0,0,0,0
spanish,1,0,0,0,0,0,0,0,0,0,0,0
dutch,1,0,0,0,0,0,0,0,0,0,0,0
subcontract,0,0,0,0,0,0,0,0,0,0,1,0
discount,0,0,0,0,0,0,0,0,0,0,1,0
widely,0,0,2,0,0,0,0,0,0,0,0,0
offering,0,0,0,0,0,1,0,0,0,0,0,0
threaten,0,0,0,0,0,0,0,0,0,0,1,0
exceed,0,0,0,0,0,0,0,0,0,0,2,0
steadily,0,0,2,0,0,0,0,0,0,0,0,0
serie,0,0,0,0,0,1,0,0,0,0,0,0
complaint,0,0,0,0,0,1,0,0,0,0,0,0
charge,0,0,0,0,0,1,0,0,0,0,0,0
mature,0,0,0,0,0,0,0,0,0,0,2,0
successively,0,0,1,0,0,0,0,0,0,0,0,0
shaft,0,0,0,0,0,2,0,0,0,0,0,0
makeover,0,0,0,0,0,1,0,0,0,0,0,0
profile,0,0,0,0,0,1,0,0,0,0,0,0
consumption,0,0,0,0,0,1,0,0,0,0,0,0
executive,9,0,0,0,0,1,0,0,0,0,0,0
eclipse,0,0,0,0,0,0,0,0,0,0,1,0
celebrity,0,0,0,0,0,1,0,0,0,0,0,0
generic,1,0,0,0,0,0,0,0,0,0,0,0
loath,1,0,0,0,0,0,0,0,0,0,0,0
admit,0,0,0,0,0,0,0,0,0,0,1,0
perquisite,0,0,0,0,0,1,0,0,0,0,0,0
subsonic,1,0,0,0,0,0,0,0,0,0,0,0
president,0,0,0,0,0,10,0,0,0,0,0,0
parlance,0,0,0,0,0,1,0,0,0,0,0,0
identify,0,0,0,0,0,0,0,0,0,0,2,0
reserve,0,0,0,0,0,0,0,0,0,0,3,0
abroad,0,0,1,0,0,0,0,0,0,0,0,0
identical,1,0,0,0,0,0,0,0,0,0,0,0
jumbo,0,0,0,0,0,1,0,0,0,0,0,0
defense,0,0,0,0,0,1,0,0,0,0,0,0
electromagnetic,1,0,0,0,0,0,0,0,0,0,0,0
pulse,0,0,0,0,0,1,0,0,0,0,0,0
nuclear,1,0,0,0,0,0,0,0,0,0,0,0
telecommunication,0,0,0,0,0,1,0,0,0,0,0,0
baggage,0,0,0,0,0,13,0,0,0,0,0,0
staff,0,0,0,0,0,3,0,0,0,0,0,0
conference,0,0,0,0,0,1,0,0,0,0,0,0
dining,0,0,0,0,0,1,0,0,0,0,0,0
pharmacy,0,0,0,0,0,1,0,0,0,0,0,0
galley,0,0,0,0,0,1,0,0,0,0,0,0
serving,0,0,0,0,0,1,0,0,0,0,0,0
presidential,6,0,0,0,0,0,0,0,0,0,0,0
suite,0,0,0,0,0,1,0,0,0,0,0,0
office,0,0,0,0,0,2,0,0,0,0,0,0
bedroom,0,0,0,0,0,1,0,0,0,0,0,0
unrefueled,1,0,0,0,0,0,0,0,0,0,0,0
lore,0,0,0,0,0,1,0,0,0,0,0,0
invoke,0,0,0,0,0,0,0,0,0,0,1,0
confuse,0,0,0,0,0,0,0,0,0,0,1,0
nearby,1,0,0,0,0,0,0,0,0,0,0,0
administration,0,0,0,0,0,5,0,0,0,0,0,0
specifically,0,0,2,0,0,0,0,0,0,0,0,0
destine,0,0,0,0,0,0,0,0,0,0,1,0
symbol,0,0,0,0,0,1,0,0,0,0,0,0
presidency,0,0,0,0,0,1,0,0,0,0,0,0
imagination,0,0,0,0,0,1,0,0,0,0,0,0
blue,2,0,0,0,0,0,0,0,0,0,0,0
white,3,0,0,0,0,1,0,0,0,0,0,0
scheme,0,0,0,0,0,1,0,0,0,0,0,0
exterior,0,0,0,0,0,1,0,0,0,0,0,0
logo,0,0,0,0,0,1,0,0,0,0,0,0
divide,0,0,0,0,0,0,0,0,0,0,1,0
declaration,0,0,0,0,0,1,0,0,0,0,0,0
ich,0,0,0,0,0,0,0,0,0,0,0,1
bin,0,0,0,0,0,0,0,0,0,0,0,1
ein,0,0,0,0,0,0,0,0,0,0,0,1
assassinate,0,0,0,0,0,0,0,0,0,0,1,0
swear,0,0,0,0,0,0,0,0,0,0,1,0
sister,0,0,0,0,0,1,0,0,0,0,0,0
resignation,0,0,0,0,0,1,0,0,0,0,0,0
refitting,0,0,0,0,0,1,0,0,0,0,0,0
vice,0,0,0,0,0,1,0,0,0,0,0,0
dignitary,0,0,0,0,0,1,0,0,0,0,0,0
slate,0,0,0,0,0,0,0,0,0,0,1,0
coin,0,0,0,0,0,0,0,0,0,0,1,0
assistance,0,0,0,0,0,1,0,0,0,0,0,0
cathode,0,0,0,0,0,4,0,0,0,0,0,0
oscilloscope,0,0,0,0,0,1,0,0,0,0,0,0
avionics,0,0,0,0,0,1,0,0,0,0,0,0
incoming,1,0,0,0,0,0,0,0,0,0,0,0
enemy,0,0,0,0,0,1,0,0,0,0,0,0
observer,0,0,0,0,0,2,0,0,0,0,0,0
monitor,0,0,0,0,0,0,0,0,0,0,6,0
radar,0,0,0,0,0,3,0,0,0,0,0,0
blockade,0,0,0,0,0,1,0,0,0,0,0,0
airlift,0,0,0,0,0,1,0,0,0,0,0,0
approve,0,0,0,0,0,0,0,0,0,0,3,0
interpret,0,0,0,0,0,0,0,0,0,0,1,0
useful,4,0,0,0,0,0,0,0,0,0,0,0
vhf,0,0,0,0,0,1,0,0,0,0,0,0
reappear,0,0,0,0,0,0,0,0,0,0,1,0
ultrahigh,1,0,0,0,0,0,0,0,0,0,0,0
uhf,0,0,0,0,0,1,0,0,0,0,0,0
real,2,0,0,0,0,0,0,0,0,0,0,0
pinpoint,1,0,0,0,0,0,0,0,0,0,0,0
accuracy,0,0,0,0,0,1,0,0,0,0,0,0
analog,1,0,0,0,0,0,0,0,0,0,0,0
presentation,0,0,0,0,0,1,0,0,0,0,0,0
integrate,0,0,0,0,0,0,0,0,0,0,4,0
resource,0,0,0,0,0,1,0,0,0,0,0,0
tube,0,0,0,0,0,2,0,0,0,0,0,0
supplant,0,0,0,0,0,0,0,0,0,0,1,0
glass,0,0,0,0,0,1,0,0,0,0,0,0
understand,0,0,0,0,0,0,0,0,0,0,2,0
literate,1,0,0,0,0,0,0,0,0,0,0,0
excel,0,0,0,0,0,0,0,0,0,0,1,0
ticketing,0,0,0,0,0,1,0,0,0,0,0,0
regress,0,0,0,0,0,0,0,0,0,0,1,0
restricted,1,0,0,0,0,0,0,0,0,0,0,0
unsolvable,1,0,0,0,0,0,0,0,0,0,0,0
extent,0,0,0,0,0,2,0,0,0,0,0,0
inconvenience,0,0,0,0,0,1,0,0,0,0,0,0
amenity,0,0,0,0,0,1,0,0,0,0,0,0
telephone,0,0,0,0,0,1,0,0,0,0,0,0
television,0,0,0,0,0,2,0,0,0,0,0,0
leg,0,0,0,0,0,2,0,0,0,0,0,0
continual,1,0,0,0,0,0,0,0,0,0,0,0
hypersonic,1,0,0,0,0,0,0,0,0,0,0,0
sonic,1,0,0,0,0,0,0,0,0,0,0,0
shock,0,0,0,0,0,1,0,0,0,0,0,0
wave,0,0,0,0,0,1,0,0,0,0,0,0
hear,0,0,0,0,0,0,0,0,0,0,1,0
loud,1,0,0,0,0,0,0,0,0,0,0,0
belly,0,0,0,0,0,1,0,0,0,0,0,0
mother,0,0,0,0,0,1,0,0,0,0,0,0
frictional,1,0,0,0,0,0,0,0,0,0,0,0
jointly,0,0,1,0,0,0,0,0,0,0,0,0
beautiful,1,0,0,0,0,0,0,0,0,0,0,0
miracle,0,0,0,0,0,1,0,0,0,0,0,0
economic,2,0,0,0,0,1,0,0,0,0,0,0
financially,0,0,1,0,0,0,0,0,0,0,0,0
profitable,1,0,0,0,0,0,0,0,0,0,0,0
anglo,2,0,0,0,0,0,0,0,0,0,0,0
twice,0,0,0,0,3,0,0,0,0,0,0,0
delta,1,0,0,0,0,2,0,0,0,0,0,0
moustache,0,0,0,0,0,1,0,0,0,0,0,0
foreplane,0,0,0,0,0,1,0,0,0,0,0,0
pivot,0,0,0,0,0,0,0,0,0,0,1,0
aft,0,0,1,0,0,0,0,0,0,0,0,0
droop,0,0,0,0,0,0,0,0,0,0,1,0
downward,0,0,2,0,0,0,0,0,0,0,0,0
inauspicious,1,0,0,0,0,0,0,0,0,0,0,0
