word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,PRON,SCONJ,VERB,X
plenty,0,0,0,0,0,1,0,0,0,0,0
breed,0,0,0,0,0,2,0,0,0,0,0
husky,0,0,0,0,0,1,0,0,0,0,0
fan,0,0,0,0,0,1,0,0,0,0,0
hitch,0,0,0,0,0,2,0,0,0,0,0
team,0,0,0,0,0,5,0,0,0,0,0
pair,0,0,0,0,0,1,0,0,0,0,0
flexibility,0,0,0,0,0,3,0,0,0,0,0
varied,1,0,0,0,0,0,0,0,0,0,0
quest,0,0,0,0,0,7,0,0,0,0,0
support,0,0,0,0,0,4,0,0,0,6,0
flexible,5,0,0,0,0,0,0,0,0,0,0
psychological,1,0,0,0,0,0,0,0,0,0,0
kindred,0,0,0,0,0,2,0,0,0,0,0
device,0,0,0,0,0,4,0,0,0,0,0
kinlike,1,0,0,0,0,0,0,0,0,0,0
sphere,0,0,0,0,0,1,0,0,0,0,0
safety,0,0,0,0,0,2,0,0,0,0,0
institutionalize,0,0,0,0,0,0,0,0,0,1,0
partner,0,0,0,0,0,5,0,0,0,0,0
song,0,0,0,0,0,9,0,0,0,0,0
exchange,0,0,0,0,0,4,0,0,0,2,0
paternal,3,0,0,0,0,0,0,0,0,0,0
maternal,5,0,0,0,0,0,0,0,0,0,0
side,0,0,0,0,0,1,0,0,0,0,0
cousin,0,0,0,0,0,5,0,0,0,0,0
frown,0,0,0,0,0,0,0,0,0,1,0
emphasize,0,0,0,0,0,0,0,0,0,4,0
patrilineal,3,0,0,0,0,0,0,0,0,0,0
contract,0,0,0,0,0,0,0,0,0,1,0
enforce,0,0,0,0,0,0,0,0,0,1,0
walrusand,0,0,0,0,0,1,0,0,0,0,0
compose,0,0,0,0,0,0,0,0,0,5,0
clansman,0,0,0,0,0,1,0,0,0,0,0
senior,3,0,0,0,0,0,0,0,0,0,0
chief,3,0,0,0,0,33,0,0,0,0,0
act,0,0,0,0,0,6,0,0,0,6,0
formal,13,0,0,0,0,0,0,0,0,0,0
position,0,0,0,0,0,6,0,0,0,1,0
own,0,0,0,0,0,0,0,0,0,6,0
employer,0,0,0,0,0,1,0,0,0,0,0
recruit,0,0,0,0,0,0,0,0,0,1,0
benefactor,0,0,0,0,0,1,0,0,0,0,0
control,0,0,0,0,0,4,0,0,0,3,0
title,0,0,0,0,0,8,0,0,0,0,0
organizer,0,0,0,0,0,1,0,0,0,0,0
inherit,0,0,0,0,0,0,0,0,0,3,0
skilled,1,0,0,0,0,0,0,0,0,0,0
religious,10,0,0,0,0,0,0,0,0,0,0
animism,0,0,0,0,0,7,0,0,0,0,0
animate,2,0,0,0,0,0,0,0,0,0,0
believe,0,0,0,0,0,0,0,0,0,12,0
essence,0,0,0,0,0,1,0,0,0,0,0
object,0,0,0,0,0,8,0,0,0,0,0
soul,0,0,0,0,0,14,0,0,0,0,0
courtesy,0,0,0,0,0,2,0,0,0,0,0
freshly,0,0,1,0,0,0,0,0,0,0,0
reincarnation,0,0,0,0,0,3,0,0,0,0,0
interference,0,0,0,0,0,2,0,0,0,0,0
illness,0,0,0,0,0,3,0,0,0,0,0
death,0,0,0,0,0,12,0,0,0,0,0
deceased,6,0,0,0,0,0,0,0,0,0,0
address,0,0,0,0,0,0,0,0,0,1,0
appropriate,3,0,0,0,0,0,0,0,0,0,0
potency,0,0,0,0,0,1,0,0,0,0,0
experience,0,0,0,0,0,2,0,0,0,1,0
dream,0,0,0,0,0,5,0,0,0,2,0
devise,0,0,0,0,0,0,0,0,0,1,0
being,0,0,0,0,0,15,0,0,0,0,0
shaman,0,0,0,0,0,28,0,0,0,0,0
cure,0,0,0,0,0,0,0,0,0,6,0
sick,4,0,0,0,0,0,0,0,0,0,0
recover,0,0,0,0,0,0,0,0,0,2,0
lose,0,0,0,0,0,0,0,0,0,2,0
stuff,0,0,0,0,0,1,0,0,0,0,0
foretell,0,0,0,0,0,0,0,0,0,1,0
future,2,0,0,0,0,1,0,0,0,0,0
forth,0,0,1,0,0,0,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,0,4,0
personify,0,0,0,0,0,0,0,0,0,1,0
female,6,0,0,0,0,1,0,0,0,0,0
attribute,0,0,0,0,0,1,0,0,0,1,0
govern,0,0,0,0,0,0,0,0,0,2,0
scarce,1,0,0,0,0,0,0,0,0,0,0
cajole,0,0,0,0,0,0,0,0,0,1,0
bounty,0,0,0,0,0,1,0,0,0,0,0
entertainer,0,0,0,0,0,1,0,0,0,0,0
séance,0,0,0,0,0,1,0,0,0,0,0
escape,0,0,0,0,0,1,0,0,0,1,0
trick,0,0,0,0,0,1,0,0,0,0,0
noisy,1,0,0,0,0,0,0,0,0,0,0
helper,0,0,0,0,0,1,0,0,0,0,0
enliven,0,0,0,0,0,0,0,0,0,1,0
nearby,2,0,0,0,0,0,0,0,0,0,0
cull,0,0,0,0,0,0,0,0,0,1,0
additionally,0,0,1,0,0,0,0,0,0,0,0
wrap,0,0,0,0,0,0,0,0,0,1,0
hierarchical,1,0,0,0,0,0,0,0,0,0,0
evidently,0,0,1,0,0,0,0,0,0,0,0
captive,0,0,0,0,0,2,0,0,0,0,0
maintain,0,0,0,0,0,0,0,0,0,5,0
kashim,0,0,0,0,0,2,0,0,0,0,1
function,0,0,0,0,0,4,0,0,0,3,0
say,0,0,0,0,0,0,0,0,0,1,0
unfortunately,0,0,2,0,0,0,0,0,0,0,0
eradicate,0,0,0,0,0,0,0,0,0,1,0
thoroughly,0,0,1,0,0,0,0,0,0,0,0
record,0,0,0,0,0,2,0,0,0,1,0
huge,5,0,0,0,0,0,0,0,0,0,0
subspecie,0,0,0,0,0,1,0,0,0,0,0
walru,0,0,0,0,0,3,0,0,0,0,0
slightly,0,0,3,0,0,0,0,0,0,0,0
tusk,0,0,0,0,0,4,0,0,0,0,0
grayish,1,0,0,0,0,0,0,0,0,0,0
centimetre,0,0,0,0,0,1,0,0,0,0,0
fold,0,0,0,0,0,1,0,0,0,0,0
shoulder,0,0,0,0,0,2,0,0,0,0,0
reddish,1,0,0,0,0,0,0,0,0,0,0
hair,0,0,0,0,0,4,0,0,0,0,0
cinnamon,0,0,0,0,0,1,0,0,0,0,0
colour,0,0,0,0,0,2,0,0,0,0,0
rounded,4,0,0,0,0,0,0,0,0,0,0
ear,0,0,0,0,0,1,0,0,0,0,0
muzzle,0,0,0,0,0,1,0,0,0,0,0
conspicuous,2,0,0,0,0,0,0,0,0,0,0
moustache,0,0,0,0,0,1,0,0,0,0,0
stiff,1,0,0,0,0,0,0,0,0,0,0
quill,0,0,0,0,0,2,0,0,0,0,0
whisker,0,0,0,0,0,2,0,0,0,0,0
vibrissae,0,0,0,0,0,1,0,0,0,0,0
maximum,1,0,0,0,0,0,0,0,0,0,0
weight,0,0,0,0,0,4,0,0,0,0,0
pound,0,0,0,0,0,5,0,0,0,1,0
kilogram,0,0,0,0,0,1,0,0,0,0,0
upper,11,0,0,0,0,0,0,0,0,0,0
canine,1,0,0,0,0,0,0,0,0,0,0
tooth,0,0,0,0,0,2,0,0,0,0,0
project,0,0,0,0,0,0,0,0,0,3,0
downward,1,0,1,0,0,0,0,0,0,0,0
mating,0,0,0,0,0,1,0,0,0,0,0
display,0,0,0,0,0,4,0,0,0,4,0
dig,0,0,0,0,0,0,0,0,0,1,0
floor,0,0,0,0,0,3,0,0,0,0,0
feed,0,0,0,0,0,0,0,0,0,4,0
depth,0,0,0,0,0,1,0,0,0,0,0
snout,0,0,0,0,0,1,0,0,0,0,0
prey,0,0,0,0,0,2,0,0,0,0,0
clam,0,0,0,0,0,2,0,0,0,0,0
mussel,0,0,0,0,0,2,0,0,0,0,0
value,0,0,0,0,0,4,0,0,0,4,0
sealer,0,0,0,0,0,1,0,0,0,0,0
pinniped,0,0,0,0,0,1,0,0,0,0,0
fin,1,0,0,0,0,0,0,0,0,0,0
footed,1,0,0,0,0,0,0,0,0,0,0
ecosystem,0,0,0,0,0,2,0,0,0,0,0
marsh,0,0,0,0,0,1,0,0,0,0,0
trader,0,0,0,0,0,8,0,0,0,0,0
optimal,1,0,0,0,0,0,0,0,0,0,0
dense,3,0,0,0,0,0,0,0,0,0,0
decisively,0,0,1,0,0,0,0,0,0,0,0
christian,2,0,0,0,0,0,0,0,0,0,0
trap,0,0,0,0,0,6,0,0,0,5,0
rapid,2,0,0,0,0,0,0,0,0,0,0
flour,0,0,0,0,0,2,0,0,0,0,0
sugar,0,0,0,0,0,2,0,0,0,0,0
substitute,0,0,0,0,0,0,0,0,0,2,0
fare,0,0,0,0,0,1,0,0,0,0,0
despite,0,0,0,0,0,0,0,0,4,0,0
isolation,0,0,0,0,0,2,0,0,0,0,0
persistence,0,0,0,0,0,1,0,0,0,0,0
white,2,0,0,0,0,1,0,0,0,0,0
birch,0,0,0,0,0,2,0,0,0,0,0
shrub,0,0,0,0,0,1,0,0,0,0,0
tributary,0,0,0,0,0,1,0,0,0,0,0
photograph,0,0,0,0,0,2,0,0,0,0,0
algonquian,7,0,0,0,0,0,0,0,0,0,0
athabaskan,5,0,0,0,0,0,0,0,0,0,0
justify,0,0,0,0,0,0,0,0,0,1,0
delineation,0,0,0,0,0,1,0,0,0,0,0
subarea,0,0,0,0,0,2,0,0,0,0,0
drain,0,0,0,0,0,0,0,0,0,4,0
northward,0,0,6,0,0,0,0,0,0,0,0
mobile,2,0,0,0,0,0,0,0,0,0,0
socially,0,0,3,0,0,0,0,0,0,0,0
stream,0,0,0,0,0,5,0,0,0,0,0
gathering,0,0,0,0,0,10,0,0,0,0,0
encounter,0,0,0,0,0,1,0,0,0,6,0
abut,0,0,0,0,0,0,0,0,0,1,0
arduous,1,0,0,0,0,0,0,0,0,0,0
personal,8,0,0,0,0,0,0,0,0,0,0
hazardous,1,0,0,0,0,0,0,0,0,0,0
concrete,1,0,0,0,0,0,0,0,0,0,0
reality,0,0,0,0,0,1,0,0,0,0,0
anticipation,0,0,0,0,0,1,0,0,0,0,0
concept,0,0,0,0,0,6,0,0,0,0,0
competence,0,0,0,0,0,2,0,0,0,0,0
acknowledgement,0,0,0,0,0,1,0,0,0,0,0
ahead,0,0,1,0,0,0,0,0,0,0,0
cultivate,0,0,0,0,0,0,0,0,0,2,0
personality,0,0,0,0,0,3,0,0,0,0,0
trait,0,0,0,0,0,3,0,0,0,0,0
reticence,0,0,0,0,0,1,0,0,0,0,0
emotionally,0,0,1,0,0,0,0,0,0,0,0
undemonstrative,1,0,0,0,0,0,0,0,0,0,0
interaction,0,0,0,0,0,7,0,0,0,0,0
deference,0,0,0,0,0,1,0,0,0,0,0
aggressive,1,0,0,0,0,0,0,0,0,0,0
impulse,0,0,0,0,0,1,0,0,0,0,0
stoically,0,0,1,0,0,0,0,0,0,0,0
deprivation,0,0,0,0,0,1,0,0,0,0,0
hostility,0,0,0,0,0,1,0,0,0,0,0
absent,1,0,0,0,0,0,0,0,0,0,0
indirectly,0,0,1,0,0,0,0,0,0,0,0
outlet,0,0,0,0,0,1,0,0,0,0,0
sorcery,0,0,0,0,0,1,0,0,0,0,0
gossip,0,0,0,0,0,1,0,0,0,0,0
ease,0,0,0,0,0,1,0,0,0,0,0
silence,0,0,0,0,0,1,0,0,0,0,0
subdued,1,0,0,0,0,0,0,0,0,0,0
emotional,4,0,0,0,0,0,0,0,0,0,0
response,0,0,0,0,0,4,0,0,0,0,0
misunderstanding,0,0,0,0,0,2,0,0,0,0,0
taciturn,1,0,0,0,0,0,0,0,0,0,0
precontact,1,0,0,0,0,0,0,0,0,0,0
gatherer,0,0,0,0,0,1,0,0,0,0,0
approach,0,0,0,0,0,1,0,0,0,0,0
specifically,0,0,1,0,0,0,0,0,0,0,0
modify,0,0,0,0,0,0,0,0,0,1,0
habitation,0,0,0,0,0,3,0,0,0,0,0
generation,0,0,0,0,0,4,0,0,0,0,0
band,0,0,0,0,0,30,0,0,0,0,0
dependent,4,0,0,0,0,0,0,0,0,0,0
politically,0,0,4,0,0,0,0,0,0,0,0
affinity,0,0,0,0,0,1,0,0,0,0,0
intensely,0,0,1,0,0,0,0,0,0,0,0
sociable,1,0,0,0,0,0,0,0,0,0,0
abundantly,0,0,1,0,0,0,0,0,0,0,0
guard,0,0,0,0,0,1,0,0,0,0,0
post,0,0,0,0,0,10,0,0,0,1,0
amalgamate,0,0,0,0,0,0,0,0,0,1,0
drainage,0,0,0,0,0,3,0,0,0,0,0
geopolitical,1,0,0,0,0,0,0,0,0,0,0
centre,0,0,0,0,0,4,0,0,0,5,0
council,0,0,0,0,0,4,0,0,0,0,0
hear,0,0,0,0,0,0,0,0,0,3,0
dispute,0,0,0,0,0,3,0,0,0,0,0
elaborate,7,0,0,0,0,0,0,0,0,0,0
ceremony,0,0,0,0,0,21,0,0,0,0,0
perform,0,0,0,0,0,0,0,0,0,7,0
leadership,0,0,0,0,0,4,0,0,0,0,0
authority,0,0,0,0,0,5,0,0,0,0,0
combination,0,0,0,0,0,3,0,0,0,0,0
eloquence,0,0,0,0,0,1,0,0,0,0,0
wisdom,0,0,0,0,0,2,0,0,0,0,0
healing,0,0,0,0,0,2,0,0,0,0,0
magical,4,0,0,0,0,0,0,0,0,0,0
generosity,0,0,0,0,0,1,0,0,0,0,0
capacity,0,0,0,0,0,1,0,0,0,0,0
hard,4,0,0,0,0,0,0,0,0,0,0
dictate,0,0,0,0,0,0,0,0,0,1,0
shoreline,0,0,0,0,0,2,0,0,0,0,0
duck,0,0,0,0,0,1,0,0,0,0,0
goose,0,0,0,0,0,1,0,0,0,0,0
larder,0,0,0,0,0,1,0,0,0,0,0
gather,0,0,0,0,0,0,0,0,0,6,0
quit,0,0,0,0,0,0,0,0,0,1,0
scenery,0,0,0,0,0,1,0,0,0,0,0
trapline,0,0,0,0,0,1,0,0,0,0,0
fall,0,0,0,0,0,4,0,0,0,7,0
enjoy,0,0,0,0,0,0,0,0,0,2,0
visit,0,0,0,0,0,0,0,0,0,1,0
fiddle,0,0,0,0,0,1,0,0,0,0,0
music,0,0,0,0,0,1,0,0,0,0,0
anglican,1,0,0,0,0,0,0,0,0,0,0
roman,1,0,0,0,0,0,0,0,0,0,0
catholic,1,0,0,0,0,0,0,0,0,0,0
bishop,0,0,0,0,0,1,0,0,0,0,0
portable,2,0,0,0,0,0,0,0,0,0,0
excavate,0,0,0,0,0,0,0,0,0,1,0
soil,0,0,0,0,0,1,0,0,0,0,0
beam,0,0,0,0,0,2,0,0,0,0,0
mat,0,0,0,0,0,3,0,0,0,0,0
entry,0,0,0,0,0,1,0,0,0,0,0
conical,1,0,0,0,0,0,0,0,0,0,0
lodge,0,0,0,0,0,7,0,0,0,0,0
durably,0,0,1,0,0,0,0,0,0,0,0
bough,0,0,0,0,0,2,0,0,0,0,0
earth,0,0,0,0,0,4,0,0,0,0,0
trail,0,0,0,0,0,2,0,0,0,0,0
brush,0,0,0,0,0,7,0,0,0,0,0
lean,0,0,0,0,0,4,0,0,0,0,0
to,0,0,0,0,0,4,0,0,0,0,0
profusion,0,0,0,0,0,1,0,0,0,0,0
weaponry,0,0,0,0,0,1,0,0,0,0,0
snare,0,0,0,0,0,3,0,0,0,0,0
clever,1,0,0,0,0,0,0,0,0,0,0
mechanism,0,0,0,0,0,2,0,0,0,0,0
abound,0,0,0,0,0,0,0,0,0,2,0
lance,0,0,0,0,0,1,0,0,0,0,0
atlatl,0,0,0,0,0,2,0,0,0,0,0
weir,0,0,0,0,0,4,0,0,0,0,0
basket,0,0,0,0,0,8,0,0,0,0,0
net,0,0,0,0,0,5,0,0,0,1,0
bark,0,0,0,0,0,9,0,0,0,0,0
substance,0,0,0,0,0,2,0,0,0,0,0
rabbit,0,0,0,0,0,2,0,0,0,0,0
deadfall,0,0,0,0,0,1,0,0,0,0,0
pit,0,0,0,0,0,4,0,0,0,0,0
decoy,0,0,0,0,0,1,0,0,0,0,0
vehicle,0,0,0,0,0,1,0,0,0,0,0
vital,1,0,0,0,0,0,0,0,0,0,0
mobility,0,0,0,0,0,1,0,0,0,0,0
hardwood,0,0,0,0,0,1,0,0,0,0,0
aid,0,0,0,0,0,3,0,0,0,1,0
big,4,0,0,0,0,0,0,0,0,0,0
break,0,0,0,0,0,0,0,0,0,1,0
goggle,0,0,0,0,0,1,0,0,0,0,0
glare,0,0,0,0,0,1,0,0,0,0,0
cree,0,0,0,0,0,1,0,0,0,0,0
container,0,0,0,0,0,3,0,0,0,0,0
scrape,0,0,0,0,0,0,0,0,0,1,0
motif,0,0,0,0,0,4,0,0,0,0,0
supplement,0,0,0,0,0,0,0,0,0,4,0
staple,0,0,0,0,0,2,0,0,0,0,0
market,0,0,0,0,0,3,0,0,0,0,0
adequate,1,0,0,0,0,0,0,0,0,0,0
course,0,0,0,0,0,1,0,0,0,0,0
consume,0,0,0,0,0,0,0,0,0,1,0
lard,0,0,0,0,0,1,0,0,0,0,0
augment,0,0,0,0,0,0,0,0,0,1,0
resourcefulness,0,0,0,0,0,1,0,0,0,0,0
divination,0,0,0,0,0,2,0,0,0,0,0
noteworthy,1,0,0,0,0,0,0,0,0,0,0
crack,0,0,0,0,0,1,0,0,0,1,0
random,1,0,0,0,0,0,0,0,0,0,0
element,0,0,0,0,0,8,0,0,0,0,0
method,0,0,0,0,0,3,0,0,0,0,0
chance,0,0,0,0,0,1,0,0,0,0,0
undisturbed,1,0,0,0,0,0,0,0,0,0,0
dry,1,0,0,0,0,0,0,0,0,7,0
complicated,2,0,0,0,0,0,0,0,0,0,0
chemical,1,0,0,0,0,0,0,0,0,0,0
process,0,0,0,0,0,9,0,0,0,2,0
brain,0,0,0,0,0,1,0,0,0,0,0
urine,0,0,0,0,0,1,0,0,0,0,0
tan,0,0,0,0,0,0,0,0,0,1,0
plait,0,0,0,0,0,0,0,0,0,1,0
rope,0,0,0,0,0,1,0,0,0,0,0
wove,0,0,0,0,0,0,0,0,0,2,0
watertight,2,0,0,0,0,0,0,0,0,0,0
stick,0,0,0,0,0,2,0,0,0,0,0
rod,0,0,0,0,0,1,0,0,0,0,0
groove,0,0,0,0,0,1,0,0,0,0,0
hook,0,0,0,0,0,2,0,0,0,0,0
thong,0,0,0,0,0,1,0,0,0,0,0
projection,0,0,0,0,0,1,0,0,0,0,0
rear,1,0,0,0,0,0,0,0,0,0,0
weapon,0,0,0,0,0,4,0,0,0,0,0
release,0,0,0,0,0,1,0,0,0,1,0
necessary,3,0,0,0,0,0,0,0,0,0,0
efficient,4,0,0,0,0,0,0,0,0,0,0
felling,0,0,0,0,0,1,0,0,0,0,0
bamboo,0,0,0,0,0,2,0,0,0,0,0
peg,0,0,0,0,0,1,0,0,0,0,0
slight,1,0,0,0,0,0,0,0,0,0,0
socket,0,0,0,0,0,1,0,0,0,0,0
septum,0,0,0,0,0,1,0,0,0,0,0
node,0,0,0,0,0,1,0,0,0,0,0
discharge,0,0,0,0,0,0,0,0,0,1,0
presently,0,0,4,0,0,0,0,0,0,0,0
patch,0,0,0,0,0,1,0,0,0,0,0
creek,0,0,0,0,0,1,0,0,0,0,0
commandeer,0,0,0,0,0,0,0,0,0,1,0
reserve,0,0,0,0,0,2,0,0,0,0,0
borrow,0,0,0,0,0,0,0,0,0,2,0
cache,0,0,0,0,0,1,0,0,0,0,0
legally,0,0,1,0,0,0,0,0,0,0,0
inalienable,1,0,0,0,0,0,0,0,0,0,0
register,0,0,0,0,0,0,0,0,0,1,0
federal,2,0,0,0,0,0,0,0,0,0,0
economically,0,0,2,0,0,0,0,0,0,0,0
bestow,0,0,0,0,0,0,0,0,0,5,0
stratification,0,0,0,0,0,4,0,0,0,0,0
informally,0,0,1,0,0,0,0,0,0,0,0
quarter,0,0,0,0,0,1,0,0,0,0,0
accumulate,0,0,0,0,0,0,0,0,0,2,0
surplus,1,0,0,0,0,1,0,0,0,0,0
thank,0,0,0,0,0,2,0,0,0,0,0
industry,0,0,0,0,0,6,0,0,0,0,0
consequently,0,0,1,0,0,0,0,0,0,0,0
husband,0,0,0,0,0,6,0,0,0,0,0
wife,0,0,0,0,0,6,0,0,0,0,0
offspring,0,0,0,0,0,1,0,0,0,0,0
dependant,1,0,0,0,0,0,0,0,0,0,0
honour,0,0,0,0,0,1,0,0,0,2,0
sanctuary,0,0,0,0,0,1,0,0,0,0,0
significance,0,0,0,0,0,2,0,0,0,0,0
childhood,0,0,0,0,0,4,0,0,0,0,0
folklore,0,0,0,0,0,2,0,0,0,0,0
unhappy,1,0,0,0,0,0,0,0,0,0,0
lot,0,0,0,0,0,1,0,0,0,0,0
cruelly,0,0,1,0,0,0,0,0,0,0,0
orphan,0,0,0,0,0,1,0,0,0,0,0
parent,0,0,0,0,0,9,0,0,0,0,0
grandparent,0,0,0,0,0,3,0,0,0,0,0
category,0,0,0,0,0,1,0,0,0,0,0
parallel,2,0,0,0,0,0,0,0,0,1,0
mother,0,0,0,0,0,11,0,0,0,0,0
father,0,0,0,0,0,5,0,0,0,0,0
brother,0,0,0,0,0,7,0,0,0,0,0
sibling,0,0,0,0,0,5,0,0,0,0,0
cros,0,0,0,0,0,1,0,0,0,0,0
pool,0,0,0,0,0,1,0,0,0,0,0
mate,0,0,0,0,0,1,0,0,0,0,0
prohibition,0,0,0,0,0,4,0,0,0,0,0
incest,0,0,0,0,0,3,0,0,0,0,0
adjacent,3,0,0,0,0,0,0,0,0,0,0
law,0,0,0,0,0,12,0,0,0,0,0
son,0,0,0,0,0,2,0,0,0,0,0
daughter,0,0,0,0,0,6,0,0,0,0,0
sort,0,0,0,0,0,3,0,0,0,0,0
supportive,1,0,0,0,0,0,0,0,0,0,0
tease,0,0,0,0,0,0,0,0,0,2,0
joke,0,0,0,0,0,0,0,0,0,3,0
authoritative,1,0,0,0,0,0,0,0,0,0,0
circumspect,1,0,0,0,0,0,0,0,0,0,0
avoidance,0,0,0,0,0,4,0,0,0,0,0
norm,0,0,0,0,0,1,0,0,0,0,0
generational,2,0,0,0,0,0,0,0,0,0,0
proximity,0,0,0,0,0,1,0,0,0,0,0
grandchild,0,0,0,0,0,1,0,0,0,0,0
hug,0,0,0,0,0,0,0,0,0,1,0
cuddle,0,0,0,0,0,0,0,0,0,1,0
reserved,1,0,0,0,0,0,0,0,0,0,0
lineage,0,0,0,0,0,18,0,0,0,0,0
casual,1,0,0,0,0,0,0,0,0,0,0
lineal,1,0,0,0,0,0,0,0,0,0,0
opposite,1,0,0,0,0,0,0,0,0,0,0
puberty,0,0,0,0,0,4,0,0,0,0,0
conduct,0,0,0,0,0,1,0,0,0,3,0
circumspectly,0,0,1,0,0,0,0,0,0,0,0
polite,2,0,0,0,0,0,0,0,0,0,0
grown,2,0,0,0,0,0,0,0,0,0,0
camaraderie,0,0,0,0,0,1,0,0,0,0,0
link,0,0,0,0,0,0,0,0,0,1,0
ribaldry,0,0,0,0,0,1,0,0,0,0,0
alternatively,0,0,1,0,0,0,0,0,0,0,0
agreement,0,0,0,0,0,2,0,0,0,0,0
bride,0,0,0,0,0,2,0,0,0,0,0
groom,0,0,0,0,0,2,0,0,0,0,0
obedience,0,0,0,0,0,1,0,0,0,0,0
parental,2,0,0,0,0,0,0,0,0,0,0
contribution,0,0,0,0,0,1,0,0,0,0,0
entail,0,0,0,0,0,0,0,0,0,1,0
evaluate,0,0,0,0,0,0,0,0,0,1,0
prowess,0,0,0,0,0,2,0,0,0,0,0
assist,0,0,0,0,0,0,0,0,0,1,0
pregnancy,0,0,0,0,0,2,0,0,0,0,0
childbirth,0,0,0,0,0,1,0,0,0,0,0
household,0,0,0,0,0,4,0,0,0,0,0
monogamous,1,0,0,0,0,0,0,0,0,0,0
happen,0,0,0,0,0,0,0,0,0,1,0
levirate,0,0,0,0,0,0,0,0,0,0,1
espouse,0,0,0,0,0,0,0,0,0,1,0
dead,5,0,0,0,0,2,0,0,0,0,0
widow,0,0,0,0,0,3,0,0,0,0,0
assorted,2,0,0,0,0,0,0,0,0,0,0
postnatal,1,0,0,0,0,0,0,0,0,0,0
rite,0,0,0,0,0,6,0,0,0,0,0
birth,0,0,0,0,0,7,0,0,0,0,0
birthing,0,0,0,0,0,1,0,0,0,0,0
knowledgeable,2,0,0,0,0,0,0,0,0,0,0
deliver,0,0,0,0,0,0,0,0,0,2,0
swaddled,1,0,0,0,0,0,0,0,0,0,0
baby,0,0,0,0,0,1,0,0,0,0,0
diapere,0,0,0,0,0,0,0,0,0,1,0
moss,0,0,0,0,0,1,0,0,0,0,0
ornamented,1,0,0,0,0,0,0,0,0,0,0
bag,0,0,0,0,0,1,0,0,0,0,0
cradleboard,0,0,0,0,0,1,0,0,0,0,0
play,0,0,0,0,0,0,0,0,0,1,0
role,0,0,0,0,0,4,0,0,0,0,0
informal,2,0,0,0,0,0,0,0,0,0,0
considerable,2,0,0,0,0,0,0,0,0,0,0
scope,0,0,0,0,0,1,0,0,0,0,0
copy,0,0,0,0,0,0,0,0,0,1,0
tea,0,0,0,0,0,1,0,0,0,0,0
girl,0,0,0,0,0,7,0,0,0,0,0
try,0,0,0,0,0,0,0,0,0,2,0
reconstruct,0,0,0,0,0,0,0,0,0,1,0
formally,0,0,4,0,0,0,0,0,0,0,0
instruct,0,0,0,0,0,0,0,0,0,2,0
neglect,0,0,0,0,0,0,0,0,0,1,0
discipline,0,0,0,0,0,0,0,0,0,1,0
chastise,0,0,0,0,0,0,0,0,0,1,0
disobedient,1,0,0,0,0,0,0,0,0,0,0
offense,0,0,0,0,0,2,0,0,0,0,0
stealing,0,0,0,0,0,1,0,0,0,0,0
rebelliousness,0,0,0,0,0,1,0,0,0,0,0
treatment,0,0,0,0,0,2,0,0,0,0,0
subtly,0,0,1,0,0,0,0,0,0,0,0
firmly,0,0,1,0,0,0,0,0,0,0,0
reliant,1,0,0,0,0,0,0,0,0,0,0
first,0,0,0,0,0,1,0,0,0,0,0
menstruation,0,0,0,0,0,3,0,0,0,0,0
menarche,0,0,0,0,0,2,0,0,0,0,2
ceremonially,0,0,1,0,0,0,0,0,0,0,0
ritual,5,0,0,0,0,18,0,0,0,0,0
observance,0,0,0,0,0,5,0,0,0,0,0
pay,0,0,0,0,0,0,0,0,0,2,0
distance,0,0,0,0,0,1,0,0,0,0,0
hood,0,0,0,0,0,2,0,0,0,0,0
precaution,0,0,0,0,0,1,0,0,0,0,0
rattle,0,0,0,0,0,2,0,0,0,0,0
suppose,0,0,0,0,0,0,0,0,0,1,0
scratch,0,0,0,0,0,0,0,0,0,1,0
cup,0,0,0,0,0,1,0,0,0,0,0
touch,0,0,0,0,0,0,0,0,0,1,0
lip,0,0,0,0,0,1,0,0,0,0,0
subsequent,3,0,0,0,0,0,0,0,0,0,0
seclusion,0,0,0,0,0,1,0,0,0,0,0
decidedly,0,0,1,0,0,0,0,0,0,0,0
supernatural,21,0,0,0,0,0,0,0,0,0,0
embark,0,0,0,0,0,0,0,0,0,1,0
vision,0,0,0,0,0,8,0,0,0,0,0
faith,0,0,0,0,0,1,0,0,0,0,0
multiple,4,0,0,0,0,0,0,0,0,0,0
guardian,3,0,0,0,0,4,0,0,0,0,0
security,0,0,0,0,0,1,0,0,0,0,0
counsel,0,0,0,0,0,1,0,0,0,0,0
lonely,1,0,0,0,0,0,0,0,0,0,0
somebody,0,0,0,0,0,0,0,1,0,0,0
sing,0,0,0,0,0,0,0,0,0,3,0
guise,0,0,0,0,0,1,0,0,0,0,0
notify,0,0,0,0,0,0,0,0,0,1,0
impend,0,0,0,0,0,0,0,0,0,1,0
advise,0,0,0,0,0,0,0,0,0,1,0
behave,0,0,0,0,0,0,0,0,0,2,0
misfortune,0,0,0,0,0,1,0,0,0,0,0
reverence,0,0,0,0,0,1,0,0,0,0,0
dispose,0,0,0,0,0,0,0,0,0,3,0
carefully,0,0,1,0,0,0,0,0,0,0,0
chew,0,0,0,0,0,0,0,0,0,1,0
evident,2,0,0,0,0,0,0,0,0,0,0
