word,ADJ,ADP,ADV,AUX,CCONJ,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
curiosity,0,0,0,0,0,0,3,0,0,0,0,0
confused,3,0,0,0,0,0,0,0,0,0,0,0
outlet,0,0,0,0,0,0,1,0,0,0,0,0
stinging,1,0,0,0,0,0,0,0,0,0,0,0
accumulate,0,0,0,0,0,0,0,0,0,0,1,0
individual,1,0,0,0,0,0,0,0,0,0,0,0
meditation,0,0,0,0,0,0,1,0,0,0,0,0
absent,1,0,0,0,0,0,0,0,0,0,0,0
utterance,0,0,0,0,0,0,1,0,0,0,0,0
solitude,0,0,0,0,0,0,1,0,0,0,0,0
individuality,0,0,0,0,0,0,1,0,0,0,0,0
colorless,1,0,0,0,0,0,0,0,0,0,0,0
breathe,0,0,0,0,0,0,0,0,0,0,1,0
space,0,0,0,0,0,0,1,0,0,0,0,0
irritated,1,0,0,0,0,0,0,0,0,0,0,0
indiscriminately,0,0,1,0,0,0,0,0,0,0,0,0
elemental,1,0,0,0,0,0,0,0,0,0,0,0
instinct,0,0,0,0,0,0,1,0,0,0,0,0
animal,0,0,0,0,0,0,2,0,0,0,0,0
vengeance,0,0,0,0,0,0,1,0,0,0,0,0
slavish,1,0,0,0,0,0,0,0,0,0,0,0
proclaim,0,0,0,0,0,0,0,0,0,0,1,0
virility,0,0,0,0,0,0,1,0,0,0,0,0
distant,1,0,0,0,0,0,0,0,0,0,0,0
frankly,0,0,1,0,0,0,0,0,0,0,0,0
hardship,0,0,0,0,0,0,1,0,0,0,0,0
steady,1,0,0,0,0,0,0,0,0,0,0,0
clod,0,0,0,0,0,0,1,0,0,0,0,0
habitual,1,0,0,0,0,0,0,0,0,0,0,0
dread,0,0,0,0,0,0,1,0,0,0,0,0
exultantly,0,0,1,0,0,0,0,0,0,0,0,0
vast,1,0,0,0,0,0,0,0,0,0,0,0
ordinary,1,0,0,0,0,0,0,0,0,0,0,0
disturbed,1,0,0,0,0,0,0,0,0,0,0,0
snake,0,0,0,0,0,0,1,0,0,0,0,0
writhe,0,0,0,0,0,0,0,0,0,0,1,0
venomous,1,0,0,0,0,0,0,0,0,0,0,0
heretic,0,0,0,0,0,0,1,0,0,0,0,0
threateningly,0,0,1,0,0,0,0,0,0,0,0,0
importunately,0,0,1,0,0,0,0,0,0,0,0,0
bore,0,0,0,0,0,0,0,0,0,0,1,0
riot,0,0,0,0,0,0,0,0,0,0,1,0
emperor,0,0,0,0,0,0,1,0,0,0,0,0
lava,0,0,0,0,0,0,1,0,0,0,0,0
obstacle,0,0,0,0,0,0,1,0,0,0,0,0
bronzed,1,0,0,0,0,0,0,0,0,0,0,0
tail,0,0,0,0,0,0,1,0,0,0,0,0
indifferent,1,0,0,0,0,0,0,0,0,0,0,0
spectator,0,0,0,0,0,0,1,0,0,0,0,0
confidence,0,0,0,0,0,0,1,0,0,0,0,0
company,0,0,0,0,0,0,1,0,0,0,0,0
infantry,0,0,0,0,0,0,1,0,0,0,0,0
school,0,0,0,0,0,0,1,0,0,0,0,0
governor,0,0,0,0,0,0,2,0,0,0,0,0
jovially,0,0,1,0,0,0,0,0,0,0,0,0
outstrip,0,0,0,0,0,0,0,0,0,0,1,0
lurch,0,0,0,0,0,0,0,0,0,0,1,0
gait,0,0,0,0,0,0,2,0,0,0,0,0
bump,0,0,0,0,0,0,0,0,0,0,1,0
backward,0,0,2,0,0,0,0,0,0,0,0,0
hesitate,0,0,0,0,0,0,0,0,0,0,1,0
previous,1,0,0,0,0,0,0,0,0,0,0,0
ignorant,1,0,0,0,0,0,0,0,0,0,0,0
robber,0,0,0,0,0,0,1,0,0,0,0,0
liar,0,0,0,0,0,0,1,0,0,0,0,0
glory,0,0,0,0,0,0,1,0,0,0,0,0
asunder,0,0,2,0,0,0,0,0,0,0,0,0
shape,0,0,0,0,0,0,1,0,0,0,0,0
wedge,0,0,0,0,0,0,1,0,0,0,0,0
exit,0,0,0,0,0,0,1,0,0,0,0,0
bayonet,0,0,0,0,0,0,6,0,0,0,0,0
chill,1,0,0,0,0,0,0,0,0,0,0,0
gust,0,0,0,0,0,0,1,0,0,0,0,0
penetrate,0,0,0,0,0,0,0,0,0,0,1,0
closely,0,0,2,0,0,0,0,0,0,0,0,0
lame,3,0,0,0,0,0,0,0,0,0,0,0
shaven,2,0,0,0,0,0,0,0,0,0,0,0
stiffly,0,0,1,0,0,0,0,0,0,0,0,0
beneath,0,1,0,0,0,0,0,0,0,0,0,0
onward,0,0,2,0,0,0,0,0,0,0,0,0
tense,1,0,0,0,0,0,0,0,0,0,0,0
rock,0,0,0,0,0,0,0,0,0,0,3,0
glide,0,0,0,0,0,0,0,0,0,0,1,0
limpid,1,0,0,0,0,0,0,0,0,0,0,0
mortal,1,0,0,0,0,0,0,0,0,0,0,0
strife,0,0,0,0,0,0,1,0,0,0,0,0
victim,0,0,0,0,0,0,1,0,0,0,0,0
footfall,0,0,0,0,0,0,1,0,0,0,0,0
audible,1,0,0,0,0,0,0,0,0,0,0,0
determined,1,0,0,0,0,0,0,0,0,0,0,0
wreathe,0,0,0,0,0,0,0,0,0,0,1,0
ribbon,0,0,0,0,0,0,1,0,0,0,0,0
derisively,0,0,1,0,0,0,0,0,0,0,0,0
irresolute,0,0,1,0,0,0,0,0,0,0,0,0
sol,0,0,0,0,0,0,2,0,0,0,0,0
tyranny,0,0,0,0,0,0,1,0,0,0,0,0
prophetic,1,0,0,0,0,0,0,0,0,0,0,0
confidently,0,0,1,0,0,0,0,0,0,0,0,0
menacingly,0,0,1,0,0,0,0,0,0,0,0,0
harmonious,1,0,0,0,0,0,0,0,0,0,0,0
charge,0,0,0,0,0,0,0,0,0,0,1,0
curve,0,0,0,0,0,0,0,0,0,0,1,0
glitter,0,0,0,0,0,0,0,0,0,0,2,0
confront,0,0,0,0,0,0,0,0,0,0,1,0
width,0,0,0,0,0,0,2,0,0,0,0,0
coolly,0,0,1,0,0,0,0,0,0,0,0,0
toothed,1,0,0,0,0,0,0,0,0,0,0,0
brandish,0,0,0,0,0,0,0,0,0,0,1,0
saber,0,0,0,0,0,0,1,0,0,0,0,0
irritably,0,0,1,0,0,0,0,0,0,0,0,0
underlining,0,0,0,0,0,0,1,0,0,0,0,0
stripe,0,0,0,0,0,0,1,0,0,0,0,0
infinity,0,0,0,0,0,0,1,0,0,0,0,0
autumn,0,0,0,0,0,0,1,0,0,0,0,0
monstrously,0,0,1,0,0,0,0,0,0,0,0,0
flatten,0,0,0,0,0,0,0,0,0,0,1,0
band,0,0,0,0,0,0,1,0,0,0,0,0
unevenly,0,0,1,0,0,0,0,0,0,0,0,0
variously,0,0,1,0,0,0,0,0,0,0,0,0
crudely,0,0,1,0,0,0,0,0,0,0,0,0
direct,0,0,0,0,0,0,0,0,0,0,1,0
suppressed,1,0,0,0,0,0,0,0,0,0,0,0
thunder,0,0,0,0,0,0,0,0,0,0,1,0
solidly,0,0,1,0,0,0,0,0,0,0,0,0
awe,0,0,0,0,0,0,1,0,0,0,0,0
lieutenant,0,0,0,0,0,0,1,0,0,0,0,0
shrilly,0,0,1,0,0,0,0,0,0,0,0,0
stamp,0,0,0,0,0,0,0,0,0,0,2,0
butt,0,0,0,0,0,0,1,0,0,0,0,0
gun,0,0,0,0,0,0,1,0,0,0,0,0
groan,0,0,0,0,0,0,0,0,0,0,1,0
yell,0,0,0,0,0,0,0,0,0,0,1,0
bow,0,0,0,0,0,0,0,0,0,0,3,0
manifold,1,0,0,0,0,0,0,0,0,0,0,0
cloth,0,0,0,0,0,0,1,0,0,0,0,0
whirl,0,0,0,0,0,0,0,0,0,0,1,0
telegraph,0,0,0,0,0,0,1,0,0,0,0,0
wire,0,0,0,0,0,0,1,0,0,0,0,0
angrily,0,0,1,0,0,0,0,0,0,0,0,0
fragment,0,0,0,0,0,0,3,0,0,0,0,0
gag,0,0,0,0,0,0,0,0,0,0,1,0
expire,0,0,0,0,0,0,0,0,0,0,1,0
back,0,0,0,0,0,0,0,0,0,0,1,0
brush,0,0,0,0,0,0,0,0,0,0,1,0
sidewalk,0,0,0,0,0,0,1,0,0,0,0,0
cling,0,0,0,0,0,0,0,0,0,0,1,0
block,0,0,0,0,0,0,0,0,0,0,1,0
entrance,0,0,0,0,0,0,1,0,0,0,0,0
uncalculatingly,0,0,1,0,0,0,0,0,0,0,0,0
painfully,0,0,1,0,0,0,0,0,0,0,0,0
sweat,0,0,0,0,0,0,1,0,0,0,0,0
spark,0,0,0,0,0,0,1,0,0,0,0,0
kindle,0,0,0,0,0,0,0,0,0,0,1,0
sheer,1,0,0,0,0,0,0,0,0,0,0,0
audacity,0,0,0,0,0,0,1,0,0,0,0,0
respectfully,0,0,1,0,0,0,0,0,0,0,0,0
terror,0,0,0,0,0,0,1,0,0,0,0,0
honesty,0,0,0,0,0,0,1,0,0,0,0,0
devote,0,0,0,0,0,0,0,0,0,0,1,0
freely,0,0,1,0,0,0,0,0,0,0,0,0
surround,0,0,0,0,0,0,0,0,0,0,1,0
attentive,1,0,0,0,0,0,0,0,0,0,0,0
false,1,0,0,0,0,0,0,0,0,0,0,0
avaricious,1,0,0,0,0,0,0,0,0,0,0,0
capture,0,0,0,0,0,0,0,0,0,0,1,0
forsake,0,0,0,0,0,0,0,0,0,0,2,0
reproachful,1,0,0,0,0,0,0,0,0,0,0,0
pitched,1,0,0,0,0,0,0,0,0,0,0,0
quavering,1,0,0,0,0,0,0,0,0,0,0,0
brow,0,0,0,0,0,0,1,0,0,0,0,0
honorably,0,0,1,0,0,0,0,0,0,0,0,0
tearful,1,0,0,0,0,0,0,0,0,0,0,0
staff,0,0,0,0,0,0,1,0,0,0,0,0
sympathy,0,0,0,0,0,0,1,0,0,0,0,0
arrive,0,0,0,0,0,0,0,0,0,0,1,0
gratitude,0,0,0,0,0,0,1,0,0,0,0,0
fancy,0,0,0,0,0,0,0,0,0,0,1,0
