word,ADJ,ADP,ADV,CCONJ,NOUN,NUM,VERB,X
dimension,0,0,0,0,2,0,0,0
disclosure,0,0,0,0,1,0,0,0
countercurrent,0,0,0,0,2,0,0,0
undercurrent,0,0,0,0,1,0,0,0
orbit,0,0,0,0,2,0,3,0
exceedingly,0,0,1,0,0,0,0,0
coexistence,0,0,0,0,1,0,0,0
interference,0,0,0,0,1,0,0,0
planning,0,0,0,0,1,0,0,0
amphibious,1,0,0,0,0,0,0,0
train,0,0,0,0,1,0,0,0
permit,0,0,0,0,0,0,1,0
forecaster,0,0,0,0,2,0,0,0
optimal,1,0,0,0,0,0,0,0
route,0,0,0,0,1,0,0,0
mariner,0,0,0,0,1,0,0,0
massive,1,0,0,0,0,0,0,0
kill,0,0,0,0,0,0,1,0
installation,0,0,0,0,1,0,0,0
arrival,0,0,0,0,2,0,0,0
deform,0,0,0,0,1,0,0,0
melting,0,0,0,0,2,0,0,0
stress,0,0,0,0,1,0,0,0
plastic,2,0,0,0,0,0,0,0
slide,0,0,0,0,0,0,1,0
mechanism,0,0,0,0,1,0,0,0
refreeze,0,0,0,0,0,0,1,0
obstacle,0,0,0,0,1,0,0,0
numerous,1,0,0,0,0,0,0,0
fairly,0,0,1,0,0,0,0,0
icecap,0,0,0,0,2,0,0,0
drill,0,0,0,0,0,0,1,0
boring,0,0,0,0,1,0,0,0
antarctic,2,0,0,0,0,0,0,0
geochemical,1,0,0,0,0,0,0,0
evident,1,0,0,0,0,0,0,0
transpire,0,0,0,0,0,0,1,0
actually,0,0,1,0,0,0,0,0
argon,0,0,0,0,1,0,0,0
lava,0,0,0,0,1,0,0,0
overlie,0,0,0,0,0,0,1,0
glaciated,1,0,0,0,0,0,0,0
budget,0,0,0,0,1,0,0,0
thermodynamic,1,0,0,0,0,0,0,0
thickness,0,0,0,0,1,0,0,0
radar,0,0,0,0,1,0,0,0
witness,0,0,0,0,0,0,1,0
pace,0,0,0,0,0,0,1,0
aerospace,0,0,0,0,1,0,0,0
race,0,0,0,0,1,0,0,0
aircraft,0,0,0,0,3,0,0,0
spacecraft,0,0,0,0,1,0,0,0
kite,0,0,0,0,3,0,0,0
equip,0,0,0,0,0,0,1,0
meteorograph,0,0,0,0,2,0,0,0
simultaneously,0,0,1,0,0,0,0,0
probe,0,0,0,0,1,0,0,0
ascent,0,0,0,0,2,0,0,0
radio,0,0,0,0,2,0,0,0
replace,0,0,0,0,0,0,1,0
telephone,0,0,0,0,1,0,0,0
primary,1,0,0,0,0,0,0,0
radiosonde,0,0,0,0,1,0,0,0
capability,0,0,0,0,1,0,0,0
signal,0,0,0,0,1,0,0,0
unmanned,1,0,0,0,0,0,0,0
experimentation,0,0,0,0,1,0,0,0
airplane,0,0,0,0,2,0,0,0
rocket,0,0,0,0,1,0,1,0
launch,0,0,0,0,0,0,2,0
geostationary,2,0,0,0,0,0,0,0
progressive,2,0,0,0,0,0,0,0
coverage,0,0,0,0,1,0,0,0
transmit,0,0,0,0,0,0,1,0
interval,0,0,0,0,1,0,0,0
infrared,1,0,0,0,0,0,0,0
team,0,0,0,0,1,0,0,0
familiar,1,0,0,0,0,0,0,0
stationary,1,0,0,0,0,0,0,0
calculator,0,0,0,0,1,0,0,0
citizen,0,0,0,0,1,0,0,0
expert,0,0,0,0,1,0,0,0
game,0,0,0,0,1,0,0,0
strategy,0,0,0,0,1,0,0,0
economic,1,0,0,0,0,0,0,0
programming,0,0,0,0,1,0,0,0
unreliable,1,0,0,0,0,0,0,0
imitation,0,0,0,0,1,0,0,0
randomness,0,0,0,0,1,0,0,0
serie,0,0,0,0,1,0,0,0
arithmetic,1,0,0,0,0,0,0,0
simplicity,0,0,0,0,1,0,0,0
manpower,0,0,0,0,1,0,0,0
hungarian,1,0,0,0,0,0,0,0
computation,0,0,0,0,1,0,0,0
areal,0,0,0,0,1,0,0,0
cubic,2,0,0,0,0,0,0,0
polluted,1,0,0,0,0,0,0,0
droplet,0,0,0,0,2,0,0,0
apparently,0,0,1,0,0,0,0,0
temperate,1,0,0,0,0,0,0,0
intermediary,0,0,0,0,1,0,0,0
enlarge,0,0,0,0,0,0,1,0
freezing,1,0,0,0,0,0,0,0
intensity,0,0,0,0,2,0,0,0
cosmic,1,0,0,0,0,0,0,0
radiation,0,0,0,0,2,0,0,0
stop,0,0,0,0,0,0,1,0
saturation,0,0,0,0,1,0,0,0
encircle,0,0,0,0,0,0,2,0
maximum,1,0,0,0,0,0,0,0
responsive,1,0,0,0,0,0,0,0
solar,1,0,0,0,0,0,0,0
emanate,0,0,0,0,0,0,1,0
entrap,0,0,0,0,0,0,1,0
teardrop,0,0,0,0,1,0,0,0
magnetosphere,0,0,0,0,1,0,0,0
tail,0,0,0,0,1,0,0,0
trophosphere,0,0,0,0,1,0,0,0
troposphere,0,0,0,0,1,0,0,0
stratosphere,0,0,0,0,1,0,0,0
cruise,0,0,0,0,0,0,1,0
fly,0,0,0,0,0,0,1,0
encounter,0,0,0,0,0,0,1,0
flight,0,0,0,0,1,0,0,0
jet,0,0,0,0,1,0,0,0
wavy,1,0,0,0,0,0,0,0
destruction,0,0,0,0,1,0,0,0
mission,0,0,0,0,1,0,0,0
hope,0,0,0,0,1,0,1,0
dissipate,0,0,0,0,0,0,1,0
dynamite,0,0,0,0,1,0,0,0
loft,0,0,0,0,0,0,1,0
positive,1,0,0,0,0,0,0,0
promising,1,0,0,0,0,0,0,0
seeding,0,0,0,0,2,0,0,0
silver,0,0,0,0,1,0,0,0
iodide,0,0,0,0,1,0,0,0
smoke,0,0,0,0,1,0,0,0
dioxide,0,0,0,0,2,0,0,0
broadcast,0,0,0,0,0,0,1,0
lesson,0,0,0,0,1,0,0,0
dispersal,0,0,0,0,1,0,0,0
airport,0,0,0,0,2,0,0,0
inadvertent,1,0,0,0,0,0,0,0
modification,0,0,0,0,1,0,0,0
industrialization,0,0,0,0,1,0,0,0
measurable,1,0,0,0,0,0,0,0
someday,0,0,1,0,0,0,0,0
burning,0,0,0,0,1,0,0,0
pollutant,0,0,0,0,1,0,0,0
sunshine,0,0,0,0,1,0,0,0
daylight,0,0,0,0,1,0,0,0
pursue,0,0,0,0,0,0,1,0
specialized,1,0,0,0,0,0,0,0
worthy,1,0,0,0,0,0,0,0
interconnectedness,0,0,0,0,1,0,0,0
vegetation,0,0,0,0,1,0,0,0
link,0,0,0,0,0,0,1,0
mutually,0,0,1,0,0,0,0,0
comprehend,0,0,0,0,0,0,1,0
integrate,0,0,0,0,0,0,1,0
interact,0,0,0,0,0,0,1,0
rich,1,0,0,0,0,0,0,0
mindful,1,0,0,0,0,0,0,0
overall,1,0,0,0,0,0,0,0
task,0,0,0,0,3,0,0,0
feedback,0,0,0,0,1,0,0,0
interaction,0,0,0,0,1,0,0,0
reputable,1,0,0,0,0,0,0,0
interrelated,1,0,0,0,0,0,0,0
pinpoint,0,0,0,0,0,0,1,0
specificity,0,0,0,0,1,0,0,0
government,0,0,0,0,1,0,0,0
organization,0,0,0,0,1,0,0,0
enact,0,0,0,0,0,0,1,0
policy,0,0,0,0,1,0,0,0
eliminate,0,0,0,0,0,0,1,0
threat,0,0,0,0,1,0,0,0
pressing,1,0,0,0,0,0,0,0
