word,ADJ,ADP,ADV,CCONJ,NOUN,NUM,PRON,SCONJ,VERB,X
opening,1,0,0,0,0,0,0,0,0,0
consequence,0,0,0,0,1,0,0,0,0,0
radically,0,0,1,0,0,0,0,0,0,0
race,0,0,0,0,2,0,0,0,0,0
daring,0,0,0,0,1,0,0,0,0,0
cite,0,0,0,0,0,0,0,0,1,0
justify,0,0,0,0,0,0,0,0,3,0
observationally,0,0,1,0,0,0,0,0,0,0
impressive,1,0,0,0,0,0,0,0,0,0
stroke,0,0,0,0,1,0,0,0,0,0
complexity,0,0,0,0,2,0,0,0,0,0
verge,0,0,0,0,1,0,0,0,1,0
elegant,1,0,0,0,0,0,0,0,0,0
simplicity,0,0,0,0,3,0,0,0,0,0
apparent,2,0,0,0,0,0,0,0,0,0
forth,0,0,0,0,1,0,0,0,0,0
prodigious,1,0,0,0,0,0,0,0,0,0
accommodate,0,0,0,0,0,0,0,0,1,0
orbital,2,0,0,0,0,0,0,0,0,0
subtract,0,0,0,0,0,0,0,0,1,0
brightness,0,0,0,0,1,0,0,0,0,0
elude,0,0,0,0,0,0,0,0,2,0
coherence,0,0,0,0,1,0,0,0,0,0
aesthetic,2,0,0,0,0,0,0,0,0,0
charm,0,0,0,0,1,0,0,0,0,0
feel,0,0,0,0,0,0,0,0,1,0
artist,0,0,0,0,1,0,0,0,0,0
rigorous,2,0,0,0,0,0,0,0,0,0
consideration,0,0,0,0,2,0,0,0,0,0
difficulty,0,0,0,0,2,0,0,0,0,0
cumbrous,1,0,0,0,0,0,0,0,0,0
epicycle,0,0,0,0,2,0,0,0,0,0
adjustment,0,0,0,0,1,0,0,0,0,0
neat,1,0,0,0,0,0,0,0,0,0
command,0,0,0,0,0,0,0,0,1,0
immediate,1,0,0,0,0,0,0,0,0,0
assent,0,0,0,0,2,0,0,0,0,0
hour,0,0,0,0,1,0,0,0,0,0
hurl,0,0,0,0,0,0,0,0,1,0
surface,0,0,0,0,1,0,0,0,0,0
stake,0,0,0,0,1,0,0,0,0,0
parallax,0,0,0,0,3,0,0,0,0,0
choose,0,0,0,0,0,0,0,0,1,0
vain,0,0,0,0,1,0,0,0,0,0
immense,1,0,0,0,0,0,0,0,0,0
dantean,1,0,0,0,0,0,0,0,0,0
gradation,0,0,0,0,1,0,0,0,0,0
vanish,0,0,0,0,0,0,0,0,1,0
flatness,0,0,0,0,1,0,0,0,0,0
plainness,0,0,0,0,1,0,0,0,0,0
grim,1,0,0,0,0,0,0,0,0,0
prospect,0,0,0,0,2,0,0,0,0,0
recommend,0,0,0,0,0,0,0,0,1,0
periphery,0,0,0,0,1,0,0,0,0,0
aware,1,0,0,0,0,0,0,0,0,0
handful,0,0,0,0,1,0,0,0,0,0
synthetic,1,0,0,0,0,0,0,0,0,0
disrepute,0,0,0,0,1,0,0,0,0,0
treat,0,0,0,0,0,0,0,0,1,0
separately,0,0,1,0,0,0,0,0,0,0
decide,0,0,0,0,0,0,0,0,1,0
motionless,1,0,0,0,0,0,0,0,0,0
persuade,0,0,0,0,0,0,0,0,1,0
collide,0,0,0,0,0,0,0,0,1,0
deliver,0,0,0,0,0,0,0,0,1,0
announce,0,0,0,0,0,0,0,0,4,0
satellite,0,0,0,0,1,0,0,0,0,0
spot,0,0,0,0,1,0,0,0,0,0
root,0,0,0,0,1,0,0,0,0,0
ellipse,0,0,0,0,1,0,0,0,0,0
focus,0,0,0,0,1,0,0,0,1,0
tie,0,0,0,0,0,0,0,0,2,0
keplerian,1,0,0,0,0,0,0,0,0,0
bury,0,0,0,0,0,0,0,0,1,0
impenetrable,2,0,0,0,0,0,0,0,0,0
latin,1,0,0,0,0,0,0,0,0,0
prose,0,0,0,0,1,0,0,0,0,0
circulate,0,0,0,0,0,0,0,0,1,0
widely,0,0,2,0,0,0,0,0,0,0
tower,0,0,0,0,3,0,0,0,0,0
rotate,0,0,0,0,0,0,0,0,1,0
east,0,0,0,0,1,0,0,0,0,0
beneath,0,1,0,0,0,0,0,0,0,0
suspend,0,0,0,0,0,0,0,0,1,0
rotation,0,0,0,0,2,0,0,0,0,0
rapidly,0,0,3,0,0,0,0,0,0,0
tendency,0,0,0,0,1,0,0,0,0,0
mast,0,0,0,0,3,0,0,0,0,0
ship,0,0,0,0,2,0,0,0,0,0
allow,0,0,0,0,0,0,0,0,2,0
frictionless,2,0,0,0,0,0,0,0,0,0
horizontal,1,0,0,0,0,0,0,0,0,0
plane,0,0,0,0,1,0,0,0,0,0
forever,0,0,2,0,0,0,0,0,0,0
conclude,0,0,0,0,0,0,0,0,1,0
acknowledge,0,0,0,0,0,0,0,0,1,0
magnetism,0,0,0,0,8,0,0,0,0,0
giant,2,0,0,0,0,0,0,0,0,0
magnet,0,0,0,0,2,0,0,0,0,0
magnetic,5,0,0,0,0,0,0,0,0,0
emanate,0,0,0,0,0,0,0,0,1,0
quantify,0,0,0,0,0,0,0,0,1,0
vague,1,0,0,0,0,0,0,0,0,0
unsatisfactory,1,0,0,0,0,0,0,0,0,0
quarter,0,0,0,0,1,0,0,0,0,0
mood,0,0,0,0,1,0,0,0,0,0
unease,0,0,0,0,1,0,0,0,0,0
void,0,0,0,0,1,0,0,0,0,0
crude,1,0,0,0,0,0,0,0,0,0
warn,0,0,0,0,0,0,0,0,1,0
merely,0,0,1,0,0,0,0,0,0,0
arm,0,0,0,0,0,0,0,0,1,0
deflect,0,0,0,0,0,0,0,0,1,0
impact,0,0,0,0,2,0,0,0,0,0
foot,0,0,0,0,1,0,0,0,0,0
sweep,0,0,0,0,0,0,0,0,1,0
whirlpool,0,0,0,0,1,0,0,0,0,0
subtle,1,0,0,0,0,0,0,0,0,0
suffice,0,0,0,0,0,0,0,0,5,0
cartesian,2,0,0,0,1,0,0,0,0,0
active,3,0,0,0,0,0,0,0,0,0
participation,0,0,0,0,1,0,0,0,0,0
watch,0,0,0,0,1,0,0,0,0,0
wind,0,0,0,0,0,0,0,0,1,0
tick,0,0,0,0,0,0,0,0,1,0
eternity,0,0,0,0,1,0,0,0,0,0
zealous,1,0,0,0,0,0,0,0,0,0
feeling,0,0,0,0,3,0,0,0,0,0
devout,1,0,0,0,0,0,0,0,0,0
finally,0,0,4,0,0,0,0,0,0,0
synthesis,0,0,0,0,1,0,0,0,0,0
truth,0,0,0,0,3,0,0,0,0,0
enable,0,0,0,0,0,0,0,0,2,0
selection,0,0,0,0,3,0,0,0,0,0
tool,0,0,0,0,6,0,0,0,0,0
simultaneously,0,0,1,0,0,0,0,0,0,0
submit,0,0,0,0,0,0,0,0,1,0
equally,0,0,2,0,0,0,0,0,0,0
utterly,0,0,2,0,0,0,0,0,0,0
route,0,0,0,0,0,0,0,0,1,0
page,0,0,0,0,1,0,0,0,0,0
gravitation,0,0,0,0,3,0,0,0,0,0
regulate,0,0,0,0,0,0,0,0,1,0
hint,0,0,0,0,0,0,0,0,1,0
sensorium,0,0,0,0,1,0,0,0,0,0
coordinate,1,0,0,0,0,0,0,0,0,0
mutual,1,0,0,0,0,0,0,0,0,0
perturbation,0,0,0,0,2,0,0,0,0,0
individual,1,0,0,0,0,0,0,0,0,0
gravitational,1,0,0,0,0,0,0,0,0,0
diffusion,0,0,0,0,2,0,0,0,0,0
publication,0,0,0,0,5,0,0,0,0,0
culmination,0,0,0,0,1,0,0,0,0,0
systematize,0,0,0,0,0,0,0,0,3,0
organize,0,0,0,0,0,0,0,0,3,0
humani,0,0,0,0,0,0,0,0,0,1
corporis,0,0,0,0,0,0,0,0,0,1
fabrica,0,0,0,0,1,0,0,0,0,1
error,0,0,0,0,1,0,0,0,0,0
flurry,0,0,0,0,1,0,0,0,0,0
anatomical,2,0,0,0,0,0,0,0,0,0
circulation,0,0,0,0,1,0,0,0,0,0
blood,0,0,0,0,2,0,0,0,0,0
cordis,0,0,0,0,0,0,0,0,0,1
sanguinis,0,0,0,0,0,0,0,0,0,1
organic,3,0,0,0,0,0,0,0,0,0
pump,0,0,0,0,1,0,0,0,0,0
pipe,0,0,0,0,1,0,0,0,0,0
recourse,0,0,0,0,2,0,0,0,0,0
immune,1,0,0,0,0,0,0,0,0,0
replicate,0,0,0,0,0,0,0,0,1,0
alchemist,0,0,0,0,1,0,0,0,0,0
mineral,0,0,0,0,1,0,0,0,0,0
acid,0,0,0,0,1,0,0,0,0,0
mystical,1,0,0,0,0,0,0,0,0,0
argot,0,0,0,0,1,0,0,0,0,0
underbrush,0,0,0,0,1,0,0,0,0,0
reproducibility,0,0,0,0,1,0,0,0,0,0
ripe,1,0,0,0,0,0,0,0,0,0
hope,0,0,0,0,2,0,0,0,1,0
comprehensibility,0,0,0,0,2,0,0,0,0,0
sheer,1,0,0,0,0,0,0,0,0,0
vastly,0,0,1,0,0,0,0,0,0,0
multiply,0,0,0,0,0,0,0,0,1,0
reckon,0,0,0,0,0,0,0,0,1,0
voyage,0,0,0,0,1,0,0,0,0,0
botanical,1,0,0,0,0,0,0,0,0,0
zoological,1,0,0,0,0,0,0,0,0,0
specimen,0,0,0,0,2,0,0,0,0,0
overwhelm,0,0,0,0,0,0,0,0,1,0
classificatory,1,0,0,0,0,0,0,0,0,0
information,0,0,0,0,3,0,0,0,0,0
heavy,2,0,0,0,0,0,0,0,0,0
strain,0,0,0,0,1,0,0,0,0,0
sufficient,1,0,0,0,0,0,0,0,0,0
expensive,1,0,0,0,0,0,0,0,0,0
buy,0,0,0,0,0,0,0,0,1,0
person,0,0,0,0,1,0,0,0,0,0
confirmation,0,0,0,0,2,0,0,0,0,0
accomplish,0,0,0,0,0,0,0,0,2,0
spring,0,0,0,0,0,0,0,0,1,0
national,1,0,0,0,0,0,0,0,0,0
royal,3,0,0,0,0,0,0,0,0,0
charter,0,0,0,0,1,0,0,0,0,0
des,0,1,0,0,0,0,0,0,0,0
gather,0,0,0,0,0,0,0,0,1,0
firm,1,0,0,0,0,0,0,0,0,0
discussion,0,0,0,0,1,0,0,0,0,0
paper,0,0,0,0,1,0,0,0,0,0
private,4,0,0,0,0,0,0,0,0,0
venture,0,0,0,0,1,0,0,0,0,0
secretary,0,0,0,0,1,0,0,0,0,0
professional,2,0,0,0,0,0,0,0,0,0
journal,0,0,0,0,2,0,0,0,0,0
soon,0,0,3,0,0,0,0,0,0,0
french,4,0,0,0,0,0,0,0,0,0
academy,0,0,0,0,16,0,0,0,0,0
win,0,0,0,0,0,0,0,0,1,0
prestige,0,0,0,0,1,0,0,0,0,0
jargon,0,0,0,0,1,0,0,0,0,0
anagram,0,0,0,0,1,0,0,0,0,0
ideal,0,0,0,0,1,0,0,0,0,0
reporting,0,0,0,0,1,0,0,0,0,0
reproduce,0,0,0,0,0,0,0,0,2,0
precision,0,0,0,0,1,0,0,0,0,0
willingness,0,0,0,0,1,0,0,0,0,0
assault,0,0,0,0,1,0,0,0,0,0
macroscopic,2,0,0,0,0,0,0,0,0,0
analyze,0,0,0,0,0,0,0,0,2,0
microscopic,3,0,0,0,0,0,0,0,0,0
pressure,0,0,0,0,2,0,0,0,0,0
gas,0,0,0,0,6,0,0,0,0,0
particle,0,0,0,0,22,0,0,0,0,0
sound,0,0,0,0,2,0,0,0,0,0
conformity,0,0,0,0,1,0,0,0,0,0
evidence,0,0,0,0,1,0,0,0,0,0
seminal,1,0,0,0,0,0,0,0,0,0
conceal,0,0,0,0,0,0,0,0,1,0
judicious,1,0,0,0,0,0,0,0,0,0
heat,0,0,0,0,7,0,0,0,0,0
electricity,0,0,0,0,8,0,0,0,0,0
atom,0,0,0,0,11,0,0,0,0,0
formulate,0,0,0,0,0,0,0,0,1,0
mention,0,0,0,0,0,0,0,0,1,0
picture,0,0,0,0,1,0,0,0,0,0
geocentric,1,0,0,0,0,0,0,0,0,0
correctly,0,0,1,0,0,0,0,0,0,0
relative,3,0,0,0,0,0,0,0,0,0
retain,0,0,0,0,0,0,0,0,1,0
somewhat,0,0,3,0,0,0,0,0,0,0
clockwork,0,0,0,0,2,0,0,0,0,0
deferent,0,0,0,0,1,0,0,0,0,0
irregular,1,0,0,0,0,0,0,0,0,0
uniform,1,0,0,0,0,0,0,0,0,0
patronage,0,0,0,0,2,0,0,0,0,0
advise,0,0,0,0,0,0,0,0,1,0
advisory,1,0,0,0,0,0,0,0,0,0
international,1,0,0,0,0,0,0,0,0,0
predominantly,0,0,1,0,0,0,0,0,0,0
honorific,1,0,0,0,0,0,0,0,0,0
meeting,0,0,0,0,2,0,0,0,0,0
financial,2,0,0,0,0,0,0,0,0,0
controller,0,0,0,0,1,0,0,0,0,0
formalize,0,0,0,0,0,0,0,0,1,0
control,0,0,0,0,2,0,0,0,1,0
receive,0,0,0,0,0,0,0,0,2,0
constitution,0,0,0,0,1,0,0,0,0,0
botany,0,0,0,0,2,0,0,0,0,0
membership,0,0,0,0,2,0,0,0,0,0
senior,1,0,0,0,0,0,0,0,0,0
pensioner,0,0,0,0,1,0,0,0,0,0
remuneration,0,0,0,0,1,0,0,0,0,0
assistant,0,0,0,0,1,0,0,0,0,0
expedition,0,0,0,0,3,0,0,0,0,0
meridian,0,0,0,0,2,0,0,0,0,0
verify,0,0,0,0,0,0,0,0,1,0
contention,0,0,0,0,1,0,0,0,0,0
oblate,2,0,0,0,0,0,0,0,0,0
spheroid,0,0,0,0,1,0,0,0,0,0
flatten,0,0,0,0,0,0,0,0,2,0
pole,0,0,0,0,3,0,0,0,0,0
rationalize,0,0,0,0,0,0,0,0,1,0
nation,0,0,0,0,1,0,0,0,0,0
adoption,0,0,0,0,1,0,0,0,0,0
metric,1,0,0,0,0,0,0,0,0,0
egalitarianism,0,0,0,0,1,0,0,0,0,0
temporarily,0,0,1,0,0,0,0,0,0,0
abolish,0,0,0,0,0,0,0,0,1,0
royalist,1,0,0,0,0,0,0,0,0,0
elitist,1,0,0,0,0,0,0,0,0,0
revive,0,0,0,0,0,0,0,0,1,0
organization,0,0,0,0,1,0,0,0,0,0
main,1,0,0,0,0,0,0,0,0,0
ideology,0,0,0,0,1,0,0,0,0,0
resume,0,0,0,0,0,0,0,0,1,0
constituent,2,0,0,0,0,0,0,0,0,0
rendus,0,0,0,0,0,0,0,0,0,1
weekly,1,0,0,0,0,0,0,0,0,0
proceeding,0,0,0,0,1,0,0,0,0,0
precedent,0,0,0,0,1,0,0,0,0,0
news,0,0,0,0,1,0,0,0,0,0
limited,1,0,0,0,0,0,0,0,0,0
budget,0,0,0,0,1,0,0,0,0,0
officially,0,0,1,0,0,0,0,0,0,0
answerable,1,0,0,0,0,0,0,0,0,0
minister,0,0,0,0,1,0,0,0,0,0
education,0,0,0,0,1,0,0,0,0,0
wield,0,0,0,0,0,0,0,0,1,0
prize,0,0,0,0,1,0,0,0,0,0
post,0,0,0,0,2,0,0,0,0,0
strictly,0,0,1,0,0,0,0,0,0,0
election,0,0,0,0,1,0,0,0,0,0
hotly,0,0,1,0,0,0,0,0,0,0
contest,0,0,0,0,0,0,0,0,1,0
voting,0,0,0,0,1,0,0,0,0,0
restrict,0,0,0,0,0,0,0,0,1,0
usual,1,0,0,0,0,0,0,0,0,0
candidate,0,0,0,0,1,0,0,0,0,0
narrowly,0,0,1,0,0,0,0,0,0,0
defeat,0,0,0,0,0,0,0,0,1,0
nominate,0,0,0,0,0,0,0,0,1,0
elect,0,0,0,0,0,0,0,0,1,0
correspond,0,0,0,0,0,0,0,0,1,0
boast,0,0,0,0,0,0,0,0,1,0
association,0,0,0,0,1,0,0,0,0,0
eminent,1,0,0,0,0,0,0,0,0,0
precede,0,0,0,0,0,0,0,0,1,0
priority,0,0,0,0,1,0,0,0,0,0
transform,0,0,0,0,0,0,0,0,2,0
amenable,1,0,0,0,0,0,0,0,0,0
analytical,1,0,0,0,0,0,0,0,0,0
swiss,1,0,0,0,0,0,0,0,0,0
physicist,0,0,0,0,6,0,0,0,0,0
fertile,1,0,0,0,0,0,0,0,0,0
prolific,1,0,0,0,0,0,0,0,0,0
worker,0,0,0,0,1,0,0,0,0,0
succeed,0,0,0,0,0,0,0,0,1,0
mathematize,0,0,0,0,0,0,0,0,1,0
axiomatic,1,0,0,0,0,0,0,0,0,0
newtonian,9,0,0,0,0,0,0,0,0,0
congruence,0,0,0,0,1,0,0,0,0,0
squeeze,0,0,0,0,0,0,0,0,1,0
etherial,1,0,0,0,0,0,0,0,0,0
vortex,0,0,0,0,1,0,0,0,0,0
american,1,0,0,0,0,0,0,0,0,0
football,0,0,0,0,1,0,0,0,0,0
centrifugal,1,0,0,0,0,0,0,0,0,0
calculate,0,0,0,0,0,0,0,0,1,0
bulge,0,0,0,0,0,0,0,0,1,0
edifice,0,0,0,0,1,0,0,0,0,0
marquis,0,0,0,0,0,0,0,0,0,1
masterly,1,0,0,0,0,0,0,0,0,0
mécanique,0,0,0,0,0,0,0,0,0,1
céleste,0,0,0,0,0,0,0,0,0,1
inspiration,0,0,0,0,1,0,0,0,0,0
intervention,0,0,0,0,2,0,0,0,0,0
unable,1,0,0,0,0,0,0,0,0,0
clarification,0,0,0,0,1,0,0,0,0,0
reaction,0,0,0,0,5,0,0,0,0,0
magnesia,0,0,0,0,1,0,0,0,0,0
alba,0,0,0,0,1,0,0,0,0,0
magnesium,0,0,0,0,1,0,0,0,0,0
carbonate,0,0,0,0,1,0,0,0,0,0
quicklime,0,0,0,0,1,0,0,0,0,0
recover,0,0,0,0,0,0,0,0,1,0
attention,0,0,0,0,2,0,0,0,0,0
generic,1,0,0,0,0,0,0,0,0,0
chemist,0,0,0,0,4,0,0,0,0,0
flammable,1,0,0,0,0,0,0,0,0,0
flame,0,0,0,0,1,0,0,0,0,0
kill,0,0,0,0,0,0,0,0,1,0
lively,1,0,0,0,0,0,0,0,0,0
photo,0,0,0,0,1,0,0,0,0,0
researcher,0,0,0,0,2,0,0,0,0,0
untangle,0,0,0,0,0,0,0,0,1,0
inflammation,0,0,0,0,1,0,0,0,0,0
gravimetric,1,0,0,0,0,0,0,0,0,0
classify,0,0,0,0,0,0,0,0,2,0
attribute,0,0,0,0,1,0,0,0,0,0
logically,0,0,1,0,0,0,0,0,0,0
consistently,0,0,1,0,0,0,0,0,0,0
imponderable,2,0,0,0,0,0,0,0,0,0
ponderable,1,0,0,0,0,0,0,0,0,0
weigh,0,0,0,0,0,0,0,0,1,0
refrangibility,0,0,0,0,1,0,0,0,0,0
colour,0,0,0,0,1,0,0,0,0,0
sort,0,0,0,0,1,0,0,0,1,0
diffraction,0,0,0,0,1,0,0,0,0,0
conceive,0,0,0,0,0,0,0,0,2,0
attraction,0,0,0,0,3,0,0,0,0,0
repulsion,0,0,0,0,2,0,0,0,0,0
electrical,4,0,0,0,0,0,0,0,0,0
delicate,2,0,0,0,0,0,0,0,0,0
torsion,0,0,0,0,1,0,0,0,0,0
fail,0,0,0,0,0,0,0,0,2,0
disclose,0,0,0,0,0,0,0,0,1,0
resist,0,0,0,0,0,0,0,0,1,0
reduction,0,0,0,0,1,0,0,0,0,0
commonsensical,1,0,0,0,0,0,0,0,0,0
textile,0,0,0,0,1,0,0,0,0,0
metallurgical,1,0,0,0,0,0,0,0,0,0
industry,0,0,0,0,8,0,0,0,0,0
home,0,0,0,0,1,0,0,0,0,0
utilization,0,0,0,0,1,0,0,0,0,0
industrialist,0,0,0,0,1,0,0,0,0,0
experimentalist,0,0,0,0,2,0,0,0,0,0
alike,0,0,1,0,0,0,0,0,0,0
steam,0,0,0,0,5,0,0,0,0,0
engine,0,0,0,0,3,0,0,0,0,0
maker,0,0,0,0,1,0,0,0,0,0
condenser,0,0,0,0,1,0,0,0,0,0
effective,1,0,0,0,0,0,0,0,0,0
industrial,4,0,0,0,0,0,0,0,0,0
proceed,0,0,0,0,0,0,0,0,1,0
potential,1,0,0,0,0,0,0,0,0,0
offer,0,0,0,0,0,0,0,0,1,0
improve,0,0,0,0,0,0,0,0,1,0
significantly,0,0,1,0,0,0,0,0,0,0
potter,0,0,0,0,1,0,0,0,0,0
clay,0,0,0,0,1,0,0,0,0,0
glaze,0,0,0,0,1,0,0,0,0,0
pyrometer,0,0,0,0,1,0,0,0,0,0
gauge,0,0,0,0,0,0,0,0,1,0
metallurgy,0,0,0,0,1,0,0,0,0,0
tailoring,0,0,0,0,2,0,0,0,0,0
alloy,0,0,0,0,1,0,0,0,0,0
steel,0,0,0,0,1,0,0,0,0,0
specification,0,0,0,0,1,0,0,0,0,0
aniline,0,0,0,0,1,0,0,0,0,0
dye,0,0,0,0,1,0,0,0,0,0
dynamo,0,0,0,0,1,0,0,0,0,0
motor,0,0,0,0,1,0,0,0,0,0
thermodynamic,0,0,0,0,4,0,0,0,0,0
intricate,2,0,0,0,0,0,0,0,0,0
machine,0,0,0,0,1,0,0,0,0,0
everyday,1,0,0,0,0,0,0,0,0,0
microbe,0,0,0,0,1,0,0,0,0,0
virus,0,0,0,0,1,0,0,0,0,0
nebula,0,0,0,0,2,0,0,0,0,0
galaxy,0,0,0,0,1,0,0,0,0,0
sole,1,0,0,0,0,0,0,0,0,0
refract,0,0,0,0,0,0,0,0,1,0
drive,0,0,0,0,1,0,0,0,1,0
product,0,0,0,0,1,0,0,0,0,0
locomotive,0,0,0,0,1,0,0,0,0,0
steamship,0,0,0,0,1,0,0,0,0,0
service,0,0,0,0,1,0,0,0,0,0
founding,0,0,0,0,2,0,0,0,0,0
score,0,0,0,0,1,0,0,0,0,0
widespread,1,0,0,0,0,0,0,0,0,0
opportunity,0,0,0,0,1,0,0,0,0,0
rate,0,0,0,0,1,0,0,0,0,0
grant,0,0,0,0,1,0,0,0,0,0
bestow,0,0,0,0,0,0,0,0,1,0
honour,0,0,0,0,1,0,0,0,0,0
official,1,0,0,0,0,0,0,0,0,0
romantic,2,0,0,0,1,0,0,0,0,0
inevitably,0,0,1,0,0,0,0,0,0,0
triumph,0,0,0,0,1,0,0,0,0,0
elicit,0,0,0,0,0,0,0,0,1,0
german,1,0,0,0,0,0,0,0,0,0
confidence,0,0,0,0,3,0,0,0,0,0
subsensible,1,0,0,0,0,0,0,0,0,0
corpuscle,0,0,0,0,1,0,0,0,0,0
epistemological,1,0,0,0,0,0,0,0,0,0
axiom,0,0,0,0,1,0,0,0,0,0
embody,0,0,0,0,0,0,0,0,1,0
immutable,1,0,0,0,0,0,0,0,0,0
eliminate,0,0,0,0,0,0,0,0,2,0
transformation,0,0,0,0,5,0,0,0,0,0
conservation,0,0,0,0,4,0,0,0,0,0
representation,0,0,0,0,1,0,0,0,0,0
network,0,0,0,0,1,0,0,0,0,0
relate,0,0,0,0,0,0,0,0,3,0
contemplation,0,0,0,0,1,0,0,0,0,0
affinity,0,0,0,0,2,0,0,0,0,0
manifestation,0,0,0,0,1,0,0,0,0,0
wire,0,0,0,0,1,0,0,0,0,0
nearby,1,0,0,0,0,0,0,0,0,0
needle,0,0,0,0,1,0,0,0,0,0
explore,0,0,0,0,0,0,0,0,1,0
spend,0,0,0,0,0,0,0,0,1,0
pattern,0,0,0,0,1,0,0,0,0,0
localize,0,0,0,0,0,0,0,0,1,0
hypothetical,2,0,0,0,0,0,0,0,0,0
raise,0,0,0,0,0,0,0,0,1,0
electrolysis,0,0,0,0,1,0,0,0,0,0
amount,0,0,0,0,2,0,0,0,0,0
decompose,0,0,0,0,0,0,0,0,1,0
clever,1,0,0,0,0,0,0,0,0,0
exploration,0,0,0,0,1,0,0,0,0,0
elemental,2,0,0,0,0,0,0,0,0,0
benefit,0,0,0,0,1,0,0,0,1,0
firmly,0,0,1,0,0,0,0,0,0,0
corpuscular,1,0,0,0,0,0,0,0,0,0
undulatory,1,0,0,0,0,0,0,0,0,0
distil,0,0,0,0,0,0,0,0,1,0
succinct,1,0,0,0,0,0,0,0,0,0
ether,0,0,0,0,7,0,0,0,0,0
submicroscopic,1,0,0,0,0,0,0,0,0,0
arrange,0,0,0,0,0,0,0,0,2,0
subatomic,5,0,0,0,0,0,0,0,0,0
underlay,0,0,0,0,0,0,0,0,1,0
fulfil,0,0,0,0,0,0,0,0,1,0
prophecy,0,0,0,0,1,0,0,0,0,0
correlation,0,0,0,0,1,0,0,0,0,0
arrangement,0,0,0,0,1,0,0,0,0,0
english,1,0,0,0,0,0,0,0,0,0
meteorologist,0,0,0,0,1,0,0,0,0,0
pioneer,0,0,0,0,1,0,0,0,0,0
lag,0,0,0,0,0,0,0,0,1,0
inanimate,2,0,0,0,0,0,0,0,0,0
avalanche,0,0,0,0,1,0,0,0,0,0
zoology,0,0,0,0,1,0,0,0,0,0
severe,1,0,0,0,0,0,0,0,0,0
taxonomy,0,0,0,0,1,0,0,0,0,0
step,0,0,0,0,1,0,0,0,0,0
forward,0,0,1,0,0,0,0,0,0,0
swedish,1,0,0,0,0,0,0,0,0,0
naturalist,0,0,0,0,2,0,0,0,0,0
latinized,1,0,0,0,0,0,0,0,0,0
artificial,1,0,0,0,0,0,0,0,0,0
binomial,1,0,0,0,0,0,0,0,0,0
nomenclature,0,0,0,0,1,0,0,0,0,0
artificiality,0,0,0,0,1,0,0,0,0,0
focusse,0,0,0,0,0,0,0,0,1,0
reinforce,0,0,0,0,0,0,0,0,1,0
intuition,0,0,0,0,1,0,0,0,0,0
link,0,0,0,0,0,0,0,0,1,0
genetic,3,0,0,0,0,0,0,0,0,0
scientifically,0,0,1,0,0,0,0,0,0,0
explicit,1,0,0,0,0,0,0,0,0,0
chevalier,0,0,0,0,0,0,0,0,0,1
encounter,0,0,0,0,0,0,0,0,1,0
invertebrate,0,0,0,0,1,0,0,0,0,0
paint,0,0,0,0,0,0,0,0,1,0
upset,0,0,0,0,0,0,0,0,1,0
shading,0,0,0,0,1,0,0,0,0,0
toy,0,0,0,0,0,0,0,0,1,0
gain,0,0,0,0,0,0,0,0,1,0
antiquated,1,0,0,0,0,0,0,0,0,0
agent,0,0,0,0,1,0,0,0,0,0
paleontologist,0,0,0,0,1,0,0,0,0,0
comparative,1,0,0,0,0,0,0,0,0,0
anatomist,0,0,0,0,1,0,0,0,0,0
happen,0,0,0,0,0,0,0,0,2,0
spite,0,0,0,0,1,0,0,0,0,0
opposition,0,0,0,0,1,0,0,0,0,0
alive,1,0,0,0,0,0,0,0,0,0
elevate,0,0,0,0,0,0,0,0,1,0
amass,0,0,0,0,0,0,0,0,1,0
mechanism,0,0,0,0,4,0,0,0,0,0
competition,0,0,0,0,1,0,0,0,0,0
clarity,0,0,0,0,1,0,0,0,0,0
shuffle,0,0,0,0,0,0,0,0,1,0
chance,0,0,0,0,1,0,0,0,0,0
preservation,0,0,0,0,1,0,0,0,0,0
favoured,1,0,0,0,0,0,0,0,0,0
struggle,0,0,0,0,1,0,0,0,0,0
unification,0,0,0,0,1,0,0,0,0,0
unit,0,0,0,0,1,0,0,0,0,0
tissue,0,0,0,0,1,0,0,0,0,0
bare,1,0,0,0,0,0,0,0,0,0
biochemistry,0,0,0,0,1,0,0,0,0,0
probing,0,0,0,0,1,0,0,0,0,0
cellular,1,0,0,0,0,0,0,0,0,0
reductionist,1,0,0,0,0,0,0,0,0,0
triumphantly,0,0,1,0,0,0,0,0,0,0
illustrate,0,0,0,0,0,0,0,0,1,0
instinct,0,0,0,0,1,0,0,0,0,0
physicochemical,1,0,0,0,0,0,0,0,0,0
label,0,0,0,0,0,0,0,0,1,0
tropism,0,0,0,0,4,0,0,0,0,0
germ,0,0,0,0,1,0,0,0,0,0
champion,0,0,0,0,0,0,0,0,1,0
bacteria,0,0,0,0,1,0,0,0,0,0
immunological,1,0,0,0,0,0,0,0,0,0
chief,1,0,0,0,0,0,0,0,0,0
array,0,0,0,0,1,0,0,0,0,0
approximately,0,0,1,0,0,0,0,0,0,0
recurrence,0,0,0,0,1,0,0,0,0,0
column,0,0,0,0,1,0,0,0,0,0
precisely,0,0,1,0,0,0,0,0,0,0
shell,0,0,0,0,2,0,0,0,0,0
bond,0,0,0,0,2,0,0,0,0,0
valence,0,0,0,0,1,0,0,0,0,0
