word,ADJ,ADP,ADV,AUX,CCONJ,NOUN,NUM,PRON,SCONJ,VERB,X
control,0,0,0,0,0,8,0,0,0,4,0
baron,0,0,0,0,0,2,0,0,0,0,0
oust,0,0,0,0,0,0,0,0,0,1,0
supporter,0,0,0,0,0,2,0,0,0,0,0
executive,2,0,0,0,0,0,0,0,0,0,0
repair,0,0,0,0,0,1,0,0,0,0,0
maintenance,0,0,0,0,0,1,0,0,0,0,0
building,0,0,0,0,0,1,0,0,0,0,0
comfortable,1,0,0,0,0,0,0,0,0,0,0
salary,0,0,0,0,0,2,0,0,0,0,0
revolt,0,0,0,0,0,4,0,0,0,1,0
surprisingly,0,0,2,0,0,0,0,0,0,0,0
tense,2,0,0,0,0,0,0,0,0,0,0
tempt,0,0,0,0,0,0,0,0,0,3,0
speculate,0,0,0,0,0,0,0,0,0,1,0
myth,0,0,0,0,0,3,0,0,0,0,0
goddess,0,0,0,0,0,4,0,0,0,0,0
mate,0,0,0,0,0,1,0,0,0,0,0
beneath,0,2,0,0,0,0,0,0,0,0,0
playfully,0,0,1,0,0,0,0,0,0,0,0
profit,0,0,0,0,0,1,0,0,0,1,0
introductory,1,0,0,0,0,0,0,0,0,0,0
unsuccessfully,0,0,1,0,0,0,0,0,0,0,0
answer,0,0,0,0,0,4,0,0,0,3,0
conclude,0,0,0,0,0,0,0,0,0,4,0
firmly,0,0,2,0,0,0,0,0,0,0,0
foreknowledge,0,0,0,0,0,1,0,0,0,0,0
destiny,0,0,0,0,0,2,0,0,0,0,0
false,2,0,0,0,0,0,0,0,0,0,0
happiness,0,0,0,0,0,1,0,0,0,0,0
minded,3,0,0,0,0,0,0,0,0,0,0
direct,7,0,0,0,0,0,0,0,0,2,0
thinking,0,0,0,0,0,1,0,0,0,0,0
lasting,1,0,0,0,0,0,0,0,0,0,0
thought,0,0,0,0,0,6,0,0,0,0,0
comparative,1,0,0,0,0,0,0,0,0,0,0
evaluation,0,0,0,0,0,1,0,0,0,0,0
fruitless,2,0,0,0,0,0,0,0,0,0,0
detailed,4,0,0,0,0,0,0,0,0,0,0
trojan,1,0,0,0,0,0,0,0,0,0,0
widowed,2,0,0,0,0,0,0,0,0,0,0
leisurely,2,0,0,0,0,0,0,0,0,0,0
introspection,0,0,0,0,0,2,0,0,0,0,0
psychological,5,0,0,0,0,0,0,0,0,0,0
dominate,0,0,0,0,0,0,0,0,0,2,0
uncle,0,0,0,0,0,3,0,0,0,0,0
unite,0,0,0,0,0,0,0,0,0,2,0
halfway,0,0,1,0,0,0,0,0,0,0,0
send,0,0,0,0,0,0,0,0,0,6,0
greek,9,0,0,0,0,0,0,0,0,0,0
camp,0,0,0,0,0,1,0,0,0,0,0
despite,0,0,0,0,0,0,0,0,11,0,0
promise,0,0,0,0,0,2,0,0,0,1,0
despair,0,0,0,0,0,4,0,0,0,0,0
boethian,1,0,0,0,0,0,0,0,0,0,0
determinism,0,0,0,0,0,1,0,0,0,0,0
immersion,0,0,0,0,0,1,0,0,0,0,0
fourth,1,0,0,0,0,0,0,0,0,0,0
god,0,0,0,0,0,9,0,0,0,0,0
angry,2,0,0,0,0,0,0,0,0,0,0
betray,0,0,0,0,0,0,0,0,0,1,0
self,0,0,0,0,0,34,0,0,0,0,0
spring,0,0,0,0,0,2,0,0,0,0,0
mechanical,2,0,0,0,0,0,0,0,0,0,0
betrayal,0,0,0,0,0,1,0,0,0,0,0
wicked,4,0,0,0,0,0,0,0,0,0,0
seemingly,0,0,6,0,0,0,0,0,0,0,0
static,1,0,0,0,0,0,0,0,0,0,0
framing,0,0,0,0,0,2,0,0,0,0,0
repetitive,1,0,0,0,0,0,0,0,0,0,0
serie,0,0,0,0,0,1,0,0,0,0,0
job,0,0,0,0,0,2,0,0,0,0,0
pilgrimage,0,0,0,0,0,4,0,0,0,0,0
frame,0,0,0,0,0,1,0,0,0,2,0
last,0,0,0,0,0,0,0,0,0,4,0
tenure,0,0,0,0,0,3,0,0,0,0,0
rob,0,0,0,0,0,0,0,0,0,1,0
sufficient,1,0,0,0,0,0,0,0,0,0,0
subforester,0,0,0,0,0,1,0,0,0,0,0
park,0,0,0,0,0,1,0,0,0,0,0
retain,0,0,0,0,0,0,0,0,0,1,0
confiscate,0,0,0,0,0,0,0,0,0,1,0
lancastrian,2,0,0,0,0,0,0,0,0,0,0
inheritance,0,0,0,0,0,1,0,0,0,0,0
crush,0,0,0,0,0,0,0,0,0,1,0
ready,6,0,0,0,0,0,0,0,0,0,0
rebel,0,0,0,0,0,1,0,0,0,2,0
flock,0,0,0,0,0,0,0,0,0,2,0
garden,0,0,0,0,0,2,0,0,0,0,0
commoner,0,0,0,0,0,3,0,0,0,0,0
agree,0,0,0,0,0,0,0,0,0,2,0
contest,0,0,0,0,0,3,0,0,0,0,0
horseback,0,0,0,0,0,1,0,0,0,0,0
shrine,0,0,0,0,0,2,0,0,0,0,0
ceremony,0,0,0,0,0,2,0,0,0,0,0
sketch,0,0,0,0,0,3,0,0,0,0,0
exchange,0,0,0,0,0,2,0,0,0,0,0
room,0,0,0,0,0,4,0,0,0,0,0
doubt,0,0,1,0,0,4,0,0,0,0,0
sufficiently,0,0,1,0,0,0,0,0,0,0,0
unified,1,0,0,0,0,0,0,0,0,0,0
enable,0,0,0,0,0,0,0,0,0,8,0
prioress,0,0,0,0,0,1,0,0,0,0,0
franklin,0,0,0,0,0,1,0,0,0,0,0
miller,0,0,0,0,0,1,0,0,0,0,0
reeve,0,0,0,0,0,1,0,0,0,0,0
pardoner,0,0,0,0,0,1,0,0,0,0,0
racy,0,0,0,0,0,1,0,0,0,0,0
alchemical,1,0,0,0,0,0,0,0,0,0,0
fuse,0,0,0,0,0,0,0,0,0,2,0
plus,0,0,0,0,1,0,0,0,0,0,0
exposition,0,0,0,0,0,2,0,0,0,0,0
fundamentally,0,0,2,0,0,0,0,0,0,0,0
vacation,0,0,0,0,0,1,0,0,0,0,0
extended,1,0,0,0,0,0,0,0,0,0,0
pleasure,0,0,0,0,0,7,0,0,0,0,0
vice,0,0,0,0,0,6,0,0,0,0,0
dichotomy,0,0,0,0,0,2,0,0,0,0,0
concerned,4,0,0,0,0,0,0,0,0,0,0
acute,1,0,0,0,0,0,0,0,0,0,0
astrology,0,0,0,0,0,1,0,0,0,0,0
subsidiary,1,0,0,0,0,0,0,0,0,0,0
behaviour,0,0,0,0,0,4,0,0,0,0,0
expanse,0,0,0,0,0,1,0,0,0,0,0
preside,0,0,0,0,0,0,0,0,0,2,0
tragedy,0,0,0,0,0,54,0,0,0,0,0
retractation,0,0,0,0,0,1,0,0,0,0,0
conclusion,0,0,0,0,0,3,0,0,0,0,0
fade,0,0,0,0,0,0,0,0,0,1,0
insignificance,0,0,0,0,0,1,0,0,0,0,0
admonition,0,0,0,0,0,1,0,0,0,0,0
forgiveness,0,0,0,0,0,2,0,0,0,0,0
vanity,0,0,0,0,0,3,0,0,0,0,0
remembrance,0,0,0,0,0,1,0,0,0,0,0
probability,0,0,0,0,0,1,0,0,0,0,0
forestership,0,0,0,0,0,1,0,0,0,0,0
twice,0,0,1,0,0,0,0,0,0,0,0
probable,1,0,0,0,0,0,0,0,0,0,0
waiting,0,0,0,0,0,2,0,0,0,0,0
coronation,0,0,0,0,0,2,0,0,0,0,0
lend,0,0,0,0,0,0,0,0,0,1,0
descendant,0,0,0,0,0,2,0,0,0,0,0
wane,0,0,0,0,0,0,0,0,0,1,0
kentish,1,0,0,0,0,0,0,0,0,0,0
profess,0,0,0,0,0,0,0,0,0,3,0
acquaintance,0,0,0,0,0,2,0,0,0,0,0
pipe,0,0,0,0,0,1,0,0,0,0,0
cask,0,0,0,0,0,1,0,0,0,0,0
complimentary,1,0,0,0,0,0,0,0,0,0,0
layman,0,0,0,0,0,1,0,0,0,0,0
priory,0,0,0,0,0,3,0,0,0,0,0
senex,0,0,0,0,0,0,0,0,0,0,1
cecus,0,0,0,0,0,0,0,0,0,0,1
blind,8,0,0,0,0,0,0,0,0,1,0
bequest,0,0,0,0,0,1,0,0,0,0,0
balade,0,0,0,0,0,1,0,0,0,0,0
speculum,0,0,0,0,0,0,0,0,0,0,1
meditantis,0,0,0,0,0,0,0,0,0,0,1
searing,1,0,0,0,0,0,0,0,0,0,0
examination,0,0,0,0,0,5,0,0,0,0,0
denunciatory,1,0,0,0,0,0,0,0,0,0,0
essentially,0,0,5,0,0,0,0,0,0,0,0
criticism,0,0,0,0,0,4,0,0,0,0,0
estate,0,0,0,0,0,3,0,0,0,0,0
mirror,0,0,0,0,0,1,0,0,0,2,0
doctrine,0,0,0,0,0,4,0,0,0,0,0
fluency,0,0,0,0,0,3,0,0,0,0,0
elegance,0,0,0,0,0,3,0,0,0,0,0
plead,0,0,0,0,0,0,0,0,0,3,0
urgently,0,0,1,0,0,0,0,0,0,0,0
horror,0,0,0,0,0,1,0,0,0,0,0
exemplary,2,0,0,0,0,0,0,0,0,0,0
chiefly,0,0,4,0,0,0,0,0,0,0,0
tenderness,0,0,0,0,0,1,0,0,0,0,0
restrained,1,0,0,0,0,0,0,0,0,0,0
appeal,0,0,0,0,0,2,0,0,0,1,0
eclipse,0,0,0,0,0,1,0,0,0,3,0
landing,0,0,0,0,0,1,0,0,0,0,0
grandson,0,0,0,0,0,1,0,0,0,0,0
mass,2,0,0,0,0,0,0,0,0,0,0
independently,0,0,1,0,0,0,0,0,0,0,0
provenance,0,0,0,0,0,1,0,0,0,0,0
chaplain,0,0,0,0,0,1,0,0,0,0,0
executor,0,0,0,0,0,1,0,0,0,0,0
reconstruct,0,0,0,0,0,0,0,0,0,1,0
gilbertine,1,0,0,0,0,0,0,0,0,0,0
poorly,0,0,1,0,0,0,0,0,0,0,0
ascribe,0,0,0,0,0,0,0,0,0,2,0
confession,0,0,0,0,0,4,0,0,0,0,0
deadly,2,0,0,0,0,0,0,0,0,0,0
sacrilege,0,0,0,0,0,1,0,0,0,0,0
sacrament,0,0,0,0,0,1,0,0,0,0,0
requisite,0,0,0,0,0,1,0,0,0,0,0
exhortation,0,0,0,0,0,1,0,0,0,0,0
exempla,0,0,0,0,0,0,0,0,0,0,1
design,0,0,0,0,0,0,0,0,0,3,0
delivery,0,0,0,0,0,1,0,0,0,0,0
lie,0,0,0,0,0,2,0,0,0,6,0
apt,3,0,0,0,0,0,0,0,0,0,0
narration,0,0,0,0,0,1,0,0,0,0,0
documentary,1,0,0,0,0,0,0,0,0,0,0
attitude,0,0,0,0,0,12,0,0,0,0,0
peasantry,0,0,0,0,0,2,0,0,0,0,0
domestic,6,0,0,0,0,0,0,0,0,0,0
parochial,1,0,0,0,0,0,0,0,0,0,0
worthless,1,0,0,0,0,0,0,0,0,0,0
incorporation,0,0,0,0,0,1,0,0,0,0,0
linguist,0,0,0,0,0,2,0,0,0,0,0
wish,0,0,0,0,0,1,0,0,0,6,0
invent,0,0,0,0,0,0,0,0,0,5,0
remarkably,0,0,1,0,0,0,0,0,0,0,0
consistent,4,0,0,0,0,0,0,0,0,0,0
orthography,0,0,0,0,0,1,0,0,0,0,0
phonetic,1,0,0,0,0,0,0,0,0,0,0
preacher,0,0,0,0,0,5,0,0,0,0,0
aloud,0,0,1,0,0,0,0,0,0,0,0
vowel,0,0,0,0,0,2,0,0,0,0,0
double,2,0,0,0,0,0,0,0,0,2,0
consonant,0,0,0,0,0,1,0,0,0,0,0
closed,1,0,0,0,0,0,0,0,0,0,0
ascetic,1,0,0,0,0,0,0,0,0,0,0
dissatisfied,1,0,0,0,0,0,0,0,0,0,0
disputatiousness,0,0,0,0,0,1,0,0,0,0,0
hermitage,0,0,0,0,0,1,0,0,0,0,0
wander,0,0,0,0,0,0,0,0,0,1,0
rouse,0,0,0,0,0,0,0,0,0,2,0
opposition,0,0,0,0,0,3,0,0,0,0,0
win,0,0,0,0,0,0,0,0,0,7,0
admiration,0,0,0,0,0,7,0,0,0,0,0
imitator,0,0,0,0,0,3,0,0,0,0,0
epistle,0,0,0,0,0,2,0,0,0,0,0
definitely,0,0,1,0,0,0,0,0,0,0,0
contemplation,0,0,0,0,0,1,0,0,0,0,0
solitude,0,0,0,0,0,1,0,0,0,0,0
exalt,0,0,0,0,0,0,0,0,0,1,0
persuasive,2,0,0,0,0,0,0,0,0,0,0
groundwork,0,0,0,0,0,2,0,0,0,0,0
exacting,2,0,0,0,0,0,0,0,0,0,0
properly,0,0,1,0,0,0,0,0,0,0,0
gallery,0,0,0,0,0,2,0,0,0,0,0
surpass,0,0,0,0,0,0,0,0,0,1,0
confer,0,0,0,0,0,0,0,0,0,1,0
score,0,0,0,0,0,2,0,0,0,0,0
enviable,1,0,0,0,0,0,0,0,0,0,0
ability,0,0,0,0,0,4,0,0,0,0,0
imagination,0,0,0,0,0,5,0,0,0,0,0
verve,0,0,0,0,0,1,0,0,0,0,0
radiant,1,0,0,0,0,0,0,0,0,0,0
confident,2,0,0,0,0,0,0,0,0,0,0
belated,1,0,0,0,0,0,0,0,0,0,0
dazzling,4,0,0,0,0,0,0,0,0,0,0
belatedness,1,0,0,0,0,0,0,0,0,0,0
unusually,0,0,4,0,0,0,0,0,0,0,0
traumatic,1,0,0,0,0,0,0,0,0,0,0
strain,0,0,0,0,0,3,0,0,0,0,0
disruption,0,0,0,0,0,2,0,0,0,0,0
decisively,0,0,3,0,0,0,0,0,0,0,0
affect,0,0,0,0,0,0,0,0,0,6,0
assimilation,0,0,0,0,0,2,0,0,0,0,0
disintegrate,0,0,0,0,0,0,0,0,0,2,0
newly,0,0,4,0,0,0,0,0,0,0,0
certainty,0,0,0,0,0,3,0,0,0,0,0
dislodge,0,0,0,0,0,0,0,0,0,1,0
doubleness,0,0,0,0,0,1,0,0,0,0,0
possibility,0,0,0,0,0,4,0,0,0,0,0
apprehend,0,0,0,0,0,0,0,0,0,2,0
unrivaled,2,0,0,0,0,0,0,0,0,0,0
intensity,0,0,0,0,0,3,0,0,0,0,0
price,0,0,0,0,0,2,0,0,0,0,0
rocket,0,0,0,0,0,0,0,0,0,1,0
dissolve,0,0,0,0,0,0,0,0,0,2,0
industrial,1,0,0,0,0,0,0,0,0,0,0
agricultural,1,0,0,0,0,0,0,0,0,0,0
tap,0,0,0,0,0,0,0,0,0,1,0
wage,0,0,0,0,0,1,0,0,0,0,0
hit,0,0,0,0,0,0,0,0,0,2,0
plunge,0,0,0,0,0,0,0,0,0,1,0
fluidity,0,0,0,0,0,1,0,0,0,0,0
ambitious,4,0,0,0,0,0,0,0,0,0,0
expense,0,0,0,0,0,4,0,0,0,0,0
aristocrat,0,0,0,0,0,5,0,0,0,0,0
current,2,0,0,0,0,1,0,0,0,0,0
complain,0,0,0,0,0,0,0,0,0,5,0
vogue,0,0,0,0,0,2,0,0,0,0,0
prosperity,0,0,0,0,0,2,0,0,0,0,0
enclose,0,0,0,0,0,0,0,0,0,2,0
sheep,0,0,0,0,0,3,0,0,0,0,0
farmer,0,0,0,0,0,1,0,0,0,0,0
pasture,0,0,0,0,0,1,0,0,0,0,0
tudor,2,0,0,0,0,0,0,0,0,0,0
platitude,0,0,0,0,0,1,0,0,0,0,0
challenge,0,0,0,0,0,5,0,0,0,1,0
arriviste,0,0,0,0,0,1,0,0,0,0,0
politically,0,0,4,0,0,0,0,0,0,0,0
financially,0,0,1,0,0,0,0,0,0,0,0
insecure,1,0,0,0,0,0,0,0,0,0,0
potentially,0,0,2,0,0,0,0,0,0,0,0
unstable,2,0,0,0,0,0,0,0,0,0,0
crumble,0,0,0,0,0,0,0,0,0,2,0
huge,3,0,0,0,0,0,0,0,0,0,0
pamphlet,0,0,0,0,0,9,0,0,0,0,0
horrific,1,0,0,0,0,0,0,0,0,0,0
vagabondage,0,0,0,0,0,1,0,0,0,0,0
big,1,0,0,0,0,0,0,0,0,0,0
unsolvable,1,0,0,0,0,0,0,0,0,0,0
barely,0,0,2,0,0,0,0,0,0,0,0
disguise,0,0,0,0,0,6,0,0,0,10,0
ferment,0,0,0,0,0,1,0,0,0,0,0
accompany,0,0,0,0,0,0,0,0,0,6,0
synthesis,0,0,0,0,0,2,0,0,0,0,0
collapse,0,0,0,0,0,5,0,0,0,3,0
technology,0,0,0,0,0,1,0,0,0,0,0
scenic,1,0,0,0,0,0,0,0,0,0,0
wonder,0,0,0,0,0,4,0,0,0,0,0
masque,0,0,0,0,0,11,0,0,0,0,0
astronomer,0,0,0,0,0,2,0,0,0,0,0
explorer,0,0,0,0,0,1,0,0,0,0,0
redrawe,0,0,0,0,0,0,0,0,0,1,0
cosmo,0,0,0,0,0,1,0,0,0,0,0
profoundly,0,0,2,0,0,0,0,0,0,0,0
disturbing,3,0,0,0,0,0,0,0,0,0,0
freely,0,0,2,0,0,0,0,0,0,0,0
planet,0,0,0,0,0,1,0,0,0,0,0
firmament,0,0,0,0,0,1,0,0,0,0,0
anniversary,0,0,0,0,0,4,0,0,0,0,0
immediately,0,0,3,0,0,0,0,0,0,0,0
adulthood,0,0,0,0,0,3,0,0,0,0,0
accession,0,0,0,0,0,4,0,0,0,0,0
disillusioning,1,0,0,0,0,0,0,0,0,0,0
conscience,0,0,0,0,0,4,0,0,0,0,0
need,0,0,0,0,0,6,0,0,0,5,0
hierarchy,0,0,0,0,0,6,0,0,0,0,0
mid,3,0,0,0,0,2,0,0,0,0,0
controversy,0,0,0,0,0,7,0,0,0,0,0
wreck,0,0,0,0,0,0,0,0,0,1,0
teach,0,0,0,0,0,0,0,0,0,7,0
inquire,0,0,0,0,0,0,0,0,0,1,0
rationale,0,0,0,0,0,1,0,0,0,0,0
object,0,0,0,0,0,5,0,0,0,2,0
continual,1,0,0,0,0,0,0,0,0,0,0
radical,7,0,0,0,0,1,0,0,0,0,0
desire,0,0,0,0,0,9,0,0,0,4,0
progressive,3,0,0,0,0,0,0,0,0,0,0
abolition,0,0,0,0,0,3,0,0,0,0,0
catholic,5,0,0,0,0,0,0,0,0,0,0
fold,0,0,0,0,0,1,0,0,0,0,0
incipient,2,0,0,0,0,0,0,0,0,0,0
liberalism,0,0,0,0,0,1,0,0,0,0,0
check,0,0,0,0,0,1,0,0,0,0,0
unwillingness,0,0,0,0,0,2,0,0,0,0,0
tolerate,0,0,0,0,0,0,0,0,0,1,0
plurality,0,0,0,0,0,1,0,0,0,0,0
unitary,1,0,0,0,0,0,0,0,0,0,0
calvinist,4,0,0,0,0,0,0,0,0,0,0
orthodoxy,0,0,0,0,0,1,0,0,0,0,0
comfort,0,0,0,0,0,0,0,0,0,1,0
corrupt,5,0,0,0,0,0,0,0,0,3,0
unfree,1,0,0,0,0,0,0,0,0,0,0
unable,5,0,0,0,0,0,0,0,0,0,0
arbitrary,2,0,0,0,0,0,0,0,0,0,0
absolute,4,0,0,0,0,1,0,0,0,0,0
calvinism,0,0,0,0,0,1,0,0,0,0,0
deeply,0,0,12,0,0,0,0,0,0,0,0
jacobean,9,0,0,0,0,0,0,0,0,0,0
victim,0,0,0,0,0,3,0,0,0,0,0
terrifying,4,0,0,0,0,0,0,0,0,0,0
inscrutable,1,0,0,0,0,0,0,0,0,0,0
complicate,0,0,0,0,0,0,0,0,0,5,0
factor,0,0,0,0,0,4,0,0,0,0,0
catch,0,0,0,0,0,0,0,0,0,5,0
statesman,0,0,0,0,0,3,0,0,0,0,0
dignify,0,0,0,0,0,0,0,0,0,2,0
fount,0,0,0,0,0,1,0,0,0,0,0
disseminate,0,0,0,0,0,0,0,0,0,1,0
erasmian,1,0,0,0,0,0,0,0,0,0,0
educational,3,0,0,0,0,0,0,0,0,0,0
systematic,2,0,0,0,0,0,0,0,0,0,0
schooling,0,0,0,0,0,2,0,0,0,0,0
elite,0,0,0,0,0,3,0,0,0,0,0
civilized,2,0,0,0,0,0,0,0,0,0,0
serviceableness,0,0,0,0,0,1,0,0,0,0,0
enlightened,2,0,0,0,0,0,0,0,0,0,0
responsible,4,0,0,0,0,0,0,0,0,0,0
scholarship,0,0,0,0,0,2,0,0,0,0,0
intimate,1,0,0,0,0,0,0,0,0,0,0
classic,2,0,0,0,0,3,0,0,0,0,0
incentive,0,0,0,0,0,1,0,0,0,0,0
answerable,1,0,0,0,0,0,0,0,0,0,0
dignity,0,0,0,0,0,4,0,0,0,0,0
piety,0,0,0,0,0,5,0,0,0,0,0
impress,0,0,0,0,0,1,0,0,0,0,0
simultaneous,1,0,0,0,0,0,0,0,0,0,0
impact,0,0,0,0,0,3,0,0,0,0,0
repeatedly,0,0,4,0,0,0,0,0,0,0,0
innovation,0,0,0,0,0,3,0,0,0,0,0
canzone,0,0,0,0,0,1,0,0,0,0,0
sidedness,0,0,0,0,0,1,0,0,0,0,0
sprezzatura,0,0,0,0,0,0,0,0,0,0,1
unaffectedness,0,0,0,0,0,1,0,0,0,0,0
imbibe,0,0,0,0,0,0,0,0,0,1,0
steep,0,0,0,0,0,0,0,0,0,1,0
notion,0,0,0,0,0,7,0,0,0,0,0
proportion,0,0,0,0,0,1,0,0,0,0,0
path,0,0,0,0,0,3,0,0,0,0,0
permeate,0,0,0,0,0,0,0,0,0,2,0
afford,0,0,0,0,0,0,0,0,0,2,0
vilify,0,0,0,0,0,0,0,0,0,1,0
publicly,0,0,5,0,0,0,0,0,0,0,0
absorb,0,0,0,0,0,0,0,0,0,1,0
unavailable,1,0,0,0,0,0,0,0,0,0,0
enthusiastically,0,0,2,0,0,0,0,0,0,0,0
hail,0,0,0,0,0,0,0,0,0,1,0
pragmatism,0,0,0,0,0,2,0,0,0,0,0
beholden,1,0,0,0,0,0,0,0,0,0,0
ought,0,0,0,3,0,0,0,0,0,0,0
rife,1,0,0,0,0,0,0,0,0,0,0
compete,0,0,0,0,0,0,0,0,0,4,0
sex,0,0,0,0,0,8,0,0,0,0,0
settlement,0,0,0,0,0,2,0,0,0,0,0
pretense,0,0,0,0,0,2,0,0,0,0,0
unify,0,0,0,0,0,0,0,0,0,1,0
actual,2,0,0,0,0,0,0,0,0,0,0
fragmentation,0,0,0,0,0,1,0,0,0,0,0
littleness,0,0,0,0,0,1,0,0,0,0,0
helplessness,0,0,0,0,0,1,0,0,0,0,0
pull,0,0,0,0,0,0,0,0,0,1,0
conviction,0,0,0,0,0,2,0,0,0,0,0
fortitude,0,0,0,0,0,4,0,0,0,0,0
capacity,0,0,0,0,0,2,0,0,0,0,0
divergent,2,0,0,0,0,0,0,0,0,0,0
gradual,2,0,0,0,0,0,0,0,0,0,0
advancement,0,0,0,0,0,3,0,0,0,0,0
patient,1,0,0,0,0,0,0,0,0,0,0
accumulation,0,0,0,0,0,1,0,0,0,0,0
experiment,0,0,0,0,0,2,0,0,0,2,0
skeptic,0,0,0,0,0,3,0,0,0,0,0
deny,0,0,0,0,0,0,0,0,0,5,0
formulate,0,0,0,0,0,0,0,0,0,2,0
persistence,0,0,0,0,0,1,0,0,0,0,0
vulgar,3,0,0,0,0,0,0,0,0,0,0
ignorance,0,0,0,0,0,2,0,0,0,0,0
fortunately,0,0,1,0,0,0,0,0,0,0,0
aloof,1,0,0,0,0,0,0,0,0,0,0
robustness,0,0,0,0,0,1,0,0,0,0,0
neoclassical,3,0,0,0,0,0,0,0,0,0,0
candidly,0,0,2,0,0,0,0,0,0,0,0
admit,0,0,0,0,0,0,0,0,0,2,0
trumpet,0,0,0,0,0,2,0,0,0,0,0
fertilization,0,0,0,0,0,1,0,0,0,0,0
contamination,0,0,0,0,0,1,0,0,0,0,0
rapid,1,0,0,0,0,0,0,0,0,0,0
sophisticated,4,0,0,0,0,0,0,0,0,0,0
idiom,0,0,0,0,0,2,0,0,0,0,0
peep,0,0,0,0,0,0,0,0,0,1,0
blanket,0,0,0,0,0,2,0,0,0,0,0
dark,10,0,0,0,0,1,0,0,0,0,0
laughter,0,0,0,0,0,1,0,0,0,0,0
awe,0,0,0,0,0,2,0,0,0,0,0
politeness,0,0,0,0,0,3,0,0,0,0,0
lowly,1,0,0,0,0,0,0,0,0,0,0
oppose,0,0,0,0,0,0,0,0,0,6,0
invest,0,0,0,0,0,0,0,0,0,3,0
burst,0,0,0,0,0,0,0,0,0,1,0
decisive,3,0,0,0,0,0,0,0,0,0,0
shift,0,0,0,0,0,6,0,0,0,2,0
announce,0,0,0,0,0,0,0,0,0,2,0
upsurge,0,0,0,0,0,2,0,0,0,0,0
fruition,0,0,0,0,0,1,0,0,0,0,0
productivity,0,0,0,0,0,2,0,0,0,0,0
persuasion,0,0,0,0,0,1,0,0,0,0,0
calibre,0,0,0,0,0,1,0,0,0,0,0
slowly,0,0,1,0,0,0,0,0,0,0,0
tremendous,2,0,0,0,0,0,0,0,0,0,0
readership,0,0,0,0,0,3,0,0,0,0,0
keen,1,0,0,0,0,0,0,0,0,0,0
possess,0,0,0,0,0,0,0,0,0,3,0
cultivated,1,0,0,0,0,0,0,0,0,0,0
underpin,0,0,0,0,0,0,0,0,0,2,0
technological,1,0,0,0,0,0,0,0,0,0,0
maturity,0,0,0,0,0,5,0,0,0,0,0
accelerate,0,0,0,0,0,0,0,0,0,1,0
publication,0,0,0,0,0,8,0,0,0,0,0
revolutionize,0,0,0,0,0,0,0,0,0,1,0
hitherto,0,0,2,0,0,0,0,0,0,0,0
coterie,0,0,0,0,0,1,0,0,0,0,0
deliberately,0,0,5,0,0,0,0,0,0,0,0
advertise,0,0,0,0,0,0,0,0,0,2,0
prevail,0,0,0,0,0,0,0,0,0,6,0
opinion,0,0,0,0,0,3,0,0,0,0,0
inadequacy,0,0,0,0,0,1,0,0,0,0,0
innate,1,0,0,0,0,0,0,0,0,0,0
inferiority,0,0,0,0,0,1,0,0,0,0,0
eloquent,5,0,0,0,0,0,0,0,0,0,0
archery,0,0,0,0,0,1,0,0,0,0,0
unaffected,1,0,0,0,0,0,0,0,0,0,0
judicious,3,0,0,0,0,0,0,0,0,0,0
attractively,0,0,1,0,0,0,0,0,0,0,0
tonic,0,0,0,0,0,1,0,0,0,0,0
stimulus,0,0,0,0,0,2,0,0,0,0,0
upheaval,0,0,0,0,0,2,0,0,0,0,0
reformer,0,0,0,0,0,2,0,0,0,0,0
comprehensive,1,0,0,0,0,0,0,0,0,0,0
boy,0,0,0,0,0,8,0,0,0,0,0
plough,0,0,0,0,0,1,0,0,0,0,0
reformed,1,0,0,0,0,0,0,0,0,0,0
martyr,0,0,0,0,0,2,0,0,0,0,0
syncretic,1,0,0,0,0,0,0,0,0,0,0
grandeur,0,0,0,0,0,2,0,0,0,0,0
plainness,0,0,0,0,0,3,0,0,0,0,0
justly,0,0,1,0,0,0,0,0,0,0,0
nationalism,0,0,0,0,0,2,0,0,0,0,0
motivate,0,0,0,0,0,0,0,0,0,3,0
capable,4,0,0,0,0,0,0,0,0,0,0
stylish,1,0,0,0,0,0,0,0,0,0,0
bequeath,0,0,0,0,0,0,0,0,0,2,0
tendentious,1,0,0,0,0,0,0,0,0,0,0
reprint,0,0,0,0,0,0,0,0,0,1,0
popularize,0,0,0,0,0,0,0,0,0,2,0
anthologist,0,0,0,0,0,1,0,0,0,0,0
preference,0,0,0,0,0,2,0,0,0,0,0
plain,7,0,0,0,0,0,0,0,0,0,0
weighty,1,0,0,0,0,0,0,0,0,0,0
meditative,2,0,0,0,0,0,0,0,0,0,0
economy,0,0,0,0,0,3,0,0,0,0,0
restraint,0,0,0,0,0,4,0,0,0,0,0
aphoristic,3,0,0,0,0,0,0,0,0,0,0
outlive,0,0,0,0,0,0,0,0,0,2,0
project,0,0,0,0,0,3,0,0,0,2,0
magistrate,0,0,0,0,0,3,0,0,0,0,0
enlarged,1,0,0,0,0,0,0,0,0,0,0
purport,0,0,0,0,0,0,0,0,0,1,0
participant,0,0,0,0,0,1,0,0,0,0,0
preach,0,0,0,0,0,0,0,0,0,1,0
obedience,0,0,0,0,0,4,0,0,0,0,0
contributor,0,0,0,0,0,1,0,0,0,0,0
suddenly,0,0,1,0,0,0,0,0,0,0,0
