word,ADJ,ADP,ADV,CCONJ,NOUN,NUM,SCONJ,VERB,X
sunlight,0,0,0,0,1,0,0,0,0
formula,0,0,0,0,2,0,0,0,0
widely,0,0,4,0,0,0,0,0,0
entombment,0,0,0,0,1,0,0,0,0
twilight,0,0,0,0,1,0,0,0,0
irrevocable,1,0,0,0,0,0,0,0,0
finality,0,0,0,0,1,0,0,0,0
despair,0,0,0,0,1,0,0,0,0
memorably,0,0,1,0,0,0,0,0,0
stately,1,0,0,0,0,0,0,0,0
society,0,0,0,0,2,0,0,0,0
meeting,0,0,0,0,1,0,0,0,0
winter,0,0,0,0,2,0,0,0,0
bestow,0,0,0,0,0,0,0,1,0
honour,0,0,0,0,1,0,0,1,0
knighthood,0,0,0,0,2,0,0,0,0
austrian,1,0,0,0,0,0,0,0,0
gleam,0,0,0,0,0,0,0,1,0
armour,0,0,0,0,2,0,0,0,0
ornament,0,0,0,0,0,0,0,1,0
page,0,0,0,0,2,0,0,0,0
waist,0,0,0,0,1,0,0,0,0
introduction,0,0,0,0,2,0,0,0,0
idealize,0,0,0,0,0,0,0,1,0
compete,0,0,0,0,0,0,0,1,0
request,0,0,0,0,1,0,0,1,0
pontiff,0,0,0,0,1,0,0,0,0
crafty,1,0,0,0,0,0,0,0,0
statesman,0,0,0,0,2,0,0,0,0
bend,0,0,0,0,0,0,0,2,0
searching,1,0,0,0,0,0,0,0,0
revelation,0,0,0,0,2,0,0,0,0
feeble,1,0,0,0,0,0,0,0,0
suddenly,0,0,2,0,0,0,0,0,0
chair,0,0,0,0,1,0,0,0,0
overly,0,0,1,0,0,0,0,0,0
obsequious,1,0,0,0,0,0,0,0,0
bow,0,0,0,0,1,0,0,0,0
shrewd,1,0,0,0,0,0,0,0,0
machiavellian,1,0,0,0,0,0,0,0,0
clan,0,0,0,0,1,0,0,0,0
reliquary,0,0,0,0,2,0,0,0,0
sensitive,3,0,0,0,0,0,0,0,0
hope,0,0,0,0,1,0,0,0,0
benefice,0,0,0,0,1,0,0,0,0
lot,0,0,0,0,1,0,0,0,0
memorable,4,0,0,0,0,0,0,0,0
par,0,0,0,0,0,0,0,0,1
excellence,0,0,0,0,1,0,0,0,1
remember,0,0,0,0,0,0,0,1,0
manage,0,0,0,0,0,0,0,1,0
processional,3,0,0,0,0,0,0,0,0
massing,0,0,0,0,1,0,0,0,0
oblique,2,0,0,0,0,0,0,0,0
indicative,1,0,0,0,0,0,0,0,0
productivity,0,0,0,0,1,0,0,0,0
astonishing,1,0,0,0,0,0,0,0,0
perception,0,0,0,0,2,0,0,0,0
chain,0,0,0,0,2,0,0,0,0
intelligent,2,0,0,0,0,0,0,0,0
tired,1,0,0,0,0,0,0,0,0
lightly,0,0,2,0,0,0,0,0,0
glow,0,0,0,0,1,0,0,2,0
predominate,0,0,0,0,0,0,0,1,0
veil,0,0,0,0,0,0,0,1,0
shadowy,1,0,0,0,0,0,0,0,0
muted,1,0,0,0,0,0,0,0,0
rush,0,0,0,0,0,0,0,1,0
assembly,0,0,0,0,2,0,0,0,0
glory,0,0,0,0,1,0,0,0,0
hover,0,0,0,0,0,0,0,1,0
testament,0,0,0,0,3,0,0,0,0
subdued,1,0,0,0,0,0,0,0,0
befit,0,0,0,0,0,0,0,1,0
sorrow,0,0,0,0,1,0,0,0,0
immutability,0,0,0,0,1,0,0,0,0
bother,0,0,0,0,0,0,0,1,0
comprehensive,1,0,0,0,0,0,0,0,0
iconographic,2,0,0,0,0,0,0,0,0
voluptuous,1,0,0,0,0,0,0,0,0
reason,0,0,0,0,2,0,0,0,0
cheerful,1,0,0,0,0,0,0,0,0
poesy,0,0,0,0,2,0,0,0,0
successfully,0,0,1,0,0,0,0,0,0
seascape,0,0,0,0,1,0,0,0,0
mountainous,2,0,0,0,0,0,0,0,0
shore,0,0,0,0,1,0,0,0,0
wizardry,0,0,0,0,1,0,0,0,0
misty,1,0,0,0,0,0,0,0,0
shoot,0,0,0,0,0,0,0,1,0
sunset,0,0,0,0,1,0,0,0,0
rose,0,0,0,0,2,0,0,0,0
expanse,0,0,0,0,1,0,0,0,0
iridescent,2,0,0,0,0,0,0,0,0
climax,0,0,0,0,2,0,0,0,0
fortune,0,0,0,0,1,0,0,0,0
fare,0,0,0,0,0,0,0,1,0
allege,0,0,0,0,0,0,0,1,0
refute,0,0,0,0,0,0,0,1,0
traditionally,0,0,2,0,0,0,0,0,0
luscious,1,0,0,0,0,0,0,0,0
abbess,0,0,0,0,2,0,0,0,0
parlour,0,0,0,0,1,0,0,0,0
wholly,0,0,2,0,0,0,0,0,0
secure,1,0,0,0,0,0,0,2,0
appointment,0,0,0,0,1,0,0,0,0
segment,0,0,0,0,2,0,0,0,0
remainder,0,0,0,0,2,0,0,0,0
protrude,0,0,0,0,0,0,0,1,0
audacious,1,0,0,0,0,0,0,0,0
astounding,1,0,0,0,0,0,0,0,0
handful,0,0,0,0,1,0,0,0,0
lyrically,0,0,1,0,0,0,0,0,0
popularly,0,0,1,0,0,0,0,0,0
domestic,1,0,0,0,0,0,0,0,0
sustain,0,0,0,0,0,0,0,1,0
homely,1,0,0,0,0,0,0,0,0
essay,0,0,0,0,1,0,0,0,0
feminine,1,0,0,0,0,0,0,0,0
intrigue,0,0,0,0,0,0,0,1,0
breathe,0,0,0,0,0,0,0,2,0
imitator,0,0,0,0,1,0,0,0,0
tutelary,1,0,0,0,0,0,0,0,0
deity,0,0,0,0,1,0,0,0,0
abundantly,0,0,1,0,0,0,0,0,0
byname,0,0,0,0,2,0,0,0,0
contemporaneously,0,0,2,0,0,0,0,0,0
pendentive,0,0,0,0,1,0,0,0,0
convex,4,0,0,0,0,0,0,0,0
specimen,0,0,0,0,2,0,0,0,0
impress,0,0,0,0,0,0,0,3,0
oeuvre,0,0,0,0,2,0,0,0,0
dilatory,1,0,0,0,0,0,0,0,0
imprison,0,0,0,0,0,0,0,1,0
suave,1,0,0,0,0,0,0,0,0
manifestation,0,0,0,0,2,0,0,0,0
elongation,0,0,0,0,2,0,0,0,0
rhythmical,1,0,0,0,0,0,0,0,0
profession,0,0,0,0,1,0,0,0,0
dyer,0,0,0,0,1,0,0,0,0
silk,0,0,0,0,1,0,0,0,0
tintore,0,0,0,0,1,0,0,0,0
forceful,1,0,0,0,0,0,0,0,0
education,0,0,0,0,3,0,0,0,0
resentment,0,0,0,0,1,0,0,0,0
proud,2,0,0,0,0,0,0,0,0
friendship,0,0,0,0,1,0,0,0,0
lifelong,1,0,0,0,0,0,0,0,0
admirer,0,0,0,0,1,0,0,0,0
facile,1,0,0,0,0,0,0,0,0
superficial,1,0,0,0,0,0,0,0,0
più,0,0,0,0,0,0,0,0,1
eccellenti,0,0,0,0,0,0,0,0,1
architetti,0,0,0,0,0,0,0,0,1
pittori,0,0,0,0,0,0,0,0,1
scultori,0,0,0,0,0,0,0,0,1
italiani,1,0,0,0,0,0,0,0,0
trans,0,0,0,0,0,0,0,0,1
discussion,0,0,0,0,2,0,0,0,0
anecdotal,1,0,0,0,0,0,0,0,0
eminently,0,0,1,0,0,0,0,0,0
readable,1,0,0,0,0,0,0,0,0
scarce,1,0,0,0,0,0,0,0,0
supply,0,0,0,0,0,0,0,1,0
questionable,2,0,0,0,0,0,0,0,0
veracity,0,0,0,0,1,0,0,0,0
bias,0,0,0,0,1,0,0,0,0
flaw,0,0,0,0,1,0,0,0,0
historiography,0,0,0,0,1,0,0,0,0
hugely,0,0,1,0,0,0,0,0,0
canon,0,0,0,0,2,0,0,0,0
trajectory,0,0,0,0,1,0,0,0,0
conceptual,1,0,0,0,0,0,0,0,0
prompt,0,0,0,0,0,0,0,1,0
undistinguished,1,0,0,0,0,0,0,0,0
artisan,0,0,0,0,2,0,0,0,0
corroborate,0,0,0,0,0,0,0,1,0
hypothesis,0,0,0,0,1,0,0,0,0
aware,1,0,0,0,0,0,0,0,0
react,0,0,0,0,0,0,0,1,0
merge,0,0,0,0,0,0,0,1,0
subordinate,0,0,0,0,0,0,0,3,0
emigration,0,0,0,0,1,0,0,0,0
adapt,0,0,0,0,0,0,0,2,0
visionary,1,0,0,0,0,0,0,0,0
affect,0,0,0,0,0,0,0,3,0
sacre,0,0,0,0,0,0,0,0,1
conversazioni,0,0,0,0,0,0,0,0,1
knee,0,0,0,0,1,0,0,0,0
octagonal,1,0,0,0,0,0,0,0,0
singular,1,0,0,0,0,0,0,0,0
quickness,0,0,0,0,1,0,0,0,0
exercise,0,0,0,0,1,0,0,0,0
wax,0,0,0,0,1,0,0,0,0
artificially,0,0,1,0,0,0,0,0,0
tiny,5,0,0,0,0,0,0,0,0
resolve,0,0,0,0,0,0,0,3,0
indefatigable,2,0,0,0,0,0,0,0,0
fluency,0,0,0,0,1,0,0,0,0
brisk,1,0,0,0,0,0,0,0,0
temper,0,0,0,0,0,0,0,2,0
exuberance,0,0,0,0,1,0,0,0,0
confirm,0,0,0,0,0,0,0,2,0
hint,0,0,0,0,1,0,0,0,0
dissension,0,0,0,0,1,0,0,0,0
laudatory,1,0,0,0,0,0,0,0,0
structural,1,0,0,0,0,0,0,0,0
reasonable,1,0,0,0,0,0,0,0,0
crystalline,1,0,0,0,0,0,0,0,0
affectionate,0,0,1,0,0,0,0,0,0
devoted,2,0,0,0,0,0,0,0,0
trade,0,0,0,0,2,0,0,1,0
veritable,1,0,0,0,0,0,0,0,0
fury,0,0,0,0,1,0,0,0,0
creativity,0,0,0,0,1,0,0,0,0
bosom,0,0,0,0,1,0,0,0,0
vivacity,0,0,0,0,1,0,0,0,0
predilection,0,0,0,0,1,0,0,0,0
variegated,1,0,0,0,0,0,0,0,0
coincide,0,0,0,0,0,0,0,2,0
assimilation,0,0,0,0,2,0,0,0,0
veronesian,2,0,0,0,0,0,0,0,0
discernible,2,0,0,0,0,0,0,0,0
yield,0,0,0,0,0,0,0,1,0
harmonized,1,0,0,0,0,0,0,0,0
miss,0,0,0,0,0,0,0,2,0
idiomatic,1,0,0,0,0,0,0,0,0
decapitation,0,0,0,0,1,0,0,0,0
vaporous,1,0,0,0,0,0,0,0,0
unreal,1,0,0,0,0,0,0,0,0
calf,0,0,0,0,1,0,0,0,0
table,0,0,0,0,1,0,0,0,0
figurative,1,0,0,0,0,0,0,0,0
firmly,0,0,3,0,0,0,0,0,0
precipitate,1,0,0,0,0,0,0,0,0
swift,1,0,0,0,0,0,0,0,0
instability,0,0,0,0,1,0,0,0,0
invariably,0,0,1,0,0,0,0,0,0
evangelical,1,0,0,0,0,0,0,0,0
foreshortened,2,0,0,0,0,0,0,0,0
weigh,0,0,0,0,0,0,0,1,0
mill,0,0,0,0,0,0,0,1,0
fable,0,0,0,0,2,0,0,0,0
intersect,0,0,0,0,0,0,0,1,0
councillor,0,0,0,0,1,0,0,0,0
movable,2,0,0,0,0,0,0,0,0
protector,0,0,0,0,1,0,0,0,0
epidemic,0,0,0,0,2,0,0,0,0
cult,0,0,0,0,1,0,0,0,0
infirm,1,0,0,0,0,0,0,0,0
oval,1,0,0,0,1,0,0,0,0
director,0,0,0,0,1,0,0,0,0
dizzying,1,0,0,0,0,0,0,0,0
immense,2,0,0,0,0,0,0,0,0
livid,1,0,0,0,0,0,0,0,0
invest,0,0,0,0,0,0,0,1,0
thematic,2,0,0,0,0,0,0,0,0
brain,0,0,0,0,1,0,0,0,0
renewed,1,0,0,0,0,0,0,0,0
zeal,0,0,0,0,1,0,0,0,0
upper,3,0,0,0,0,0,0,0,0
rhomboid,1,0,0,0,0,0,0,0,0
teleri,0,0,0,0,0,0,0,0,1
frequent,0,0,0,0,0,0,0,1,0
beneficent,1,0,0,0,0,0,0,0,0
institution,0,0,0,0,2,0,0,0,0
officer,0,0,0,0,1,0,0,0,0
vivid,2,0,0,0,0,0,0,0,0
battle,0,0,0,0,1,0,0,0,0
flash,0,0,0,0,1,0,0,0,0
diaphanous,1,0,0,0,0,0,0,0,0
multiply,0,0,0,0,0,0,0,2,0
unlimited,1,0,0,0,0,0,0,0,0
succession,0,0,0,0,1,0,0,0,0
scenery,0,0,0,0,3,0,0,0,0
floor,0,0,0,0,2,0,0,0,0
incandescent,1,0,0,0,0,0,0,0,0
hazy,1,0,0,0,0,0,0,0,0
animate,0,0,0,0,0,0,0,2,0
contemplative,1,0,0,0,0,0,0,0,0
lean,0,0,0,0,0,0,0,1,0
destiny,0,0,0,0,1,0,0,0,0
marvelous,1,0,0,0,0,0,0,0,0
incorporeal,1,0,0,0,0,0,0,0,0
apparition,0,0,0,0,1,0,0,0,0
creature,0,0,0,0,3,0,0,0,0
stonecutter,0,0,0,0,1,0,0,0,0
sound,1,0,0,0,0,0,0,0,0
launch,0,0,0,0,0,0,0,1,0
partitioned,1,0,0,0,0,0,0,0,0
float,0,0,0,0,0,0,0,2,0
luminous,3,0,0,0,0,0,0,0,0
passage,0,0,0,0,1,0,0,0,0
endow,0,0,0,0,0,0,0,2,0
rigorous,1,0,0,0,0,0,0,0,0
framework,0,0,0,0,2,0,0,0,0
fancy,0,0,0,0,1,0,0,0,0
stereometric,1,0,0,0,0,0,0,0,0
measurable,1,0,0,0,0,0,0,0,0
stroke,0,0,0,0,2,0,0,0,0
skilled,1,0,0,0,0,0,0,0,0
villa,0,0,0,0,3,0,0,0,0
nobleman,0,0,0,0,4,0,0,0,0
boudoir,0,0,0,0,1,0,0,0,0
elegantly,0,0,1,0,0,0,0,0,0
shutter,0,0,0,0,2,0,0,0,0
organ,0,0,0,0,2,0,0,0,0
translator,0,0,0,0,1,0,0,0,0
palladian,1,0,0,0,0,0,0,0,0
rhythm,0,0,0,0,2,0,0,0,0
superb,2,0,0,0,0,0,0,0,0
glowing,1,0,0,0,0,0,0,0,0
pleasure,0,0,0,0,2,0,0,0,0
nurse,0,0,0,0,1,0,0,0,0
pomp,0,0,0,0,1,0,0,0,0
refectory,0,0,0,0,1,0,0,0,0
dilate,0,0,0,0,0,0,0,1,0
accumulate,0,0,0,0,0,0,0,1,0
whimsical,1,0,0,0,0,0,0,0,0
arouse,0,0,0,0,0,0,0,1,0
suspicion,0,0,0,0,1,0,0,0,0
tribunal,0,0,0,0,2,0,0,0,0
irreverent,1,0,0,0,0,0,0,0,0
inappropriate,1,0,0,0,0,0,0,0,0
holiness,0,0,0,0,1,0,0,0,0
dog,0,0,0,0,1,0,0,0,0
jester,0,0,0,0,1,0,0,0,0
parrot,0,0,0,0,1,0,0,0,0
servant,0,0,0,0,2,0,0,0,0
bleed,0,0,0,0,0,0,0,1,0
nose,0,0,0,0,1,0,0,0,0
adroitly,0,0,1,0,0,0,0,0,0
staunchly,0,0,1,0,0,0,0,0,0
nocturnal,1,0,0,0,0,0,0,0,0
renunciation,0,0,0,0,1,0,0,0,0
precious,2,0,0,0,0,0,0,0,0
authentic,1,0,0,0,0,0,0,0,0
participation,0,0,0,0,3,0,0,0,0
fever,0,0,0,0,1,0,0,0,0
haeredes,0,0,0,0,0,0,0,0,1
gloomy,2,0,0,0,0,0,0,0,0
sick,1,0,0,0,0,0,0,0,0
meditative,1,0,0,0,0,0,0,0,0
wealthy,3,0,0,0,0,0,0,0,0
guide,0,0,0,0,0,0,0,2,0
consideration,0,0,0,0,1,0,0,0,0
proper,1,0,0,0,0,0,0,0,0
board,0,0,0,0,0,0,0,1,0
encouragement,0,0,0,0,1,0,0,0,0
appraisal,0,0,0,0,1,0,0,0,0
living,0,0,0,0,1,0,0,0,0
archduchess,0,0,0,0,1,0,0,0,0
lady,0,0,0,0,1,0,0,0,0
waiting,0,0,0,0,1,0,0,0,0
burn,0,0,0,0,0,0,0,1,0
aboard,0,1,0,0,0,0,0,0,0
ship,0,0,0,0,2,0,0,0,0
bind,0,0,0,0,0,0,0,1,0
captain,0,0,0,0,1,0,0,0,0
genoese,2,0,0,0,0,0,0,0,0
advice,0,0,0,0,1,0,0,0,0
oversee,0,0,0,0,0,0,0,1,0
doubtless,1,0,0,0,0,0,0,0,0
commentator,0,0,0,0,1,0,0,0,0
rare,1,0,0,0,0,0,0,0,0
customary,3,0,0,0,0,0,0,0,0
jewel,0,0,0,0,1,0,0,0,0
glossy,1,0,0,0,0,0,0,0,0
reproduction,0,0,0,0,1,0,0,0,0
analogy,0,0,0,0,1,0,0,0,0
proceed,0,0,0,0,0,0,0,1,0
ascribe,0,0,0,0,0,0,0,3,0
illumination,0,0,0,0,4,0,0,0,0
bourgeois,1,0,0,0,0,0,0,0,0
furnishing,0,0,0,0,1,0,0,0,0
frank,1,0,0,0,0,0,0,0,0
loving,1,0,0,0,0,0,0,0,0
course,0,0,0,0,1,0,0,0,0
descendant,0,0,0,0,1,0,0,0,0
maternal,1,0,0,0,0,0,0,0,0
paternal,1,0,0,0,0,0,0,0,0
exposure,0,0,0,0,1,0,0,0,0
production,0,0,0,0,1,0,0,0,0
lavishly,0,0,1,0,0,0,0,0,0
illustration,0,0,0,0,5,0,0,0,0
tremendous,2,0,0,0,0,0,0,0,0
illuminator,0,0,0,0,4,0,0,0,0
environ,0,0,0,0,1,0,0,0,0
accuracy,0,0,0,0,2,0,0,0,0
progressive,2,0,0,0,0,0,0,0,0
outbreak,0,0,0,0,1,0,0,0,0
varlet,0,0,0,0,0,0,0,0,1
chambre,0,0,0,0,0,0,0,0,1
peintre,0,0,0,0,0,0,0,0,1
honorary,1,0,0,0,0,0,0,0,0
equerry,0,0,0,0,1,0,0,0,0
count,0,0,0,0,3,0,0,0,0
briefly,0,0,1,0,0,0,0,0,0
behalf,0,0,0,0,1,0,0,0,0
confidant,0,0,0,0,1,0,0,0,0
negotiation,0,0,0,0,1,0,0,0,0
purchase,0,0,0,0,0,0,0,1,0
securely,0,0,3,0,0,0,0,0,0
anonymous,1,0,0,0,0,0,0,0,0
role,0,0,0,0,2,0,0,0,0
reestablish,0,0,0,0,0,0,0,1,0
fete,0,0,0,0,0,0,0,1,0
aristocratic,3,0,0,0,0,0,0,0,0
motto,0,0,0,0,1,0,0,0,0
als,0,0,0,0,0,0,0,0,1
kan,0,0,0,0,0,0,0,0,1
wonder,0,0,0,0,2,0,0,0,0
fade,0,0,0,0,0,0,0,1,0
forget,0,0,0,0,0,0,0,2,0
surprise,0,0,0,0,1,0,0,0,0
establishment,0,0,0,0,1,0,0,0,0
difficulty,0,0,0,0,2,0,0,0,0
plot,0,0,0,0,0,0,0,1,0
heavy,1,0,0,0,0,0,0,0,0
eyckian,1,0,0,0,0,0,0,0,0
mary,0,0,0,0,1,0,0,0,0
transcription,0,0,0,0,2,0,0,0,0
refer,0,0,0,0,0,0,0,3,0
philological,1,0,0,0,0,0,0,0,0
dependability,0,0,0,0,1,0,0,0,0
suspect,1,0,0,0,0,0,0,0,0
await,0,0,0,0,0,0,0,1,0
meester,0,0,0,0,1,0,0,0,0
epitaph,0,0,0,0,1,0,0,0,0
unanswered,1,0,0,0,0,0,0,0,0
reemergence,0,0,0,0,1,0,0,0,0
preeminent,1,0,0,0,0,0,0,0,0
diminish,0,0,0,0,0,0,0,1,0
assert,0,0,0,0,0,0,0,1,0
everyday,1,0,0,0,0,0,0,0,0
metaphor,0,0,0,0,1,0,0,0,0
cutler,0,0,0,0,1,0,0,0,0
class,0,0,0,0,1,0,0,0,0
enrol,0,0,0,0,0,0,0,1,0
dean,0,0,0,0,2,0,0,0,0
atelier,0,0,0,0,2,0,0,0,0
ponderous,1,0,0,0,0,0,0,0,0
alike,1,0,1,0,0,0,0,0,0
profoundly,0,0,1,0,0,0,0,0,0
campinesque,1,0,0,0,0,0,0,0,0
component,0,0,0,0,1,0,0,0,0
translation,0,0,0,0,1,0,0,0,0
sever,0,0,0,0,0,0,0,1,0
tie,0,0,0,0,1,0,0,1,0
shallow,1,0,0,0,0,0,0,0,0
shrinelike,1,0,0,0,0,0,0,0,0
enclosure,0,0,0,0,1,0,0,0,0
orchestrate,0,0,0,0,0,0,0,1,0
diversity,0,0,0,0,1,0,0,0,0
twin,1,0,0,0,0,0,0,0,0
stark,1,0,0,0,0,0,0,0,0
still,0,0,0,0,0,0,0,1,0
outward,1,0,0,0,0,0,0,0,0
convention,0,0,0,0,1,0,0,0,0
chancellor,0,0,0,0,1,0,0,0,0
install,0,0,0,0,0,0,0,1,0
plenary,1,0,0,0,0,0,0,0,0
indulgence,0,0,0,0,1,0,0,0,0
jubilee,0,0,0,0,1,0,0,0,0
warmly,0,0,1,0,0,0,0,0,0
pilgrimage,0,0,0,0,1,0,0,0,0
tutor,0,0,0,0,0,0,0,1,0
conservative,2,0,0,0,0,0,0,0,0
medievalizing,1,0,0,0,0,0,0,0,0
austerity,0,0,0,0,1,0,0,0,0
recollection,0,0,0,0,1,0,0,0,0
iconic,2,0,0,0,0,0,0,0,0
push,0,0,0,0,0,0,0,1,0
isolate,0,0,0,0,0,0,0,1,0
technically,0,0,1,0,0,0,0,0,0
eclipse,0,0,0,0,0,0,0,1,0
rogierian,2,0,0,0,0,0,0,0,0
revitalize,0,0,0,0,0,0,0,1,0
vehicle,0,0,0,0,1,0,0,0,0
horizontally,0,0,1,0,0,0,0,0,0
commemoration,0,0,0,0,1,0,0,0,0
own,0,0,0,0,0,0,0,2,0
citizen,0,0,0,0,2,0,0,0,0
tax,0,0,0,0,1,0,0,0,0
discern,0,0,0,0,0,0,0,2,0
gradually,0,0,1,0,0,0,0,0,0
ethereal,1,0,0,0,0,0,0,0,0
neutral,2,0,0,0,0,0,0,0,0
loggia,0,0,0,0,1,0,0,0,0
adaptation,0,0,0,0,4,0,0,0,0
famed,1,0,0,0,0,0,0,0,0
catch,0,0,0,0,0,0,0,1,0
glistening,1,0,0,0,0,0,0,0,0
tile,0,0,0,0,1,0,0,0,0
canopy,0,0,0,0,1,0,0,1,0
exotic,2,0,0,0,0,0,0,0,0
hanging,0,0,0,0,1,0,0,0,0
brocade,0,0,0,0,0,0,0,1,0
robe,0,0,0,0,3,0,0,0,0
thorough,1,0,0,0,0,0,0,0,0
dependence,0,0,0,0,3,0,0,0,0
hinge,0,0,0,0,0,0,0,1,0
reverently,0,0,2,0,0,0,0,0,0
businessman,0,0,0,0,1,0,0,0,0
panoramic,2,0,0,0,0,0,0,0,0
narration,0,0,0,0,1,0,0,0,0
diminutive,1,0,0,0,0,0,0,0,0
stained,3,0,0,0,0,0,0,0,0
ordinarily,0,0,1,0,0,0,0,0,0
virgin,0,0,0,0,2,0,0,0,0
colourful,1,0,0,0,0,0,0,0,0
mystical,3,0,0,0,0,0,0,0,0
notary,0,0,0,0,1,0,0,0,0
harshly,0,0,1,0,0,0,0,0,0
disagree,0,0,0,0,0,0,0,1,0
candidate,0,0,0,0,1,0,0,0,0
shield,0,0,0,0,1,0,0,0,0
banner,0,0,0,0,1,0,0,0,0
etc,0,0,0,0,0,0,0,0,1
transference,0,0,0,0,1,0,0,0,0
decide,0,0,0,0,0,0,0,1,0
visitor,0,0,0,0,1,0,0,0,0
depression,0,0,0,0,1,0,0,0,0
mental,1,0,0,0,0,0,0,0,0
breakdown,0,0,0,0,1,0,0,0,0
kill,0,0,0,0,0,0,0,1,0
resent,0,0,0,0,0,0,0,1,0
privilege,0,0,0,0,1,0,0,0,0
insight,0,0,0,0,2,0,0,0,0
awe,0,0,0,0,1,0,0,0,0
struck,1,0,0,0,0,0,0,0,0
spatially,0,0,1,0,0,0,0,0,0
compositionally,0,0,1,0,0,0,0,0,0
elongated,1,0,0,0,0,0,0,0,0
disturbing,2,0,0,0,0,0,0,0,0
uncomfortably,0,0,1,0,0,0,0,0,0
curtain,0,0,0,0,1,0,0,0,0
potentiality,0,0,0,0,1,0,0,0,0
unearthly,1,0,0,0,0,0,0,0,0
poignancy,0,0,0,0,2,0,0,0,0
irrationally,0,0,1,0,0,0,0,0,0
pseudonym,0,0,0,0,1,0,0,0,0
stern,1,0,0,0,0,0,0,0,0
moralist,0,0,0,0,1,0,0,0,0
confidence,0,0,0,0,1,0,0,0,0
kindness,0,0,0,0,1,0,0,0,0
corrupt,0,0,0,0,0,0,0,1,0
sermon,0,0,0,0,1,0,0,0,0
address,0,0,0,0,0,0,0,1,0
consequently,0,0,1,0,0,0,0,0,0
abstract,2,0,0,0,0,0,0,0,0
register,0,0,0,0,1,0,0,0,0
insignis,0,0,0,0,0,0,0,0,1
pictor,0,0,0,0,0,0,0,0,1
awkwardness,0,0,0,0,1,0,0,0,0
brushwork,0,0,0,0,3,0,0,0,0
limited,3,0,0,0,0,0,0,0,0
deadly,1,0,0,0,0,0,0,0,0
sin,0,0,0,0,2,0,0,0,0
unsure,1,0,0,0,0,0,0,0,0
full,3,0,0,0,0,0,0,0,0
vulnerability,0,0,0,0,1,0,0,0,0
temptation,0,0,0,0,3,0,0,0,0
evil,1,0,0,0,1,0,0,0,0
deceptive,1,0,0,0,0,0,0,0,0
allure,0,0,0,0,1,0,0,0,0
attraction,0,0,0,0,1,0,0,0,0
heresy,0,0,0,0,2,0,0,0,0
prosaic,1,0,0,0,0,0,0,0,0
credulity,0,0,0,0,1,0,0,0,0
ignorance,0,0,0,0,1,0,0,0,0
absurdity,0,0,0,0,1,0,0,0,0
imagery,0,0,0,0,1,0,0,0,0
conventional,4,0,0,0,0,0,0,0,0
intrusion,0,0,0,0,1,0,0,0,0
lurk,0,0,0,0,0,0,0,1,0
demon,0,0,0,0,3,0,0,0,0
strangely,0,0,1,0,0,0,0,0,0
magician,0,0,0,0,1,0,0,0,0
motion,0,0,0,0,2,0,0,0,0
eruption,0,0,0,0,1,0,0,0,0
monstrous,1,0,0,0,0,0,0,0,0
apocalyptic,1,0,0,0,0,0,0,0,0
chaos,0,0,0,0,1,0,0,0,0
nightmare,0,0,0,0,1,0,0,0,0
innocence,0,0,0,0,1,0,0,0,0
disconcerting,1,0,0,0,0,0,0,0,0
mixture,0,0,0,0,1,0,0,0,0
cursive,1,0,0,0,0,0,0,0,0
watercolour,0,0,0,0,3,0,0,0,0
rendition,0,0,0,0,1,0,0,0,0
haystack,0,0,0,0,1,0,0,0,0
trickery,0,0,0,0,1,0,0,0,0
ascent,0,0,0,0,1,0,0,0,0
terse,1,0,0,0,0,0,0,0,0
fluid,1,0,0,0,0,0,0,0,0
regulate,0,0,0,0,0,0,0,1,0
calligraphy,0,0,0,0,1,0,0,0,0
nuance,0,0,0,0,1,0,0,0,0
omnipresence,0,0,0,0,1,0,0,0,0
beset,0,0,0,0,0,0,0,1,0
array,0,0,0,0,2,0,0,0,0
grotesque,2,0,0,0,0,0,0,0,0
horrible,1,0,0,0,0,0,0,0,0
visualize,0,0,0,0,0,0,0,1,0
amalgamation,0,0,0,0,1,0,0,0,0
vegetable,1,0,0,0,0,0,0,0,0
inanimate,2,0,0,0,0,0,0,0,0
hellish,2,0,0,0,0,0,0,0,0
fantastically,0,0,1,0,0,0,0,0,0
charlatan,0,0,0,0,1,0,0,0,0
deceive,0,0,0,0,0,0,0,1,0
exposition,0,0,0,0,1,0,0,0,0
condemnation,0,0,0,0,1,0,0,0,0
seduction,0,0,0,0,1,0,0,0,0
false,1,0,0,0,0,0,0,0,0
doctrine,0,0,0,0,1,0,0,0,0
unsettling,1,0,0,0,0,0,0,0,0
sensuality,0,0,0,0,1,0,0,0,0
originality,0,0,0,0,2,0,0,0,0
dreamlike,1,0,0,0,0,0,0,0,0
multitude,0,0,0,0,1,0,0,0,0
cavort,0,0,0,0,0,0,0,1,0
frolic,0,0,0,0,0,0,0,1,0
delightfully,0,0,1,0,0,0,0,0,0
implausible,1,0,0,0,0,0,0,0,0
otherworldly,1,0,0,0,0,0,0,0,0
fundamentally,0,0,1,0,0,0,0,0,0
meadow,0,0,0,0,1,0,0,0,0
hundred,0,0,0,0,1,0,0,0,0
densely,0,0,2,0,0,0,0,0,0
press,0,0,0,0,1,0,0,1,0
up,0,0,0,0,1,0,0,0,0
crown,0,0,0,0,0,0,0,1,0
thorn,0,0,0,0,1,0,0,0,0
