word,ADJ,ADP,ADV,DET,NOUN,NUM,PRON,SCONJ,VERB,X
laden,1,0,0,0,0,0,0,0,0,0
peculate,0,0,0,0,0,0,0,0,1,0
pollutant,0,0,0,0,3,0,0,0,0,0
release,0,0,0,0,0,0,0,0,1,0
fuel,0,0,0,0,1,0,0,0,0,0
burn,0,0,0,0,0,0,0,0,1,0
document,0,0,0,0,0,0,0,0,2,0
sulfuric,3,0,0,0,0,0,0,0,0,0
contact,0,0,0,0,5,0,0,0,0,0
transformation,0,0,0,0,3,0,0,0,0,0
unfortunate,1,0,0,0,0,0,0,0,0,0
porosity,0,0,0,0,1,0,0,0,0,0
encourage,0,0,0,0,0,0,0,0,2,0
biological,2,0,0,0,0,0,0,0,0,0
crust,0,0,0,0,5,0,0,0,0,0
particulate,0,0,0,0,2,0,0,0,0,0
polluted,2,0,0,0,0,0,0,0,0,0
peel,0,0,0,0,0,0,0,0,1,0
fresh,2,0,0,0,0,0,0,0,0,0
vine,0,0,0,0,1,0,0,0,0,0
physically,0,0,1,0,0,0,0,0,0,0
fissure,0,0,0,0,1,0,0,0,0,0
weed,0,0,0,0,1,0,0,0,0,0
sidewalk,0,0,0,0,1,0,0,0,0,0
road,0,0,0,0,2,0,0,0,0,0
dissolution,0,0,0,0,2,0,0,0,0,0
lichen,0,0,0,0,1,0,0,0,0,0
ivy,0,0,0,0,1,0,0,0,0,0
retention,0,0,0,0,1,0,0,0,0,0
aforementione,0,0,0,0,0,0,0,0,1,0
accelerate,0,0,0,0,0,0,0,0,1,0
erase,0,0,0,0,0,0,0,0,1,0
disguise,0,0,0,0,0,0,0,0,1,0
loss,0,0,0,0,3,0,0,0,0,0
accident,0,0,0,0,1,0,0,0,0,0
recutting,0,0,0,0,1,0,0,0,0,0
reduction,0,0,0,0,2,0,0,0,0,0
remove,0,0,0,0,0,0,0,0,24,0
improve,0,0,0,0,0,0,0,0,3,0
dictate,0,0,0,0,1,0,0,0,1,0
undertake,0,0,0,0,0,0,0,0,5,0
choice,0,0,0,0,4,0,0,0,0,0
restorer,0,0,0,0,1,0,0,0,0,0
intent,0,0,0,0,3,0,0,0,0,0
normally,0,0,3,0,0,0,0,0,0,0
cleaning,0,0,0,0,9,0,0,0,0,0
professional,3,0,0,0,0,0,0,0,0,0
code,0,0,0,0,1,0,0,0,0,0
ethic,0,0,0,0,1,0,0,0,0,0
guard,0,0,0,0,1,0,0,0,2,0
care,0,0,0,0,3,0,0,0,0,0
spirit,0,0,0,0,10,0,0,0,0,0
interpret,0,0,0,0,0,0,0,0,4,0
miss,0,0,0,0,0,0,0,0,3,0
unacceptably,0,0,1,0,0,0,0,0,0,0
invasive,1,0,0,0,0,0,0,0,0,0
extensive,2,0,0,0,0,0,0,0,0,0
reversible,1,0,0,0,0,0,0,0,0,0
nonetheless,0,0,1,0,0,0,0,0,0,0
segment,0,0,0,0,2,0,0,0,0,0
acceptable,2,0,0,0,0,0,0,0,0,0
replacement,0,0,0,0,1,0,0,0,0,0
addition,0,0,0,0,6,0,0,0,0,0
apparent,2,0,0,0,0,0,0,0,0,0
inspection,0,0,0,0,2,0,0,0,0,0
aggressively,0,0,2,0,0,0,0,0,0,0
removal,0,0,0,0,5,0,0,0,0,0
traditionally,0,0,3,0,0,0,0,0,0,0
submerge,0,0,0,0,0,0,0,0,2,0
regularly,0,0,2,0,0,0,0,0,0,0
refresh,0,0,0,0,0,0,0,0,1,0
soak,0,0,0,0,0,0,0,0,3,0
prolong,0,0,0,0,0,0,0,0,2,0
poulticing,0,0,0,0,4,0,0,0,0,0
optional,1,0,0,0,0,0,0,0,0,0
avoid,0,0,0,0,0,0,0,0,2,0
submersion,0,0,0,0,1,0,0,0,0,0
maximize,0,0,0,0,0,0,0,0,1,0
desalination,0,0,0,0,2,0,0,0,0,0
wet,1,0,0,0,0,0,0,0,1,0
poultice,0,0,0,0,4,0,0,0,0,0
evaporation,0,0,0,0,1,0,0,0,0,0
disrupt,0,0,0,0,0,0,0,0,1,0
situation,0,0,0,0,1,0,0,0,0,0
sugary,0,0,0,0,1,0,0,0,0,0
dislodge,0,0,0,0,0,0,0,0,2,0
loose,2,0,0,0,0,0,0,0,0,0
granule,0,0,0,0,2,0,0,0,0,0
delaminate,0,0,0,0,0,0,0,0,1,0
flakelike,1,0,0,0,0,0,0,0,0,0
section,0,0,0,0,11,0,0,0,0,0
case,0,0,0,0,14,0,0,0,0,0
reinstate,0,0,0,0,0,0,0,0,1,0
consolidant,0,0,0,0,9,0,0,0,0,0
adverse,1,0,0,0,0,0,0,0,0,0
penetrate,0,0,0,0,0,0,0,0,2,0
final,10,0,0,0,0,0,0,0,0,0
consolidate,0,0,0,0,0,0,0,0,1,0
translucency,0,0,0,0,1,0,0,0,0,0
opacity,0,0,0,0,1,0,0,0,0,0
divide,0,0,0,0,0,0,0,0,4,0
saturated,1,0,0,0,0,0,0,0,0,0
hydroxide,0,0,0,0,2,0,0,0,0,0
eventual,1,0,0,0,0,0,0,0,0,0
network,0,0,0,0,1,0,0,0,0,0
application,0,0,0,0,5,0,0,0,0,0
alkoxy,0,0,0,0,1,0,0,0,0,0
silane,0,0,0,0,3,0,0,0,0,0
offer,0,0,0,0,0,0,0,0,2,0
amorphous,1,0,0,0,0,0,0,0,0,0
binder,0,0,0,0,2,0,0,0,0,0
strengthener,0,0,0,0,1,0,0,0,0,0
deteriorated,1,0,0,0,0,0,0,0,0,0
impart,0,0,0,0,0,0,0,0,2,0
repellency,0,0,0,0,1,0,0,0,0,0
polymer,0,0,0,0,5,0,0,0,0,0
acrylic,1,0,0,0,2,0,0,0,0,0
epoxy,0,0,0,0,3,0,0,0,0,0
improvement,0,0,0,0,3,0,0,0,0,0
unsuitable,1,0,0,0,0,0,0,0,0,0
exposure,0,0,0,0,2,0,0,0,0,0
unable,1,0,0,0,0,0,0,0,0,0
impermeable,1,0,0,0,0,0,0,0,0,0
fall,0,0,0,0,0,0,0,0,3,0
owe,0,0,0,0,0,0,0,0,1,0
buildup,0,0,0,0,1,0,0,0,0,0
vapour,0,0,0,0,2,0,0,0,0,0
coating,0,0,0,0,6,0,0,0,0,0
deposition,0,0,0,0,1,0,0,0,0,0
dust,0,0,0,0,1,0,0,0,0,0
grime,0,0,0,0,2,0,0,0,0,0
repellent,0,0,0,0,1,0,0,0,0,0
silicone,0,0,0,0,1,0,0,0,0,0
hydrophobic,1,0,0,0,0,0,0,0,0,0
repel,0,0,0,0,0,0,0,0,1,0
unwanted,1,0,0,0,0,0,0,0,0,0
sacrificial,2,0,0,0,0,0,0,0,0,0
regular,6,0,0,0,0,0,0,0,0,0
maintenance,0,0,0,0,4,0,0,0,0,0
offend,0,0,0,0,0,0,0,0,2,0
stain,0,0,0,0,3,0,0,0,0,0
sculpted,1,0,0,0,0,0,0,0,0,0
endanger,0,0,0,0,0,0,0,0,1,0
obscure,0,0,0,0,0,0,0,0,1,0
informative,1,0,0,0,0,0,0,0,0,0
preserve,0,0,0,0,0,0,0,0,8,0
archaeological,8,0,0,0,0,0,0,0,0,0
ethnographic,2,0,0,0,0,0,0,0,0,0
minute,2,0,0,0,0,0,0,0,0,0
shed,0,0,0,0,0,0,0,0,1,0
mechanical,6,0,0,0,0,0,0,0,0,0
eraser,0,0,0,0,1,0,0,0,0,0
surgical,1,0,0,0,0,0,0,0,0,0
scalpel,0,0,0,0,1,0,0,0,0,0
aid,0,0,0,0,2,0,0,0,0,0
binocular,1,0,0,0,0,0,0,0,0,0
microscope,0,0,0,0,1,0,0,0,0,0
cautious,1,0,0,0,0,0,0,0,0,0
dental,1,0,0,0,0,0,0,0,0,0
ultrasonic,1,0,0,0,0,0,0,0,0,0
descaler,0,0,0,0,1,0,0,0,0,0
calciteor,0,0,0,0,1,0,0,0,0,0
residue,0,0,0,0,1,0,0,0,0,0
grout,0,0,0,0,1,0,0,0,0,0
microair,1,0,0,0,0,0,0,0,0,0
equipment,0,0,0,0,6,0,0,0,0,0
talc,0,0,0,0,1,0,0,0,0,0
operator,0,0,0,0,1,0,0,0,0,0
surfactant,0,0,0,0,1,0,0,0,0,0
chelate,0,0,0,0,1,0,0,0,0,0
compound,0,0,0,0,1,0,0,0,0,0
ion,0,0,0,0,1,0,0,0,0,0
solvent,0,0,0,0,1,0,0,0,0,0
cotton,0,0,0,0,2,0,0,0,0,0
swab,0,0,0,0,1,0,0,0,0,0
eliminate,0,0,0,0,0,0,0,0,1,0
sepiolite,0,0,0,0,1,0,0,0,0,0
trisilicate,1,0,0,0,0,0,0,0,0,0
gel,0,0,0,0,1,0,0,0,0,0
carboxymethylcellulose,0,0,0,0,1,0,0,0,0,0
steam,0,0,0,0,1,0,0,0,0,0
misting,0,0,0,0,1,0,0,0,0,0
nebulization,0,0,0,0,1,0,0,0,0,0
mention,0,0,0,0,0,0,0,0,1,0
cautiously,0,0,1,0,0,0,0,0,0,0
ensure,0,0,0,0,0,0,0,0,2,0
clean,1,0,0,0,0,0,0,0,4,0
pollution,0,0,0,0,1,0,0,0,0,0
laser,0,0,0,0,4,0,0,0,0,0
promising,2,0,0,0,0,0,0,0,0,0
energy,0,0,0,0,2,0,0,0,0,0
vaporize,0,0,0,0,0,0,0,0,1,0
advancement,0,0,0,0,1,0,0,0,0,0
cost,0,0,0,0,2,0,0,0,0,0
familiarity,0,0,0,0,1,0,0,0,0,0
field,0,0,0,0,5,0,0,0,0,0
public,12,0,0,0,1,0,0,0,0,0
reversion,0,0,0,0,1,0,0,0,0,0
rusting,0,0,0,0,1,0,0,0,0,0
green,2,0,0,0,0,0,0,0,0,0
blue,5,0,0,0,0,0,0,0,0,0
malachite,0,0,0,0,1,0,0,0,0,0
azurite,0,0,0,0,1,0,0,0,0,0
cuprite,0,0,0,0,1,0,0,0,0,0
corrode,0,0,0,0,0,0,0,0,2,0
cyclic,1,0,0,0,0,0,0,0,0,0
disease,0,0,0,0,1,0,0,0,0,0
tarnish,0,0,0,0,0,0,0,0,2,0
acetic,1,0,0,0,0,0,0,0,0,0
complete,4,0,0,0,0,0,0,0,14,0
corrosion,0,0,0,0,12,0,0,0,0,0
voluminous,1,0,0,0,0,0,0,0,0,0
alteration,0,0,0,0,6,0,0,0,0,0
sandblasting,0,0,0,0,1,0,0,0,0,0
microbead,0,0,0,0,1,0,0,0,0,0
blasting,0,0,0,0,1,0,0,0,0,0
stripping,0,0,0,0,1,0,0,0,0,0
electrochemical,0,0,0,0,1,0,0,0,0,0
naturally,0,0,2,0,0,0,0,0,0,0
authenticity,0,0,0,0,2,0,0,0,0,0
lend,0,0,0,0,0,0,0,0,3,0
conservative,2,0,0,0,0,0,0,0,0,0
evaluate,0,0,0,0,0,0,0,0,1,0
protect,0,0,0,0,0,0,0,0,3,0
reshaping,0,0,0,0,2,0,0,0,0,0
solder,0,0,0,0,0,0,0,0,1,0
caution,0,0,0,0,1,0,0,0,0,0
intervention,0,0,0,0,2,0,0,0,0,0
benign,1,0,0,0,0,0,0,0,0,0
harmful,1,0,0,0,0,0,0,0,0,0
maintain,0,0,0,0,0,0,0,0,1,0
preventive,1,0,0,0,0,0,0,0,0,0
procedure,0,0,0,0,6,0,0,0,0,0
protective,1,0,0,0,0,0,0,0,0,0
preservation,0,0,0,0,2,0,0,0,0,0
inhibitor,0,0,0,0,1,0,0,0,0,0
check,0,0,0,0,1,0,0,0,0,0
option,0,0,0,0,1,0,0,0,0,0
recommend,0,0,0,0,0,0,0,0,1,0
replica,0,0,0,0,4,0,0,0,0,0
equestrian,5,0,0,0,0,0,0,0,0,0
restore,0,0,0,0,0,0,0,0,3,0
dedicate,0,0,0,0,0,0,0,0,9,0
total,3,0,0,0,0,0,0,0,0,0
recognize,0,0,0,0,0,0,0,0,6,0
remnant,0,0,0,0,1,0,0,0,0,0
evidence,0,0,0,0,7,0,0,0,1,0
weigh,0,0,0,0,0,0,0,0,2,0
prehistorical,1,0,0,0,0,0,0,0,0,0
historical,5,0,0,0,0,0,0,0,0,0
millennium,0,0,0,0,3,0,0,0,0,0
polychrome,1,0,0,0,0,0,0,0,0,0
western,8,0,0,0,0,0,0,0,0,0
devotion,0,0,0,0,1,0,0,0,0,0
asian,4,0,0,0,0,0,0,0,0,0
chemically,0,0,1,0,0,0,0,0,0,0
walled,2,0,0,0,0,0,0,0,0,0
cell,0,0,0,0,2,0,0,0,0,0
surround,0,0,0,0,0,0,0,0,10,0
conversely,0,0,1,0,0,0,0,0,0,0
exchange,0,0,0,0,1,0,0,0,0,0
swell,0,0,0,0,0,0,0,0,1,0
induce,0,0,0,0,0,0,0,0,1,0
warping,0,0,0,0,1,0,0,0,0,0
splitting,0,0,0,0,1,0,0,0,0,0
additionally,0,0,1,0,0,0,0,0,0,0
strain,0,0,0,0,1,0,0,0,0,0
continual,2,0,0,0,0,0,0,0,0,0
contraction,0,0,0,0,1,0,0,0,0,0
weaken,0,0,0,0,0,0,0,0,2,0
elastic,1,0,0,0,0,0,0,0,0,0
flake,0,0,0,0,0,0,0,0,1,0
food,0,0,0,0,1,0,0,0,0,0
nest,0,0,0,0,0,0,0,0,1,0
bore,0,0,0,0,0,0,0,0,2,0
beetle,0,0,0,0,1,0,0,0,0,0
termite,0,0,0,0,1,0,0,0,0,0
grub,0,0,0,0,1,0,0,0,0,0
infestation,0,0,0,0,1,0,0,0,0,0
severe,1,0,0,0,0,0,0,0,0,0
bacteria,0,0,0,0,1,0,0,0,0,0
predominant,1,0,0,0,0,0,0,0,0,0
ultraviolet,1,0,0,0,1,0,0,0,0,0
wavelength,0,0,0,0,1,0,0,0,0,0
integrity,0,0,0,0,1,0,0,0,0,0
act,0,0,0,0,0,0,0,0,1,0
catalyst,0,0,0,0,1,0,0,0,0,0
radiation,0,0,0,0,1,0,0,0,0,0
illumination,0,0,0,0,1,0,0,0,0,0
slowing,0,0,0,0,1,0,0,0,0,0
dusting,0,0,0,0,1,0,0,0,0,0
vigilant,1,0,0,0,0,0,0,0,0,0
damaging,1,0,0,0,0,0,0,0,0,0
consolidation,0,0,0,0,1,0,0,0,0,0
specialize,0,0,0,0,0,0,0,0,1,0
metalwork,0,0,0,0,3,0,0,0,0,0
identifiable,2,0,0,0,0,0,0,0,0,0
service,0,0,0,0,3,0,0,0,0,0
harness,0,0,0,0,1,0,0,0,0,0
trapping,0,0,0,0,2,0,0,0,0,0
wooden,7,0,0,0,0,0,0,0,0,0
newel,0,0,0,0,1,0,0,0,0,0
post,1,0,0,0,1,0,0,0,0,0
blacksmithing,0,0,0,0,1,0,0,0,0,0
glazing,0,0,0,0,1,0,0,0,0,0
firing,0,0,0,0,2,0,0,0,0,0
inside,0,3,1,0,4,0,0,0,0,0
punch,0,0,0,0,2,0,0,0,0,0
chase,0,0,0,0,0,0,0,0,1,0
derive,0,0,0,0,0,0,0,0,7,0
pousser,0,0,0,0,1,0,0,0,0,0
popularity,0,0,0,0,2,0,0,0,0,0
imaginative,3,0,0,0,0,0,0,0,0,0
content,0,0,0,0,2,0,0,0,0,0
distinguish,0,0,0,0,0,0,0,0,4,0
execution,0,0,0,0,2,0,0,0,0,0
task,0,0,0,0,3,0,0,0,0,0
handling,0,0,0,0,4,0,0,0,0,0
stiacciato,0,0,0,0,3,0,0,0,0,1
florentine,1,0,0,0,0,0,0,0,0,0
delegate,0,0,0,0,0,0,0,0,2,0
brushwork,0,0,0,0,1,0,0,0,0,0
plasticity,0,0,0,0,2,0,0,0,0,0
evident,3,0,0,0,0,0,0,0,0,0
craftsmanship,0,0,0,0,3,0,0,0,0,0
fuse,0,0,0,0,0,0,0,0,3,0
vital,2,0,0,0,0,0,0,0,0,0
interrelationship,0,0,0,0,1,0,0,0,0,0
adequately,0,0,1,0,0,0,0,0,0,0
specify,0,0,0,0,0,0,0,0,1,0
proceed,0,0,0,0,0,0,0,0,4,0
fusion,0,0,0,0,2,0,0,0,0,0
old,5,0,0,0,0,0,0,0,0,0
weak,1,0,0,0,0,0,0,0,0,0
sheer,1,0,0,0,0,0,0,0,0,0
labour,0,0,0,0,1,0,0,0,0,0
assistant,0,0,0,0,9,0,0,0,0,0
consume,0,0,0,0,0,0,0,0,1,0
occasion,0,0,0,0,1,0,0,0,0,0
contribution,0,0,0,0,5,0,0,0,0,0
supply,0,0,0,0,2,0,0,0,1,0
exhaustive,1,0,0,0,0,0,0,0,0,0
specification,0,0,0,0,1,0,0,0,0,0
entirely,0,0,5,0,0,0,0,0,0,0
fabricate,0,0,0,0,0,0,0,0,3,0
obviously,0,0,1,0,0,0,0,0,0,0
exclude,0,0,0,0,0,0,0,0,1,0
anonymous,2,0,0,0,0,0,0,0,0,0
favour,0,0,0,0,0,0,0,0,5,0
skilled,4,0,0,0,0,0,0,0,0,0
workmanship,0,0,0,0,1,0,0,0,0,0
fabrication,0,0,0,0,1,0,0,0,0,0
precise,2,0,0,0,0,0,0,0,0,0
conform,0,0,0,0,0,0,0,0,1,0
following,1,0,0,0,0,0,0,0,0,0
commission,0,0,0,0,9,0,0,0,4,0
acceptance,0,0,0,0,1,0,0,0,0,0
selection,0,0,0,0,1,0,0,0,0,0
finishing,0,0,0,0,5,0,0,0,0,0
installation,0,0,0,0,7,0,0,0,0,0
competition,0,0,0,0,1,0,0,0,0,0
portrait,0,0,0,0,14,0,0,0,0,0
private,5,0,0,0,0,0,0,0,0,0
client,0,0,0,0,2,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,1,0
maquette,0,0,0,0,3,0,0,0,0,0
choose,0,0,0,0,0,0,0,0,2,0
strictly,0,0,2,0,0,0,0,0,0,0
master,0,0,0,0,11,0,0,0,0,0
program,0,0,0,0,1,0,0,0,0,0
church,0,0,0,0,23,0,0,0,0,0
theological,2,0,0,0,0,0,0,0,0,0
adviser,0,0,0,0,1,0,0,0,0,0
contract,0,0,0,0,1,0,0,0,2,0
specified,1,0,0,0,0,0,0,0,0,0
arise,0,0,0,0,0,0,0,0,4,0
imagery,0,0,0,0,6,0,0,0,0,0
satisfy,0,0,0,0,0,0,0,0,1,0
sell,0,0,0,0,0,0,0,0,3,0
gallery,0,0,0,0,7,0,0,0,0,0
usable,1,0,0,0,0,0,0,0,0,0
builder,0,0,0,0,2,0,0,0,0,0
supplier,0,0,0,0,1,0,0,0,0,0
preparatory,1,0,0,0,0,0,0,0,0,0
visit,0,0,0,0,1,0,0,0,2,0
select,0,0,0,0,0,0,0,0,1,0
costly,2,0,0,0,0,0,0,0,0,0
transport,0,0,0,0,0,0,0,0,1,0
freshly,0,0,1,0,0,0,0,0,0,0
maneuver,0,0,0,0,0,0,0,0,1,0
log,0,0,0,0,1,0,0,0,0,0
store,0,0,0,0,1,0,0,0,0,0
modeler,0,0,0,0,3,0,0,0,0,0
specially,0,0,3,0,0,0,0,0,0,0
brickworks,0,0,0,0,1,0,0,0,0,0
kiln,0,0,0,0,2,0,0,0,0,0
shaping,0,0,0,0,3,0,0,0,0,0
arduous,1,0,0,0,0,0,0,0,0,0
situ,0,0,0,0,1,0,0,0,0,0
advantage,0,0,0,0,2,0,0,0,0,0
realistic,6,0,0,0,0,0,0,0,0,0
rub,0,0,0,0,0,0,0,0,7,0
patinate,0,0,0,0,0,0,0,0,1,0
plate,0,0,0,0,2,0,0,0,3,0
inlay,0,0,0,0,0,0,0,0,4,0
positioning,0,0,0,0,2,0,0,0,0,0
fixing,0,0,0,0,1,0,0,0,0,0
cooperation,0,0,0,0,1,0,0,0,0,0
engineer,0,0,0,0,1,0,0,0,0,0
fountain,0,0,0,0,9,0,0,0,0,0
elaborate,3,0,0,0,0,0,0,0,0,0
plumbing,0,0,0,0,2,0,0,0,0,0
placing,0,0,0,0,1,0,0,0,0,0
plinth,0,0,0,0,2,0,0,0,0,0
careful,2,0,0,0,0,0,0,0,0,0
unfinished,1,0,0,0,0,0,0,0,0,0
want,0,0,0,0,0,0,0,0,1,0
start,0,0,0,0,0,0,0,0,2,0
systematically,0,0,1,0,0,0,0,0,0,0
outer,4,0,0,0,0,0,0,0,0,0
progressively,0,0,2,0,0,0,0,0,0,0
concept,0,0,0,0,5,0,0,0,0,0
constantly,0,0,3,0,0,0,0,0,0,0
clarify,0,0,0,0,0,0,0,0,1,0
impose,0,0,0,0,0,0,0,0,1,0
imply,0,0,0,0,0,0,0,0,5,0
envelope,0,0,0,0,1,0,0,0,0,0
connect,0,0,0,0,0,0,0,0,2,0
sequence,0,0,0,0,3,0,0,0,0,0
unity,0,0,0,0,1,0,0,0,0,0
indirect,6,0,0,0,0,0,0,0,0,0
customary,1,0,0,0,0,0,0,0,0,0
less,1,0,0,0,0,0,0,0,0,0
machine,0,0,0,0,6,0,0,0,0,0
bad,2,0,0,0,0,0,0,0,0,0
typical,7,0,0,0,0,0,0,0,0,0
necessarily,0,0,3,0,0,0,0,0,0,0
steadily,0,0,1,0,0,0,0,0,0,0
disrepute,0,0,0,0,1,0,0,0,0,0
resemble,0,0,0,0,0,0,0,0,5,0
knock,0,0,0,0,0,0,0,0,1,0
corner,0,0,0,0,1,0,0,0,0,0
pitcher,0,0,0,0,2,0,0,0,0,0
drive,0,0,0,0,0,0,0,0,6,0
thick,3,0,0,0,0,0,0,0,0,0
beveled,1,0,0,0,0,0,0,0,0,0
edge,0,0,0,0,7,0,0,0,0,0
roughing,0,0,0,0,1,0,0,0,0,0
pointed,5,0,0,0,0,0,0,0,0,0
claw,0,0,0,0,1,0,0,0,0,0
toothed,2,0,0,0,0,0,0,0,0,0
sharp,5,0,0,0,0,0,0,0,0,0
gouge,0,0,0,0,4,0,0,0,1,0
drill,0,0,0,0,3,0,0,0,1,0
bushhammer,0,0,0,0,1,0,0,0,0,0
bouchardes,0,0,0,0,0,0,0,0,0,1
pneumatic,2,0,0,0,0,0,0,0,0,0
pound,0,0,0,0,0,0,0,0,2,0
edgy,1,0,0,0,0,0,0,0,0,0
abrasion,0,0,0,0,3,0,0,0,0,0
soften,0,0,0,0,0,0,0,0,1,0
gauge,0,0,0,0,1,0,0,0,0,0
rasp,0,0,0,0,8,0,0,0,0,0
file,0,0,0,0,12,0,0,0,0,0
mallet,0,0,0,0,3,0,0,0,0,0
sandpaper,0,0,0,0,2,0,0,0,1,0
fundamentally,0,0,1,0,0,0,0,0,0,0
blocking,0,0,0,0,1,0,0,0,0,0
faceted,1,0,0,0,0,0,0,0,0,0
chiseled,1,0,0,0,0,0,0,0,0,0
handle,0,0,0,0,1,0,0,0,0,0
adze,0,0,0,0,1,0,0,0,0,0
assortment,0,0,0,0,1,0,0,0,0,0
scraper,0,0,0,0,1,0,0,0,0,0
hardware,0,0,0,0,1,0,0,0,0,0
bar,0,0,0,0,3,0,0,0,0,0
longitudinal,1,0,0,0,0,0,0,0,0,0
abrading,0,0,0,0,1,0,0,0,0,0
workpiece,0,0,0,0,1,0,0,0,0,0
classify,0,0,0,0,0,0,0,0,2,0
accord,0,0,0,0,0,0,0,0,6,0
cross,2,0,0,0,0,0,0,0,3,0
sectional,2,0,0,0,0,0,0,0,0,0
coarseness,0,0,0,0,1,0,0,0,0,0
tooth,0,0,0,0,7,0,0,0,0,0
centimetre,0,0,0,0,1,0,0,0,0,0
rectangular,1,0,0,0,0,0,0,0,0,0
width,0,0,0,0,1,0,0,0,0,0
thickness,0,0,0,0,4,0,0,0,0,0
ratio,0,0,0,0,1,0,0,0,0,0
square,4,0,0,0,2,0,0,0,0,0
triangular,6,0,0,0,0,0,0,0,0,0
rattail,1,0,0,0,0,0,0,0,0,0
classification,0,0,0,0,2,0,0,0,0,0
row,0,0,0,0,2,0,0,0,0,0
parallel,1,0,0,0,0,0,0,0,0,0
diagonally,0,0,1,0,0,0,0,0,0,0
disconnected,1,0,0,0,0,0,0,0,0,0
coarsenes,0,0,0,0,1,0,0,0,0,0
spacing,0,0,0,0,1,0,0,0,0,0
singleand,1,0,0,0,0,0,0,0,0,0
class,0,0,0,0,1,0,0,0,0,0
rough,2,0,1,0,0,0,0,0,0,0
bastard,1,0,0,0,0,0,0,0,0,0
reductive,1,0,0,0,0,0,0,0,0,0
organically,0,0,1,0,0,0,0,0,0,0
stucco,0,0,0,0,1,0,0,0,0,0
reproduction,0,0,0,0,6,0,0,0,0,0
rigid,13,0,0,0,0,0,0,0,0,0
self,0,0,0,0,5,0,0,0,0,0
implement,0,0,0,0,1,0,0,0,0,0
indicate,0,0,0,0,0,0,0,0,3,0
correction,0,0,0,0,1,0,0,0,0,0
transfer,0,0,0,0,0,0,0,0,2,0
confuse,0,0,0,0,0,0,0,0,1,0
bozzetti,0,0,0,0,1,0,0,0,0,0
proposal,0,0,0,0,1,0,0,0,0,0
armature,0,0,0,0,15,0,0,0,0,0
framework,0,0,0,0,2,0,0,0,0,0
damp,1,0,0,0,1,0,0,0,0,0
wire,0,0,0,0,5,0,0,0,0,0
nail,0,0,0,0,1,0,0,0,1,0
galvanized,2,0,0,0,0,0,0,0,0,0
pipe,0,0,0,0,3,0,0,0,0,0
baseboard,0,0,0,0,1,0,0,0,0,0
sized,3,0,0,0,0,0,0,0,0,0
complicated,1,0,0,0,0,0,0,0,0,0
construct,0,0,0,0,0,0,0,0,10,0
huge,4,0,0,0,0,0,0,0,0,0
renaissance,2,0,0,0,5,0,0,0,0,0
positive,6,0,0,0,4,0,0,0,0,0
solidly,0,0,1,0,0,0,0,0,0,0
finger,0,0,0,0,2,0,0,0,0,0
loop,0,0,0,0,1,0,0,0,0,0
nearly,0,0,2,0,0,0,0,0,0,0
board,0,0,0,0,2,0,0,0,0,0
lath,0,0,0,0,2,0,0,0,0,0
foundry,0,0,0,0,1,0,0,0,0,0
brittle,2,0,0,0,0,0,0,0,0,0
roughly,0,0,2,0,0,0,0,0,0,0
scrim,0,0,0,0,1,0,0,0,0,0
loosely,0,0,1,0,0,0,0,0,0,0
weave,0,0,0,0,0,0,0,0,1,0
sacking,0,0,0,0,1,0,0,0,0,0
spatula,0,0,0,0,1,0,0,0,0,0
nigerian,1,0,0,0,0,0,0,0,0,0
refractory,3,0,0,0,0,0,0,0,0,0
fraction,0,0,0,0,1,0,0,0,0,0
pliable,1,0,0,0,0,0,0,0,0,0
core,0,0,0,0,11,0,0,0,0,0
withstand,0,0,0,0,0,0,0,0,1,0
coiling,0,0,0,0,1,0,0,0,0,0
pinching,0,0,0,0,1,0,0,0,0,0
slabbing,0,0,0,0,1,0,0,0,0,0
slowly,0,0,2,0,0,0,0,0,0,0
thoroughly,0,0,2,0,0,0,0,0,0,0
usual,1,0,0,0,0,0,0,0,0,0
rejoin,0,0,0,0,0,0,0,0,1,0
modeled,2,0,0,0,0,0,0,0,0,0
carved,2,0,0,0,0,0,0,0,0,0
axial,1,0,0,0,0,0,0,0,0,0
sustain,0,0,0,0,0,0,0,0,2,0
expansive,1,0,0,0,0,0,0,0,0,0
unlimited,1,0,0,0,0,0,0,0,0,0
fluent,1,0,0,0,0,0,0,0,0,0
immediate,3,0,0,0,0,0,0,0,0,0
manipulation,0,0,0,0,2,0,0,0,0,0
handwriting,0,0,0,0,1,0,0,0,0,0
preform,0,0,0,0,0,0,0,0,2,0
dowel,0,0,0,0,1,0,0,0,0,0
thread,0,0,0,0,1,0,0,0,0,0
assemblage,0,0,0,0,9,0,0,0,0,0
reserve,0,0,0,0,0,0,0,0,1,0
array,0,0,0,0,1,0,0,0,0,0
ready,1,0,3,0,0,0,0,0,0,0
boiler,0,0,0,0,1,0,0,0,0,0
typewriter,0,0,0,0,1,0,0,0,0,0
engine,0,0,0,0,1,0,0,0,0,0
mirror,0,0,0,0,3,0,0,0,0,0
table,0,0,0,0,2,0,0,0,0,0
brazing,0,0,0,0,3,0,0,0,0,0
joinery,0,0,0,0,1,0,0,0,0,0
bolting,0,0,0,0,2,0,0,0,0,0
screwing,0,0,0,0,1,0,0,0,0,0
riveting,0,0,0,0,2,0,0,0,0,0
