word,ADJ,ADP,ADV,AUX,NOUN,NUM,PRON,SCONJ,VERB,X
sense,0,0,0,0,1,0,0,0,0,0
luxury,0,0,0,0,1,0,0,0,0,0
hear,0,0,0,0,0,0,0,0,1,0
hungry,1,0,0,0,0,0,0,0,0,0
standard,0,0,0,0,3,0,0,0,0,0
living,0,0,0,0,3,0,0,0,0,0
accrue,0,0,0,0,0,0,0,0,1,0
fortunate,1,0,0,0,0,0,0,0,0,0
spate,0,0,0,0,1,0,0,0,0,0
pessimism,0,0,0,0,1,0,0,0,0,0
manage,0,0,0,0,0,0,0,0,1,0
slow,0,0,0,0,0,0,0,0,3,0
gap,0,0,0,0,1,0,0,0,0,0
disclosure,0,0,0,0,1,0,0,0,0,0
uranium,0,0,0,0,1,0,0,0,0,0
mere,1,0,0,0,0,0,0,0,0,0
exceedingly,0,0,1,0,0,0,0,0,0,0
swift,1,0,0,0,0,0,0,0,0,0
denial,0,0,0,0,1,0,0,0,0,0
elderly,1,0,0,0,0,0,0,0,0,0
distinguished,1,0,0,0,0,0,0,0,0,0
expert,0,0,0,0,2,0,0,0,0,0
sombre,1,0,0,0,0,0,0,0,0,0
spectre,0,0,0,0,1,0,0,0,0,0
replicate,0,0,0,0,0,0,0,0,1,0
mental,2,0,0,0,0,0,0,0,0,0
relegate,0,0,0,0,0,0,0,0,1,0
hurriedly,0,0,1,0,0,0,0,0,0,0
fantasy,0,0,0,0,1,0,0,0,0,0
biotechnic,1,0,0,0,0,0,0,0,0,0
infancy,0,0,0,0,1,0,0,0,0,0
extrapolate,0,0,0,0,0,0,0,0,1,0
seemingly,0,0,1,0,0,0,0,0,0,0
impossible,1,0,0,0,0,0,0,0,0,0
target,0,0,0,0,1,0,0,0,0,0
consolation,0,0,0,0,1,0,0,0,0,0
pessimist,0,0,0,0,2,0,0,0,0,0
ineffectiveness,0,0,0,0,1,0,0,0,0,0
date,0,0,0,0,1,0,0,0,0,0
dilemma,0,0,0,0,5,0,0,0,0,0
immediate,1,0,0,0,0,0,0,0,0,0
choice,0,0,0,0,1,0,0,0,0,0
evil,0,0,0,0,1,0,0,0,0,0
constitute,0,0,0,0,0,0,0,0,1,0
hand,0,0,0,0,4,0,0,0,0,0
overdependence,0,0,0,0,1,0,0,0,0,0
threat,0,0,0,0,2,0,0,0,0,0
destroy,0,0,0,0,0,0,0,0,1,0
endanger,0,0,0,0,0,0,0,0,1,0
confront,0,0,0,0,0,0,0,0,2,0
constructively,0,0,1,0,0,0,0,0,0,0
destructively,0,0,2,0,0,0,0,0,0,0
resolve,0,0,0,0,0,0,0,0,1,0
regulate,0,0,0,0,0,0,0,0,1,0
define,0,0,0,0,0,0,0,0,1,0
anarchy,0,0,0,0,1,0,0,0,0,0
national,3,0,0,0,0,0,0,0,0,0
multiplicity,0,0,0,0,1,0,0,0,0,0
committed,1,0,0,0,0,0,0,0,0,0
sovereign,2,0,0,0,0,0,0,0,0,0
choose,0,0,0,0,0,0,0,0,1,0
merely,0,0,1,0,0,0,0,0,0,0
independence,0,0,0,0,1,0,0,0,0,0
armoury,0,0,0,0,1,0,0,0,0,0
weakness,0,0,0,0,1,0,0,0,0,0
tool,0,0,0,0,4,0,0,0,0,0
creatively,0,0,1,0,0,0,0,0,0,0
ecological,3,0,0,0,0,0,0,0,0,0
balance,0,0,0,0,2,0,0,0,0,0
environmental,2,0,0,0,0,0,0,0,0,0
overcutte,0,0,0,0,0,0,0,0,1,0
tree,0,0,0,0,1,0,0,0,0,0
intensively,0,0,1,0,0,0,0,0,0,0
wildlife,0,0,0,0,1,0,0,0,0,0
sanctuary,0,0,0,0,1,0,0,0,0,0
ago,0,0,1,0,0,0,0,0,0,0
population,0,0,0,0,3,0,0,0,0,0
intensity,0,0,0,0,1,0,0,0,0,0
crisis,0,0,0,0,1,0,0,0,0,0
overdue,1,0,0,0,0,0,0,0,0,0
fault,0,0,0,0,1,0,0,0,0,0
intelligence,0,0,0,0,1,0,0,0,0,0
behave,0,0,0,0,0,0,0,0,1,0
shortsighted,1,0,0,0,0,0,0,0,0,0
potentially,0,0,1,0,0,0,0,0,0,0
suicidal,1,0,0,0,0,0,0,0,0,0
deepen,0,0,0,0,0,0,0,0,1,0
trial,0,0,0,0,1,0,0,0,0,0
error,0,0,0,0,1,0,0,0,0,0
select,0,0,0,0,0,0,0,0,1,0
creation,0,0,0,0,1,0,0,0,0,0
genuine,1,0,0,0,0,0,0,0,0,0
laboratory,0,0,0,0,1,0,0,0,0,0
rationalism,0,0,0,0,1,0,0,0,0,0
worker,0,0,0,0,1,0,0,0,0,0
motion,0,0,0,0,1,0,0,0,0,0
rigorously,0,0,1,0,0,0,0,0,0,0
massproduction,0,0,0,0,1,0,0,0,0,0
simulation,0,0,0,0,1,0,0,0,0,0
modeling,0,0,0,0,1,0,0,0,0,0
assessment,0,0,0,0,2,0,0,0,0,0
insight,0,0,0,0,1,0,0,0,0,0
level,0,0,0,0,3,0,0,0,0,0
optimism,0,0,0,0,1,0,0,0,0,0
disperse,0,0,0,0,0,0,0,0,1,0
awareness,0,0,0,0,1,0,0,0,0,0
realistic,1,0,0,0,0,0,0,0,0,0
today,0,0,0,0,3,0,0,0,0,0
interaction,0,0,0,0,1,0,0,0,0,0
complex,3,0,0,0,0,0,0,0,0,0
unpredictable,1,0,0,0,0,0,0,0,0,0
variable,0,0,0,0,1,0,0,0,0,0
difference,0,0,0,0,1,0,0,0,0,0
personality,0,0,0,0,1,0,0,0,0,0
specific,1,0,0,0,0,0,0,0,0,0
rely,0,0,0,0,0,0,0,0,1,0
determinable,1,0,0,0,0,0,0,0,0,0
extremely,0,0,1,0,0,0,0,0,0,0
tentative,1,0,0,0,0,0,0,0,0,0
philosophy,0,0,0,0,1,0,0,0,0,0
interpretation,0,0,0,0,2,0,0,0,0,0
precise,1,0,0,0,0,0,0,0,0,0
predictive,1,0,0,0,0,0,0,0,0,0
value,0,0,0,0,1,0,0,0,0,0
frequently,0,0,2,0,0,0,0,0,0,0
retrospect,0,0,0,0,1,0,0,0,0,0
obsolescence,0,0,0,0,1,0,0,0,0,0
hindsight,0,0,0,0,1,0,0,0,0,0
indeterminable,1,0,0,0,0,0,0,0,0,0
resolution,0,0,0,0,1,0,0,0,0,0
direction,0,0,0,0,1,0,0,0,0,0
unacceptable,1,0,0,0,0,0,0,0,0,0
excitement,0,0,0,0,1,0,0,0,0,0
skeptical,1,0,0,0,0,0,0,0,0,0
existence,0,0,0,0,2,0,0,0,0,0
lengthy,1,0,0,0,0,0,0,0,0,0
laborious,1,0,0,0,0,0,0,0,0,0
gradually,0,0,1,0,0,0,0,0,0,0
arcane,1,0,0,0,0,0,0,0,0,0
mystery,0,0,0,0,1,0,0,0,0,0
instruction,0,0,0,0,6,0,0,0,0,0
matrix,0,0,0,0,1,0,0,0,0,0
oral,1,0,0,0,0,0,0,0,0,0
tradition,0,0,0,0,3,0,0,0,0,0
closely,0,0,2,0,0,0,0,0,0,0
related,2,0,0,0,0,0,0,0,0,0
religious,1,0,0,0,0,0,0,0,0,0
ritual,0,0,0,0,1,0,0,0,0,0
rational,1,0,0,0,0,0,0,0,0,0
artisan,0,0,0,0,1,0,0,0,0,0
sword,0,0,0,0,1,0,0,0,0,0
making,0,0,0,0,1,0,0,0,0,0
protect,0,0,0,0,0,0,0,0,1,0
ensure,0,0,0,0,0,0,0,0,1,0
perpetuate,0,0,0,0,0,0,0,0,1,0
training,0,0,0,0,1,0,0,0,0,0
institutionalize,0,0,0,0,0,0,0,0,1,0
apprenticeship,0,0,0,0,3,0,0,0,0,0
access,0,0,0,0,2,0,0,0,0,0
knowledge,0,0,0,0,1,0,0,0,0,0
realm,0,0,0,0,1,0,0,0,0,0
account,0,0,0,0,1,0,0,0,0,0
requirement,0,0,0,0,1,0,0,0,0,0
proportion,0,0,0,0,2,0,0,0,0,0
academic,1,0,0,0,0,0,0,0,0,0
educational,3,0,0,0,0,0,0,0,0,0
award,0,0,0,0,1,0,0,0,0,0
accomplishment,0,0,0,0,2,0,0,0,0,0
school,0,0,0,0,1,0,0,0,0,0
university,0,0,0,0,1,0,0,0,0,0
academy,0,0,0,0,1,0,0,0,0,0
provision,0,0,0,0,1,0,0,0,0,0
lag,0,0,0,0,0,0,0,0,1,0
owe,0,0,0,0,0,0,0,0,1,0
newcomer,0,0,0,0,1,0,0,0,0,0
education,0,0,0,0,2,0,0,0,0,0
competence,0,0,0,0,3,0,0,0,0,0
trade,0,0,0,0,1,0,0,0,0,0
fair,0,0,0,0,1,0,0,0,0,0
consume,0,0,0,0,0,0,0,0,1,0
navajo,1,0,0,0,0,0,0,0,0,0
weaver,0,0,0,0,1,0,0,0,0,0
outdoors,0,0,1,0,0,0,0,0,0,0
weaving,0,0,0,0,1,0,0,0,0,0
decline,0,0,0,0,0,0,0,0,1,0
recognition,0,0,0,0,1,0,0,0,0,0
coexistence,0,0,0,0,1,0,0,0,0,0
assimilation,0,0,0,0,1,0,0,0,0,0
author,0,0,0,0,1,0,0,0,0,0
persistent,1,0,0,0,0,0,0,0,0,0
perceptive,2,0,0,0,0,0,0,0,0,0
essay,0,0,0,0,1,0,0,0,0,0
dichotomy,0,0,0,0,1,0,0,0,0,0
humanist,0,0,0,0,1,0,0,0,0,0
artist,0,0,0,0,1,0,0,0,0,0
law,0,0,0,0,3,0,0,0,0,0
thermodynamic,0,0,0,0,1,0,0,0,0,0
sharp,1,0,0,0,0,0,0,0,0,0
disjunction,0,0,0,0,1,0,0,0,0,0
comprehension,0,0,0,0,2,0,0,0,0,0
sympathy,0,0,0,0,1,0,0,0,0,0
traditionally,0,0,1,0,0,0,0,0,0,0
humanitieseducated,1,0,0,0,0,0,0,0,0,0
reluctant,1,0,0,0,0,0,0,0,0,0
admit,0,0,0,0,0,0,0,0,1,0
art,0,0,0,0,1,0,0,0,0,0
cheerfully,0,0,1,0,0,0,0,0,0,0
confess,0,0,0,0,0,0,0,0,1,0
barbarian,0,0,0,0,2,0,0,0,0,0
possess,0,0,0,0,0,0,0,0,2,0
black,2,0,0,0,0,0,0,0,0,0
box,0,0,0,0,2,0,0,0,0,0
rarefied,1,0,0,0,0,0,0,0,0,0
inside,0,1,0,0,0,0,0,0,0,0
helpful,1,0,0,0,0,0,0,0,0,0
expertise,0,0,0,0,1,0,0,0,0,0
encourage,0,0,0,0,0,0,0,0,1,0
valuable,1,0,0,0,0,0,0,0,0,0
arm,0,0,0,0,1,0,0,0,0,0
length,0,0,0,0,1,0,0,0,0,0
subsist,0,0,0,0,0,0,0,0,1,0
acquisition,0,0,0,0,1,0,0,0,0,0
desirable,1,0,0,0,0,0,0,0,0,0
possession,0,0,0,0,2,0,0,0,0,0
sufficiency,0,0,0,0,1,0,0,0,0,0
leisure,0,0,0,0,1,0,0,0,0,0
recreative,1,0,0,0,0,0,0,0,0,0
freedom,0,0,0,0,3,0,0,0,0,0
abide,0,0,0,0,0,0,0,0,1,0
equality,0,0,0,0,1,0,0,0,0,0
democratic,2,0,0,0,0,0,0,0,0,0
ask,0,0,0,0,0,0,0,0,1,0
asset,0,0,0,0,1,0,0,0,0,0
liability,0,0,0,0,1,0,0,0,0,0
certainly,0,0,1,0,0,0,0,0,0,0
illiberal,1,0,0,0,0,0,0,0,0,0
regime,0,0,0,0,1,0,0,0,0,0
suppress,0,0,0,0,0,0,0,0,1,0
obedience,0,0,0,0,1,0,0,0,0,0
nightmare,0,0,0,0,1,0,0,0,0,0
telescreen,0,0,0,0,1,0,0,0,0,0
torture,0,0,0,0,1,0,0,0,0,0
literary,1,0,0,0,0,0,0,0,0,0
endure,0,0,0,0,0,0,0,0,1,0
constraint,0,0,0,0,1,0,0,0,0,0
initiative,0,0,0,0,1,0,0,0,0,0
word,0,0,0,0,3,0,0,0,0,0
degree,0,0,0,0,1,0,0,0,0,0
correlation,0,0,0,0,1,0,0,0,0,0
bias,0,0,0,0,1,0,0,0,0,0
disruption,0,0,0,0,1,0,0,0,0,0
resurgence,0,0,0,0,1,0,0,0,0,0
assertiveness,0,0,0,0,1,0,0,0,0,0
selfishness,0,0,0,0,1,0,0,0,0,0
reason,0,0,0,0,1,0,0,0,0,0
anybody,0,0,0,0,0,0,1,0,0,0
formative,1,0,0,0,0,0,0,0,0,0
persistently,0,0,1,0,0,0,0,0,0,0
paleolithic,1,0,0,0,0,0,0,0,0,0
cave,0,0,0,0,1,0,0,0,0,0
dweller,0,0,0,0,1,0,0,0,0,0
antiquity,0,0,0,0,1,0,0,0,0,0
perception,0,0,0,0,1,0,0,0,0,0
dynamic,1,0,0,0,0,0,0,0,0,0
hopeful,1,0,0,0,0,0,0,0,0,0
portent,0,0,0,0,1,0,0,0,0,0
ominous,1,0,0,0,0,0,0,0,0,0
imbalance,0,0,0,0,1,0,0,0,0,0
cry,0,0,0,0,0,0,0,0,1,0
clue,0,0,0,0,1,0,0,0,0,0
quest,0,0,0,0,1,0,0,0,0,0
colonize,0,0,0,0,0,0,0,0,1,0
depth,0,0,0,0,1,0,0,0,0,0
infinitely,0,0,1,0,0,0,0,0,0,0
fascinating,1,0,0,0,0,0,0,0,0,0
visionary,0,0,0,0,1,0,0,0,0,0
richness,0,0,0,0,1,0,0,0,0,0
projection,0,0,0,0,1,0,0,0,0,0
dismiss,0,0,0,0,0,0,0,0,1,0
uniquely,0,0,1,0,0,0,0,0,0,0
willful,1,0,0,0,0,0,0,0,0,0
cosmic,1,0,0,0,0,0,0,0,0,0
arduous,1,0,0,0,0,0,0,0,0,0
preparation,0,0,0,0,1,0,0,0,0,0
seer,0,0,0,0,1,0,0,0,0,0
recall,0,0,0,0,0,0,0,0,1,0
context,0,0,0,0,1,0,0,0,0,0
think,0,0,0,0,0,0,0,0,1,0
aeon,0,0,0,0,1,0,0,0,0,0
stem,0,0,0,0,0,0,0,0,1,0
summarize,0,0,0,0,0,0,0,0,1,0
surmise,0,0,0,0,0,0,0,0,1,0
being,0,0,0,0,1,0,0,0,0,0
humble,1,0,0,0,0,0,0,0,0,0
era,0,0,0,0,1,0,0,0,0,0
wistfulness,0,0,0,0,1,0,0,0,0,0
envy,0,0,0,0,0,0,0,0,1,0
bask,0,0,0,0,0,0,0,0,1,0
bright,1,0,0,0,0,0,0,0,0,0
afterglow,0,0,0,0,1,0,0,0,0,0
young,1,0,0,0,0,0,0,0,0,0
definition,0,0,0,0,1,0,0,0,0,0
autonomy,0,0,0,0,2,0,0,0,0,0
unaffected,1,0,0,0,0,0,0,0,0,0
page,0,0,0,0,2,0,0,0,0,0
obvious,1,0,0,0,0,0,0,0,0,0
statement,0,0,0,0,1,0,0,0,0,0
ascribe,0,0,0,0,0,0,0,0,1,0
despair,0,0,0,0,1,0,0,0,0,0
exaggerated,1,0,0,0,0,0,0,0,0,0
determine,0,0,0,0,0,0,0,0,1,0
domestic,1,0,0,0,0,0,0,0,0,0
lighting,0,0,0,0,1,0,0,0,0,0
firmly,0,0,1,0,0,0,0,0,0,0
stop,0,0,0,0,0,0,0,0,1,0
arousal,0,0,0,0,1,0,0,0,0,0
expectation,0,0,0,0,1,0,0,0,0,0
momentum,0,0,0,0,1,0,0,0,0,0
arrest,0,0,0,0,0,0,0,0,1,0
deflect,0,0,0,0,0,0,0,0,1,0
project,0,0,0,0,1,0,0,0,0,0
abandon,0,0,0,0,0,0,0,0,1,0
undeniably,0,0,1,0,0,0,0,0,0,0
mistake,0,0,0,0,1,0,0,0,0,0
monster,0,0,0,0,1,0,0,0,0,0
juggernaut,0,0,0,0,1,0,0,0,0,0
threaten,0,0,0,0,0,0,0,0,1,0
neutral,1,0,0,0,0,0,0,0,0,0
passive,1,0,0,0,0,0,0,0,0,0
phrase,0,0,0,0,1,0,0,0,0,0
door,0,0,0,0,1,0,0,0,0,0
compel,0,0,0,0,0,0,0,0,1,0
adage,0,0,0,0,1,0,0,0,0,0
poor,1,0,0,0,0,0,0,0,0,0
blame,0,0,0,0,0,0,0,0,1,0
naive,1,0,0,0,0,0,0,0,0,0
optimist,0,0,0,0,1,0,0,0,0,0
imagine,0,0,0,0,0,0,0,0,1,0
paradise,0,0,0,0,1,0,0,0,0,0
equally,0,0,1,0,0,0,0,0,0,0
simplistic,1,0,0,0,0,0,0,0,0,0
scapegoat,0,0,0,0,1,0,0,0,0,0
shortcoming,0,0,0,0,1,0,0,0,0,0
humanity,0,0,0,0,1,0,0,0,0,0
numerous,1,0,0,0,0,0,0,0,0,0
improved,2,0,0,0,0,0,0,0,0,0
care,0,0,0,0,1,0,0,0,0,0
manufacturing,0,0,0,0,1,0,0,0,0,0
shipping,0,0,0,0,1,0,0,0,0,0
lower,0,0,0,0,0,0,0,0,1,0
cost,0,0,0,0,1,0,0,0,0,0
daily,1,0,0,0,0,0,0,0,0,0
eat,0,0,0,0,0,0,0,0,1,0
clean,1,0,0,0,0,0,0,0,0,0
drinking,0,0,0,0,1,0,0,0,0,0
degradation,0,0,0,0,1,0,0,0,0,0
link,0,0,0,0,0,0,0,0,1,0
innovator,0,0,0,0,1,0,0,0,0,0
