word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PRON,PUNCT,SCONJ,VERB,X
preoccupation,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fantastical,1,0,0,0,0,0,0,0,0,0,0,0,0,0
illustration,0,0,0,0,0,0,0,1,0,0,0,0,0,0
meditation,0,0,0,0,0,0,0,2,0,0,0,0,0,0
dreamer,0,0,0,0,0,0,0,1,0,0,0,0,0,0
elementary,1,0,0,0,0,0,0,0,0,0,0,0,0,0
atom,0,0,0,0,0,0,0,2,0,0,0,0,0,0
intersection,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fluid,0,0,0,0,0,0,0,1,0,0,0,0,0,0
extract,0,0,0,0,0,0,0,0,0,0,0,0,3,0
dilate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
condense,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ascertain,0,0,0,0,0,0,0,0,0,0,0,0,1,0
operation,0,0,0,0,0,0,0,2,0,0,0,0,0,0
lapse,0,0,0,0,0,0,0,1,0,0,0,0,0,0
operate,0,0,0,0,0,0,0,0,0,0,0,0,3,0
exceed,0,0,0,0,0,0,0,0,0,0,0,0,1,0
simultaneous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
predestination,0,0,0,0,0,0,0,1,0,0,0,0,0,0
carbon,0,0,0,0,0,0,0,1,0,0,0,0,0,0
charm,0,0,0,0,0,0,0,6,0,0,0,0,0,0
divinity,0,0,0,0,0,0,0,1,0,0,0,0,0,0
rejoice,0,0,0,0,0,0,0,0,0,0,0,0,2,0
useless,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vowel,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sage,0,0,0,0,0,0,0,1,0,0,0,0,0,0
esmeral,0,0,0,0,0,0,0,0,0,0,0,0,0,1
damnation,0,0,0,0,0,0,0,2,0,0,0,0,0,0
brush,0,0,0,0,0,0,0,0,0,0,0,0,2,0
assail,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hammer,0,0,0,0,0,0,0,4,0,0,0,0,0,0
curiously,0,0,1,0,0,0,0,0,0,0,0,0,0,0
experiment,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sear,0,0,0,0,0,0,0,0,0,0,0,0,1,0
brain,0,0,0,0,0,0,0,5,0,0,0,0,0,0
wick,0,0,0,0,0,0,0,2,0,0,0,0,0,0
deuce,0,0,0,0,0,0,0,1,0,0,0,0,0,0
beard,0,0,0,0,0,0,0,2,0,0,0,0,0,0
pursuit,0,0,0,0,0,0,0,2,0,0,0,0,0,0
rabbi,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cubit,0,0,0,0,0,0,0,1,0,0,0,0,0,0
swallow,0,0,0,0,0,0,0,0,0,0,0,0,1,0
inconsiderately,0,0,1,0,0,0,0,0,0,0,0,0,0,0
knock,0,0,0,0,0,0,0,1,0,0,0,0,3,0
thermaturgist,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tool,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nonsense,0,0,0,0,0,0,0,3,0,0,0,0,0,0
spark,0,0,0,0,0,0,0,3,0,0,0,0,0,0
eternally,0,0,2,0,0,0,0,0,0,0,0,0,0,0
convulsively,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ananke,0,0,0,0,0,0,0,1,0,0,0,0,0,0
armchair,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sick,1,0,0,0,0,0,0,0,0,0,0,0,0,0
inclination,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lake,0,0,0,0,0,0,0,2,0,0,0,0,0,0
freely,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drain,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sea,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ferment,0,0,0,0,0,0,0,1,0,0,0,0,1,0
boil,0,0,0,0,0,0,0,0,0,0,0,0,5,0
egress,0,0,0,0,0,0,0,1,0,0,0,0,0,0
inward,1,0,0,0,0,0,0,0,0,0,0,0,0,0
convulsion,0,0,0,0,0,0,0,2,0,0,0,0,0,0
rend,0,0,0,0,0,0,0,0,0,0,0,0,2,0
dike,0,0,0,0,0,0,0,1,0,0,0,0,0,0
austere,2,0,0,0,0,0,0,0,0,0,0,0,0,0
inaccessible,1,0,0,0,0,0,0,0,0,0,0,0,0,0
deceive,0,0,0,0,0,0,0,0,0,0,0,0,1,0
merry,4,0,0,0,0,0,0,0,0,0,0,0,0,0
lava,0,0,0,0,0,0,0,1,0,0,0,0,0,0
snowy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
giddy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ought,0,0,0,3,0,0,0,0,0,0,0,0,0,0
altitude,0,0,0,0,0,0,0,1,0,0,0,0,0,0
unlock,0,0,0,0,0,0,0,0,0,0,0,0,1,0
expressly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
boldly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
embarrass,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ruddy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
modest,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lecture,0,0,0,0,0,0,0,1,0,0,0,0,0,0
morality,0,0,0,0,0,0,0,1,0,0,0,0,0,0
unuttered,1,0,0,0,0,0,0,0,0,0,0,0,0,0
displeased,1,0,0,0,0,0,0,0,0,0,0,0,0,0
glad,1,0,0,0,0,0,0,0,0,0,0,0,0,0
exordium,0,0,0,0,0,0,0,2,0,0,0,0,0,0
brace,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bruise,0,0,0,0,0,0,0,0,0,0,0,0,1,0
splash,0,0,0,0,0,0,0,1,0,0,0,0,1,0
gallop,0,0,0,0,0,0,0,2,0,0,0,0,1,0
mire,0,0,0,0,0,0,0,3,0,0,0,0,0,0
gown,0,0,0,0,0,0,0,6,0,0,0,0,0,0
dechiraverunt,0,0,0,0,0,0,0,0,0,0,0,0,0,1
saith,0,0,0,0,0,0,0,0,0,0,0,0,6,0
tunicam,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cappettam,0,0,0,0,0,0,0,1,0,0,0,0,0,0
learning,0,0,0,0,0,0,0,2,0,0,0,0,0,0
unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0
odious,1,0,0,0,0,0,0,0,0,0,0,0,0,0
skip,0,0,0,0,0,0,0,0,0,0,0,0,2,0
groecum,0,0,0,0,0,0,0,0,0,0,0,0,0,1
legitur,0,0,0,0,0,0,0,0,0,0,0,0,0,1
doth,0,0,0,3,0,0,0,0,0,0,0,0,0,0
french,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vernacular,0,0,0,0,0,0,0,1,0,0,0,0,0,0
volcano,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ayáyvela,0,0,0,0,0,0,0,0,0,0,0,0,0,1
impurity,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lesson,0,0,0,0,0,0,0,1,0,0,0,0,0,0
artful,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spoiled,1,0,0,0,0,0,0,0,0,0,0,0,0,0
favorable,2,0,0,0,0,0,0,0,0,0,0,0,0,0
extremely,0,0,2,0,0,0,0,0,0,0,0,0,0,0
soft,3,0,0,0,0,0,0,0,0,0,0,0,0,0
mischievous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cuff,0,0,0,0,0,0,0,1,0,0,0,0,0,0
distribute,0,0,0,0,0,0,0,0,0,0,0,0,1,0
lad,0,0,0,0,0,0,0,1,0,0,0,0,0,0
brat,0,0,0,0,0,0,0,1,0,0,0,0,0,0
quibusdam,0,0,0,0,0,0,0,0,0,0,0,0,0,1
marmosetis,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hypocrisy,0,0,0,0,0,0,0,1,0,0,0,0,0,0
usual,2,0,0,0,0,0,0,0,0,0,0,0,0,0
declaration,0,0,0,0,0,0,0,2,0,0,0,0,0,0
pedagogical,1,0,0,0,0,0,0,0,0,0,0,0,0,0
paternal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fief,0,0,0,0,0,0,0,2,0,0,0,0,0,0
stoically,0,0,1,0,0,0,0,0,0,0,0,0,0,0
decide,0,0,0,0,0,0,0,0,0,0,0,0,1,0
redeem,0,0,0,0,0,0,0,0,0,0,0,0,1,0
homage,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gilt,0,0,0,0,0,0,0,1,0,0,0,0,0,0
price,0,0,0,0,0,0,0,2,0,0,0,0,0,0
parisi,0,0,0,0,0,0,0,1,0,0,0,0,0,0
intention,0,0,0,0,0,0,0,3,0,0,0,0,0,0
strut,0,0,0,0,0,0,0,0,0,0,0,0,1,0
brocade,0,0,0,0,0,0,0,1,0,0,0,0,0,0
meo,0,0,0,0,0,0,0,0,0,0,0,0,0,1
laquasio,0,0,0,0,0,0,0,0,0,0,0,0,0,1
outfit,0,0,0,0,0,0,0,2,0,0,0,0,0,0
infant,0,0,0,0,0,0,0,4,0,0,0,0,0,0
hum,0,0,0,0,0,0,2,0,0,0,0,0,2,0
realize,0,0,0,0,0,0,0,0,0,0,0,0,1,0
babe,0,0,0,0,0,0,0,1,0,0,0,0,0,0
impure,2,0,0,0,0,0,0,0,0,0,0,0,0,0
quotation,0,0,0,0,0,0,0,2,0,0,0,0,0,0
borrow,0,0,0,0,0,0,0,0,0,0,0,0,1,0
begone,0,0,0,0,0,0,0,1,0,0,0,0,1,0
error,0,0,0,0,0,0,0,2,0,0,0,0,0,0
lurk,0,0,0,0,0,0,0,0,0,0,0,0,1,0
plague,0,0,0,0,0,0,0,2,0,0,0,0,0,0
entry,0,0,0,0,0,0,0,1,0,0,0,0,0,0
counsel,0,0,0,0,0,0,0,0,0,0,0,0,1,0
qui,0,0,0,0,0,1,0,0,0,0,0,0,0,4
laborat,0,0,0,0,0,0,0,0,0,0,0,0,0,3
manducet,0,0,0,0,0,0,0,0,0,0,0,0,0,2
discomfited,1,0,0,0,0,0,0,0,0,0,0,0,0,0
quickness,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wagtail,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wherewith,0,0,1,0,0,0,0,0,0,0,0,1,0,0
crust,0,0,0,0,0,0,0,2,0,0,0,0,0,0
baker,0,0,0,0,0,0,0,1,0,0,0,0,0,0
inflexible,1,0,0,0,0,0,0,0,0,0,0,0,0,0
orororororoi,0,0,0,0,0,0,0,0,0,0,0,0,0,1
impudent,1,0,0,0,0,0,0,0,0,0,0,0,0,0
anapaest,0,0,0,0,0,0,0,1,0,0,0,0,0,0
droll,2,0,0,0,0,0,0,0,0,0,0,0,0,0
spoil,0,0,0,0,0,0,0,0,0,0,0,0,1,0
embolden,0,0,0,0,0,0,0,0,0,0,0,0,3,0
cothurnus,0,0,0,0,0,0,0,1,0,0,0,0,0,0
promptly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
suppliant,1,0,0,0,0,0,0,0,0,0,0,0,0,0
firmly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
famine,0,0,0,0,0,0,0,1,0,0,0,0,0,0
noisome,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fight,0,0,0,0,0,0,0,0,0,0,0,0,1,0
snap,0,0,0,0,0,0,0,0,0,0,0,0,2,0
seriously,0,0,2,0,0,0,0,0,0,0,0,0,0,0
amend,0,0,0,0,0,0,0,0,0,0,0,0,1,0
preposterous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
slippery,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gallow,0,0,0,0,0,0,0,7,0,0,0,0,0,0
hell,0,0,0,0,0,0,0,6,0,0,0,0,0,0
footstep,0,0,0,0,0,0,0,1,0,0,0,0,0,0
angrily,0,0,2,0,0,0,0,0,0,0,0,0,0,0
dart,0,0,0,0,0,0,0,0,0,0,0,0,3,0
surmise,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ensconce,0,0,0,0,0,0,0,0,0,0,0,0,1,0
treacherous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sixtieth,1,0,0,0,0,0,0,0,0,0,0,0,0,0
blink,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pendulous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
physician,0,0,0,0,0,0,0,3,0,0,0,0,0,0
nestle,0,0,0,0,0,0,0,0,0,0,0,0,2,0
indefinite,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uncomfortable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
patronizing,1,0,0,0,0,0,0,0,0,0,0,0,0,0
preeminence,0,0,0,0,0,0,0,1,0,0,0,0,0,0
domine,0,0,0,0,0,0,0,0,0,0,0,0,0,1
domne,0,0,0,0,0,0,0,0,0,0,0,0,0,1
evidently,0,0,1,0,0,0,0,0,0,0,0,0,0,0
meeting,0,0,0,0,0,0,0,2,0,0,0,0,0,0
teacher,0,0,0,0,0,0,0,1,0,0,0,0,0,0
disciple,0,0,0,0,0,0,0,2,0,0,0,0,0,0
plenty,0,0,0,0,0,0,0,2,0,0,0,0,0,0
magician,0,0,0,0,0,0,0,1,0,0,0,0,0,0
butler,0,0,0,0,0,0,0,2,0,0,0,0,0,0
successful,1,0,0,0,0,0,0,0,0,0,0,0,0,0
torture,0,0,0,0,0,0,0,16,0,0,0,0,3,0
consolation,0,0,0,0,0,0,0,3,0,0,0,0,0,0
spare,0,0,0,0,0,0,0,0,0,0,0,0,2,0
dislocate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
herb,0,0,0,0,0,0,0,1,0,0,0,0,0,0
comedian,0,0,0,0,0,0,0,1,0,0,0,0,0,0
advorsum,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stimulos,0,0,0,0,0,0,0,0,0,0,0,0,0,1
laminas,0,0,0,0,0,0,0,0,0,0,0,0,0,1
crucesque,0,0,0,0,0,0,0,0,0,0,0,0,0,1
compedesque,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nerros,0,0,0,0,0,0,0,0,0,0,0,0,0,1
catenas,0,0,0,0,0,0,0,0,0,0,0,0,0,1
carceres,0,0,0,0,0,0,0,0,0,0,0,0,0,1
numellas,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pedicas,0,0,0,0,0,0,0,0,0,0,0,0,0,1
boias,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wit,0,0,0,0,0,0,0,2,0,0,0,0,0,0
fumble,0,0,0,0,0,0,0,0,0,0,0,0,3,0
pouch,0,0,0,0,0,0,0,3,0,0,0,0,0,0
unroll,0,0,0,0,0,0,0,0,0,0,0,0,1,0
emen,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vampire,0,0,0,0,0,0,0,4,0,0,0,0,0,0
sabbath,0,0,0,0,0,0,0,3,0,0,0,0,0,0
ipsum,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ipso,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hax,0,0,0,0,0,0,1,0,0,0,0,0,0,1
pax,0,0,0,0,0,0,0,0,0,0,0,0,0,2
max,0,0,0,0,0,0,0,0,0,0,0,0,0,2
refer,0,0,0,0,0,0,0,0,0,0,0,0,1,0
abominable,2,0,0,0,0,0,0,0,0,0,0,0,0,0
afresh,0,0,1,0,0,0,0,0,0,0,0,0,0,0
vessel,0,0,0,0,0,0,0,2,0,0,0,0,0,0
crucible,0,0,0,0,0,0,0,2,0,0,0,0,0,0
och,0,0,0,0,0,0,4,0,0,0,0,0,0,0
flea,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ignoramus,0,0,0,0,0,0,0,1,0,0,0,0,0,0
verily,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bedroom,0,0,0,0,0,0,0,1,0,0,0,0,0,0
study,0,0,0,0,0,0,0,2,0,0,0,0,2,0
reverence,0,0,0,0,0,0,0,1,0,0,0,0,0,0
physics,0,0,0,0,0,0,0,1,0,0,0,0,0,0
portray,0,0,0,0,0,0,0,0,0,0,0,0,1,0
nude,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bearded,3,0,0,0,0,0,0,0,0,0,0,0,0,0
acquaint,0,0,0,0,0,0,0,0,0,0,0,0,2,0
bow,0,0,0,0,0,0,0,0,0,0,0,0,1,0
apprehend,0,0,0,0,0,0,0,0,0,0,0,0,1,0
prohibition,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hath,0,0,0,0,0,0,0,0,0,0,0,0,8,0
demoniac,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mathematic,0,0,0,0,0,0,0,1,0,0,0,0,0,0
carbuncle,0,0,0,0,0,0,0,1,0,0,0,0,0,0
excessively,0,0,1,0,0,0,0,0,0,0,0,0,0,0
articulate,1,0,0,0,0,0,0,0,0,0,0,0,1,0
weary,0,0,0,0,0,0,0,0,0,0,0,0,1,0
nudus,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,1
centum,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pondo,0,0,0,0,0,0,0,0,0,0,0,0,0,1
quando,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pendes,0,0,0,0,0,0,0,0,0,0,0,0,0,1
effectual,1,0,0,0,0,0,0,0,0,0,0,0,0,0
abstraction,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stryga,0,0,0,0,0,0,0,0,0,0,0,0,0,2
vel,0,0,0,0,0,0,0,0,0,0,0,0,0,1
masea,0,0,0,0,0,0,0,0,0,0,0,0,0,1
gardener,0,0,0,0,0,0,0,2,0,0,0,0,0,0
drape,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bewildered,3,0,0,0,0,0,0,0,0,0,0,0,0,0
net,0,0,0,0,0,0,0,1,0,0,0,0,0,0
entangled,1,0,0,0,0,0,0,0,0,0,0,0,0,0
agitation,0,0,0,0,0,0,0,3,0,0,0,0,0,0
fore,1,0,0,0,0,0,0,0,0,0,0,0,0,0
antennae,0,0,0,0,0,0,0,2,0,0,0,0,0,0
probosci,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dig,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bead,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ecclesiastical,7,0,0,0,0,0,0,0,0,0,0,0,0,0
withhold,0,0,0,0,0,0,0,0,0,0,0,0,1,0
convulsive,2,0,0,0,0,0,0,0,0,0,0,0,0,0
pincer,0,0,0,0,0,0,0,4,0,0,0,0,0,0
clutch,0,0,0,0,0,0,0,1,0,0,0,0,1,0
riveted,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fatal,3,0,0,0,0,0,0,0,0,0,0,0,0,0
network,0,0,0,0,0,0,0,1,0,0,0,0,0,0
predestined,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wert,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hadst,0,0,0,0,0,0,0,0,0,0,0,0,1,0
brightness,0,0,0,0,0,0,0,1,0,0,0,0,0,0
senseless,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hast,0,0,0,0,0,0,0,0,0,0,0,0,2,0
destiny,0,0,0,0,0,0,0,1,0,0,0,0,0,0
betwixt,0,1,0,0,0,0,0,0,0,0,0,0,0,0
headlong,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mangle,0,0,0,0,0,0,0,0,0,0,0,0,2,0
couldst,0,0,0,2,0,0,0,0,0,0,0,0,0,0
believest,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pane,0,0,0,0,0,0,0,3,0,0,0,0,0,0
transparent,1,0,0,0,0,0,0,0,0,0,0,0,0,0
obstacle,0,0,0,0,0,0,0,1,0,0,0,0,0,0
crystal,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wouldst,0,0,0,1,0,0,0,0,0,0,0,0,0,0
overcome,0,0,0,0,0,0,0,0,0,0,0,0,2,0
afar,0,0,2,0,0,0,0,0,0,0,0,0,0,0
vainly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
buzz,0,0,0,0,0,0,0,0,0,0,0,0,1,0
reality,0,0,0,0,0,0,0,3,0,0,0,0,0,0
aid,0,0,0,0,0,0,0,3,0,0,0,0,2,0
suspicion,0,0,0,0,0,0,0,1,0,0,0,0,0,0
practise,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mastication,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uneasy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bored,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hiding,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stale,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mouldy,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ceremony,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mouthful,0,0,0,0,0,0,0,1,0,0,0,0,0,0
strongly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
startle,0,0,0,0,0,0,0,0,0,0,0,0,1,0
regale,0,0,0,0,0,0,0,0,0,0,0,0,1,0
respectful,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nullus,0,0,0,0,0,0,0,0,0,0,0,0,0,1
locus,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sine,0,0,0,0,0,0,0,0,0,0,0,0,0,1
genio,0,0,0,0,0,0,0,0,0,0,0,0,0,1
acquire,0,0,0,0,0,0,0,0,0,0,0,0,1,0
imprint,0,0,0,0,0,0,0,1,0,0,0,0,1,0
laudamus,0,0,0,0,0,0,0,0,0,0,0,0,0,1
creep,0,0,0,0,0,0,0,0,0,0,0,0,2,0
coin,0,0,0,0,0,0,0,3,0,0,0,0,0,0
readjust,0,0,0,0,0,0,0,0,0,0,0,0,1,0
indulge,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sportive,1,0,0,0,0,0,0,0,0,0,0,0,0,0
guise,0,0,0,0,0,0,0,1,0,0,0,0,0,0
trinket,0,0,0,0,0,0,0,1,0,0,0,0,0,0
unfastened,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indulgence,0,0,0,0,0,0,0,1,0,0,0,0,0,0
growl,0,0,0,0,0,0,0,2,0,0,0,0,0,0
remainder,0,0,0,0,0,0,0,1,0,0,0,0,0,0
heartily,0,0,2,0,0,0,0,0,0,0,0,0,0,0
honorable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gimlet,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hue,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lapis,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lazuli,0,0,0,0,0,0,0,1,0,0,0,0,0,0
martyrize,0,0,0,0,0,0,0,0,0,0,0,0,1,0
conservatione,0,0,0,0,0,0,0,0,0,0,0,0,0,1
formoe,0,0,0,0,0,0,0,0,0,0,0,0,0,1
speciftoe,0,0,0,0,0,0,0,0,0,0,0,0,0,1
salva,0,0,0,0,0,0,0,0,0,0,0,0,0,1
anima,0,0,0,0,0,0,0,0,0,0,0,0,0,1
series,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sang,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bédieu,0,0,0,0,0,0,0,1,0,0,0,0,0,1
corps,0,0,0,0,0,0,0,0,0,0,0,0,0,2
nombril,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nom,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pape,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tonnerre,0,0,0,0,0,0,0,0,0,0,0,0,0,4
dragon,0,0,0,0,0,0,0,2,0,0,0,0,0,0
bath,0,0,0,0,0,0,0,1,0,0,0,0,0,0
accost,0,0,0,0,0,0,0,0,0,0,0,0,3,0
tall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
heathen,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vigor,0,0,0,0,0,0,0,1,0,0,0,0,0,0
thunder,0,0,0,0,0,0,0,3,0,0,0,0,0,0
comrade,0,0,0,0,0,0,0,4,0,0,0,0,0,0
prude,0,0,0,0,0,0,0,1,0,0,0,0,0,0
strangle,0,0,0,0,0,0,0,0,0,0,0,0,3,0
ventre,0,0,0,0,0,0,0,0,0,0,0,0,0,2
proposition,0,0,0,0,0,0,0,1,0,0,0,0,0,0
simplicity,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dumbfounded,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pocket,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bucket,0,0,0,0,0,0,0,1,0,0,0,0,0,0
coldly,0,0,6,0,0,0,0,0,0,0,0,0,0,0
pave,0,0,0,0,0,0,0,0,0,0,0,0,1,0
maille,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dignified,1,0,0,0,0,0,0,0,0,0,0,0,0,0
immovable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fye,0,0,0,0,0,0,1,0,0,0,0,0,0,0
solemnity,0,0,0,0,0,0,0,1,0,0,0,0,0,0
plunder,0,0,0,0,0,0,0,0,0,0,0,0,2,0
disdainfully,0,0,1,0,0,0,0,0,0,0,0,0,0,0
saw,0,0,0,0,0,0,0,1,0,0,0,0,2,0
rebus,0,0,0,0,0,0,0,2,0,0,0,0,0,0
cheer,0,0,0,0,0,0,0,0,0,0,0,0,1,0
barbarous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
unnecessary,1,0,0,0,0,0,0,0,0,0,0,0,0,0
haggard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
interview,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stealthy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tread,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wolf,0,0,0,0,0,0,0,2,0,0,0,0,0,0
loudly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
concerned,1,0,0,0,0,0,0,0,0,0,0,0,0,0
confidence,0,0,0,0,0,0,0,1,0,0,0,0,0,0
duel,0,0,0,0,0,0,0,1,0,0,0,0,0,0
drunken,3,0,0,0,0,0,0,0,0,0,0,0,0,0
overtake,0,0,0,0,0,0,0,0,0,0,0,0,1,0
enfants,0,0,0,0,0,0,0,0,0,0,0,0,0,1
font,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pendre,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cornme,0,0,0,0,0,0,0,0,0,0,0,0,0,1
veaux,0,0,0,0,0,0,0,0,0,0,0,0,0,1
spacious,2,0,0,0,0,0,0,0,0,0,0,0,0,0
hail,0,0,0,0,0,0,0,4,0,0,0,0,0,0
pewter,0,0,0,0,0,0,0,1,0,0,0,0,0,0
drinker,0,0,0,0,0,0,0,3,0,0,0,0,0,0
flare,0,0,0,0,0,0,0,0,0,0,0,0,1,0
weather,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vane,0,0,0,0,0,0,0,1,0,0,0,0,0,0
signboard,0,0,0,0,0,0,0,1,0,0,0,0,0,0
candle,0,0,0,0,0,0,0,6,0,0,0,0,0,0
feasting,0,0,0,0,0,0,0,1,0,0,0,0,0,0
business,0,0,0,0,0,0,0,1,0,0,0,0,0,0
slip,0,0,0,0,0,0,0,0,0,0,0,0,3,0
tumultuous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ragged,2,0,0,0,0,0,0,0,0,0,0,0,0,0
jeering,1,0,0,0,0,0,0,0,0,0,0,0,0,0
houls,0,0,0,0,0,0,0,0,0,0,0,0,0,1
saouls,0,0,0,0,0,0,0,0,0,0,0,0,0,3
imperturbably,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pikernan,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sentry,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mantle,0,0,0,0,0,0,0,10,0,0,0,0,0,0
