word,ADJ,ADP,ADV,DET,INTJ,NOUN,NUM,PUNCT,SCONJ,VERB,X
intervention,0,0,0,0,0,2,0,0,0,0,0
treasurer,0,0,0,0,0,1,0,0,0,0,0
queen,0,0,0,0,0,13,0,0,0,0,0
confessor,0,0,0,0,0,1,0,0,0,0,0
procure,0,0,0,0,0,0,0,0,0,1,0
crucial,2,0,0,0,0,0,0,0,0,0,0
audience,0,0,0,0,0,4,0,0,0,0,0
anti,2,0,0,0,0,0,0,0,0,0,0
fervour,0,0,0,0,0,1,0,0,0,0,0
lust,0,0,0,0,0,1,0,0,0,0,0
herb,0,0,0,0,0,1,0,0,0,0,0
cooking,0,0,0,0,0,1,0,0,0,0,0
medicine,0,0,0,0,0,1,0,0,0,0,0
explosion,0,0,0,0,0,1,0,0,0,0,0
energy,0,0,0,0,0,1,0,0,0,0,0
launch,0,0,0,0,0,0,0,0,0,2,0
stronghold,0,0,0,0,0,3,0,0,0,0,0
recall,0,0,0,0,0,0,0,0,0,1,0
vital,1,0,0,0,0,0,0,0,0,0,0
euphoria,0,0,0,0,0,1,0,0,0,0,0
albeit,0,0,0,0,0,0,0,0,1,0,0
direct,2,0,0,0,0,0,0,0,0,6,0
assault,0,0,0,0,0,1,0,0,0,0,0
strength,0,0,0,0,0,2,0,0,0,0,0
pace,0,0,0,0,0,2,0,0,0,0,0
monarchy,0,0,0,0,0,2,0,0,0,0,0
preface,0,0,0,0,0,0,0,0,0,1,0
vividly,0,0,1,0,0,0,0,0,0,0,0
evoke,0,0,0,0,0,0,0,0,0,1,0
infidel,0,0,0,0,0,3,0,0,0,0,0
victory,0,0,0,0,0,4,0,0,0,0,0
gate,0,0,0,0,0,1,0,0,0,0,0
thought,0,0,0,0,0,2,0,0,0,0,0
manner,0,0,0,0,0,3,0,0,0,0,0
holy,2,0,0,0,0,0,0,0,0,0,0
ordain,0,0,0,0,0,0,0,0,0,2,0
lordship,0,0,0,0,0,1,0,0,0,0,0
don,0,0,0,0,0,0,0,0,0,1,0
perpetual,1,0,0,0,0,0,0,0,0,0,0
forever,0,0,1,0,0,0,0,0,0,0,0
essence,0,0,0,0,0,1,0,0,0,0,0
fabled,2,0,0,0,0,0,0,0,0,0,0
presume,0,0,0,0,0,0,0,0,0,1,0
humble,1,0,0,0,0,0,0,0,0,0,0
accumulate,0,0,0,0,0,0,0,0,0,1,0
exalted,2,0,0,0,0,0,0,0,0,0,0
papacy,0,0,0,0,0,3,0,0,0,0,0
elevated,1,0,0,0,0,0,0,0,0,0,0
eventual,1,0,0,0,0,0,0,0,0,0,0
prophesy,0,0,0,0,0,0,0,0,0,1,0
eschatological,1,0,0,0,0,0,0,0,0,0,0
vision,0,0,0,0,0,1,0,0,0,0,0
recapture,0,0,0,0,0,0,0,0,0,1,0
install,0,0,0,0,0,0,0,0,0,2,0
precondition,0,0,0,0,0,1,0,0,0,0,0
defeat,0,0,0,0,0,2,0,0,0,2,0
race,0,0,0,0,0,1,0,0,0,0,0
crusade,0,0,0,0,0,2,0,0,0,1,0
reinforce,0,0,0,0,0,0,0,0,0,2,0
coordinate,0,0,0,0,0,0,0,0,0,2,0
offensive,0,0,0,0,0,1,0,0,0,0,0
descendant,0,0,0,0,0,1,0,0,0,0,0
address,0,0,0,0,0,0,0,0,0,2,0
press,0,0,0,0,0,0,0,0,0,5,0
easterly,2,0,0,0,0,0,0,0,0,0,0
genius,0,0,0,0,0,1,0,0,0,0,0
northwest,1,0,0,0,0,0,0,0,0,0,0
westerly,0,0,0,0,0,3,0,0,0,0,0
previous,3,0,0,0,0,0,0,0,0,0,0
pick,0,0,0,0,0,0,0,0,0,1,0
supposedly,0,0,1,0,0,0,0,0,0,0,0
float,0,0,0,0,0,0,0,0,0,1,0
bird,0,0,0,0,0,1,0,0,0,0,0
patience,0,0,0,0,0,1,0,0,0,0,0
complain,0,0,0,0,0,0,0,0,0,1,0
failure,0,0,0,0,0,4,0,0,0,0,0
contrary,2,0,0,0,0,1,0,0,0,0,0
shortage,0,0,0,0,0,2,0,0,0,0,0
allay,0,0,0,0,0,0,0,0,0,1,0
temporarily,0,0,2,0,0,0,0,0,0,0,0
caribbean,4,0,0,0,0,0,0,0,0,0,0
hotly,0,0,1,0,0,0,0,0,0,0,0
prefer,0,0,0,0,0,0,0,0,0,4,0
bahamian,1,0,0,0,0,0,0,0,0,0,0
banner,0,0,0,0,0,1,0,0,0,0,0
anxious,1,0,0,0,0,0,0,0,0,0,0
southeastward,0,0,1,0,0,0,0,0,0,0,0
sole,3,0,0,0,0,0,0,0,0,0,0
soil,0,0,0,0,0,1,0,0,0,0,0
walk,0,0,0,0,0,0,0,0,0,1,0
purportedly,0,0,1,0,0,0,0,0,0,0,0
legendarily,0,0,1,0,0,0,0,0,0,0,0
isle,0,0,0,0,0,1,0,0,0,0,0
triennial,1,0,0,0,0,0,0,0,0,0,0
gem,0,0,0,0,0,2,0,0,0,0,0
alternatively,0,0,1,0,0,0,0,0,0,0,0
biblical,4,0,0,0,0,0,0,0,0,0,0
prosperity,0,0,0,0,0,1,0,0,0,0,0
ridicule,0,0,0,0,0,1,0,0,0,0,0
cacique,0,0,0,0,0,1,0,0,0,0,0
stockade,0,0,0,0,0,2,0,0,0,0,0
accidental,1,0,0,0,0,0,0,0,0,0,0
running,0,0,0,0,0,1,0,0,0,0,0
aground,0,0,1,0,0,0,0,0,0,0,0
plank,0,0,0,0,0,1,0,0,0,0,0
garrison,0,0,0,0,0,2,0,0,0,0,0
nightmare,0,0,0,0,0,1,0,0,0,0,0
terrible,1,0,0,0,0,0,0,0,0,0,0
engulf,0,0,0,0,0,0,0,0,0,1,0
thanksgiving,0,0,0,0,0,1,0,0,0,0,0
freedom,0,0,0,0,0,1,0,0,0,0,0
stormbound,1,0,0,0,0,0,0,0,0,0,0
damage,0,0,0,0,0,0,0,0,0,2,0
limp,0,0,0,0,0,0,0,0,0,2,0
oblige,0,0,0,0,0,0,0,0,0,5,0
interview,0,0,0,0,0,0,0,0,0,1,0
suspicion,0,0,0,0,0,1,0,0,0,0,0
collaborate,0,0,0,0,0,0,0,0,0,2,0
damaging,2,0,0,0,0,0,0,0,0,0,0
mystical,3,0,0,0,0,0,0,0,0,0,0
aspiration,0,0,0,0,0,3,0,0,0,0,0
incompatible,1,0,0,0,0,0,0,0,0,0,0
reality,0,0,0,0,0,1,0,0,0,0,0
competition,0,0,0,0,0,1,0,0,0,0,0
openly,0,0,3,0,0,0,0,0,0,0,0
incapable,1,0,0,0,0,0,0,0,0,0,0
bridge,0,0,0,0,0,0,0,0,0,1,0
mode,0,0,0,0,0,1,0,0,0,0,0
sanctification,0,0,0,0,0,1,0,0,0,0,0
autocratic,1,0,0,0,0,0,0,0,0,0,0
leadership,0,0,0,0,0,1,0,0,0,0,0
accomplish,0,0,0,0,0,0,0,0,0,5,0
looting,0,0,0,0,0,1,0,0,0,0,0
kidnapping,0,0,0,0,0,1,0,0,0,0,0
violent,1,0,0,0,0,0,0,0,0,0,0
excess,0,0,0,0,0,1,0,0,0,0,0
blunt,0,0,0,0,0,0,0,0,0,1,0
ability,0,0,0,0,0,2,0,0,0,0,0
retain,0,0,0,0,0,0,0,0,0,3,0
moral,1,0,0,0,0,0,0,0,0,0,0
divinely,0,0,2,0,0,0,0,0,0,0,0
latent,1,0,0,0,0,0,0,0,0,0,0
rejoin,0,0,0,0,0,0,0,0,0,1,0
separately,0,0,1,0,0,0,0,0,0,0,0
parrot,0,0,0,0,0,2,0,0,0,0,0
display,0,0,0,0,0,1,0,0,0,2,0
rapid,1,0,0,0,0,0,0,0,0,0,0
evangelization,0,0,0,0,0,1,0,0,0,0,0
salaried,1,0,0,0,0,0,0,0,0,0,0
private,5,0,0,0,0,0,0,0,0,0,0
investor,0,0,0,0,0,1,0,0,0,0,0
troop,0,0,0,0,0,1,0,0,0,0,0
cavalry,0,0,0,0,0,1,0,0,0,0,0
anticipation,0,0,0,0,0,1,0,0,0,0,0
southerly,1,0,0,0,0,0,0,0,0,0,0
impress,0,0,0,0,0,0,0,0,0,2,0
unerring,1,0,0,0,0,0,0,0,0,0,0
remark,0,0,0,0,0,0,0,0,0,1,0
shock,0,0,0,0,0,0,0,0,0,1,0
destroy,0,0,0,0,0,0,0,0,0,1,0
resistance,0,0,0,0,0,2,0,0,0,0,0
complaint,0,0,0,0,0,2,0,0,0,0,0
government,0,0,0,0,0,5,0,0,0,0,0
revenge,0,0,0,0,0,1,0,0,0,0,0
cuban,1,0,0,0,0,0,0,0,0,0,0
spoil,0,0,0,0,0,2,0,0,0,0,0
settler,0,0,0,0,0,1,0,0,0,0,0
declaration,0,0,0,0,0,1,0,0,0,0,0
following,1,0,0,0,0,0,0,0,0,0,0
devastation,0,0,0,0,0,1,0,0,0,0,0
objection,0,0,0,0,0,1,0,0,0,0,0
harsh,1,0,0,0,0,0,0,0,0,0,0
investment,0,0,0,0,0,3,0,0,0,0,0
threat,0,0,0,0,0,2,0,0,0,0,0
conveniently,0,0,1,0,0,0,0,0,0,0,0
league,0,0,0,0,0,4,0,0,0,0,0
undiscovered,2,0,0,0,0,0,0,0,0,0,0
antipodean,2,0,0,0,0,0,0,0,0,0,0
cautious,1,0,0,0,0,0,0,0,0,0,0
prize,0,0,0,0,0,3,0,0,0,0,0
sponsor,0,0,0,0,0,3,0,0,0,1,0
exist,0,0,0,0,0,0,0,0,0,2,0
compass,0,0,0,0,0,1,0,0,0,0,0
variation,0,0,0,0,0,2,0,0,0,0,0
surface,0,0,0,0,0,1,0,0,0,0,0
magnetic,1,0,0,0,0,0,0,0,0,0,0
leg,0,0,0,0,0,2,0,0,0,0,0
misunderstand,0,0,0,0,0,0,0,0,0,1,0
diurnal,1,0,0,0,0,0,0,0,0,0,0
rotation,0,0,0,0,0,2,0,0,0,0,0
polestar,0,0,0,0,0,2,0,0,0,0,0
invoke,0,0,0,0,0,0,0,0,0,1,0
delta,0,0,0,0,0,1,0,0,0,0,0
torrent,0,0,0,0,0,1,0,0,0,0,0
fresh,6,0,0,0,0,0,0,0,0,0,0
mine,0,0,0,0,0,1,0,0,0,0,0
immigrant,0,0,0,0,0,1,0,0,0,0,0
resent,0,0,0,0,0,0,0,0,0,1,0
rebellion,0,0,0,0,0,1,0,0,0,0,0
mayor,0,0,0,0,0,2,0,0,0,0,0
appeal,0,0,0,0,0,1,0,0,0,0,0
restore,0,0,0,0,0,0,0,0,0,4,0
hanging,0,0,0,0,0,1,0,0,0,0,0
justice,0,0,0,0,0,1,0,0,0,0,0
colony,0,0,0,0,0,4,0,0,0,0,0
exactly,0,0,1,0,0,0,0,0,0,0,0
trouble,0,0,0,0,0,1,0,0,0,0,0
sickness,0,0,0,0,0,1,0,0,0,0,0
poor,4,0,0,0,0,0,0,0,0,0,0
provisioning,0,0,0,0,0,1,0,0,0,0,0
recalcitrant,1,0,0,0,0,0,0,0,0,0,0
undisciplined,1,0,0,0,0,0,0,0,0,0,0
hidalgos,0,0,0,0,0,0,0,0,0,0,1
gentry,0,0,0,0,0,1,0,0,0,0,0
intensify,0,0,0,0,0,0,0,0,0,1,0
responsible,3,0,0,0,0,0,0,0,0,0,0
intent,1,0,0,0,0,0,0,0,0,0,0
enslave,0,0,0,0,0,0,0,0,0,1,0
loose,1,0,0,0,0,0,0,0,0,0,0
capita,0,0,0,0,0,0,0,0,0,0,1
basis,0,0,0,0,0,4,0,0,0,0,0
adelantado,0,0,0,0,0,0,0,0,0,0,1
replace,0,0,0,0,0,0,0,0,0,3,0
dissent,0,0,0,0,0,1,0,0,0,0,0
unfavoured,1,0,0,0,0,0,0,0,0,0,0
indigenous,3,0,0,0,0,0,0,0,0,0,0
clap,0,0,0,0,0,0,0,0,0,1,0
promptly,0,0,1,0,0,0,0,0,0,0,0
shackle,0,0,0,0,0,1,0,0,0,0,0
deck,0,0,0,0,0,1,0,0,0,0,0
expulsion,0,0,0,0,0,4,0,0,0,0,0
compose,0,0,0,0,0,0,0,0,0,2,0
informative,1,0,0,0,0,0,0,0,0,0,0
quality,0,0,0,0,0,2,0,0,0,0,0
humiliation,0,0,0,0,0,2,0,0,0,0,0
remove,0,0,0,0,0,0,0,0,0,2,0
severely,0,0,1,0,0,0,0,0,0,0,0
sleeplessness,0,0,0,0,0,1,0,0,0,0,0
eyestrain,0,0,0,0,0,1,0,0,0,0,0
rheumatoid,1,0,0,0,0,0,0,0,0,0,0
arthritis,0,0,0,0,0,1,0,0,0,0,0
hasten,0,0,0,0,0,0,0,0,0,3,0
genuinely,0,0,2,0,0,0,0,0,0,0,0
absolute,1,0,0,0,0,0,0,0,0,0,0
sense,0,0,0,0,0,4,0,0,0,0,0
outer,2,0,0,0,0,0,0,0,0,0,0
climb,0,0,0,0,0,0,0,0,0,1,0
mild,1,0,0,0,0,0,0,0,0,0,0
mount,0,0,0,0,0,0,0,0,0,3,0
temperate,2,0,0,0,0,0,0,0,0,0,0
sure,2,0,0,0,0,0,0,0,0,0,0
interpret,0,0,0,0,0,0,0,0,0,3,0
term,0,0,0,0,0,5,0,0,0,0,0
classical,2,0,0,0,0,0,0,0,0,0,0
comprehensible,1,0,0,0,0,0,0,0,0,0,0
desperate,1,0,0,0,0,0,0,0,0,0,0
release,0,0,0,0,0,1,0,0,0,1,0
unexcelled,1,0,0,0,0,0,0,0,0,0,0
unsatisfactory,1,0,0,0,0,0,0,0,0,0,0
governorship,0,0,0,0,0,1,0,0,0,0,0
importunate,1,0,0,0,0,0,0,0,0,0,0
profiteer,0,0,0,0,0,1,0,0,0,0,0
meantime,0,0,1,0,0,1,0,0,0,0,0
license,0,0,0,0,0,1,0,0,0,2,0
compete,0,0,0,0,0,0,0,0,0,1,0
spring,0,0,0,0,0,2,0,0,0,0,0
memorandum,0,0,0,0,0,1,0,0,0,0,0
exculpation,0,0,0,0,0,1,0,0,0,0,0
nearness,0,0,0,0,0,1,0,0,0,0,0
reconquer,0,0,0,0,0,0,0,0,0,1,0
signature,0,0,0,0,0,1,0,0,0,0,0
satisfactorily,0,0,1,0,0,0,0,0,0,0,0
pressure,0,0,0,0,0,1,0,0,0,0,0
compile,0,0,0,0,0,0,0,0,0,1,0
defend,0,0,0,0,0,0,0,0,0,3,0
apocalyptic,1,0,0,0,0,0,0,0,0,0,0
compilation,0,0,0,0,0,1,0,0,0,0,0
odd,1,0,0,0,0,1,0,0,0,0,0
closely,0,0,1,0,0,0,0,0,0,0,0
loftiness,0,0,0,0,0,1,0,0,0,0,0
spiritual,2,0,0,0,0,0,0,0,0,0,0
one,0,0,0,0,0,3,0,0,0,0,0
midst,0,0,0,0,0,3,0,0,0,0,0
hazard,0,0,0,0,0,1,0,0,0,0,0
pity,0,0,0,0,0,1,0,0,0,0,0
mingle,0,0,0,0,0,0,0,0,0,1,0
contrast,0,0,0,0,0,0,0,0,0,1,0
sharply,0,0,1,0,0,0,0,0,0,0,0
worsen,0,0,0,0,0,0,0,0,0,1,0
unabated,1,0,0,0,0,0,0,0,0,0,0
forbid,0,0,0,0,0,0,0,0,0,1,0
interrupted,1,0,0,0,0,0,0,0,0,0,0
look,0,0,0,0,0,0,0,0,0,3,0
particularly,0,0,4,0,0,0,0,0,0,0,0
appropriate,1,0,0,0,0,0,0,0,0,1,0
courteous,1,0,0,0,0,0,0,0,0,0,0
meeting,0,0,0,0,0,1,0,0,0,0,0
wholly,0,0,2,0,0,0,0,0,0,0,0
night,0,0,0,0,0,1,0,0,0,0,0
fast,1,0,0,0,0,0,0,0,0,0,0
transnavigation,0,0,0,0,0,1,0,0,0,0,0
deserve,0,0,0,0,0,0,0,0,0,1,0
reckon,0,0,0,0,0,0,0,0,0,1,0
par,0,0,0,0,0,1,0,0,0,0,0
justly,0,0,1,0,0,0,0,0,0,0,0
proud,1,0,0,0,0,0,0,0,0,0,0
constantly,0,0,1,0,0,0,0,0,0,0,0
probe,0,0,0,0,0,0,0,0,0,3,0
panamanian,1,0,0,0,0,0,0,0,0,0,0
foul,1,0,0,0,0,0,0,0,0,1,0
fearfully,0,0,1,0,0,0,0,0,0,0,0
hole,0,0,0,0,0,0,0,0,0,1,0
shipworm,0,0,0,0,0,1,0,0,0,0,0
strike,0,0,0,0,0,0,0,0,0,2,0
judgment,0,0,0,0,0,1,0,0,0,0,0
beach,0,0,0,0,0,0,0,0,0,1,0
castaway,0,0,0,0,0,2,0,0,0,0,0
troublesome,1,0,0,0,0,0,0,0,0,0,0
unlucky,1,0,0,0,0,0,0,0,0,0,0
isthmus,0,0,0,0,0,1,0,0,0,0,0
narrow,1,0,0,0,0,0,0,0,0,0,0
margin,0,0,0,0,0,1,0,0,0,0,0
respectively,0,0,2,0,0,0,0,0,0,0,0
canoe,0,0,0,0,0,1,0,0,0,0,0
haste,0,0,0,0,0,1,0,0,0,0,0
acumen,0,0,0,0,0,1,0,0,0,0,0
predict,0,0,0,0,0,0,0,0,0,2,0
eclipse,0,0,0,0,0,2,0,0,0,0,0
astronomical,1,0,0,0,0,0,0,0,0,0,0
table,0,0,0,0,0,1,0,0,0,0,0
frighten,0,0,0,0,0,0,0,0,0,1,0
rescuer,0,0,0,0,0,1,0,0,0,0,0
supporter,0,0,0,0,0,2,0,0,0,0,0
strand,0,0,0,0,0,0,0,0,0,1,0
lunar,1,0,0,0,0,0,0,0,0,0,0
disallowance,0,0,0,0,0,1,0,0,0,0,0
hinder,0,0,0,0,0,0,0,0,0,2,0
dent,0,0,0,0,0,0,0,0,0,1,0
failing,0,0,0,0,0,1,0,0,0,0,0
wrong,1,0,0,0,0,0,0,0,0,0,0
poverty,0,0,0,0,0,1,0,0,0,0,0
oblivion,0,0,0,0,0,1,0,0,0,0,0
established,1,0,0,0,0,0,0,0,0,0,0
tenth,0,0,0,0,0,1,0,0,0,0,0
digging,0,0,0,0,0,1,0,0,0,0,0
guarantee,0,0,0,0,0,0,0,0,0,1,0
hurricane,0,0,0,0,0,1,0,0,0,0,0
shortchange,0,0,0,0,0,0,0,0,0,1,0
mar,0,0,0,0,0,0,0,0,0,1,0
redress,0,0,0,0,0,1,0,0,0,0,0
amend,0,0,0,0,0,0,0,0,0,1,0
friary,0,0,0,0,0,1,0,0,0,0,0
mausoleum,0,0,0,0,0,1,0,0,0,0,0
carthusian,1,0,0,0,0,0,0,0,0,0,0
monastery,0,0,0,0,0,1,0,0,0,0,0
bone,0,0,0,0,0,3,0,0,0,0,0
cede,0,0,0,0,0,0,0,0,0,2,0
cathedral,0,0,0,0,0,1,0,0,0,0,0
inter,0,0,0,0,0,0,0,0,0,1,0
quatercentenary,1,0,0,0,0,0,0,0,0,0,0
celebration,0,0,0,0,0,1,0,0,0,0,0
quincentenary,1,0,0,0,0,0,0,0,0,0,0
archaeologist,0,0,0,0,0,1,0,0,0,0,0
anthropologist,0,0,0,0,0,1,0,0,0,0,0
complement,0,0,0,0,0,0,0,0,0,1,0
debate,0,0,0,0,0,1,0,0,0,0,0
pro,1,0,0,0,0,0,0,0,0,0,0
understanding,0,0,0,0,0,2,0,0,0,0,0
perspective,0,0,0,0,0,2,0,0,0,0,0
mean,0,0,0,0,0,1,0,0,0,1,0
concentrate,0,0,0,0,0,0,0,0,0,2,0
destructive,1,0,0,0,0,0,0,0,0,0,0
emphasize,0,0,0,0,0,0,0,0,0,2,0
impact,0,0,0,0,0,1,0,0,0,0,0
import,0,0,0,0,0,0,0,0,0,1,0
disease,0,0,0,0,0,1,0,0,0,0,0
american,4,0,0,0,0,0,0,0,0,0,0
diminish,0,0,0,0,0,0,0,0,0,1,0
flaw,0,0,0,0,0,0,0,0,0,1,0
flat,1,0,0,0,0,0,0,0,0,0,0
educated,1,0,0,0,0,0,0,0,0,0,0
spherical,2,0,0,0,0,0,0,0,0,0,0
etymology,0,0,0,0,0,1,0,0,0,0,0
miscalculation,0,0,0,0,0,2,0,0,0,0,0
wildly,0,0,1,0,0,0,0,0,0,0,0
reject,0,0,0,0,0,0,0,0,0,5,0
substitute,0,0,0,0,0,0,0,0,0,1,0
florentine,2,0,0,0,0,0,0,0,0,0,0
preference,0,0,0,0,0,1,0,0,0,0,0
calculation,0,0,0,0,0,1,0,0,0,0,0
additionally,0,0,1,0,0,0,0,0,0,0,0
archipelago,0,0,0,0,0,1,0,0,0,0,0
seer,0,0,0,0,0,1,0,0,0,0,0
prophet,0,0,0,0,0,1,0,0,0,0,0
proportion,0,0,0,0,0,1,0,0,0,1,0
landto,0,0,0,0,0,1,0,0,0,0,0
idiosyncratic,1,0,0,0,0,0,0,0,0,0,0
calculator,0,0,0,0,0,1,0,0,0,0,0
measure,0,0,0,0,0,0,0,0,0,2,0
amount,0,0,0,0,0,0,0,0,0,1,0
approximately,0,0,4,0,0,0,0,0,0,0,0
computation,0,0,0,0,0,1,0,0,0,0,0
shorten,0,0,0,0,0,0,0,0,0,1,0
willful,1,0,0,0,0,0,0,0,0,0,0
aware,1,0,0,0,0,0,0,0,0,0,0
inaccuracy,0,0,0,0,0,1,0,0,0,0,0
consistently,0,0,1,0,0,0,0,0,0,0,0
conceal,0,0,0,0,0,0,0,0,0,2,0
lest,0,1,0,0,0,0,0,0,0,0,0
fearful,1,0,0,0,0,0,0,0,0,0,0
manipulation,0,0,0,0,0,2,0,0,0,0,0
bravery,0,0,0,0,0,1,0,0,0,0,0
dishonesty,0,0,0,0,0,1,0,0,0,0,0
pendulum,0,0,0,0,0,1,0,0,0,0,0
swing,0,0,0,0,0,0,0,0,0,1,0
blame,0,0,0,0,0,0,0,0,0,1,0
obsession,0,0,0,0,0,2,0,0,0,0,0
lineage,0,0,0,0,0,1,0,0,0,0,0
imperialism,0,0,0,0,0,2,0,0,0,0,0
zealous,1,0,0,0,0,0,0,0,0,0,0
enslaving,0,0,0,0,0,1,0,0,0,0,0
execution,0,0,0,0,0,1,0,0,0,0,0
democratic,1,0,0,0,0,0,0,0,0,0,0
expansion,0,0,0,0,0,3,0,0,0,0,0
slaving,0,0,0,0,0,1,0,0,0,0,0
unleash,0,0,0,0,0,0,0,0,0,1,0
simply,0,0,2,0,0,0,0,0,0,0,0
vanguard,0,0,0,0,0,1,0,0,0,0,0
towering,1,0,0,0,0,0,0,0,0,0,0
stature,0,0,0,0,0,1,0,0,0,0,0
conviction,0,0,0,0,0,1,0,0,0,0,0
self,0,0,0,0,0,1,0,0,0,0,0
delusory,1,0,0,0,0,0,0,0,0,0,0
magnetism,0,0,0,0,0,1,0,0,0,0,0
endurance,0,0,0,0,0,1,0,0,0,0,0
citizen,0,0,0,0,0,1,0,0,0,0,0
exchange,0,0,0,0,0,1,0,0,0,1,0
skilled,2,0,0,0,0,0,0,0,0,0,0
envisage,0,0,0,0,0,0,0,0,0,2,0
independently,0,0,1,0,0,0,0,0,0,0,0
possibility,0,0,0,0,0,1,0,0,0,0,0
statue,0,0,0,0,0,1,0,0,0,0,0
whereabout,0,0,0,0,0,1,0,0,0,0,0
activity,0,0,0,0,0,2,0,0,0,0,0
issue,0,0,0,0,0,0,0,0,0,1,0
patent,0,0,0,0,0,2,0,0,0,0,0
spur,0,0,0,0,0,2,0,0,0,1,0
inclement,1,0,0,0,0,0,0,0,0,0,0
morning,0,0,0,0,0,1,0,0,0,0,0
landing,0,0,0,0,0,2,0,0,0,0,0
definitely,0,0,1,0,0,0,0,0,0,0,0
ashore,0,0,2,0,0,0,0,0,0,0,0
indicate,0,0,0,0,0,0,0,0,0,3,0
inhabit,0,0,0,0,0,0,0,0,0,2,0
unfurl,0,0,0,0,0,0,0,0,0,1,0
mistaken,1,0,0,0,0,0,0,0,0,0,0
excellent,3,0,0,0,0,0,0,0,0,0,0
covered,1,0,0,0,0,0,0,0,0,0,0
fish,0,0,0,0,0,2,0,0,0,0,0
dependence,0,0,0,0,0,1,0,0,0,0,0
enthusiastic,2,0,0,0,0,0,0,0,0,0,0
announce,0,0,0,0,0,0,0,0,0,2,0
reputed,1,0,0,0,0,0,0,0,0,0,0
anchorage,0,0,0,0,0,1,0,0,0,0,0
hit,0,0,0,0,0,0,0,0,0,1,0
severe,2,0,0,0,0,0,0,0,0,0,0
viability,0,0,0,0,0,1,0,0,0,0,0
establishment,0,0,0,0,0,5,0,0,0,0,0
navy,0,0,0,0,0,1,0,0,0,0,0
cancel,0,0,0,0,0,0,0,0,0,1,0
membership,0,0,0,0,0,1,0,0,0,0,0
examiner,0,0,0,0,0,1,0,0,0,0,0
naval,4,0,0,0,0,0,0,0,0,0,0
banish,0,0,0,0,0,0,0,0,0,1,0
pardon,0,0,0,0,0,0,0,0,0,1,0
influential,4,0,0,0,0,0,0,0,0,0,0
organize,0,0,0,0,0,0,0,0,0,1,0
occupy,0,0,0,0,0,0,0,0,0,3,0
piloto,0,0,0,0,0,0,0,0,0,0,1
notary,0,0,0,0,0,1,0,0,0,0,0
humanistic,2,0,0,0,0,0,0,0,0,0,0
spokesman,0,0,0,0,0,1,0,0,0,0,0
employer,0,0,0,0,0,1,0,0,0,0,0
engage,0,0,0,0,0,0,0,0,0,2,0
preparation,0,0,0,0,0,2,0,0,0,0,0
manager,0,0,0,0,0,1,0,0,0,0,0
agency,0,0,0,0,0,1,0,0,0,0,0
outfit,0,0,0,0,0,0,0,0,0,2,0
serie,0,0,0,0,0,2,0,0,0,0,0
gonfalonier,0,0,0,0,0,1,0,0,0,0,0
republic,0,0,0,0,0,1,0,0,0,0,0
theory,0,0,0,0,0,1,0,0,0,0,0
regard,0,0,0,0,0,2,0,0,0,2,0
skillful,1,0,0,0,0,0,0,0,0,0,0
paper,0,0,0,0,0,1,0,0,0,0,0
verify,0,0,0,0,0,0,0,0,0,1,0
evaluation,0,0,0,0,0,1,0,0,0,0,0
fierce,1,0,0,0,0,0,0,0,0,0,0
reconcile,0,0,0,0,0,0,0,0,0,2,0
inexperienced,1,0,0,0,0,0,0,0,0,0,0
unresolved,1,0,0,0,0,0,0,0,0,0,0
extreme,2,0,0,0,0,0,0,0,0,0,0
market,0,0,0,0,0,1,0,0,0,0,0
emerge,0,0,0,0,0,0,0,0,0,3,0
auspex,0,0,0,0,0,1,0,0,0,0,0
halt,0,0,0,0,0,1,0,0,0,0,0
bay,0,0,0,0,0,2,0,0,0,0,0
contribute,0,0,0,0,0,0,0,0,0,2,0
summon,0,0,0,0,0,0,0,0,0,2,0
consultation,0,0,0,0,0,1,0,0,0,0,0
las,0,0,0,1,0,0,0,0,0,0,0
examination,0,0,0,0,0,1,0,0,0,0,0
newly,0,0,5,0,0,0,0,0,0,0,0
survey,0,0,0,0,0,1,0,0,0,1,0
furnish,0,0,0,0,0,0,0,0,0,3,0
citizenship,0,0,0,0,0,1,0,0,0,0,0
widow,0,0,0,0,0,1,0,0,0,0,0
husband,0,0,0,0,0,2,0,0,0,0,0
circulate,0,0,0,0,0,0,0,0,0,1,0
pamphlet,0,0,0,0,0,1,0,0,0,0,0
earth,0,0,0,0,0,1,0,0,0,0,0
quasi,0,0,0,0,0,0,0,0,0,0,1
americi,0,0,0,0,0,0,0,0,0,0,1
terram,0,0,0,0,0,0,0,0,0,0,1
sive,0,0,0,0,0,0,0,0,0,0,1
americam,0,0,0,0,0,0,0,0,0,0,1
perpetuate,0,0,0,0,0,0,0,0,0,1,0
planisphere,0,0,0,0,0,1,0,0,0,0,0
apply,0,0,0,0,0,0,0,0,0,3,0
hemisphere,0,0,0,0,0,3,0,0,0,0,0
comprise,0,0,0,0,0,0,0,0,0,1,0
suggestion,0,0,0,0,0,2,0,0,0,0,0
catch,0,0,0,0,0,0,0,0,0,1,0
extension,0,0,0,0,0,1,0,0,0,0,0
usurper,0,0,0,0,0,1,0,0,0,0,0
despite,0,0,0,0,0,0,0,0,5,0,0
deceptive,1,0,0,0,0,0,0,0,0,0,0
contributor,0,0,0,0,0,1,0,0,0,0,0
terminate,0,0,0,0,0,0,0,0,0,1,0
