word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PART,PRON,PUNCT,SCONJ,VERB,X
congenial,1,0,0,0,0,0,0,0,0,0,0,0,0,0
operation,0,0,0,0,0,0,14,0,0,0,0,0,0,0
finish,0,0,0,0,0,0,0,0,0,0,0,0,2,0
picture,0,0,0,0,0,0,7,0,0,0,0,0,0,0
cottage,0,0,0,0,0,0,2,0,0,0,0,0,0,0
bed,0,0,0,0,0,0,26,0,0,0,0,0,0,0
snowy,5,0,0,0,0,0,0,0,0,0,0,0,0,0
spread,0,0,0,0,0,0,1,0,0,0,0,0,7,0
carpeting,0,0,0,0,0,0,2,0,0,0,0,0,0,0
considerable,6,0,0,0,0,0,0,0,0,0,0,0,0,0
upper,6,0,0,0,0,0,0,0,0,0,0,0,0,0
distinguished,1,0,0,0,0,0,0,0,0,0,0,0,0,0
far,3,0,15,0,0,0,0,0,0,0,0,0,0,0
sacred,2,0,0,0,0,0,0,0,0,0,0,0,0,0
marauding,1,0,0,0,0,0,0,0,0,0,0,0,0,0
inroad,0,0,0,0,0,0,1,0,0,0,0,0,0,0
desecration,0,0,0,0,0,0,1,0,0,0,0,0,0,0
drawing,0,0,0,0,0,0,2,0,0,0,0,0,0,0
establishment,0,0,0,0,0,0,2,0,0,0,0,0,0,0
design,0,0,0,0,0,0,0,0,0,0,0,0,2,0
wall,0,0,0,0,0,0,2,0,0,0,0,0,0,0
fireplace,0,0,0,0,0,0,3,0,0,0,0,0,0,0
scriptural,2,0,0,0,0,0,0,0,0,0,0,0,0,0
print,0,0,0,0,0,0,1,0,0,0,0,0,0,0
portrait,0,0,0,0,0,0,1,0,0,0,0,0,0,0
astonish,0,0,0,0,0,0,0,0,0,0,0,0,2,0
hero,0,0,0,0,0,0,3,0,0,0,0,0,0,0
bench,0,0,0,0,0,0,1,0,0,0,0,0,0,0
couple,0,0,0,0,0,0,2,0,0,0,0,0,0,0
woolly,8,0,0,0,0,0,0,0,0,0,0,0,0,0
headed,4,0,0,0,0,0,0,0,0,0,0,0,0,0
glistening,1,0,0,0,0,0,0,0,0,0,0,0,0,0
superintend,0,0,0,0,0,0,0,0,0,0,0,0,2,0
walking,0,0,0,0,0,0,1,0,0,0,0,0,0,0
usually,0,0,2,0,0,0,0,0,0,0,0,0,0,0
consist,0,0,0,0,0,0,0,0,0,0,0,0,1,0
successive,2,0,0,0,0,0,0,0,0,0,0,0,0,0
violently,0,0,1,0,0,0,0,0,0,0,0,0,0,0
table,0,0,0,0,0,0,35,0,0,0,0,0,0,0
somewhat,0,0,9,0,0,0,0,0,0,0,0,0,0,0
rheumatic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cloth,0,0,0,0,0,0,4,0,0,0,0,0,0,0
cup,0,0,0,0,0,0,7,0,0,0,0,0,0,0
saucer,0,0,0,0,0,0,3,0,0,0,0,0,0,0
pattern,0,0,0,0,0,0,3,0,0,0,0,0,0,0
symptom,0,0,0,0,0,0,1,0,0,0,0,0,0,0
seat,0,0,0,0,0,0,10,0,0,0,0,0,11,0
story,0,0,0,0,0,0,10,0,0,0,0,0,0,0
daguerreotype,0,0,0,0,0,0,0,0,0,0,0,0,1,0
broad,10,0,1,0,0,0,0,0,0,0,0,0,0,0
chested,3,0,0,0,0,0,0,0,0,0,0,0,0,0
powerfully,0,0,1,0,0,0,0,0,0,0,0,0,0,0
african,2,0,0,0,0,0,0,0,0,0,0,0,0,0
characterize,0,0,0,0,0,0,0,0,0,0,0,0,1,0
respecting,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dignified,2,0,0,0,0,0,0,0,0,0,0,0,0,0
confiding,3,0,0,0,0,0,0,0,0,0,0,0,0,0
simplicity,0,0,0,0,0,0,3,0,0,0,0,0,0,0
busily,0,0,7,0,0,0,0,0,0,0,0,0,0,0
intent,3,0,0,0,0,0,0,0,0,0,0,0,0,0
slate,0,0,0,0,0,0,1,0,0,0,0,0,0,0
slowly,0,0,12,0,0,0,0,0,0,0,0,0,0,0
endeavor,0,0,0,0,0,0,0,0,0,0,0,0,1,0
accomplish,0,0,0,0,0,0,0,0,0,0,0,0,1,0
copy,0,0,0,0,0,0,1,0,0,0,0,0,0,0
letter,0,0,0,0,0,0,7,0,0,0,0,0,0,0
overlook,0,0,0,0,0,0,0,0,0,0,0,0,3,0
thirteen,0,0,0,0,0,0,0,2,0,0,0,0,0,0
fully,0,0,4,0,0,0,0,0,0,0,0,0,0,0
dignity,0,0,0,0,0,0,3,0,0,0,0,0,0,0
position,0,0,0,0,0,0,4,0,0,0,0,0,0,0
instructor,0,0,0,0,0,0,1,0,0,0,0,0,0,0
briskly,0,0,4,0,0,0,0,0,0,0,0,0,0,0
laboriously,0,0,2,0,0,0,0,0,0,0,0,0,0,0
tail,0,0,0,0,0,0,4,0,0,0,0,0,0,0
respectful,2,0,0,0,0,0,0,0,0,0,0,0,0,0
admiring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
teacher,0,0,0,0,0,0,2,0,0,0,0,0,0,0
flourishingly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
scrawl,0,0,0,0,0,0,0,0,0,0,0,0,1,0
innumerable,3,0,0,0,0,0,0,0,0,0,0,0,0,0
edification,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pencil,0,0,0,0,0,0,2,0,0,0,0,0,0,0
big,7,0,0,0,0,0,0,0,0,0,0,0,0,0
finger,0,0,0,0,0,0,15,0,0,0,0,0,1,0
patiently,0,0,1,0,0,0,0,0,0,0,0,0,0,0
recommence,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pause,0,0,0,0,0,0,3,0,0,0,0,0,8,0
grease,0,0,0,0,0,0,0,0,0,0,0,0,1,0
griddle,0,0,0,0,0,0,5,0,0,0,0,0,0,0
bacon,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fork,0,0,0,0,0,0,5,0,0,0,0,0,1,0
lesson,0,0,0,0,0,0,1,0,0,0,0,0,0,0
interestin,0,0,0,0,0,0,0,0,0,0,0,0,2,0
hungry,6,0,0,0,0,0,0,0,0,0,0,0,0,0
skillet,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mose,0,0,0,0,0,0,0,0,0,0,0,0,2,0
lid,0,0,0,0,0,0,1,0,0,0,0,0,0,0
peep,0,0,0,0,0,0,0,0,0,0,0,0,2,0
lovely,2,0,0,0,0,0,0,0,0,0,0,0,0,0
dat,0,1,0,0,47,0,0,0,0,1,0,0,0,0
jes,0,0,1,0,0,0,0,0,0,0,0,0,2,2
larn,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hurt,1,0,0,0,0,0,0,0,0,0,0,0,3,0
feelin,0,0,0,0,0,0,3,0,0,0,0,0,1,0
vittle,0,0,0,0,0,0,1,0,0,0,0,0,0,0
spilt,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ri,0,0,0,0,0,0,1,0,0,0,0,0,1,0
shoe,0,0,0,0,0,0,5,0,0,0,0,0,0,0
final,1,0,0,0,0,0,0,0,0,0,0,0,0,0
contempt,0,0,0,0,0,0,3,0,0,0,0,0,0,0
greenness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
disclose,0,0,0,0,0,0,0,0,0,0,0,0,1,0
view,0,0,0,0,0,0,7,0,0,0,0,0,1,0
pound,0,0,0,0,0,0,1,0,0,0,0,0,0,0
city,0,0,0,0,0,0,5,0,0,0,0,0,0,0
confectioner,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ashamed,6,0,0,0,0,0,0,0,0,0,0,0,0,0
central,1,0,0,0,0,0,0,0,0,0,0,0,0,0
entertainment,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bustle,0,0,0,0,0,0,1,0,0,0,0,0,6,0
earnestly,0,0,9,0,0,0,0,0,0,0,0,0,0,0
department,0,0,0,0,0,0,5,0,0,0,0,0,0,0
honey,0,0,0,0,0,0,2,0,0,0,0,0,0,0
fin,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dem,0,0,0,0,1,0,0,0,0,5,0,0,0,1
book,0,0,0,0,0,0,16,0,0,0,0,0,2,0
sausage,0,0,0,0,0,0,1,0,0,0,0,0,0,0
plate,0,0,0,0,0,0,5,0,0,0,0,0,0,0
dan,0,1,0,0,0,0,0,0,0,0,0,0,0,1
smoking,0,0,0,0,0,0,2,0,0,0,0,0,0,0
batter,0,0,0,0,0,0,1,0,0,0,0,0,0,0
aunty,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nudge,0,0,0,0,0,0,1,0,0,0,0,0,0,0
immensely,0,0,1,0,0,0,0,0,0,0,0,0,0,0
facetious,2,0,0,0,0,0,0,0,0,0,0,0,0,0
briskness,0,0,0,0,0,0,2,0,0,0,0,0,0,0
activity,0,0,0,0,0,0,2,0,0,0,0,0,0,0
subside,0,0,0,0,0,0,0,0,0,0,0,0,2,0
youngster,0,0,0,0,0,0,1,0,0,0,0,0,0,0
knife,0,0,0,0,0,0,7,0,0,0,0,0,0,0
question,0,0,0,0,0,0,7,0,0,0,0,0,0,0
cuttin,0,0,0,0,0,0,0,0,0,0,0,0,1,0
wid,0,2,0,0,0,0,0,0,0,0,0,0,0,0
smash,0,0,0,0,0,0,0,0,0,0,0,0,2,0
thin,8,0,0,0,0,0,0,0,0,0,0,0,0,0
sharp,7,0,0,0,0,0,0,0,0,0,0,0,0,0
dar,0,0,0,0,0,2,0,0,0,3,0,0,1,1
apart,0,0,4,0,0,0,0,0,0,0,0,0,0,0
eat,0,0,0,0,0,0,0,0,0,0,0,0,10,0
count,0,0,0,0,0,0,5,0,0,0,0,0,5,0
contemptuously,0,0,2,0,0,0,0,0,0,0,0,0,0,0
spectable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
plain,10,0,2,0,0,0,0,0,0,0,0,0,0,0
alongside,0,2,0,0,0,0,0,0,0,0,0,0,0,0
sweep,0,0,0,0,0,0,0,0,0,0,0,0,5,0
splendid,3,0,0,0,0,0,0,0,0,0,0,0,0,0
toss,0,0,0,0,0,0,2,0,0,0,0,0,2,0
cookin,0,0,0,0,0,0,2,0,0,0,0,0,0,0
pone,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bile,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tater,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pie,0,0,0,0,0,0,11,0,0,0,0,0,0,0
sartin,1,0,0,0,0,0,2,0,0,0,0,0,0,2
crust,0,0,0,0,0,0,3,0,0,0,0,0,0,0
flecky,1,0,0,0,0,0,0,0,0,0,0,0,0,0
paste,0,0,0,0,0,0,1,0,0,0,0,0,0,0
melt,0,0,0,0,0,0,0,0,0,0,0,0,4,0
puff,0,0,0,0,0,0,1,0,0,0,0,0,1,0
thar,0,1,0,0,14,1,0,0,0,10,0,0,2,7
gwine,0,0,0,1,0,0,1,0,0,0,0,0,2,1
weddin,0,0,0,0,0,0,0,0,0,0,0,0,1,0
batch,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dey,0,0,1,0,0,0,0,0,0,9,0,0,2,1
nice,6,0,0,0,0,0,0,0,0,0,0,0,0,0
innocent,4,0,0,0,0,0,0,0,0,0,0,0,0,0
family,0,0,0,0,0,0,17,0,0,0,0,0,0,0
specte,0,0,0,0,0,0,0,0,0,0,0,0,6,0
fault,0,0,0,0,0,0,2,0,0,0,0,0,0,0
hem,0,0,0,0,0,0,1,0,0,1,0,0,0,0
half,3,0,13,0,5,0,3,0,0,0,0,0,0,0
privilege,0,0,0,0,0,0,6,0,0,0,0,0,0,0
roll,0,0,0,0,0,0,3,0,0,0,0,0,16,0
emotion,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pudding,0,0,0,0,0,0,1,0,0,0,0,0,0,0
crow,0,0,0,0,0,0,1,0,0,0,0,0,5,0
hearty,5,0,0,0,0,0,0,0,0,0,0,0,0,0
guffaw,0,0,0,0,0,0,1,0,0,0,0,0,0,0
laughter,0,0,0,0,0,0,5,0,0,0,0,0,0,0
witticism,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vary,0,0,0,0,0,0,0,0,0,0,0,0,1,0
exercise,0,0,0,0,0,0,1,0,0,0,0,0,0,0
playfully,0,0,1,0,0,0,0,0,0,0,0,0,0,0
poke,0,0,0,0,0,0,1,0,0,0,0,0,5,0
sanguinary,1,0,0,0,0,0,0,0,0,0,0,0,0,0
prediction,0,0,0,0,0,0,1,0,0,0,0,0,0,0
strong,18,0,0,0,0,0,0,0,0,0,0,0,0,0
dangerously,0,0,1,0,0,0,0,0,0,0,0,0,0,0
witty,1,0,0,0,0,0,0,0,0,0,0,0,0,0
funny,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ter,0,3,0,0,0,0,0,0,4,1,0,0,1,1
hornbug,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pity,0,0,0,0,0,0,3,0,0,0,0,0,4,0
benighted,2,0,0,0,0,0,0,0,0,0,0,0,0,0
condition,0,0,0,0,0,0,12,0,0,0,0,0,0,0
impression,0,0,0,0,0,0,4,0,0,0,0,0,0,0
oughter,0,0,6,1,0,0,0,0,0,0,0,0,0,0
oughtenter,0,0,0,3,0,0,0,0,0,0,0,0,0,0
bove,0,1,0,0,0,0,0,0,0,0,0,0,0,0
member,0,0,0,0,0,0,2,0,0,0,0,0,3,0
stare,0,0,0,0,0,0,0,0,0,0,0,0,4,0
fortnight,0,0,0,0,0,0,2,0,0,0,0,0,0,0
delighted,3,0,0,0,0,0,0,0,0,0,0,0,0,0
guv,0,0,0,0,0,0,0,0,0,0,0,0,1,0
quarrel,0,0,0,0,0,0,0,0,0,0,0,0,2,0
lady,0,0,0,0,0,0,19,0,0,0,0,0,0,0
sponsibility,0,0,0,0,0,0,1,0,0,0,0,0,0,0
seris,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hangin,0,0,0,0,0,0,0,0,0,0,0,0,2,0
interferin,0,0,0,0,0,0,0,0,0,0,0,0,1,0
dis,0,4,2,0,5,1,0,0,0,1,0,0,1,3
sarcy,4,0,0,0,0,0,0,0,0,0,0,0,0,0
jist,0,0,1,1,0,0,5,0,0,0,0,0,1,2
yourn,0,0,0,0,0,0,0,0,0,5,0,0,0,0
sparkle,0,0,0,0,0,0,0,0,0,0,0,0,3,0
lily,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dew,0,0,0,0,0,0,1,0,0,0,0,0,0,0
stumpin,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stay,0,0,0,0,0,0,0,0,0,0,0,0,7,0
larfe,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hern,0,0,0,0,0,0,0,0,0,1,0,0,0,0
crack,0,0,0,0,0,0,3,0,0,0,0,0,3,0
bein,0,0,0,0,0,0,0,0,0,0,0,0,2,0
whar,0,0,0,0,0,0,0,0,0,6,0,0,0,0
bery,2,0,1,0,0,0,1,0,0,0,0,0,0,1
split,0,0,0,0,0,0,0,0,0,0,0,0,3,0
fust,1,0,0,0,0,0,1,0,0,0,0,0,0,0
pint,0,0,0,0,0,0,2,0,0,0,0,0,0,0
orter,0,0,0,0,0,0,0,0,0,0,0,0,0,2
arrive,0,0,0,0,0,0,0,0,0,0,0,0,2,0
morsel,0,0,0,0,0,0,3,0,0,0,0,0,0,0
leisure,0,0,0,0,0,0,3,0,0,0,0,0,0,0
glisten,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hungrily,0,0,1,0,0,0,0,0,0,0,0,0,0,0
opposite,1,0,1,0,0,0,0,0,0,0,0,0,0,0
liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
comfortable,6,0,1,0,0,0,0,0,0,0,0,0,0,0
chimney,0,0,0,0,0,0,4,0,0,0,0,0,0,0
goodly,2,0,0,0,0,0,0,0,0,0,0,0,0,0
lap,0,0,0,0,0,0,5,0,0,0,0,0,0,0
alternately,0,0,2,0,0,0,0,0,0,0,0,0,0,0
fill,0,0,0,0,0,0,0,0,0,0,0,0,6,0
distribute,0,0,0,0,0,0,0,0,0,0,0,0,2,0
prefer,0,0,0,0,0,0,0,0,0,0,0,0,1,0
theirs,0,0,0,0,0,0,0,0,0,1,0,0,0,0
floor,0,0,0,0,0,0,11,0,0,0,0,0,0,0
tickle,0,0,0,0,0,0,1,0,0,0,0,0,2,0
occasionally,0,0,7,0,0,0,0,0,0,0,0,0,0,0
toe,0,0,0,0,0,0,3,0,0,0,0,0,1,0
movement,0,0,0,0,0,0,8,0,0,0,0,0,0,0
obstreperous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
decent,5,0,0,0,0,0,0,0,0,0,0,0,0,0
yerselves,0,0,0,0,0,0,0,0,0,2,0,0,0,0
button,0,0,0,0,0,0,2,0,0,0,0,0,2,0
hole,0,0,0,0,0,0,3,0,0,0,0,0,0,0
lower,0,0,1,0,0,0,0,0,0,0,0,0,3,0
meaning,0,0,0,0,0,0,10,0,0,0,0,0,0,0
couch,0,0,0,0,0,0,0,0,0,0,0,0,1,0
terrible,1,0,0,0,0,0,0,0,0,0,0,0,0,0
threat,0,0,0,0,0,0,3,0,0,0,0,0,0,0
difficult,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indistinctness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
produce,0,0,0,0,0,0,0,0,0,0,0,0,8,0
sinner,0,0,0,0,0,0,4,0,0,0,0,0,0,0
address,0,0,0,0,0,0,1,0,0,0,0,0,7,0
theirselves,0,0,0,0,0,0,0,0,0,2,0,0,0,0
emerge,0,0,0,0,0,0,0,0,0,0,0,0,3,0
plaster,0,0,0,0,0,0,1,0,0,0,0,0,1,0
molasse,0,0,0,0,0,0,2,0,0,0,0,0,0,0
vigorous,2,0,0,0,0,0,0,0,0,0,0,0,0,0
kissing,0,0,0,0,0,0,1,0,0,0,0,0,0,0
clar,1,0,1,0,0,0,1,0,0,0,0,0,2,6
fashion,0,0,0,0,0,0,1,0,0,0,0,0,0,0
spring,0,0,0,0,0,0,9,0,0,0,0,0,8,0
exhortation,0,0,0,0,0,0,6,0,0,0,0,0,0,0
resound,0,0,0,0,0,0,0,0,0,0,0,0,2,0
formidably,0,0,1,0,0,0,0,0,0,0,0,0,0,0
one,0,0,0,0,0,0,7,0,0,0,0,0,0,0
precipitately,0,0,1,0,0,0,0,0,0,0,0,0,0,0
aggravating,1,0,0,0,0,0,0,0,0,0,0,0,0,0
complacently,0,0,1,0,0,0,0,0,0,0,0,0,0,0
towel,0,0,0,0,0,0,1,0,0,0,0,0,0,0
emergency,0,0,0,0,0,0,3,0,0,0,0,0,0,0
water,0,0,0,0,0,0,22,0,0,0,0,0,0,0
cracked,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pot,0,0,0,0,0,0,2,0,0,0,0,0,0,0
rub,0,0,0,0,0,0,0,0,0,0,0,0,7,0
polish,0,0,0,0,0,0,0,0,0,0,0,0,1,0
employ,0,0,0,0,0,0,0,0,0,0,0,0,2,0
scratch,0,0,0,0,0,0,0,0,0,0,0,0,4,0
bury,0,0,0,0,0,0,0,0,0,0,0,0,5,0
special,4,0,0,0,0,0,0,0,0,0,0,0,0,0
peart,1,0,0,0,0,0,1,0,0,0,0,0,0,0
caper,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pocket,0,0,0,0,0,0,24,0,0,0,0,0,1,0
handkerchief,0,0,0,0,0,0,9,0,0,0,0,0,0,0
return,0,0,0,0,0,0,1,0,0,0,0,0,11,0
roar,0,0,0,0,0,0,1,0,0,0,0,0,2,0
declare,0,0,0,0,0,0,0,0,0,0,0,0,5,0
noise,0,0,0,0,0,0,2,0,0,0,0,0,0,0
accord,0,0,0,0,0,0,0,0,0,0,0,0,3,0
statement,0,0,0,0,0,0,3,0,0,0,0,0,0,0
surgical,1,0,0,0,0,0,0,0,0,0,0,0,0,0
daily,2,0,0,0,0,0,0,0,0,0,0,0,0,0
occurrence,0,0,0,0,0,0,1,0,0,0,0,0,0,0
declaration,0,0,0,0,0,0,2,0,0,0,0,0,0,0
whit,0,0,0,0,0,0,1,0,0,0,0,0,0,0
abate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
composure,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rude,4,0,0,0,0,0,0,0,0,0,0,0,0,0
box,0,0,0,0,0,0,16,0,0,0,0,0,0,0
trundle,0,0,0,0,0,0,3,0,0,0,0,0,0,0
wanter,0,0,0,1,0,0,0,0,0,0,0,0,1,0
curis,1,0,0,0,0,0,0,0,0,0,0,0,0,0
shove,0,0,0,0,0,0,0,0,0,0,0,0,1,0
decisively,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mebbe,0,0,0,0,0,0,0,0,0,0,0,0,3,1
resolve,0,0,0,0,0,0,1,0,0,0,0,0,3,0
committee,0,0,0,0,0,0,1,0,0,0,0,0,0,0
accommodation,0,0,0,0,0,0,2,0,0,0,0,0,0,0
declar,0,0,0,0,0,0,0,0,0,0,0,0,1,0
weekly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
indefinite,3,0,0,0,0,0,0,0,0,0,0,0,0,0
encouragement,0,0,0,0,0,0,1,0,0,0,0,0,0,0
discover,0,0,0,0,0,0,0,0,0,0,0,0,1,0
leg,0,0,0,0,0,0,5,0,0,0,0,0,0,0
boun,0,0,0,0,0,0,0,0,0,0,0,0,2,1
jam,0,0,0,0,0,0,1,0,0,0,0,0,3,0
agin,0,3,0,0,0,0,1,0,0,0,0,0,3,0
den,0,0,0,0,1,0,1,0,0,0,0,0,0,1
hitch,0,0,0,0,0,0,2,0,0,0,0,0,1,0
nigh,1,0,2,0,0,0,0,0,0,0,0,0,0,0
imitate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
precisely,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nasal,2,0,0,0,0,0,0,0,0,0,0,0,0,0
illustrate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
catastrophe,0,0,0,0,0,0,1,0,0,0,0,0,0,0
shame,0,0,0,0,0,0,8,0,0,0,0,0,1,0
join,0,0,0,0,0,0,0,0,0,0,0,0,2,0
offender,0,0,0,0,0,0,1,0,0,0,0,0,0,0
buster,0,0,0,0,0,0,2,0,0,0,0,0,0,0
admonition,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fail,0,0,0,0,0,0,0,0,0,0,0,0,4,0
effect,0,0,0,0,0,0,4,0,0,0,0,0,0,0
tote,0,0,0,0,0,0,0,0,0,0,0,0,4,0
widder,0,0,0,0,0,0,1,0,0,0,0,0,0,0
aside,0,0,2,0,0,0,1,0,0,0,0,0,0,0
cave,0,0,0,0,0,0,0,0,0,0,0,0,1,0
middle,0,0,0,0,0,0,3,0,0,0,0,0,0,0
singin,0,0,0,0,0,0,2,0,0,0,0,0,0,0
failin,0,0,0,0,0,0,0,0,0,0,0,0,1,0
warnt,0,0,0,0,0,0,0,0,0,0,0,0,2,0
cask,0,0,0,0,0,0,1,0,0,0,0,0,0,0
secure,0,0,0,0,0,0,0,0,0,0,0,0,1,0
board,0,0,0,0,0,0,5,0,0,0,0,0,0,0
turning,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tub,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pail,0,0,0,0,0,0,1,0,0,0,0,0,0,0
disposing,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rickety,1,0,0,0,0,0,0,0,0,0,0,0,0,0
complete,1,0,0,0,0,0,0,0,0,0,0,0,2,0
pear,0,0,0,0,0,0,6,0,0,0,0,0,0,0
readily,0,0,2,0,0,0,0,0,0,0,0,0,0,0
importance,0,0,0,0,0,0,2,0,0,0,0,0,0,0
motley,1,0,0,0,0,0,0,0,0,0,0,0,0,0
assemblage,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gray,4,0,0,0,0,0,2,0,0,0,0,0,0,0
patriarch,0,0,0,0,0,0,2,0,0,0,0,0,0,0
eighty,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lad,0,0,0,0,0,0,1,0,0,0,0,0,0,0
harmless,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gossip,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ensue,0,0,0,0,0,0,0,0,0,0,0,0,4,0
theme,0,0,0,0,0,0,1,0,0,0,0,0,0,0
red,3,0,0,0,0,0,0,0,0,0,0,0,0,0
headkerchief,0,0,0,0,0,0,1,0,0,0,0,0,0,0
spotted,1,0,0,0,0,0,0,0,0,0,0,0,0,0
muslin,0,0,0,0,0,0,3,0,0,0,0,0,0,0
berage,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sorrel,0,0,0,0,0,0,1,0,0,0,0,0,0,0
colt,0,0,0,0,0,0,4,0,0,0,0,0,0,0
prove,0,0,0,0,0,0,0,0,0,0,0,0,4,0
addition,0,0,0,0,0,0,1,0,0,0,0,0,0,0
glory,0,0,0,0,0,0,9,0,0,0,0,0,0,0
worshipper,0,0,0,0,0,0,1,0,0,0,0,0,0,0
permission,0,0,0,0,0,0,1,0,0,0,0,0,0,0
attend,0,0,0,0,0,0,0,0,0,0,0,0,3,0
choice,2,0,0,0,0,0,2,0,0,0,0,0,0,0
saying,0,0,0,0,0,0,2,0,0,0,0,0,0,0
doing,0,0,0,0,0,0,1,0,0,0,0,0,0,0
circulate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
freely,0,0,4,0,0,0,0,0,0,0,0,0,0,0
change,0,0,0,0,0,0,2,0,0,0,0,0,1,0
circle,0,0,0,0,0,0,3,0,0,0,0,0,0,0
disadvantage,0,0,0,0,0,0,1,0,0,0,0,0,0,0
intonation,0,0,0,0,0,0,2,0,0,0,0,0,0,0
prevent,0,0,0,0,0,0,0,0,0,0,0,0,5,0
spirited,2,0,0,0,0,0,0,0,0,0,0,0,0,0
hymn,0,0,0,0,0,0,3,0,0,0,0,0,0,0
church,0,0,0,0,0,0,8,0,0,0,0,0,0,0
chorus,0,0,0,0,0,0,1,0,0,0,0,0,0,0
unction,0,0,0,0,0,0,1,0,0,0,0,0,0,0
field,0,0,0,0,0,0,5,0,0,0,0,0,0,0
battle,0,0,0,0,0,0,3,0,0,0,0,0,0,0
repeat,0,0,0,0,0,0,0,0,0,0,0,0,12,0
angel,0,0,0,0,0,0,5,0,0,0,0,0,0,0
golden,11,0,0,0,0,0,0,0,0,0,0,0,0,0
everlasting,1,0,0,0,0,0,0,0,0,0,0,0,0,0
incessant,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bank,0,0,0,0,0,0,12,0,0,0,0,0,0,0
impassioned,1,0,0,0,0,0,0,0,0,0,0,0,0,0
imaginative,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vivid,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pictorial,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rejoicingly,0,0,3,0,0,0,0,0,0,0,0,0,0,0
relation,0,0,0,0,0,0,6,0,0,0,0,0,0,0
intermingle,0,0,0,0,0,0,0,0,0,0,0,0,2,0
revere,0,0,0,0,0,0,0,0,0,0,0,0,3,0
chronicle,0,0,0,0,0,0,1,0,0,0,0,0,0,0
staff,0,0,0,0,0,0,2,0,0,0,0,0,0,0
bonnet,0,0,0,0,0,0,9,0,0,0,0,0,0,0
waitin,0,0,0,0,0,0,0,0,0,0,0,0,1,0
stage,0,0,0,0,0,0,4,0,0,0,0,0,0,0
wheel,0,0,0,0,0,0,6,0,0,0,0,0,0,0
rattlin,0,0,0,0,0,0,0,0,0,0,0,0,1,0
lookin,0,0,0,0,0,0,0,0,0,0,0,0,2,0
wonderful,4,0,0,0,0,0,0,0,0,0,0,0,0,0
streaming,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wholly,0,0,5,0,0,0,0,0,0,0,0,0,0,0
land,0,0,0,0,0,0,9,0,0,0,0,0,3,0
request,0,0,0,0,0,0,1,0,0,0,0,0,0,0
