word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,SCONJ,VERB,X
builder,0,0,0,0,0,0,0,4,0,0,0,0
discover,0,0,0,0,0,0,0,0,0,0,2,0
intimately,0,0,1,0,0,0,0,0,0,0,0,0
related,1,0,0,0,0,0,0,0,0,0,0,0
chalk,0,0,0,0,0,0,0,1,0,0,0,0
prototype,0,0,0,0,0,0,0,1,0,0,0,0
mound,0,0,0,0,0,0,0,3,0,0,0,0
type,0,0,0,0,0,0,0,2,0,0,0,0
portal,0,0,0,0,0,0,0,2,0,0,0,0
hilltop,0,0,0,0,0,0,0,1,0,0,0,0
cemetery,0,0,0,0,0,0,0,2,0,0,0,0
grave,0,0,0,0,0,0,0,2,0,0,0,0
bead,0,0,0,0,0,0,0,1,0,0,0,0
pendant,0,0,0,0,0,0,0,1,0,0,0,0
bone,0,0,0,0,0,0,0,2,0,0,0,0
pin,0,0,0,0,0,0,0,4,0,0,0,0
stone,0,0,0,0,0,0,0,6,0,0,0,0
elaborately,0,0,2,0,0,0,0,0,0,0,0,0
engrave,0,0,0,0,0,0,0,0,0,0,1,0
axis,0,0,0,0,0,0,0,1,0,0,0,0
full,1,0,0,0,0,0,0,0,0,0,0,0
exact,1,0,0,0,0,0,0,0,0,0,1,0
clearly,0,0,3,0,0,0,0,0,0,0,0,0
integrate,0,0,0,0,0,0,0,0,0,0,1,0
circular,2,0,0,0,0,0,0,0,0,0,0,0
pottery,0,0,0,0,0,0,0,3,0,0,0,0
incursion,0,0,0,0,0,0,0,1,0,0,0,0
approximately,0,0,1,0,0,0,0,0,0,0,0,0
wedge,0,0,0,0,0,0,0,1,0,0,0,0
dominant,3,0,0,0,0,0,0,0,0,0,0,0
french,12,0,0,0,0,0,0,0,0,0,0,0
grazing,0,0,0,0,0,0,0,1,0,0,0,0
copper,0,0,0,0,0,0,0,3,0,0,0,0
eastern,4,0,0,0,0,0,0,0,0,0,0,0
metal,0,0,0,0,0,0,0,1,0,0,0,0
object,0,0,0,0,0,0,0,2,0,0,0,0
urn,0,0,0,0,0,0,0,1,0,0,0,0
hoard,0,0,0,0,0,0,0,1,0,0,0,0
nordic,1,0,0,0,0,0,0,0,0,0,0,0
metalwork,0,0,0,0,0,0,0,3,0,0,0,0
transition,0,0,0,0,0,0,0,3,0,0,0,0
fraught,1,0,0,0,0,0,0,0,0,0,0,0
uncertainty,0,0,0,0,0,0,0,1,0,0,0,0
grouping,0,0,0,0,0,0,0,1,0,0,0,0
notoriously,0,0,1,0,0,0,0,0,0,0,0,0
likely,2,0,0,0,0,0,0,0,0,0,0,0
saga,0,0,0,0,0,0,0,2,0,0,0,0
pagan,2,0,0,0,0,0,0,0,0,0,0,0
reveal,0,0,0,0,0,0,0,0,0,0,4,0
respect,0,0,0,0,0,0,0,1,0,0,0,0
description,0,0,0,0,0,0,0,2,0,0,0,0
author,0,0,0,0,0,0,0,4,0,0,0,0
indo,1,0,0,0,0,0,0,0,0,0,0,0
apparent,2,0,0,0,0,0,0,0,0,0,0,0
fort,0,0,0,0,0,0,0,3,0,0,0,0
politically,0,0,3,0,0,0,0,0,0,0,0,0
petty,2,0,0,0,0,0,0,0,0,0,0,0
kingdom,0,0,0,0,0,0,0,12,0,0,0,0
tuatha,0,0,0,0,0,0,0,0,0,0,0,3
king,0,0,0,0,0,0,0,37,0,0,0,0
claim,0,0,0,0,0,0,0,6,0,0,6,0
overlordship,0,0,0,0,0,0,0,2,0,0,0,0
primacy,0,0,0,0,0,0,0,1,0,0,0,0
árd,0,0,0,0,0,0,0,0,0,0,0,1
era,0,0,0,0,0,0,0,4,0,0,0,0
aristocracy,0,0,0,0,0,0,0,2,0,0,0,0
airi,0,0,0,0,0,0,0,0,0,0,0,1
aicme,0,0,0,0,0,0,0,0,0,0,0,1
landowner,0,0,0,0,0,0,0,7,0,0,0,0
client,0,0,0,0,0,0,0,1,0,0,0,0
grade,0,0,0,0,0,0,0,1,0,0,0,0
minutely,0,0,2,0,0,0,0,0,0,0,0,0
till,0,0,0,0,0,0,0,0,0,0,2,0
merely,0,0,5,0,0,0,0,0,0,0,0,0
corporately,0,0,1,0,0,0,0,0,0,0,0,0
observance,0,0,0,0,0,0,0,1,0,0,0,0
kindred,0,0,0,0,0,0,0,1,0,0,0,0
serf,0,0,0,0,0,0,0,1,0,0,0,0
rearing,0,0,0,0,0,0,0,2,0,0,0,0
flax,0,0,0,0,0,0,0,1,0,0,0,0
plow,0,0,0,0,0,0,0,1,0,0,0,0
oxen,0,0,0,0,0,0,0,1,0,0,0,0
principally,0,0,1,0,0,0,0,0,0,0,0,0
rear,0,0,0,0,0,0,0,0,0,0,1,0
hunting,0,0,0,0,0,0,0,1,0,0,0,0
fowling,0,0,0,0,0,0,0,1,0,0,0,0
trapping,0,0,0,0,0,0,0,1,0,0,0,0
packhorse,0,0,0,0,0,0,0,1,0,0,0,0
wheeled,1,0,0,0,0,0,0,0,0,0,0,0
curragh,0,0,0,0,0,0,0,0,0,0,0,1
wicker,0,0,0,0,0,0,0,1,0,0,0,0
framed,1,0,0,0,0,0,0,0,0,0,0,0
normal,2,0,0,0,0,0,0,0,0,0,0,0
freshwater,0,0,0,0,0,0,0,1,0,0,0,0
dugout,0,0,0,0,0,0,0,1,0,0,0,0
dwelling,0,0,0,0,0,0,0,2,0,0,0,0
wattle,1,0,0,0,0,0,0,0,0,0,0,0
technique,0,0,0,0,0,0,0,3,0,0,0,0
archaeologist,0,0,0,0,0,0,0,1,0,0,0,0
excavation,0,0,0,0,0,0,0,1,0,0,0,0
habitation,0,0,0,0,0,0,0,1,0,0,0,0
relative,1,0,0,0,0,0,0,0,0,0,0,0
security,0,0,0,0,0,0,0,8,0,0,0,0
artificial,1,0,0,0,0,0,0,0,0,0,0,0
crannog,0,0,0,0,0,0,0,1,0,0,0,0
norse,3,0,0,0,0,0,0,0,0,0,0,0
invasion,0,0,0,0,0,0,0,10,0,0,0,0
husbandry,0,0,0,0,0,0,0,1,0,0,0,0
milling,0,0,0,0,0,0,0,1,0,0,0,0
dyeing,0,0,0,0,0,0,0,1,0,0,0,0
dairying,0,0,0,0,0,0,0,1,0,0,0,0
malting,0,0,0,0,0,0,0,1,0,0,0,0
meat,0,0,0,0,0,0,0,2,0,0,0,0
curing,0,0,0,0,0,0,0,1,0,0,0,0
spinning,0,0,0,0,0,0,0,1,0,0,0,0
weaving,0,0,0,0,0,0,0,1,0,0,0,0
spin,0,0,0,0,0,0,0,0,0,0,1,0
wooden,1,0,0,0,0,0,0,0,0,0,0,0
spindle,0,0,0,0,0,0,0,1,0,0,0,0
weight,0,0,0,0,0,0,0,0,0,0,1,0
whorl,0,0,0,0,0,0,0,1,0,0,0,0
weave,0,0,0,0,0,0,0,0,0,0,1,0
loom,0,0,0,0,0,0,0,1,0,0,0,0
outer,1,0,0,0,0,0,0,0,0,0,0,0
garment,0,0,0,0,0,0,0,3,0,0,0,0
wear,0,0,0,0,0,0,0,0,0,0,3,0
woolen,1,0,0,0,0,0,0,1,0,0,0,0
cloak,0,0,0,0,0,0,0,1,0,0,1,0
brat,0,0,0,0,0,0,0,1,0,0,0,0
fasten,0,0,0,0,0,0,0,0,0,0,2,0
shoulder,0,0,0,0,0,0,0,2,0,0,0,0
breast,0,0,0,0,0,0,0,1,0,0,0,0
brooch,0,0,0,0,0,0,0,6,0,0,0,0
inner,1,0,0,0,0,0,0,0,0,0,0,0
tunic,0,0,0,0,0,0,0,3,0,0,0,0
léine,0,0,0,0,0,0,0,1,0,0,0,0
gird,0,0,0,0,0,0,0,0,0,0,1,0
waist,0,0,0,0,0,0,0,1,0,0,0,0
shoe,0,0,0,0,0,0,0,1,0,0,0,0
rawhide,0,0,0,0,0,0,0,1,0,0,0,0
tanned,1,0,0,0,0,0,0,0,0,0,0,0
upp,1,0,0,0,0,0,0,0,0,0,0,0
rank,0,0,0,0,0,0,0,2,0,0,0,0
adaptation,0,0,0,0,0,0,0,1,0,0,0,0
craftsman,0,0,0,0,0,0,0,1,0,0,0,0
instinct,0,0,0,0,0,0,0,1,0,0,0,0
skillful,1,0,0,0,0,0,0,0,0,0,0,0
superb,1,0,0,0,0,0,0,0,0,0,0,0
outstanding,3,0,0,0,0,0,0,0,0,0,0,0
seashore,0,0,0,0,0,0,0,1,0,0,0,0
white,1,0,0,0,0,0,0,0,0,0,0,0
circle,0,0,0,0,0,0,0,1,0,0,0,0
sunken,1,0,0,0,0,0,0,0,0,0,0,0
panel,0,0,0,0,0,0,0,1,0,0,0,0
ornament,0,0,0,0,0,0,0,0,0,0,1,0
delicate,2,0,0,0,0,0,0,0,0,0,0,0
filigree,0,0,0,0,0,0,0,1,0,0,0,0
chasing,0,0,0,0,0,0,0,1,0,0,0,0
spiral,1,0,0,0,0,0,0,0,0,0,0,0
attach,0,0,0,0,0,0,0,0,0,0,1,0
exaggerated,1,0,0,0,0,0,0,0,0,0,0,0
length,0,0,0,0,0,0,0,1,0,0,0,0
upward,0,0,1,0,0,0,0,0,0,0,0,0
enamel,0,0,0,0,0,0,0,1,0,0,0,0
amber,0,0,0,0,0,0,0,1,0,0,0,0
attest,0,0,0,0,0,0,0,0,0,0,2,0
craftsmanship,0,0,0,0,0,0,0,1,0,0,0,0
artisan,0,0,0,0,0,0,0,1,0,0,0,0
documentary,1,0,0,0,0,0,0,0,0,0,0,0
sufficiently,0,0,4,0,0,0,0,0,0,0,0,0
sort,0,0,0,0,0,0,0,1,0,0,0,0
historian,0,0,0,0,0,0,0,2,0,0,0,0
portray,0,0,0,0,0,0,0,0,0,0,1,0
fantasy,0,0,0,0,0,0,0,1,0,0,0,0
reality,0,0,0,0,0,0,0,4,0,0,0,0
cohesion,0,0,0,0,0,0,0,1,0,0,0,0
hegemony,0,0,0,0,0,0,0,1,0,0,0,0
descendant,0,0,0,0,0,0,0,3,0,0,0,0
overking,0,0,0,0,0,0,0,1,0,0,0,0
rarely,0,0,2,0,0,0,0,0,0,0,0,0
alternate,0,0,0,0,0,0,0,0,0,0,1,0
formal,5,0,0,0,0,0,0,0,0,0,0,0
arrangement,0,0,0,0,0,0,0,2,0,0,0,0
sept,0,0,0,0,0,0,0,1,0,0,0,0
ancestor,0,0,0,0,0,0,0,1,0,0,0,0
inevitably,0,0,2,0,0,0,0,0,0,0,0,0
kingship,0,0,0,0,0,0,0,2,0,0,0,0
ruler,0,0,0,0,0,0,0,7,0,0,0,0
secure,1,0,0,0,0,0,0,0,0,0,15,0
hostage,0,0,0,0,0,0,0,1,0,0,0,0
earth,0,0,0,0,0,0,0,1,0,0,0,0
inside,0,1,0,0,0,0,0,0,0,0,0,0
perimeter,0,0,0,0,0,0,0,1,0,0,0,0
conjoined,1,0,0,0,0,0,0,0,0,0,0,0
earthwork,0,0,0,0,0,0,0,3,0,0,0,0
pillar,0,0,0,0,0,0,0,3,0,0,0,0
inauguration,0,0,0,0,0,0,0,1,0,0,0,0
banqueting,0,0,0,0,0,0,0,1,0,0,0,0
hall,0,0,0,0,0,0,0,1,0,0,0,0
enlargement,0,0,0,0,0,0,0,1,0,0,0,0
dynasty,0,0,0,0,0,0,0,2,0,0,0,0
abandon,0,0,0,0,0,0,0,0,0,0,5,0
latin,4,0,0,0,0,0,0,0,0,0,0,0
frequent,2,0,0,0,0,0,0,0,0,0,0,0
raid,0,0,0,0,0,0,0,4,0,0,1,0
expedition,0,0,0,0,0,0,0,3,0,0,0,0
crumble,0,0,0,0,0,0,0,0,0,0,1,0
seriously,0,0,2,0,0,0,0,0,0,0,0,0
incessant,1,0,0,0,0,0,0,0,0,0,0,0
separated,1,0,0,0,0,0,0,0,0,0,0,0
overcome,0,0,0,0,0,0,0,0,0,0,1,0
impact,0,0,0,0,0,0,0,6,0,0,0,0
allegedly,0,0,2,0,0,0,0,0,0,0,0,0
firm,2,0,0,0,0,0,0,0,0,0,0,0
bishop,0,0,0,0,0,0,0,6,0,0,0,0
approval,0,0,0,0,0,0,0,4,0,0,0,0
biographer,0,0,0,0,0,0,0,1,0,0,0,0
apostle,0,0,0,0,0,0,0,1,0,0,0,0
stronghold,0,0,0,0,0,0,0,3,0,0,0,0
lose,0,0,0,0,0,0,0,0,0,0,7,0
heavy,2,0,0,0,0,0,0,0,0,0,0,0
onslaught,0,0,0,0,0,0,0,1,0,0,0,0
check,0,0,0,0,0,0,0,0,0,0,1,0
mainland,0,0,0,0,0,0,0,1,0,0,0,0
permanently,0,0,3,0,0,0,0,0,0,0,0,0
reply,0,0,0,0,0,0,0,1,0,0,0,0
ecclesiastic,0,0,0,0,0,0,0,1,0,0,0,0
villa,0,0,0,0,0,0,0,1,0,0,0,0
raider,0,0,0,0,0,0,0,1,0,0,0,0
slavery,0,0,0,0,0,0,0,1,0,0,0,0
recover,0,0,0,0,0,0,0,0,0,0,3,0
ordain,0,0,0,0,0,0,0,0,0,0,2,0
priesthood,0,0,0,0,0,0,0,3,0,0,0,0
confusion,0,0,0,0,0,0,0,1,0,0,0,0
chronology,0,0,0,0,0,0,0,2,0,0,0,0
contend,0,0,0,0,0,0,0,0,0,0,2,0
sufficient,1,0,0,0,0,0,0,0,0,0,0,0
annal,0,0,0,0,0,0,0,3,0,0,0,0
biography,0,0,0,0,0,0,0,1,0,0,0,0
monk,0,0,0,0,0,0,0,3,0,0,0,0
altogether,0,0,1,0,0,0,0,0,0,0,0,0
monastic,6,0,0,0,0,0,0,0,0,0,0,0
usual,1,0,0,0,0,0,0,0,0,0,0,0
exclusive,1,0,0,0,0,0,0,0,0,0,0,0
loosely,0,0,1,0,0,0,0,0,0,0,0,0
auspex,0,0,0,0,0,0,0,1,0,0,0,0
careful,1,0,0,0,0,0,0,0,0,0,0,0
manner,0,0,0,0,0,0,0,2,0,0,0,0
enthusiasm,0,0,0,0,0,0,0,3,0,0,0,0
austere,2,0,0,0,0,0,0,0,0,0,0,0
hermit,0,0,0,0,0,0,0,1,0,0,0,0
tribe,0,0,0,0,0,0,0,1,0,0,0,0
foundation,0,0,0,0,0,0,0,6,0,0,0,0
offshoot,0,0,0,0,0,0,0,1,0,0,0,0
saxon,2,0,0,0,0,0,0,0,0,0,0,0
learning,0,0,0,0,0,0,0,4,0,0,0,0
individualism,0,0,0,0,0,0,0,1,0,0,0,0
puritanism,0,0,0,0,0,0,0,2,0,0,0,0
merovingian,1,0,0,0,0,0,0,0,0,0,0,0
limitation,0,0,0,0,0,0,0,1,0,0,0,0
exemplify,0,0,0,0,0,0,0,0,0,0,1,0
ordinary,3,0,0,0,0,0,0,0,0,0,0,0
sacred,1,0,0,0,0,0,0,0,0,0,0,0
profound,2,0,0,0,0,0,0,0,0,0,0,0
effect,0,0,0,0,0,0,0,12,0,0,5,0
scribe,0,0,0,0,0,0,0,1,0,0,0,0
usage,0,0,0,0,0,0,0,1,0,0,0,0
letter,0,0,0,0,0,0,0,4,0,0,0,0
intricate,1,0,0,0,0,0,0,0,0,0,0,0
ribbon,0,0,0,0,0,0,0,1,0,0,0,0
zoomorphic,1,0,0,0,0,0,0,0,0,0,0,0
copy,0,0,0,0,0,0,0,1,0,0,0,0
genealogy,0,0,0,0,0,0,0,2,0,0,0,0
civilization,0,0,0,0,0,0,0,4,0,0,0,0
bout,0,0,0,0,0,0,0,2,0,0,0,0
custodian,0,0,0,0,0,0,0,1,0,0,0,0
degenerate,1,0,0,0,0,0,0,0,0,0,0,0
plunder,0,0,0,0,0,0,0,0,0,0,1,0
undertake,0,0,0,0,0,0,0,0,0,0,3,0
zenith,0,0,0,0,0,0,0,1,0,0,0,0
trader,0,0,0,0,0,0,0,1,0,0,0,0
finally,0,0,4,0,0,0,0,0,0,0,0,0
scandinavian,1,0,0,0,0,0,0,0,0,0,0,0
ally,0,0,0,0,0,0,0,2,0,0,0,0
defeat,0,0,0,0,0,0,0,10,0,0,15,0
illumination,0,0,0,0,0,0,0,1,0,0,0,0
unsettlement,0,0,0,0,0,0,0,1,0,0,0,0
opposition,0,0,0,0,0,0,0,14,0,0,0,0
provincial,2,0,0,0,0,0,0,0,0,0,0,0
weakness,0,0,0,0,0,0,0,2,0,0,0,0
maximum,0,0,0,0,0,0,0,1,0,0,0,0
realize,0,0,0,0,0,0,0,0,0,0,3,0
reformer,0,0,0,0,0,0,0,3,0,0,0,0
boundary,0,0,0,0,0,0,0,2,0,0,0,0
coterminous,1,0,0,0,0,0,0,0,0,0,0,0
hierarchy,0,0,0,0,0,0,0,4,0,0,0,0
archbishopric,0,0,0,0,0,0,0,1,0,0,0,0
royal,6,0,0,0,0,0,0,0,0,0,0,0
victory,0,0,0,0,0,0,0,9,0,0,0,0
parochial,1,0,0,0,0,0,0,0,0,0,0,0
enormity,0,0,0,0,0,0,0,1,0,0,0,0
moral,2,0,0,0,0,0,0,0,0,0,0,0
behaviour,0,0,0,0,0,0,0,1,0,0,0,0
colourfully,0,0,1,0,0,0,0,0,0,0,0,0
cistercian,1,0,0,0,0,0,0,0,0,0,0,0
pope,0,0,0,0,0,0,0,3,0,0,0,0
conquest,0,0,0,0,0,0,0,5,0,0,0,0
lurid,1,0,0,0,0,0,0,0,0,0,0,0
archaic,1,0,0,0,0,0,0,0,0,0,0,0
encounter,0,0,0,0,0,0,0,1,0,0,2,0
linking,0,0,0,0,0,0,0,2,0,0,0,0
terminate,0,0,0,0,0,0,0,0,0,0,2,0
subordination,0,0,0,0,0,0,0,3,0,0,0,0
foremost,2,0,0,0,0,0,0,0,0,0,0,0
abbey,0,0,0,0,0,0,0,1,0,0,0,0
compile,0,0,0,0,0,0,0,0,0,0,1,0
dedicate,0,0,0,0,0,0,0,0,0,0,1,0
bishopric,0,0,0,0,0,0,0,3,0,0,0,0
ruin,0,0,0,0,0,0,0,1,0,0,1,0
pilgrimage,0,0,0,0,0,0,0,1,0,0,0,0
trip,0,0,0,0,0,0,0,1,0,0,0,0
adventurer,0,0,0,0,0,0,0,2,0,0,0,0
earl,0,0,0,0,0,0,0,23,0,0,0,0
invite,0,0,0,0,0,0,0,0,0,0,2,0
expel,0,0,0,0,0,0,0,0,0,0,3,0
avert,0,0,0,0,0,0,0,0,0,0,3,0
chance,0,0,0,0,0,0,0,1,0,0,0,0
submission,0,0,0,0,0,0,0,1,0,0,0,0
synod,0,0,0,0,0,0,0,1,0,0,0,0
sphere,0,0,0,0,0,0,0,1,0,0,0,0
supremacy,0,0,0,0,0,0,0,5,0,0,0,0
oblige,0,0,0,0,0,0,0,0,0,0,6,0
acquiesce,0,0,0,0,0,0,0,0,0,0,1,0
lordship,0,0,0,0,0,0,0,3,0,0,0,0
restyle,0,0,0,0,0,0,0,0,0,0,1,0
permit,0,0,0,0,0,0,0,0,0,0,3,0
vague,1,0,0,0,0,0,0,0,0,0,0,0
collect,0,0,0,0,0,0,0,0,0,0,3,0
tribute,0,0,0,0,0,0,0,1,0,0,0,0
unsuccessful,2,0,0,0,0,0,0,0,0,0,0,0
abdicate,0,0,0,0,0,0,0,0,0,0,2,0
feudal,3,0,0,0,0,0,0,0,0,0,0,0
organized,1,0,0,0,0,0,0,0,0,0,0,0
exchequer,0,0,0,0,0,0,0,1,0,0,0,0
chancery,0,0,0,0,0,0,0,1,0,0,0,0
liberty,0,0,0,0,0,0,0,2,0,0,0,0
baronage,0,0,0,0,0,0,0,1,0,0,0,0
personal,7,0,0,0,0,0,0,0,0,0,0,0
aristocratic,2,0,0,0,0,0,0,0,0,0,0,0
peer,0,0,0,0,0,0,0,1,0,0,0,0
prelate,0,0,0,0,0,0,0,1,0,0,0,0
representative,1,0,0,0,0,0,0,3,0,0,0,0
extent,0,0,0,0,0,0,0,3,0,0,0,0
resurgent,1,0,0,0,0,0,0,0,0,0,0,0
unrepresented,1,0,0,0,0,0,0,0,0,0,0,0
brief,2,0,0,0,0,0,0,0,0,0,0,0
kill,0,0,0,0,0,0,0,0,0,0,8,0
reassert,0,0,0,0,0,0,0,0,0,0,1,0
strengthen,0,0,0,0,0,0,0,0,0,0,4,0
earldom,0,0,0,0,0,0,0,4,0,0,0,0
reaction,0,0,0,0,0,0,0,5,0,0,0,0
remainder,0,0,0,0,0,0,0,1,0,0,0,0
marry,0,0,0,0,0,0,0,0,0,0,1,0
initiate,0,0,0,0,0,0,0,0,0,0,5,0
son,0,0,0,0,0,0,0,15,0,0,0,0
estate,0,0,0,0,0,0,0,8,0,0,0,0
evidently,0,0,1,0,0,0,0,0,0,0,0,0
permission,0,0,0,0,0,0,0,1,0,0,0,0
besiege,0,0,0,0,0,0,0,0,0,0,2,0
suppress,0,0,0,0,0,0,0,0,0,0,5,0
custody,0,0,0,0,0,0,0,1,0,0,0,0
commit,0,0,0,0,0,0,0,0,0,0,4,0
care,0,0,0,0,0,0,0,2,0,0,0,0
unmarried,1,0,0,0,0,0,0,0,0,0,0,0
minor,1,0,0,0,0,0,0,1,0,0,0,0
husband,0,0,0,0,0,0,0,2,0,0,0,0
aim,0,0,0,0,0,0,0,1,0,0,3,0
curtail,0,0,0,0,0,0,0,0,0,0,1,0
privilege,0,0,0,0,0,0,0,2,0,0,0,0
restore,0,0,0,0,0,0,0,0,0,0,5,0
definition,0,0,0,0,0,0,0,1,0,0,0,0
quo,0,0,0,0,0,0,0,2,0,0,0,0
duke,0,0,0,0,0,0,0,3,0,0,0,0
viceroy,0,0,0,0,0,0,0,4,0,0,0,0
obedient,1,0,0,0,0,0,0,0,0,0,0,0
intermarriage,0,0,0,0,0,0,0,1,0,0,0,0
forbid,0,0,0,0,0,0,0,0,0,0,2,0
usurpation,0,0,0,0,0,0,0,1,0,0,0,0
fear,0,0,0,0,0,0,0,3,0,0,2,0
buy,0,0,0,0,0,0,0,0,0,0,2,0
sway,0,0,0,0,0,0,0,1,0,0,0,0
yorkist,3,0,0,0,0,0,0,0,0,0,0,0
easy,1,0,0,0,0,0,0,0,0,0,0,0
subjugate,0,0,0,0,0,0,0,0,0,0,1,0
lancastrian,1,0,0,0,0,0,0,0,0,0,0,0
predecessor,0,0,0,0,0,0,0,3,0,0,0,0
attainder,0,0,0,0,0,0,0,1,0,0,0,0
execution,0,0,0,0,0,0,0,6,0,0,0,0
yield,0,0,0,0,0,0,0,0,0,0,2,0
prince,0,0,0,0,0,0,0,1,0,0,0,0
lieutenant,0,0,0,0,0,0,0,3,0,0,0,0
actual,2,0,0,0,0,0,0,0,0,0,0,0
substitution,0,0,0,0,0,0,0,1,0,0,0,0
ascendancy,0,0,0,0,0,0,0,2,0,0,0,0
formality,0,0,0,0,0,0,0,2,0,0,0,0
dynastic,1,0,0,0,0,0,0,0,0,0,0,0
negligible,1,0,0,0,0,0,0,0,0,0,0,0
pretender,0,0,0,0,0,0,0,2,0,0,0,0
throne,0,0,0,0,0,0,0,1,0,0,0,0
dangerous,1,0,0,0,0,0,0,0,0,0,0,0
subdue,0,0,0,0,0,0,0,0,0,0,3,0
reconquer,0,0,0,0,0,0,0,0,0,0,1,0
induce,0,0,0,0,0,0,0,0,0,0,4,0
draft,0,0,0,0,0,0,0,2,0,0,0,0
expense,0,0,0,0,0,0,0,1,0,0,0,0
deputyship,0,0,0,0,0,0,0,1,0,0,0,0
impressively,0,0,1,0,0,0,0,0,0,0,0,0
intrigue,0,0,0,0,0,0,0,0,0,0,1,0
emperor,0,0,0,0,0,0,0,1,0,0,0,0
convinced,1,0,0,0,0,0,0,0,0,0,0,0
danger,0,0,0,0,0,0,0,1,0,0,0,0
imperial,1,0,0,0,0,0,0,0,0,0,0,0
intervention,0,0,0,0,0,0,0,2,0,0,0,0
acute,1,0,0,0,0,0,0,0,0,0,0,0
dismiss,0,0,0,0,0,0,0,0,0,0,1,0
rumour,0,0,0,0,0,0,0,3,0,0,0,0
precipitate,0,0,0,0,0,0,0,0,0,0,2,0
facilitate,0,0,0,0,0,0,0,0,0,0,1,0
breach,0,0,0,0,0,0,0,1,0,0,0,0
papal,6,0,0,0,0,0,0,0,0,0,0,0
shed,0,0,0,0,0,0,0,0,0,0,1,0
complaisant,1,0,0,0,0,0,0,0,0,0,0,0
confiscation,0,0,0,0,0,0,0,2,0,0,0,0
rebel,0,0,0,0,0,0,0,5,0,0,0,0
arm,0,0,0,0,0,0,0,7,0,0,0,0
weaken,0,0,0,0,0,0,0,0,0,0,1,0
rivalry,0,0,0,0,0,0,0,2,0,0,0,0
plantation,0,0,0,0,0,0,0,10,0,0,0,0
persuade,0,0,0,0,0,0,0,0,0,0,3,0
renounce,0,0,0,0,0,0,0,0,0,0,2,0
steady,2,0,0,0,0,0,0,0,0,0,0,0
efficient,3,0,0,0,0,0,0,0,0,0,0,0
governor,0,0,0,0,0,0,0,4,0,0,0,0
discipline,0,0,0,0,0,0,0,1,0,0,1,0
administrator,0,0,0,0,0,0,0,4,0,0,0,0
elective,1,0,0,0,0,0,0,0,0,0,0,0
hereditary,1,0,0,0,0,0,0,0,0,0,0,0
noble,0,0,0,0,0,0,0,1,0,0,0,0
delegate,0,0,0,0,0,0,0,2,0,0,1,0
condemn,0,0,0,0,0,0,0,0,0,0,1,0
conservatism,0,0,0,0,0,0,0,1,0,0,0,0
forward,1,0,0,0,0,0,0,0,0,0,0,0
statutory,1,0,0,0,0,0,0,0,0,0,0,0
resettlement,0,0,0,0,0,0,0,1,0,0,0,0
answer,0,0,0,0,0,0,0,0,0,0,1,0
disloyalty,0,0,0,0,0,0,0,1,0,0,0,0
assert,0,0,0,0,0,0,0,0,0,0,2,0
partisan,0,0,0,0,0,0,0,1,0,0,0,0
recapture,0,0,0,0,0,0,0,0,0,0,1,0
storm,0,0,0,0,0,0,0,2,0,0,1,0
expect,0,0,0,0,0,0,0,0,0,0,2,0
surrender,0,0,0,0,0,0,0,0,0,0,7,0
pacify,0,0,0,0,0,0,0,0,0,0,2,0
uncle,0,0,0,0,0,0,0,1,0,0,0,0
hang,0,0,0,0,0,0,0,0,0,0,2,0
enforce,0,0,0,0,0,0,0,0,0,0,2,0
anglican,4,0,0,0,0,0,0,0,0,0,0,0
lenient,1,0,0,0,0,0,0,0,0,0,0,0
preoccupy,0,0,0,0,0,0,0,0,0,0,2,0
unequipped,1,0,0,0,0,0,0,0,0,0,0,0
resist,0,0,0,0,0,0,0,0,0,0,7,0
superficially,0,0,1,0,0,0,0,0,0,0,0,0
conformed,1,0,0,0,0,0,0,0,0,0,0,0
obedience,0,0,0,0,0,0,0,2,0,0,0,0
seriousness,0,0,0,0,0,0,0,1,0,0,0,0
folly,0,0,0,0,0,0,0,2,0,0,0,0
succession,0,0,0,0,0,0,0,2,0,0,0,0
illegitimate,1,0,0,0,0,0,0,0,0,0,0,0
eld,1,0,0,0,0,0,0,0,0,0,0,0
legitimate,1,0,0,0,0,0,0,0,0,0,0,0
afterward,0,0,2,0,0,0,0,0,0,0,0,0
demand,0,0,0,0,0,0,0,4,0,0,1,0
primogeniture,0,0,0,0,0,0,0,1,0,0,0,0
insist,0,0,0,0,0,0,0,0,0,0,2,0
opportunity,0,0,0,0,0,0,0,3,0,0,0,0
statesmanlike,2,0,0,0,0,0,0,0,0,0,0,0
captain,0,0,0,0,0,0,0,1,0,0,0,0
migrant,0,0,0,0,0,0,0,2,0,0,0,0
loyal,3,0,0,0,0,0,0,0,0,0,0,0
forfeit,1,0,0,0,0,0,0,0,0,0,1,0
questionable,1,0,0,0,0,0,0,0,0,0,0,0
extinguish,0,0,0,0,0,0,0,0,0,0,1,0
cousin,0,0,0,0,0,0,0,2,0,0,0,0
forcibly,0,0,1,0,0,0,0,0,0,0,0,0
gleam,0,0,0,0,0,0,0,1,0,0,0,0
statesmanship,0,0,0,0,0,0,0,1,0,0,0,0
planter,0,0,0,0,0,0,0,4,0,0,0,0
collision,0,0,0,0,0,0,0,1,0,0,0,0
queen,0,0,0,0,0,0,0,3,0,0,0,0
wisely,0,0,1,0,0,0,0,0,0,0,0,0
