word,ADJ,ADP,ADV,DET,INTJ,NOUN,NUM,SCONJ,VERB,X
read,0,0,0,0,0,0,0,0,3,0
element,0,0,0,0,0,2,0,0,0,0
manipulation,0,0,0,0,0,3,0,0,0,0
proper,2,0,0,0,0,0,0,0,0,0
foremost,1,0,0,0,0,0,0,0,0,0
reconstruct,0,0,0,0,0,0,0,0,1,0
accessible,1,0,0,0,0,0,0,0,0,0
reconstruction,0,0,0,0,0,1,0,0,0,0
quotation,0,0,0,0,0,1,0,0,0,0
supplement,0,0,0,0,0,0,0,0,1,0
decree,0,0,0,0,0,1,0,0,0,0
fellow,1,0,0,0,0,0,0,0,0,0
complete,1,0,0,0,0,0,0,0,12,0
roster,0,0,0,0,0,1,0,0,0,0
payroll,0,0,0,0,0,1,0,0,0,0
eyewitness,0,0,0,0,0,1,0,0,0,0
plausibly,0,0,1,0,0,0,0,0,0,0
light,0,0,0,0,0,2,0,0,0,0
throw,0,0,0,0,0,0,0,0,1,0
judicial,2,0,0,0,0,0,0,0,0,0
concern,0,0,0,0,0,2,0,0,1,0
copybook,0,0,0,0,0,1,0,0,0,0
purportedly,0,0,1,0,0,0,0,0,0,0
authentic,3,0,0,0,0,0,0,0,0,0
supplemental,1,0,0,0,0,0,0,0,0,0
chaplain,0,0,0,0,0,1,0,0,0,0
archbishop,0,0,0,0,0,1,0,0,0,0
las,0,0,0,2,0,0,0,0,0,0
bishop,0,0,0,0,0,3,0,0,0,0
intention,0,0,0,0,0,1,0,0,0,0
presupposition,0,0,0,0,0,1,0,0,0,0
examine,0,0,0,0,0,0,0,0,2,0
library,0,0,0,0,0,1,0,0,0,0
extensively,0,0,1,0,0,0,0,0,0,0
annotate,0,0,0,0,0,0,0,0,4,0
theologian,0,0,0,0,0,1,0,0,0,0
compendium,0,0,0,0,0,1,0,0,0,0
cosmological,1,0,0,0,0,0,0,0,0,0
theological,2,0,0,0,0,0,0,0,0,0
text,0,0,0,0,0,2,0,0,0,0
rerum,0,0,0,0,0,0,0,0,0,1
ubique,0,0,0,0,0,0,0,0,0,1
gestarum,0,0,0,0,0,0,0,0,0,1
version,0,0,0,0,0,3,0,0,0,0
consuetudinibus,0,0,0,0,0,0,0,0,0,1
condicionibus,0,0,0,0,0,0,0,0,0,1
orientalium,0,0,0,0,0,0,0,0,0,1
regionum,0,0,0,0,0,0,0,0,0,1
castilian,2,0,0,0,0,0,0,0,0,0
parallel,1,0,0,0,0,0,0,0,0,0
astronomer,0,0,0,0,0,2,0,0,0,0
geographer,0,0,0,0,0,5,0,0,0,0
catholicon,0,0,0,0,0,1,0,0,0,0
encyclopaedist,0,0,0,0,0,1,0,0,0,0
popular,4,0,0,0,0,0,0,0,0,0
handbook,0,0,0,0,0,1,0,0,0,0
confession,0,0,0,0,0,1,0,0,0,0
adept,1,0,0,0,0,0,0,0,0,0
primarily,0,0,2,0,0,0,0,0,0,0
reflective,1,0,0,0,0,0,0,0,0,0
distinguished,1,0,0,0,0,0,0,0,0,0
self,0,0,0,0,0,2,0,0,0,0
teach,0,0,0,0,0,0,0,0,1,0
reverence,0,0,0,0,0,1,0,0,0,0
learning,0,0,0,0,0,2,0,0,0,0
striking,1,0,0,0,0,0,0,0,0,0
manifestation,0,0,0,0,0,1,0,0,0,0
sensibility,0,0,0,0,0,1,0,0,0,0
collection,0,0,0,0,0,1,0,0,0,0
pronouncement,0,0,0,0,0,1,0,0,0,0
directly,0,0,3,0,0,0,0,0,0,0
circa,0,1,0,0,0,0,0,0,0,0
calculation,0,0,0,0,0,2,0,0,0,0
common,4,0,0,0,0,0,0,0,0,0
lore,0,0,0,0,0,1,0,0,0,0
flat,1,0,0,0,0,0,0,0,0,0
educated,2,0,0,0,0,0,0,0,0,0
spherical,2,0,0,0,0,0,0,0,0,0
etymology,0,0,0,0,0,1,0,0,0,0
miscalculation,0,0,0,0,0,2,0,0,0,0
wildly,0,0,1,0,0,0,0,0,0,0
inaccurate,2,0,0,0,0,0,0,0,0,0
reject,0,0,0,0,0,0,0,0,2,0
substitute,0,0,0,0,0,1,0,0,1,0
mathematician,0,0,0,0,0,2,0,0,0,0
preference,0,0,0,0,0,1,0,0,0,0
additionally,0,0,1,0,0,0,0,0,0,0
idea,0,0,0,0,0,9,0,0,0,0
surround,0,0,0,0,0,0,0,0,4,0
argue,0,0,0,0,0,0,0,0,2,0
seer,0,0,0,0,0,1,0,0,0,0
prophet,0,0,0,0,0,1,0,0,0,0
proportion,0,0,0,0,0,1,0,0,0,0
landto,0,0,0,0,0,1,0,0,0,0
mistake,0,0,0,0,0,1,0,0,1,0
idiosyncratic,1,0,0,0,0,0,0,0,0,0
length,0,0,0,0,0,2,0,0,0,0
arabic,2,0,0,0,0,0,0,0,0,0
calculator,0,0,0,0,0,1,0,0,0,0
arab,10,0,0,0,0,0,0,0,0,0
measure,0,0,0,0,0,0,0,0,2,0
metre,0,0,0,0,0,3,0,0,0,0
nautical,3,0,0,0,0,0,0,0,0,0
amount,0,0,0,0,0,0,0,0,1,0
approximately,0,0,4,0,0,0,0,0,0,0
computation,0,0,0,0,0,1,0,0,0,0
shorten,0,0,0,0,0,0,0,0,1,0
lain,0,0,0,0,0,0,0,0,1,0
willful,1,0,0,0,0,0,0,0,0,0
aware,1,0,0,0,0,0,0,0,0,0
inaccuracy,0,0,0,0,0,1,0,0,0,0
consistently,0,0,1,0,0,0,0,0,0,0
conceal,0,0,0,0,0,0,0,0,1,0
lest,0,1,0,0,0,0,0,0,0,0
fearful,1,0,0,0,0,0,0,0,0,0
bravery,0,0,0,0,0,2,0,0,0,0
inspire,0,0,0,0,0,0,0,0,2,0
dishonesty,0,0,0,0,0,1,0,0,0,0
error,0,0,0,0,0,1,0,0,0,0
assessment,0,0,0,0,0,2,0,0,0,0
character,0,0,0,0,0,2,0,0,0,0
periodically,0,0,1,0,0,0,0,0,0,0
notably,0,0,1,0,0,0,0,0,0,0
rekindle,0,0,0,0,0,0,0,0,1,0
intensity,0,0,0,0,0,1,0,0,0,0
questioning,0,0,0,0,0,1,0,0,0,0
redirect,0,0,0,0,0,0,0,0,1,0
insightful,1,0,0,0,0,0,0,0,0,0
word,0,0,0,0,0,2,0,0,0,0
attention,0,0,0,0,0,2,0,0,0,0
enlightening,1,0,0,0,0,0,0,0,0,0
agency,0,0,0,0,0,2,0,0,0,0
pendulum,0,0,0,0,0,1,0,0,0,0
swing,0,0,0,0,0,0,0,0,1,0
blame,0,0,0,0,0,0,0,0,1,0
historical,1,0,0,0,0,0,0,0,0,0
lineage,0,0,0,0,0,2,0,0,0,0
imperialism,0,0,0,0,0,1,0,0,0,0
zealous,1,0,0,0,0,0,0,0,0,0
enslaving,0,0,0,0,0,1,0,0,0,0
execution,0,0,0,0,0,2,0,0,0,0
colonial,2,0,0,0,0,0,0,0,0,0
democratic,1,0,0,0,0,0,0,0,0,0
belong,0,0,0,0,0,0,0,0,3,0
slaving,0,0,0,0,0,1,0,0,0,0
unleash,0,0,0,0,0,0,0,0,1,0
simply,0,0,2,0,0,0,0,0,0,0
vanguard,0,0,0,0,0,1,0,0,0,0
towering,1,0,0,0,0,0,0,0,0,0
stature,0,0,0,0,0,2,0,0,0,0
conviction,0,0,0,0,0,2,0,0,0,0
delusory,1,0,0,0,0,0,0,0,0,0
magnetism,0,0,0,0,0,1,0,0,0,0
courage,0,0,0,0,0,1,0,0,0,0
endurance,0,0,0,0,0,1,0,0,0,0
determination,0,0,0,0,0,3,0,0,0,0
conqueror,0,0,0,0,0,8,0,0,0,0
program,0,0,0,0,0,1,0,0,0,0
settle,0,0,0,0,0,0,0,0,5,0
hegemony,0,0,0,0,0,1,0,0,0,0
paternal,1,0,0,0,0,0,0,0,0,0
grandfather,0,0,0,0,0,3,0,0,0,0
confidential,2,0,0,0,0,0,0,0,0,0
maternal,1,0,0,0,0,0,0,0,0,0
serve,0,0,0,0,0,0,0,0,17,0
experience,0,0,0,0,0,11,0,0,0,0
horse,0,0,0,0,0,11,0,0,0,0
defense,0,0,0,0,0,1,0,0,0,0
prominent,1,0,0,0,0,0,0,0,0,0
stern,2,0,0,0,0,0,0,0,0,0
rest,0,0,0,0,0,6,0,0,4,0
straightway,0,0,1,0,0,0,0,0,0,0
relation,0,0,0,0,0,6,0,0,0,0
trader,0,0,0,0,0,5,0,0,0,0
distribution,0,0,0,0,0,2,0,0,0,0
zamorin,0,0,0,0,0,4,0,0,0,4
hindu,5,0,0,0,0,0,0,0,0,0
dependency,0,0,0,0,0,1,0,0,0,0
cousin,0,0,0,0,0,2,0,0,0,0
protect,0,0,0,0,0,0,0,0,3,0
participate,0,0,0,0,0,0,0,0,5,0
formulation,0,0,0,0,0,1,0,0,0,0
object,0,0,0,0,0,1,0,0,1,0
cut,0,0,0,0,0,0,0,0,2,0
channel,0,0,0,0,0,1,0,0,0,0
abandon,0,0,0,0,0,0,0,0,6,0
difference,0,0,0,0,0,1,0,0,0,0
raid,0,0,0,0,0,0,0,0,1,0
crush,0,0,0,0,0,0,0,0,1,0
improvised,1,0,0,0,0,0,0,0,0,0
navy,0,0,0,0,0,3,0,0,0,0
avenge,0,0,0,0,0,0,0,0,1,0
interference,0,0,0,0,0,1,0,0,0,0
office,0,0,0,0,0,4,0,0,0,0
active,1,0,0,0,0,0,0,0,0,0
seize,0,0,0,0,0,0,0,0,14,0
unsuccessful,6,0,0,0,0,0,0,0,0,0
realize,0,0,0,0,0,0,0,0,4,0
supplant,0,0,0,0,0,0,0,0,1,0
assist,0,0,0,0,0,0,0,0,4,0
corsair,0,0,0,0,0,1,0,0,0,0
occupy,0,0,0,0,0,0,0,0,3,0
citadel,0,0,0,0,0,1,0,0,0,0
able,4,0,0,0,0,0,0,0,0,0
defender,0,0,0,0,0,2,0,0,0,0
use,0,0,0,0,0,2,0,0,3,0
divert,0,0,0,0,0,0,0,0,4,0
widow,0,0,0,0,0,2,0,0,0,0
special,4,0,0,0,0,0,0,0,0,0
regime,0,0,0,0,0,1,0,0,0,0
heavy,3,0,0,0,0,0,0,0,0,0
relieve,0,0,0,0,0,0,0,0,1,0
movement,0,0,0,0,0,1,0,0,0,0
licensing,0,0,0,0,0,1,0,0,0,0
inadequate,1,0,0,0,0,0,0,0,0,0
insufficient,1,0,0,0,0,0,0,0,0,0
subdue,0,0,0,0,0,0,0,0,3,0
hitherto,0,0,2,0,0,0,0,0,0,0
seat,0,0,0,0,0,2,0,0,0,0
shipboard,0,0,0,0,0,1,0,0,0,0
spirit,0,0,0,0,0,1,0,0,0,0
scheme,0,0,0,0,0,2,0,0,0,0
consideration,0,0,0,0,0,1,0,0,0,0
bold,1,0,0,0,0,0,0,0,0,0
concept,0,0,0,0,0,1,0,0,0,0
superhuman,1,0,0,0,0,0,0,0,0,0
befriend,0,0,0,0,0,0,0,0,1,0
constitute,0,0,0,0,0,0,0,0,2,0
separate,1,0,0,0,0,0,0,0,2,0
derivation,0,0,0,0,0,1,0,0,0,0
portrait,0,0,0,0,0,1,0,0,0,0
artist,0,0,0,0,0,2,0,0,0,0
notary,0,0,0,0,0,2,0,0,0,0
humanistic,1,0,0,0,0,0,0,0,0,0
education,0,0,0,0,0,4,0,0,0,0
famous,5,0,0,0,0,0,0,0,0,0
spokesman,0,0,0,0,0,1,0,0,0,0
employer,0,0,0,0,0,1,0,0,0,0
manager,0,0,0,0,0,1,0,0,0,0
gonfalonier,1,0,0,0,0,0,0,0,0,0
magistrate,0,0,0,0,0,5,0,0,0,0
republic,0,0,0,0,0,1,0,0,0,0
latin,2,0,0,0,0,0,0,0,0,0
mention,0,0,0,0,0,0,0,0,2,0
theory,0,0,0,0,0,1,0,0,0,0
skillful,1,0,0,0,0,0,0,0,0,0
paper,0,0,0,0,0,1,0,0,0,0
verify,0,0,0,0,0,0,0,0,1,0
reduce,0,0,0,0,0,0,0,0,3,0
question,0,0,0,0,0,1,0,0,0,0
fundamental,2,0,0,0,0,0,0,0,0,0
evaluation,0,0,0,0,0,1,0,0,0,0
fierce,2,0,0,0,0,0,0,0,0,0
reconcile,0,0,0,0,0,0,0,0,1,0
serie,0,0,0,0,0,1,0,0,0,0
inexperienced,1,0,0,0,0,0,0,0,0,0
matter,0,0,0,0,0,4,0,0,0,0
unresolved,1,0,0,0,0,0,0,0,0,0
peninsula,0,0,0,0,0,4,0,0,0,0
market,0,0,0,0,0,1,0,0,0,0
equip,0,0,0,0,0,0,0,0,1,0
proposal,0,0,0,0,0,4,0,0,0,0
auspex,0,0,0,0,0,1,0,0,0,0
halt,0,0,0,0,0,1,0,0,0,0
remainder,0,0,0,0,0,2,0,0,0,0
anchor,0,0,0,0,0,3,0,0,4,0
reprint,0,0,0,0,0,0,0,0,1,0
precede,0,0,0,0,0,0,0,0,2,0
pamphlet,0,0,0,0,0,1,0,0,0,0
entitle,0,0,0,0,0,0,0,0,1,0
inventore,0,0,0,0,0,0,0,0,0,1
quasi,0,0,0,0,0,0,0,0,0,1
americi,0,0,0,0,0,0,0,0,0,1
terram,0,0,0,0,0,0,0,0,0,1
sive,0,0,0,0,0,0,0,0,0,1
americam,0,0,0,0,0,0,0,0,0,1
discoverer,0,0,0,0,0,2,0,0,0,0
perpetuate,0,0,0,0,0,0,0,0,1,0
planisphere,0,0,0,0,0,1,0,0,0,0
catch,0,0,0,0,0,0,0,0,1,0
extension,0,0,0,0,0,1,0,0,0,0
upper,1,0,0,0,0,0,0,0,0,0
hemisphere,0,0,0,0,0,3,0,0,0,0
comprise,0,0,0,0,0,0,0,0,2,0
picture,0,0,0,0,0,2,0,0,0,0
uncertain,1,0,0,0,0,0,0,0,0,0
person,0,0,0,0,0,5,0,0,0,0
summon,0,0,0,0,0,0,0,0,2,0
consultation,0,0,0,0,0,1,0,0,0,0
popularly,0,0,1,0,0,0,0,0,0,0
house,0,0,0,0,0,4,0,0,0,0
piloto,0,0,0,0,0,0,0,0,0,3
examination,0,0,0,0,0,1,0,0,0,0
datum,0,0,0,0,0,1,0,0,0,0
furnish,0,0,0,0,0,0,0,0,2,0
citizenship,0,0,0,0,0,1,0,0,0,0
recognition,0,0,0,0,0,1,0,0,0,0
usurper,0,0,0,0,0,1,0,0,0,0
merit,0,0,0,0,0,1,0,0,0,0
deceptive,1,0,0,0,0,0,0,0,0,0
contributor,0,0,0,0,0,1,0,0,0,0
spell,0,0,0,0,0,0,0,0,2,0
proclaim,0,0,0,0,0,0,0,0,1,0
escort,0,0,0,0,0,1,0,0,1,0
fruitless,2,0,0,0,0,0,0,0,0,0
messenger,0,0,0,0,0,3,0,0,0,0
guise,0,0,0,0,0,2,0,0,0,0
semimythical,1,0,0,0,0,0,0,0,0,0
iberian,2,0,0,0,0,0,0,0,0,0
unfounded,2,0,0,0,0,0,0,0,0,0
pursue,0,0,0,0,0,0,0,0,3,0
honey,0,0,0,0,0,1,0,0,0,0
ware,0,0,0,0,0,1,0,0,0,0
disguise,0,0,0,0,0,0,0,0,1,0
caravan,0,0,0,0,0,2,0,0,0,0
destine,0,0,0,0,0,0,0,0,2,0
abyssinian,2,0,0,0,0,0,0,0,0,0
treat,0,0,0,0,0,0,0,0,2,0
district,0,0,0,0,0,2,0,0,0,0
embassy,0,0,0,0,0,1,0,0,0,0
ambassador,0,0,0,0,0,1,0,0,0,0
camp,0,0,0,0,0,1,0,0,0,0
robust,1,0,0,0,0,0,0,0,0,0
interpreter,0,0,0,0,0,5,0,0,0,0
conde,0,0,0,0,0,0,0,0,0,1
pivotal,1,0,0,0,0,0,0,0,0,0
southwest,1,0,1,0,0,2,0,0,0,0
provincial,4,0,0,0,0,0,0,0,0,0
southernmost,1,0,0,0,0,0,0,0,0,0
retaliation,0,0,0,0,0,1,0,0,0,0
peacetime,0,0,0,0,0,1,0,0,0,0
depredation,0,0,0,0,0,1,0,0,0,0
perform,0,0,0,0,0,0,0,0,3,0
balance,0,0,0,0,0,1,0,0,0,0
faction,0,0,0,0,0,1,0,0,0,0
predecessor,0,0,0,0,0,4,0,0,0,0
outflank,0,0,0,0,0,0,0,0,1,0
relevant,1,0,0,0,0,0,0,0,0,0
assemble,0,0,0,0,0,0,0,0,1,0
medium,1,0,0,0,0,0,0,0,0,0
sized,1,0,0,0,0,0,0,0,0,0
masted,1,0,0,0,0,0,0,0,0,0
ton,0,0,0,0,0,3,0,0,0,0
storeship,0,0,0,0,0,2,0,0,0,0
speaker,0,0,0,0,0,2,0,0,0,0
dialect,0,0,0,0,0,1,0,0,0,0
territorial,1,0,0,0,0,0,0,0,0,0
detour,0,0,0,0,0,1,0,0,1,0
unfavourable,1,0,0,0,0,0,0,0,0,0
delay,0,0,0,0,0,0,0,0,3,0
padrão,0,0,0,0,0,4,0,0,0,1
break,0,0,0,0,0,0,0,0,6,0
dos,0,0,0,0,0,0,0,0,0,1
sick,2,0,0,0,0,0,0,0,0,0
scurvy,0,0,0,0,0,4,0,0,0,0
repair,0,0,0,0,0,0,0,0,1,0
laden,1,0,0,0,0,0,0,0,0,0
silver,0,0,0,0,0,4,0,0,0,0
tell,0,0,0,0,0,0,0,0,6,0
interior,0,0,0,0,0,6,0,0,0,0
coastal,2,0,0,0,0,0,0,0,0,0
sultan,0,0,0,0,0,3,0,0,0,0
desert,0,0,0,0,0,1,0,0,4,0
drop,0,0,0,0,0,0,0,0,1,0
aboard,0,2,1,0,0,0,0,0,0,0
mountain,0,0,0,0,0,2,0,0,0,0
dispel,0,0,0,0,0,0,0,0,2,0
insignificant,1,0,0,0,0,0,0,0,0,0
rude,1,0,0,0,0,0,0,0,0,0
trumpery,1,0,0,0,0,0,0,0,0,0
cheap,1,0,0,0,0,0,0,0,0,0
suit,0,0,0,0,0,0,0,0,1,0
hardly,0,0,1,0,0,0,0,0,0,0
ignorance,0,0,0,0,0,1,0,0,0,0
indifference,0,0,0,0,0,1,0,0,0,0
monsoon,0,0,0,0,0,1,0,0,0,0
dispatch,0,0,0,0,0,1,0,0,3,0
flagship,0,0,0,0,0,2,0,0,0,0
triumphal,1,0,0,0,0,0,0,0,0,0
interval,0,0,0,0,0,1,0,0,0,0
mourn,0,0,0,0,0,0,0,0,1,0
dom,0,0,0,0,0,1,0,0,0,0
cruzado,0,0,0,0,0,1,0,0,0,0
estate,0,0,0,0,0,7,0,0,0,0
flotilla,0,0,0,0,0,2,0,0,0,0
briefly,0,0,1,0,0,0,0,0,0,0
amīr,0,0,0,0,0,2,0,0,0,0
unfriendly,1,0,0,0,0,0,0,0,0,0
submit,0,0,0,0,0,0,0,0,2,0
wait,0,0,0,0,0,1,0,0,3,0
passenger,0,0,0,0,0,2,0,0,0,0
child,0,0,0,0,0,1,0,0,0,0
shut,0,0,0,0,0,0,0,0,1,0
afire,0,0,1,0,0,0,0,0,0,0
board,0,0,0,0,0,3,0,0,0,0
consequence,0,0,0,0,0,1,0,0,0,0
vilify,0,0,0,0,0,0,0,0,1,0
terror,0,0,0,0,0,1,0,0,0,0
episode,0,0,0,0,0,1,0,0,0,0
unreliable,1,0,0,0,0,0,0,0,0,0
exaggerated,2,0,0,0,0,0,0,0,0,0
punish,0,0,0,0,0,0,0,0,1,0
bombard,0,0,0,0,0,0,0,0,2,0
invitation,0,0,0,0,0,1,0,0,0,0
entrap,0,0,0,0,0,0,0,0,1,0
brief,3,0,0,0,0,0,0,0,0,0
flight,0,0,0,0,0,1,0,0,0,0
obscurity,0,0,0,0,0,1,0,0,0,0
inadequately,0,0,1,0,0,0,0,0,0,0
recompense,0,0,0,0,0,0,0,0,1,0
pain,0,0,0,0,0,1,0,0,0,0
ownership,0,0,0,0,0,2,0,0,0,0
lady,0,0,0,0,0,1,0,0,0,0
retire,0,0,0,0,0,0,0,0,5,0
count,0,0,0,0,0,1,0,0,0,0
nominate,0,0,0,0,0,0,0,0,1,0
correct,0,0,0,0,0,0,0,0,1,0
abuse,0,0,0,0,0,1,0,0,0,0
creep,0,0,0,0,0,0,0,0,1,0
overwork,0,0,0,0,0,1,0,0,0,0
body,0,0,0,0,0,4,0,0,0,0
mythical,3,0,0,0,0,0,0,0,0,0
fountain,0,0,0,0,0,6,0,0,0,0
page,0,0,0,0,0,2,0,0,0,0
suppress,0,0,0,0,0,0,0,0,1,0
mutiny,0,0,0,0,0,3,0,0,0,0
persistent,1,0,0,0,0,0,0,0,0,0
displace,0,0,0,0,0,0,0,0,1,0
maneuvering,0,0,0,0,0,1,0,0,0,0
miraculous,1,0,0,0,0,0,0,0,0,0
rejuvenate,0,0,0,0,0,0,0,0,1,0
drink,0,0,0,0,0,0,0,0,1,0
privately,0,0,1,0,0,0,0,0,0,0
abound,0,0,0,0,0,0,0,0,3,0
lush,1,0,0,0,0,0,0,0,0,0
florid,1,0,0,0,0,0,0,0,0,0
colonize,0,0,0,0,0,0,0,0,3,0
ultimately,0,0,5,0,0,0,0,0,0,0
wound,0,0,0,0,0,2,0,0,2,0
arrow,0,0,0,0,0,2,0,0,0,0
organize,0,0,0,0,0,0,0,0,6,0
leader,0,0,0,0,0,9,0,0,0,0
suspicious,2,0,0,0,0,0,0,0,0,0
independent,2,0,0,0,0,0,0,0,0,0
minded,1,0,0,0,0,0,0,0,0,0
rescind,0,0,0,0,0,0,0,0,1,0
badly,0,0,1,0,0,0,0,0,0,0
aztec,6,0,0,0,0,0,0,0,0,0
ignore,0,0,0,0,0,0,0,0,1,0
counselor,0,0,0,0,0,1,0,0,0,0
strengthen,0,0,0,0,0,0,0,0,1,0
tie,0,0,0,0,0,1,0,0,0,0
accordance,0,0,0,0,0,3,0,0,0,0
instruction,0,0,0,0,0,2,0,0,0,0
bypass,0,0,0,0,0,0,0,0,1,0
becalmed,1,0,0,0,0,0,0,0,0,0
circle,0,0,0,0,0,1,0,0,0,0
advantage,0,0,0,0,0,2,0,0,0,0
reconnoitre,0,0,0,0,0,0,0,0,1,0
completely,0,0,1,0,0,0,0,0,0,0
dyewood,0,0,0,0,0,2,0,0,0,0
pau,0,0,0,0,0,0,0,0,0,1
brasil,0,0,0,0,0,0,0,0,0,1
kindly,0,0,1,0,0,0,0,0,0,0
formal,1,0,0,0,0,0,0,0,0,0
inform,0,0,0,0,0,0,0,0,1,0
expanse,0,0,0,0,0,1,0,0,0,0
vaguely,0,0,1,0,0,0,0,0,0,0
define,0,0,0,0,0,0,0,0,2,0
misfortune,0,0,0,0,0,3,0,0,0,0
retaliate,0,0,0,0,0,0,0,0,1,0
execute,0,0,0,0,0,0,0,0,5,0
affably,0,0,1,0,0,0,0,0,0,0
permit,0,0,0,0,0,0,0,0,2,0
precious,3,0,0,0,0,0,0,0,0,0
load,0,0,0,0,0,0,0,0,1,0
pleased,1,0,0,0,0,0,0,0,0,0
outcome,0,0,0,0,0,1,0,0,0,0
spite,0,0,0,0,0,1,0,0,0,0
beset,0,0,0,0,0,0,0,0,2,0
differ,0,0,0,0,0,0,0,0,2,0
heart,0,0,0,0,0,1,0,0,0,0
chronicler,0,0,0,0,0,3,0,0,0,0
disagreement,0,0,0,0,0,1,0,0,0,0
disqualify,0,0,0,0,0,0,0,0,1,0
tomb,0,0,0,0,0,1,0,0,0,0
centenary,0,0,0,0,0,1,0,0,0,0
joint,3,0,0,0,0,0,0,0,0,0
festivity,0,0,0,0,0,1,0,0,0,0
monument,0,0,0,0,0,1,0,0,0,0
falling,0,0,0,0,0,1,0,0,0,0
middle,1,0,0,0,0,0,0,0,0,0
asiatic,1,0,0,0,0,0,0,0,0,0
wandering,0,0,0,0,0,3,0,0,0,0
circulate,0,0,0,0,0,0,0,0,1,0
earn,0,0,0,0,0,0,0,0,3,0
observation,0,0,0,0,0,1,0,0,0,0
wit,0,0,0,0,0,1,0,0,0,0
handle,0,0,0,0,0,0,0,0,1,0
situation,0,0,0,0,0,4,0,0,0,0
syrian,2,0,0,0,0,0,0,0,0,0
pretend,0,0,0,0,0,0,0,0,2,0
hajj,0,0,0,0,0,1,0,0,0,0
trip,0,0,0,0,0,1,0,0,0,0
accurate,1,0,0,0,0,0,0,0,0,0
ritual,0,0,0,0,0,1,0,0,0,0
practice,0,0,0,0,0,0,0,0,1,0
pilgrim,0,0,0,0,0,1,0,0,0,0
spy,0,0,0,0,0,1,0,0,0,0
palace,0,0,0,0,0,3,0,0,0,0
intercession,0,0,0,0,0,1,0,0,0,0
means,0,0,0,0,0,1,0,0,0,0
feign,0,0,0,0,0,0,0,0,1,0
madness,0,0,0,0,0,1,0,0,0,0
free,2,0,0,0,0,0,0,0,1,0
walking,0,0,0,0,0,1,0,0,0,0
mountainous,1,0,0,0,0,0,0,0,0,0
corner,0,0,0,0,0,1,0,0,0,0
northwestern,2,0,0,0,0,0,0,0,0,0
asian,2,0,0,0,0,0,0,0,0,0
capital,0,0,0,0,0,10,0,0,0,0
splendour,0,0,0,0,0,1,0,0,0,0
magnificent,2,0,0,0,0,0,0,0,0,0
burmese,1,0,0,0,0,0,0,0,0,0
malay,2,0,0,0,0,0,0,0,0,0
pose,0,0,0,0,0,0,0,0,2,0
eager,1,0,0,0,0,0,0,0,0,0
leading,1,0,0,0,0,0,0,0,0,0
intimate,1,0,0,0,0,0,0,0,0,0
enmity,0,0,0,0,0,3,0,0,0,0
instability,0,0,0,0,0,2,0,0,0,0
roman,6,0,0,0,0,0,0,0,0,0
hardship,0,0,0,0,0,3,0,0,0,0
absence,0,0,0,0,0,1,0,0,0,0
rebel,1,0,0,0,0,0,0,0,1,0
besiege,0,0,0,0,0,0,0,0,3,0
rush,0,0,0,0,0,0,0,0,1,0
insurrection,0,0,0,0,0,1,0,0,0,0
obey,0,0,0,0,0,0,0,0,1,0
internecine,1,0,0,0,0,0,0,0,0,0
deflection,0,0,0,0,0,1,0,0,0,0
trap,0,0,0,0,0,0,0,0,1,0
armada,0,0,0,0,0,2,0,0,0,0
poet,0,0,0,0,0,1,0,0,0,0
patriotic,1,0,0,0,0,0,0,0,0,0
epic,1,0,0,0,0,1,0,0,0,0
poem,0,0,0,0,0,1,0,0,0,0
embrace,0,0,0,0,0,0,0,0,1,0
battle,0,0,0,0,0,2,0,0,0,0
scatter,0,0,0,0,0,0,0,0,1,0
turkish,1,0,0,0,0,0,0,0,0,0
stable,2,0,0,0,0,0,0,0,0,0
rear,1,0,0,0,0,0,0,0,1,0
plow,0,0,0,0,0,1,0,0,0,0
fortune,0,0,0,0,0,5,0,0,0,0
prosper,0,0,0,0,0,0,0,0,1,0
farmer,0,0,0,0,0,2,0,0,0,0
creditor,0,0,0,0,0,1,0,0,0,0
stowaway,0,0,0,0,0,1,0,0,0,0
survivor,0,0,0,0,0,5,0,0,0,0
advice,0,0,0,0,0,1,0,0,0,0
barter,0,0,0,0,0,2,0,0,0,0
depose,0,0,0,0,0,0,0,0,1,0
elect,0,0,0,0,0,0,0,0,3,0
council,0,0,0,0,0,4,0,0,0,0
alcalde,0,0,0,0,0,1,0,0,0,2
undisputed,2,0,0,0,0,0,0,0,0,0
interim,1,0,0,0,0,0,0,0,0,0
goldand,0,0,0,0,0,1,0,0,0,0
hunting,0,0,0,0,0,1,0,0,0,0
chiefdom,0,0,0,0,0,1,0,0,0,0
torture,0,0,0,0,0,1,0,0,1,0
extract,0,0,0,0,0,0,0,0,1,0
tactic,0,0,0,0,0,1,0,0,0,0
tribe,0,0,0,0,0,4,0,0,0,0
warlike,1,0,0,0,0,0,0,0,0,0
poison,0,0,0,0,0,0,0,0,2,0
formidable,1,0,0,0,0,0,0,0,0,0
foe,0,0,0,0,0,1,0,0,0,0
arsenal,0,0,0,0,0,1,0,0,0,0
dog,0,0,0,0,0,2,0,0,0,0
executioner,0,0,0,0,0,1,0,0,0,0
tear,0,0,0,0,0,0,0,0,1,0
piece,0,0,0,0,0,2,0,0,0,0
infinitely,0,0,1,0,0,0,0,0,0,0
informant,0,0,0,0,0,1,0,0,0,0
request,0,0,0,0,0,1,0,0,2,0
