word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PRON,PUNCT,SCONJ,VERB
protest,0,0,0,0,0,0,0,1,0,0,0,0,0
manage,0,0,0,0,0,0,0,0,0,0,0,0,3
legal,1,0,0,0,0,0,0,0,0,0,0,0,0
custody,0,0,0,0,0,0,0,2,0,0,0,0,0
miss,0,0,0,0,0,0,0,0,0,0,0,0,5
mesmerize,0,0,0,0,0,0,0,0,0,0,0,0,1
toy,0,0,0,0,0,0,0,2,0,0,0,0,0
store,0,0,0,0,0,0,0,4,0,0,0,0,0
model,0,0,0,0,0,0,0,1,0,0,0,0,0
airplane,0,0,0,0,0,0,0,5,0,0,0,0,0
pedal,0,0,0,0,0,0,0,0,0,0,0,0,2
propeller,0,0,0,0,0,0,0,1,0,0,0,0,0
convince,0,0,0,0,0,0,0,0,0,0,0,0,1
fast,0,0,2,0,0,0,0,0,0,0,0,0,0
ground,0,0,0,0,0,0,0,5,0,0,0,0,0
confident,1,0,0,0,0,0,0,0,0,0,0,0,0
deal,0,0,0,0,0,0,0,2,0,0,0,0,1
decorate,0,0,0,0,0,0,0,0,0,0,0,0,3
mistake,0,0,0,0,0,0,0,1,0,0,0,0,1
cabinet,0,0,0,0,0,0,0,1,0,0,0,0,0
recognize,0,0,0,0,0,0,0,0,0,0,0,0,2
plenty,0,0,0,0,0,0,0,1,0,0,0,0,0
prohibition,0,0,0,0,0,0,0,1,0,0,0,0,0
moonshine,0,0,0,0,0,0,0,2,0,0,0,0,0
hardly,0,0,3,0,0,0,0,0,0,0,0,0,0
pause,0,0,0,0,0,0,0,2,0,0,0,0,1
vanish,0,0,0,0,0,0,0,0,0,0,0,0,1
await,0,0,0,0,0,0,0,0,0,0,0,0,2
exciting,1,0,0,0,0,0,0,0,0,0,0,0,0
advent,0,0,0,0,0,0,0,1,0,0,0,0,0
fat,2,0,0,0,0,0,0,0,0,0,0,0,0
weighted,1,0,0,0,0,0,0,0,0,0,0,0,0
swollen,1,0,0,0,0,0,0,0,0,0,0,0,0
gaily,0,0,1,0,0,0,0,0,0,0,0,0,0
dispense,0,0,0,0,0,0,0,0,0,0,0,0,1
largesse,0,0,0,0,0,0,0,1,0,0,0,0,0
runt,0,0,0,0,0,0,0,1,0,0,0,0,0
brain,0,0,0,0,0,0,0,2,0,0,0,0,0
fist,0,0,0,0,0,0,0,1,0,0,0,0,0
hooey,0,0,0,0,0,0,0,1,0,0,0,0,0
creature,0,0,0,0,0,0,0,2,0,0,0,0,0
mule,0,0,0,0,0,0,0,3,0,0,0,0,0
quarrel,0,0,0,0,0,0,0,1,0,0,0,0,1
tiny,3,0,0,0,0,0,0,0,0,0,0,0,0
square,0,0,0,0,0,0,0,1,0,0,0,0,0
spit,0,0,0,0,0,0,0,0,0,0,0,0,2
preacher,0,0,0,0,0,0,0,1,0,0,0,0,0
swear,0,0,0,0,0,0,0,0,0,0,0,0,1
reindeer,0,0,0,0,0,0,0,1,0,0,0,0,0
roof,0,0,0,0,0,0,0,4,0,0,0,0,0
huge,1,0,0,0,0,0,0,0,0,0,0,0,0
especially,0,0,2,0,0,0,0,0,0,0,0,0,0
parlor,0,0,0,0,0,0,0,13,0,0,0,0,0
dining,0,0,0,0,0,0,0,4,0,0,0,0,0
musical,1,0,0,0,0,0,0,0,0,0,0,0,0
play,0,0,0,0,0,0,0,0,0,0,0,0,9
trim,0,0,0,0,0,0,0,0,0,0,0,0,1
lacy,1,0,0,0,0,0,0,0,0,0,0,0,0
intricacy,0,0,0,0,0,0,0,1,0,0,0,0,0
delicately,0,0,2,0,0,0,0,0,0,0,0,0,0
entwine,0,0,0,0,0,0,0,0,0,0,0,0,1
bougainvillea,0,0,0,0,0,0,0,2,0,0,0,0,0
rippling,1,0,0,0,0,0,0,0,0,0,0,0,0
scarlet,3,0,0,0,0,0,0,0,0,0,0,0,0
spider,0,0,0,0,0,0,0,2,0,0,0,0,0
orchid,0,0,0,0,0,0,0,2,0,0,0,0,0
plant,0,0,0,0,0,0,0,1,0,0,0,0,0
resemble,0,0,0,0,0,0,0,0,0,0,0,0,1
lizard,0,0,0,0,0,0,0,1,0,0,0,0,0
flick,0,0,0,0,0,0,0,0,0,0,0,0,1
display,0,0,0,0,0,0,0,1,0,0,0,0,1
lacquered,1,0,0,0,0,0,0,0,0,0,0,0,0
appetite,0,0,0,0,0,0,0,2,0,0,0,0,0
elegance,0,0,0,0,0,0,0,1,0,0,0,0,0
bare,1,0,0,0,0,0,0,0,0,0,0,0,1
mystery,0,0,0,0,0,0,0,3,0,0,0,0,0
satisfy,0,0,0,0,0,0,0,0,0,0,0,0,2
desire,0,0,0,0,0,0,0,1,0,0,0,0,0
magnolia,0,0,0,0,0,0,0,1,0,0,0,0,0
delight,0,0,0,0,0,0,0,1,0,0,0,0,0
truly,0,0,2,0,0,0,0,0,0,0,0,0,0
suitable,1,0,0,0,0,0,0,0,0,0,0,0,0
fiancé,0,0,0,0,0,0,0,1,0,0,0,0,0
apartment,0,0,0,0,0,0,0,1,0,0,0,0,0
sable,1,0,0,0,0,0,0,1,0,0,0,0,0
coat,0,0,0,0,0,0,0,1,0,0,0,0,0
resource,0,0,0,0,0,0,0,1,0,0,0,0,0
familiar,1,0,0,0,0,0,0,0,0,0,0,0,0
matter,0,0,1,0,0,0,0,4,0,0,0,0,0
acquire,0,0,0,0,0,0,0,0,0,0,0,0,2
glisten,0,0,0,0,0,0,0,0,0,0,0,0,1
visit,0,0,0,0,0,0,0,1,0,0,0,0,1
snobbish,1,0,0,0,0,0,0,0,0,0,0,0,0
boarding,0,0,0,0,0,0,0,1,0,0,0,0,0
tuition,0,0,0,0,0,0,0,1,0,0,0,0,0
generous,1,0,0,0,0,0,0,0,0,0,0,0,0
rage,0,0,0,0,0,0,0,1,0,0,0,0,1
shout,0,0,0,0,0,0,0,0,0,0,0,0,2
charter,0,0,0,0,0,0,0,1,0,0,0,0,0
yacht,0,0,0,0,0,0,0,1,0,0,0,0,0
cruise,0,0,0,0,0,0,0,1,0,0,0,0,0
sane,2,0,0,0,0,0,0,0,0,0,0,0,0
beast,0,0,0,0,0,0,0,1,0,0,0,0,0
wreck,0,0,0,0,0,0,0,0,0,0,0,0,1
ruin,0,0,0,0,0,0,0,0,0,0,0,0,1
gigolo,0,0,0,0,0,0,0,2,0,0,0,0,0
affair,0,0,0,0,0,0,0,2,0,0,0,0,0
hey,0,0,0,0,0,0,1,0,0,0,0,0,0
mister,0,0,0,0,0,0,0,2,0,0,0,0,0
spare,0,0,0,0,0,0,0,0,0,0,0,0,1
birth,0,0,0,0,0,0,0,2,0,0,0,0,0
destroy,0,0,0,0,0,0,0,0,0,0,0,0,2
strange,3,0,0,0,0,0,0,0,0,0,0,0,0
haunt,0,0,0,0,0,0,0,0,0,0,0,0,1
guest,0,0,0,0,0,0,0,9,0,0,0,0,0
subdued,1,0,0,0,0,0,0,0,0,0,0,0,0
glitter,0,0,0,0,0,0,0,0,0,0,0,0,1
music,0,0,0,0,0,0,0,2,0,0,0,0,0
introduce,0,0,0,0,0,0,0,0,0,0,0,0,2
upstairs,0,0,1,0,0,0,0,0,0,0,0,0,0
terrace,0,0,0,0,0,0,0,1,0,0,0,0,0
shutter,0,0,0,0,0,0,0,0,0,0,0,0,1
bedroom,0,0,0,0,0,0,0,3,0,0,0,0,0
graceful,2,0,0,0,0,0,0,0,0,0,0,0,0
wispy,1,0,0,0,0,0,0,0,0,0,0,0,0
shimmer,0,0,0,0,0,0,0,0,0,0,0,0,1
candlelight,0,0,0,0,0,0,0,1,0,0,0,0,0
charming,1,0,0,0,0,0,0,0,0,0,0,0,0
willowy,1,0,0,0,0,0,0,0,0,0,0,0,0
waltzer,0,0,0,0,0,0,0,1,0,0,0,0,0
float,0,0,0,0,0,0,0,0,0,0,0,0,2
cigar,0,0,0,0,0,0,0,4,0,0,0,0,0
blink,0,0,0,0,0,0,0,0,0,0,0,0,1
agile,1,0,0,0,0,0,0,0,0,0,0,0,0
partner,0,0,0,0,0,0,0,1,0,0,0,0,0
niche,0,0,0,0,0,0,0,1,0,0,0,0,0
embrace,0,0,0,0,0,0,0,0,0,0,0,0,1
startled,1,0,0,0,0,0,0,0,0,0,0,0,0
irate,1,0,0,0,0,0,0,0,0,0,0,0,0
nice,6,0,0,0,0,0,0,0,0,0,0,0,0
downstairs,0,0,2,0,0,0,0,0,0,0,0,0,0
bye,0,0,0,0,0,0,1,0,0,0,0,0,0
climb,0,0,0,0,0,0,0,0,0,0,0,0,2
stair,0,0,0,0,0,0,0,2,0,0,0,0,0
peek,0,0,0,0,0,0,0,0,0,0,0,0,1
pretend,0,0,0,0,0,0,0,0,0,0,0,0,3
asleep,3,0,0,0,0,0,0,0,0,0,0,0,0
occur,0,0,0,0,0,0,0,0,0,0,0,0,2
keep,0,0,0,0,0,0,0,0,0,0,0,0,6
footfall,0,0,0,0,0,0,0,1,0,0,0,0,0
noise,0,0,0,0,0,0,0,3,0,0,0,0,0
breathe,0,0,0,0,0,0,0,0,0,0,0,0,1
heavily,0,0,1,0,0,0,0,0,0,0,0,0,0
palely,0,0,1,0,0,0,0,0,0,0,0,0,0
crawl,0,0,0,0,0,0,0,0,0,0,0,0,3
arrange,0,0,0,0,0,0,0,0,0,0,0,0,1
pyramid,0,0,0,0,0,0,0,1,0,0,0,0,0
package,0,0,0,0,0,0,0,3,0,0,0,0,0
purple,1,0,0,0,0,0,0,0,0,0,0,0,0
rustle,0,0,0,0,0,0,0,0,0,0,0,0,2
move,0,0,0,0,0,0,0,0,0,0,0,0,2
dizzy,1,0,0,0,0,0,0,0,0,0,0,0,0
reconsider,0,0,0,0,0,0,0,0,0,0,0,0,1
obviously,0,0,1,0,0,0,0,0,0,0,0,0,0
order,0,0,0,0,0,0,0,0,0,0,0,0,1
deliver,0,0,0,0,0,0,0,0,0,0,0,0,1
rotten,2,0,0,0,0,0,0,0,0,0,0,0,0
taunt,0,0,0,0,0,0,0,0,0,0,0,0,1
thought,0,0,0,0,0,0,0,1,0,0,0,0,0
someway,0,0,0,0,0,0,0,1,0,0,0,0,0
chore,0,0,0,0,0,0,0,4,0,0,0,0,0
creep,0,0,0,0,0,0,0,0,0,0,0,0,1
reek,0,0,0,0,0,0,0,0,0,0,0,0,1
gardenia,0,0,0,0,0,0,0,1,0,0,0,0,0
anger,0,0,0,0,0,0,0,1,0,0,0,0,0
weird,1,0,0,0,0,0,0,0,0,0,0,0,0
malice,0,0,0,0,0,0,0,1,0,0,0,0,0
spiral,0,0,0,0,0,0,0,0,0,0,0,0,1
direct,0,0,0,0,0,0,0,0,0,0,0,0,1
victim,0,0,0,0,0,0,0,2,0,0,0,0,0
examine,0,0,0,0,0,0,0,0,0,0,0,0,1
weigh,0,0,0,0,0,0,0,0,0,0,0,0,1
housekeeper,0,0,0,0,0,0,0,1,0,0,0,0,0
bother,0,0,0,0,0,0,0,0,0,0,0,0,1
describe,0,0,0,0,0,0,0,0,0,0,0,0,3
dull,2,0,0,0,0,0,0,0,0,0,0,0,0
thingi,0,0,0,0,0,0,0,0,0,1,0,0,0
appreciate,0,0,0,0,0,0,0,0,0,0,0,0,1
snazzy,1,0,0,0,0,0,0,0,0,0,0,0,0
cap,0,0,0,0,0,0,0,1,0,0,0,0,0
pistol,0,0,0,0,0,0,0,1,0,0,0,0,0
bang,0,0,0,0,0,0,4,0,0,0,1,0,0
race,0,0,0,0,0,0,0,0,0,0,0,0,1
buddy,0,0,0,0,0,0,0,4,0,0,0,0,0
wonderful,1,0,0,0,0,0,0,0,0,0,0,0,0
calm,1,0,0,0,0,0,0,0,0,0,0,0,1
tender,1,0,0,0,0,0,0,0,0,0,0,0,0
linger,0,0,0,0,0,0,0,0,0,0,0,0,1
shatter,0,0,0,0,0,0,0,0,0,0,0,0,1
evaporate,0,0,0,0,0,0,0,0,0,0,0,0,1
narrow,2,0,0,0,0,0,0,0,0,0,0,0,1
suspiciously,0,0,1,0,0,0,0,0,0,0,0,0,0
stunt,0,0,0,0,0,0,0,2,0,0,0,0,0
blush,0,0,0,0,0,0,0,0,0,0,0,0,1
hewas,0,0,0,0,0,0,0,0,0,1,0,0,0
pat,0,0,0,0,0,0,0,0,0,0,0,0,1
sag,0,0,0,0,0,0,0,0,0,0,0,0,1
zoom,0,0,0,0,0,0,0,0,0,0,0,0,1
check,0,0,0,0,0,0,0,1,0,0,0,0,0
salesman,0,0,0,0,0,0,0,2,0,0,0,0,0
argument,0,0,0,0,0,0,0,1,0,0,0,0,0
ship,0,0,0,0,0,0,0,0,0,0,0,0,1
plane,0,0,0,0,0,0,0,2,0,0,0,0,0
adamant,1,0,0,0,0,0,0,0,0,0,0,0,0
settle,0,0,0,0,0,0,0,0,0,0,0,0,3
company,0,0,0,0,0,0,0,4,0,0,0,0,0
handle,0,0,0,0,0,0,0,0,0,0,0,0,1
easily,0,0,2,0,0,0,0,0,0,0,0,0,0
free,3,0,0,0,0,0,0,0,0,0,0,0,0
problem,0,0,0,0,0,0,0,1,0,0,0,0,0
flask,0,0,0,0,0,0,0,1,0,0,0,0,0
departure,0,0,0,0,0,0,0,2,0,0,0,0,0
swill,0,0,0,0,0,0,0,0,0,0,0,0,2
station,0,0,0,0,0,0,0,2,0,0,0,0,0
grab,0,0,0,0,0,0,0,0,0,0,0,0,1
wrist,0,0,0,0,0,0,0,2,0,0,0,0,0
harshly,0,0,1,0,0,0,0,0,0,0,0,0,0
whisper,0,0,0,0,0,0,0,0,0,0,0,0,1
fault,0,0,0,0,0,0,0,2,0,0,0,0,0
spinster,0,0,0,0,0,0,0,3,0,0,0,0,0
knitting,0,0,0,0,0,0,0,1,0,0,0,0,0
drunken,1,0,0,0,0,0,0,0,0,0,0,0,0
nogod,0,0,0,0,0,1,0,0,0,0,0,0,0
ache,0,0,0,0,0,0,0,0,0,0,0,0,1
ought,0,0,0,9,0,0,0,0,0,0,0,0,0
terrify,0,0,0,0,0,0,0,0,0,0,0,0,1
worried,1,0,0,0,0,0,0,0,0,0,0,0,0
strap,0,0,0,0,0,0,0,0,0,0,0,0,1
lucky,1,0,0,0,0,0,0,0,0,0,0,0,0
hearted,1,0,0,0,0,0,0,0,0,0,0,0,0
efficient,1,0,0,0,0,0,0,0,0,0,0,0,0
porter,0,0,0,0,0,0,0,2,0,0,0,0,0
friendly,1,0,0,0,0,0,0,0,0,0,0,0,0
policeman,0,0,0,0,0,0,0,2,0,0,0,0,0
reach,0,0,0,0,0,0,0,0,0,0,0,0,2
wobbly,1,0,0,0,0,0,0,0,0,0,0,0,0
quiet,2,0,0,0,0,0,0,0,0,0,0,0,2
promise,0,0,0,0,0,0,0,2,0,0,0,0,2
safely,0,0,1,0,0,0,0,0,0,0,0,0,0
crouch,0,0,0,0,0,0,0,0,0,0,0,0,1
pain,0,0,0,0,0,0,0,3,0,0,0,0,0
crush,0,0,0,0,0,0,0,0,0,0,0,0,1
crucify,0,0,0,0,0,0,0,0,0,0,0,0,1
monster,0,0,0,0,0,0,0,1,0,0,0,0,0
agony,0,0,0,0,0,0,0,1,0,0,0,0,0
ease,0,0,0,0,0,0,0,1,0,0,0,0,2
soothing,1,0,0,0,0,0,0,0,0,0,0,0,0
hoarse,1,0,0,0,0,0,0,0,0,0,0,0,0
howl,0,0,0,0,0,0,0,1,0,0,0,0,1
thelord,0,0,0,0,0,1,0,0,0,0,0,0,0
task,0,0,0,0,0,0,0,3,0,0,0,0,0
sorry,5,0,0,0,0,0,1,0,0,0,0,0,0
peaceful,1,0,0,0,0,0,0,0,0,0,0,0,0
postcard,0,0,0,0,0,0,0,2,0,0,0,0,0
hello,0,0,0,0,0,0,1,0,0,0,0,0,0
pop,0,0,0,0,0,0,0,1,0,0,0,0,0
lurne,0,0,0,0,0,0,0,0,0,0,0,0,1
pedel,0,0,0,0,0,0,0,0,0,0,0,0,1
plain,2,0,0,0,0,0,0,0,0,0,0,0,0
experience,0,0,0,0,0,0,0,2,0,0,0,0,1
ripen,0,0,0,0,0,0,0,0,0,0,0,0,1
evil,1,0,0,0,0,0,0,2,0,0,0,0,0
grader,0,0,0,0,0,0,0,1,0,0,0,0,0
attend,0,0,0,0,0,0,0,0,0,0,0,0,3
rural,1,0,0,0,0,0,0,0,0,0,0,0,0
bony,1,0,0,0,0,0,0,0,0,0,0,0,0
tower,0,0,0,0,0,0,0,0,0,0,0,0,1
classmate,0,0,0,0,0,0,0,1,0,0,0,0,0
event,0,0,0,0,0,0,0,2,0,0,0,0,0
fail,0,0,0,0,0,0,0,0,0,0,0,0,2
grade,0,0,0,0,0,0,0,4,0,0,0,0,0
term,0,0,0,0,0,0,0,2,0,0,0,0,0
record,0,0,0,0,0,0,0,1,0,0,0,0,0
dumbness,0,0,0,0,0,0,0,1,0,0,0,0,0
cunning,1,0,0,0,0,0,0,0,0,0,0,0,0
bootlegger,0,0,0,0,0,0,0,1,0,0,0,0,0
usually,0,0,3,0,0,0,0,0,0,0,0,0,0
jail,0,0,0,0,0,0,0,1,0,0,0,0,0
scrunch,0,0,0,0,0,0,0,0,0,0,0,0,2
negro,2,0,0,0,0,0,0,0,0,0,0,0,0
shiftless,1,0,0,0,0,0,0,0,0,0,0,0,0
surly,1,0,0,0,0,0,0,0,0,0,0,0,0
bunch,0,0,0,0,0,0,0,3,0,0,0,0,0
ready,3,0,0,0,0,0,0,0,0,0,0,0,0
barefoot,0,0,1,0,0,0,0,0,0,0,0,0,0
skinny,1,0,0,0,0,0,0,0,0,0,0,0,0
freckled,2,0,0,0,0,0,0,0,0,0,0,0,0
scarecrow,0,0,0,0,0,0,0,1,0,0,0,0,0
sweaty,1,0,0,0,0,0,0,0,0,0,0,0,0
overall,0,0,0,0,0,0,0,1,0,0,0,0,0
gang,0,0,0,0,0,0,0,1,0,0,0,0,1
convict,0,0,0,0,0,0,0,1,0,0,0,0,0
pity,0,0,0,0,0,0,0,2,0,0,0,0,0
fear,0,0,0,0,0,0,0,1,0,0,0,0,2
fight,0,0,0,0,0,0,0,2,0,0,0,0,0
bully,0,0,0,0,0,0,0,1,0,0,0,0,0
saw,0,0,0,0,0,0,0,0,0,0,0,0,1
solid,1,0,0,0,0,0,0,0,0,0,0,0,0
tomboy,0,0,0,0,0,0,0,1,0,0,0,0,0
wrestling,0,0,0,0,0,0,0,1,0,0,0,0,0
technique,0,0,0,0,0,0,0,1,0,0,0,0,0
recess,0,0,0,0,0,0,0,1,0,0,0,0,0
teacher,0,0,0,0,0,0,0,2,0,0,0,0,0
combatant,0,0,0,0,0,0,0,1,0,0,0,0,0
result,0,0,0,0,0,0,0,1,0,0,0,0,0
tooth,0,0,0,0,0,0,0,4,0,0,0,0,0
develop,0,0,0,0,0,0,0,0,0,0,0,0,1
grayish,1,0,0,0,0,0,0,0,0,0,0,0,0
left,1,0,0,0,0,0,0,1,0,0,0,0,0
affliction,0,0,0,0,0,0,0,1,0,0,0,0,0
thumb,0,0,0,0,0,0,0,1,0,0,0,0,0
plus,0,0,0,0,1,0,0,0,0,0,0,0,0
scratch,0,0,0,0,0,0,0,1,0,0,0,0,0
coffin,0,0,0,0,0,0,0,2,0,0,0,0,0
afterward,0,0,2,0,0,0,0,0,0,0,0,0,0
trick,0,0,0,0,0,0,0,1,0,0,0,0,0
rematch,0,0,0,0,0,0,0,1,0,0,0,0,0
considerable,1,0,0,0,0,0,0,0,0,0,0,0,0
berth,0,0,0,0,0,0,0,1,0,0,0,0,0
alas,0,0,1,0,0,0,0,0,0,0,0,0,0
relentless,1,0,0,0,0,0,0,0,0,0,0,0,0
attention,0,0,0,0,0,0,0,2,0,0,0,0,0
era,0,0,0,0,0,0,0,1,0,0,0,0,0
locale,0,0,0,0,0,0,0,1,0,0,0,0,0
ceilinged,1,0,0,0,0,0,0,0,0,0,0,0,0
situate,0,0,0,0,0,0,0,0,0,0,0,0,1
maiden,0,0,0,0,0,0,0,1,0,0,0,0,0
bachelor,0,0,0,0,0,0,0,1,0,0,0,0,0
disturbance,0,0,0,0,0,0,0,1,0,0,0,0,0
immediate,1,0,0,0,0,0,0,0,0,0,0,0,0
battle,0,0,0,0,0,0,0,1,0,0,0,0,0
involved,1,0,0,0,0,0,0,0,0,0,0,0,0
reason,0,0,0,0,0,0,0,3,0,0,0,0,0
strand,0,0,0,0,0,0,0,0,0,0,0,0,2
somewhat,0,0,1,0,0,0,0,0,0,0,0,0,0
eccentric,1,0,0,0,0,0,0,0,0,0,0,0,0
unhappy,2,0,0,0,0,0,0,0,0,0,0,0,0
difficult,2,0,0,0,0,0,0,0,0,0,0,0,0
childhood,0,0,0,0,0,0,0,2,0,0,0,0,0
mainly,0,0,2,0,0,0,0,0,0,0,0,0,0
sixty,0,0,0,0,0,0,0,1,0,0,0,0,0
twin,0,0,0,0,0,0,0,1,0,0,0,0,0
roam,0,0,0,0,0,0,0,0,0,0,0,0,1
daze,0,0,0,0,0,0,0,1,0,0,0,0,1
understand,0,0,0,0,0,0,0,0,0,0,0,0,7
absolutely,0,0,1,0,0,0,0,0,0,0,0,0,0
ordinary,1,0,0,0,0,0,0,0,0,0,0,0,0
outlook,0,0,0,0,0,0,0,1,0,0,0,0,0
background,0,0,0,0,0,0,0,1,0,0,0,0,0
inevitable,1,0,0,0,0,0,0,0,0,0,0,0,0
loneliness,0,0,0,0,0,0,0,1,0,0,0,0,0
friendship,0,0,0,0,0,0,0,2,0,0,0,0,0
apart,0,0,2,0,0,0,0,0,0,0,0,0,0
feisty,1,0,0,0,0,0,0,0,0,0,0,0,0
hunt,0,0,0,0,0,0,0,1,0,0,0,0,1
remote,1,0,0,0,0,0,0,0,0,0,0,0,0
dry,3,0,0,0,0,0,0,0,0,0,0,0,1
sugarcane,0,0,0,0,0,0,0,1,0,0,0,0,0
stalk,0,0,0,0,0,0,0,1,0,0,0,0,1
transplant,0,0,0,0,0,0,0,0,0,0,0,0,2
trail,0,0,0,0,0,0,0,0,0,0,0,0,2
flourish,0,0,0,0,0,0,0,1,0,0,0,0,0
pail,0,0,0,0,0,0,0,1,0,0,0,0,0
farmhouse,0,0,0,0,0,0,0,1,0,0,0,0,0
dominate,0,0,0,0,0,0,0,0,0,0,0,0,1
sunny,1,0,0,0,0,0,0,0,0,0,0,0,0
sensitive,1,0,0,0,0,0,0,0,0,0,0,0,0
recluse,0,0,0,0,0,0,0,1,0,0,0,0,0
boundary,0,0,0,0,0,0,0,1,0,0,0,0,0
totally,0,0,1,0,0,0,0,0,0,0,0,0,0
masculine,1,0,0,0,0,0,0,0,0,0,0,0,0
operate,0,0,0,0,0,0,0,0,0,0,0,0,2
venture,0,0,0,0,0,0,0,1,0,0,0,0,0
own,0,0,0,0,0,0,0,0,0,0,0,0,3
number,0,0,0,0,0,0,0,3,0,0,0,0,1
countryside,0,0,0,0,0,0,0,1,0,0,0,0,0
drive,0,0,0,0,0,0,0,0,0,0,0,0,2
endure,0,0,0,0,0,0,0,0,0,0,0,0,1
contact,0,0,0,0,0,0,0,2,0,0,0,0,0
mobilize,0,0,0,0,0,0,0,0,0,0,0,0,1
machinery,0,0,0,0,0,0,0,1,0,0,0,0,0
horseback,0,0,0,0,0,0,0,2,0,0,0,0,0
jog,0,0,0,0,0,0,0,0,0,0,0,0,1
property,0,0,0,0,0,0,0,1,0,0,0,0,0
mouth,0,0,0,0,0,0,0,3,0,0,0,0,0
meal,0,0,0,0,0,0,0,3,0,0,0,0,0
alaskan,1,0,0,0,0,0,0,0,0,0,0,0,0
grizzly,1,0,0,0,0,0,0,0,0,0,0,0,0
hibernation,0,0,0,0,0,0,0,1,0,0,0,0,0
principal,1,0,0,0,0,0,0,1,0,0,0,0,0
midday,0,0,0,0,0,0,0,1,0,0,0,0,0
casual,2,0,0,0,0,0,0,0,0,0,0,0,0
menu,0,0,0,0,0,0,0,1,0,0,0,0,0
compose,0,0,0,0,0,0,0,0,0,0,0,0,2
leftover,1,0,0,0,0,0,0,1,0,0,0,0,0
regular,1,0,0,0,0,0,0,0,0,0,0,0,0
stomach,0,0,0,0,0,0,0,2,0,0,0,0,0
sweller,0,0,0,0,0,0,0,1,0,0,0,0,0
retain,0,0,0,0,0,0,0,0,0,0,0,0,1
nostalgic,1,0,0,0,0,0,0,0,0,0,0,0,0
hunger,0,0,0,0,0,0,0,2,0,0,0,0,0
cockcrow,0,0,0,0,0,0,0,1,0,0,0,0,0
repast,0,0,0,0,0,0,0,1,0,0,0,0,0
ham,0,0,0,0,0,0,0,2,0,0,0,0,0
pork,0,0,0,0,0,0,0,2,0,0,0,0,0
chop,0,0,0,0,0,0,0,1,0,0,0,0,1
catfish,0,0,0,0,0,0,0,1,0,0,0,0,0
season,0,0,0,0,0,0,0,2,0,0,0,0,0
gravy,0,0,0,0,0,0,0,1,0,0,0,0,0
pea,0,0,0,0,0,0,0,2,0,0,0,0,0
cornbread,0,0,0,0,0,0,0,2,0,0,0,0,0
mush,0,0,0,0,0,0,0,0,0,0,0,0,1
pancake,0,0,0,0,0,0,0,1,0,0,0,0,0
buttermilk,0,0,0,0,0,0,0,1,0,0,0,0,0
flavor,0,0,0,0,0,0,0,0,0,0,0,0,1
cook,0,0,0,0,0,0,0,1,0,0,0,0,0
assistant,0,0,0,0,0,0,0,1,0,0,0,0,0
hardship,0,0,0,0,0,0,0,1,0,0,0,0,0
frail,1,0,0,0,0,0,0,0,0,0,0,0,0
sickly,1,0,0,0,0,0,0,0,0,0,0,0,0
asa,0,1,0,0,0,0,0,0,0,0,0,0,0
hunched,1,0,0,0,0,0,0,0,0,0,0,0,0
sturdy,1,0,0,0,0,0,0,0,0,0,0,0,0
speed,0,0,0,0,0,0,0,2,0,0,0,0,0
frayed,1,0,0,0,0,0,0,0,0,0,0,0,0
invariably,0,0,1,0,0,0,0,0,0,0,0,0,0
wax,0,0,0,0,0,0,0,1,0,0,0,0,1
distinguished,1,0,0,0,0,0,0,0,0,0,0,0,0
clumsy,1,0,0,0,0,0,0,0,0,0,0,0,0
bespeak,0,0,0,0,0,0,0,0,0,0,0,0,1
fortitude,0,0,0,0,0,0,0,1,0,0,0,0,0
reward,0,0,0,0,0,0,0,1,0,0,0,0,0
interior,1,0,0,0,0,0,0,0,0,0,0,0,0
spiritual,1,0,0,0,0,0,0,0,0,0,0,0,0
surface,0,0,0,0,0,0,0,1,0,0,0,0,0
mortal,1,0,0,0,0,0,0,0,0,0,0,0,0
health,0,0,0,0,0,0,0,1,0,0,0,0,0
depend,0,0,0,0,0,0,0,0,0,0,0,0,1
employ,0,0,0,0,0,0,0,0,0,0,0,0,1
banquet,0,0,0,0,0,0,0,1,0,0,0,0,0
entitle,0,0,0,0,0,0,0,0,0,0,0,0,3
wage,0,0,0,0,0,0,0,1,0,0,0,0,0
supposedly,0,0,1,0,0,0,0,0,0,0,0,0,0
wash,0,0,0,0,0,0,0,0,0,0,0,0,1
dish,0,0,0,0,0,0,0,4,0,0,0,0,0
clean,2,0,0,0,0,0,0,0,0,0,0,0,1
laundry,0,0,0,0,0,0,0,1,0,0,0,0,0
unreliable,1,0,0,0,0,0,0,0,0,0,0,0,0
lifelong,1,0,0,0,0,0,0,0,0,0,0,0,0
replace,0,0,0,0,0,0,0,0,0,0,0,0,1
simply,0,0,3,0,0,0,0,0,0,0,0,0,0
menagerie,0,0,0,0,0,0,0,1,0,0,0,0,0
scrub,0,0,0,0,0,0,0,0,0,0,0,0,1
mend,0,0,0,0,0,0,0,0,0,0,0,0,1
eager,1,0,0,0,0,0,0,0,0,0,0,0,0
game,0,0,0,0,0,0,0,2,0,0,0,0,0
rush,0,0,0,0,0,0,0,0,0,0,0,0,2
mushroom,0,0,0,0,0,0,0,1,0,0,0,0,0
wane,0,0,0,0,0,0,0,0,0,0,0,0,1
homework,0,0,0,0,0,0,0,1,0,0,0,0,0
